"LGA_CODE21","calendar_year","sex","age_group","n_births","fertility_rate"
"65010",2014,"all","0-0",67,2.27
"65210",2014,"all","0-0",17,2.58
"65410",2014,"all","0-0",153,2.21
"65610",2014,"all","0-0",51,2.29
"65810",2014,"all","0-0",208,1.98
"69399",2014,"all","0-0",0,NA
"60210",2015,"all","0-0",64,2.59
"60410",2015,"all","0-0",302,2.5
"60610",2015,"all","0-0",239,1.96
"60810",2015,"all","0-0",205,1.99
"61010",2015,"all","0-0",27,2.6
"61210",2015,"all","0-0",82,2.1
"61410",2015,"all","0-0",617,2.05
"61510",2015,"all","0-0",122,2.2
"61610",2015,"all","0-0",269,1.99
"61810",2015,"all","0-0",69,2.15
"62010",2015,"all","0-0",15,NA
"62210",2015,"all","0-0",71,2.22
"62410",2015,"all","0-0",29,1.94
"62610",2015,"all","0-0",578,2.06
"62810",2015,"all","0-0",491,1.4
"63010",2015,"all","0-0",176,2.32
"63210",2015,"all","0-0",60,1.96
"63410",2015,"all","0-0",17,2.04
"63610",2015,"all","0-0",363,2
"63810",2015,"all","0-0",115,2
"64010",2015,"all","0-0",778,1.82
"64210",2015,"all","0-0",183,1.89
"64610",2015,"all","0-0",126,2.09
"64810",2015,"all","0-0",192,2.42
"65010",2015,"all","0-0",59,1.98
"65210",2015,"all","0-0",14,2.38
"65410",2015,"all","0-0",133,2.01
"65610",2015,"all","0-0",53,2.15
"65810",2015,"all","0-0",231,2.05
"69399",2015,"all","0-0",0,NA
"60210",2016,"all","0-0",52,2.57
"60410",2016,"all","0-0",285,2.5
"60610",2016,"all","0-0",225,1.89
"60810",2016,"all","0-0",186,1.87
"61010",2016,"all","0-0",23,2.6
"61210",2016,"all","0-0",112,2.19
"61410",2016,"all","0-0",663,2.07
"61510",2016,"all","0-0",114,2.22
"61610",2016,"all","0-0",284,1.96
"61810",2016,"all","0-0",66,2.12
"62010",2016,"all","0-0",6,NA
"62210",2016,"all","0-0",87,2.21
"62410",2016,"all","0-0",31,1.93
"62610",2016,"all","0-0",657,2.05
"62810",2016,"all","0-0",487,1.36
"63010",2016,"all","0-0",173,2.27
"63210",2016,"all","0-0",48,1.81
"63410",2016,"all","0-0",19,2.13
"63610",2016,"all","0-0",434,2.05
"63810",2016,"all","0-0",97,1.87
"64010",2016,"all","0-0",843,1.85
"64210",2016,"all","0-0",209,1.92
"64610",2016,"all","0-0",142,2.08
"64810",2016,"all","0-0",186,2.29
"65010",2016,"all","0-0",67,2.18
"65210",2016,"all","0-0",15,2
"65410",2016,"all","0-0",153,2.12
"65610",2016,"all","0-0",55,2.13
"65810",2016,"all","0-0",249,1.99
"69399",2016,"all","0-0",0,NA
"60210",2017,"all","0-0",47,2.43
"60410",2017,"all","0-0",277,2.42
"60610",2017,"all","0-0",230,1.87
"60810",2017,"all","0-0",210,1.82
"61010",2017,"all","0-0",21,2.58
"61210",2017,"all","0-0",99,2.14
"61410",2017,"all","0-0",656,1.99
"61510",2017,"all","0-0",117,2.15
"61610",2017,"all","0-0",251,1.82
"61810",2017,"all","0-0",64,2.04
"62010",2017,"all","0-0",6,NA
"62210",2017,"all","0-0",74,2.18
"62410",2017,"all","0-0",35,1.86
"62610",2017,"all","0-0",548,1.91
"62810",2017,"all","0-0",465,1.33
"63010",2017,"all","0-0",194,2.23
"63210",2017,"all","0-0",58,1.87
"63410",2017,"all","0-0",21,2.11
"63610",2017,"all","0-0",388,1.88
"63810",2017,"all","0-0",115,2.01
"64010",2017,"all","0-0",754,1.8
"64210",2017,"all","0-0",190,1.88
"64610",2017,"all","0-0",139,2.01
"64810",2017,"all","0-0",165,2.16
"65010",2017,"all","0-0",56,2.05
"65210",2017,"all","0-0",15,1.93
"65410",2017,"all","0-0",147,2.1
"65610",2017,"all","0-0",45,2.05
"65810",2017,"all","0-0",223,1.99
"69399",2017,"all","0-0",0,NA
"60210",2018,"all","0-0",51,2.21
"60410",2018,"all","0-0",270,2.25
"60610",2018,"all","0-0",241,1.86
"60810",2018,"all","0-0",170,1.69
"61010",2018,"all","0-0",26,2.5
"61210",2018,"all","0-0",92,2.2
"61410",2018,"all","0-0",628,1.9
"61510",2018,"all","0-0",121,2.08
"61610",2018,"all","0-0",265,1.77
"61810",2018,"all","0-0",60,1.94
"62010",2018,"all","0-0",4,NA
"62210",2018,"all","0-0",66,2.11
"62410",2018,"all","0-0",31,1.78
"62610",2018,"all","0-0",586,1.83
"62810",2018,"all","0-0",445,1.24
"63010",2018,"all","0-0",180,2.16
"63210",2018,"all","0-0",52,1.75
"63410",2018,"all","0-0",14,1.98
"63610",2018,"all","0-0",380,1.82
"63810",2018,"all","0-0",100,1.85
"64010",2018,"all","0-0",790,1.77
"64210",2018,"all","0-0",194,1.9
"64610",2018,"all","0-0",139,2.01
"64810",2018,"all","0-0",173,1.99
"65010",2018,"all","0-0",55,1.96
"65210",2018,"all","0-0",16,1.98
"65410",2018,"all","0-0",143,2.14
"65610",2018,"all","0-0",41,1.89
"65810",2018,"all","0-0",214,1.86
"69399",2018,"all","0-0",0,NA
"60210",2019,"all","0-0",48,2.07
"60410",2019,"all","0-0",251,2.06
"60610",2019,"all","0-0",234,1.82
"60810",2019,"all","0-0",189,1.66
"61010",2019,"all","0-0",18,2.1
"61210",2019,"all","0-0",115,2.18
"61410",2019,"all","0-0",701,1.81
"61510",2019,"all","0-0",111,1.97
"61610",2019,"all","0-0",269,1.66
"61810",2019,"all","0-0",65,1.89
"62010",2019,"all","0-0",7,NA
"62210",2019,"all","0-0",67,1.9
"62410",2019,"all","0-0",27,1.65
"62610",2019,"all","0-0",643,1.67
"62810",2019,"all","0-0",451,1.12
"63010",2019,"all","0-0",176,2.09
"63210",2019,"all","0-0",56,1.83
"63410",2019,"all","0-0",24,2.2
"63610",2019,"all","0-0",404,1.65
"63810",2019,"all","0-0",89,1.73
"64010",2019,"all","0-0",733,1.63
"64210",2019,"all","0-0",201,1.82
"64610",2019,"all","0-0",143,1.96
"64810",2019,"all","0-0",201,1.89
"65010",2019,"all","0-0",74,1.89
"65210",2019,"all","0-0",19,2.03
"65410",2019,"all","0-0",130,1.99
"65610",2019,"all","0-0",52,1.83
"65810",2019,"all","0-0",243,1.75
"69399",2019,"all","0-0",0,NA
"60210",2020,"all","0-0",48,2.02
"60410",2020,"all","0-0",334,2.11
"60610",2020,"all","0-0",235,1.78
"60810",2020,"all","0-0",216,1.63
"61010",2020,"all","0-0",23,2.02
"61210",2020,"all","0-0",107,2.22
"61410",2020,"all","0-0",662,1.7
"61510",2020,"all","0-0",106,1.84
"61610",2020,"all","0-0",293,1.69
"61810",2020,"all","0-0",59,1.78
"62010",2020,"all","0-0",4,NA
"62210",2020,"all","0-0",62,1.76
"62410",2020,"all","0-0",34,1.6
"62610",2020,"all","0-0",664,1.66
"62810",2020,"all","0-0",459,1.05
"63010",2020,"all","0-0",167,1.9
"63210",2020,"all","0-0",45,1.68
"63410",2020,"all","0-0",14,1.93
"63610",2020,"all","0-0",381,1.55
"63810",2020,"all","0-0",121,1.67
"64010",2020,"all","0-0",792,1.6
"64210",2020,"all","0-0",191,1.78
"64610",2020,"all","0-0",129,1.86
"64810",2020,"all","0-0",182,1.82
"65010",2020,"all","0-0",63,1.83
"65210",2020,"all","0-0",11,1.79
"65410",2020,"all","0-0",121,1.82
"65610",2020,"all","0-0",40,1.79
"65810",2020,"all","0-0",217,1.66
"69399",2020,"all","0-0",0,NA
"60210",2021,"all","0-0",52,1.96
"60410",2021,"all","0-0",287,2.09
"60610",2021,"all","0-0",245,1.75
"60810",2021,"all","0-0",216,1.74
"61010",2021,"all","0-0",35,2.15
"61210",2021,"all","0-0",113,2.37
"61410",2021,"all","0-0",710,1.69
"61510",2021,"all","0-0",117,1.77
"61610",2021,"all","0-0",288,1.7
"61810",2021,"all","0-0",69,1.83
"62010",2021,"all","0-0",6,NA
"62210",2021,"all","0-0",59,1.72
"62410",2021,"all","0-0",31,1.5
"62610",2021,"all","0-0",680,1.65
"62810",2021,"all","0-0",485,1.02
"63010",2021,"all","0-0",184,1.86
"63210",2021,"all","0-0",69,1.88
"63410",2021,"all","0-0",18,2.08
"63610",2021,"all","0-0",413,1.6
"63810",2021,"all","0-0",103,1.65
"64010",2021,"all","0-0",768,1.55
"64210",2021,"all","0-0",197,1.75
"64610",2021,"all","0-0",145,1.84
"64810",2021,"all","0-0",200,1.8
"65010",2021,"all","0-0",76,1.92
"65210",2021,"all","0-0",16,1.75
"65410",2021,"all","0-0",142,1.81
"65610",2021,"all","0-0",39,1.81
"65810",2021,"all","0-0",271,1.76
"69399",2021,"all","0-0",0,NA
"70200",2013,"all","0-0",475,2.12
"70420",2013,"all","0-0",123,2.26
"70540",2013,"all","0-0",3,NA
"70620",2013,"all","0-0",77,2.59
"70700",2013,"all","0-0",16,2.39
"71000",2013,"all","0-0",1353,1.88
"71150",2013,"all","0-0",0,NA
"71300",2013,"all","0-0",165,1.75
"72200",2013,"all","0-0",193,2.63
"72300",2013,"all","0-0",295,2.1
"72330",2013,"all","0-0",93,1.82
"72800",2013,"all","0-0",748,2.5
"73600",2013,"all","0-0",114,2.1
"74050",2013,"all","0-0",36,1.8
"74550",2013,"all","0-0",61,2.24
"74560",2013,"all","0-0",5,NA
"74660",2013,"all","0-0",138,2.29
"74680",2013,"all","0-0",63,2.6
"79399",2013,"all","0-0",95,1.8
"70200",2014,"all","0-0",423,2.07
"70420",2014,"all","0-0",173,2.27
"70540",2014,"all","0-0",5,NA
"70620",2014,"all","0-0",87,2.35
"70700",2014,"all","0-0",16,2.05
"71000",2014,"all","0-0",1231,1.83
"71150",2014,"all","0-0",0,NA
"71300",2014,"all","0-0",152,1.7
"72200",2014,"all","0-0",204,2.6
"72300",2014,"all","0-0",343,2.3
"72330",2014,"all","0-0",97,1.75
"72800",2014,"all","0-0",767,2.5
"73600",2014,"all","0-0",128,2.09
"74050",2014,"all","0-0",53,1.84
"74550",2014,"all","0-0",49,2.2
"74560",2014,"all","0-0",3,NA
"74660",2014,"all","0-0",124,2.23
"74680",2014,"all","0-0",77,2.33
"79399",2014,"all","0-0",94,1.71
"70200",2015,"all","0-0",459,2.08
"70420",2015,"all","0-0",140,2.32
"70540",2015,"all","0-0",7,NA
"70620",2015,"all","0-0",71,2.18
"70700",2015,"all","0-0",16,NA
"71000",2015,"all","0-0",1275,1.78
"71150",2015,"all","0-0",3,NA
"71300",2015,"all","0-0",176,1.73
"72200",2015,"all","0-0",155,2.16
"72300",2015,"all","0-0",317,2.36
"72330",2015,"all","0-0",102,1.65
"72800",2015,"all","0-0",790,2.5
"73600",2015,"all","0-0",124,2.02
"74050",2015,"all","0-0",40,1.9
"74550",2015,"all","0-0",64,2.14
"74560",2015,"all","0-0",5,NA
"74660",2015,"all","0-0",115,2.03
"74680",2015,"all","0-0",71,2.09
"79399",2015,"all","0-0",74,1.5
"70200",2016,"all","0-0",464,2.08
"70420",2016,"all","0-0",140,2.44
"70540",2016,"all","0-0",0,NA
"70620",2016,"all","0-0",66,2.11
"70700",2016,"all","0-0",19,2.13
"71000",2016,"all","0-0",1286,1.72
"71150",2016,"all","0-0",6,NA
"71300",2016,"all","0-0",164,1.73
"72200",2016,"all","0-0",185,2.15
"72300",2016,"all","0-0",288,2.28
"72330",2016,"all","0-0",92,1.69
"72800",2016,"all","0-0",750,2.37
"73600",2016,"all","0-0",105,1.98
"74050",2016,"all","0-0",33,1.86
"74550",2016,"all","0-0",59,2.15
"74560",2016,"all","0-0",10,NA
"74660",2016,"all","0-0",107,1.87
"74680",2016,"all","0-0",77,2.16
"79399",2016,"all","0-0",76,1.41
"70200",2017,"all","0-0",436,2.07
"70420",2017,"all","0-0",125,2.21
"70540",2017,"all","0-0",0,NA
"70620",2017,"all","0-0",75,2
"70700",2017,"all","0-0",18,2.29
"71000",2017,"all","0-0",1252,1.68
"71150",2017,"all","0-0",3,NA
"71300",2017,"all","0-0",170,1.78
"72200",2017,"all","0-0",175,2.06
"72300",2017,"all","0-0",265,2.06
"72330",2017,"all","0-0",111,1.77
"72800",2017,"all","0-0",812,2.37
"73600",2017,"all","0-0",108,1.84
"74050",2017,"all","0-0",44,1.72
"74550",2017,"all","0-0",48,2.16
"74560",2017,"all","0-0",5,NA
"74660",2017,"all","0-0",86,1.66
"74680",2017,"all","0-0",55,1.93
"79399",2017,"all","0-0",94,1.5
"70200",2018,"all","0-0",512,2.13
"70420",2018,"all","0-0",242,2.78
"70540",2018,"all","0-0",3,NA
"70620",2018,"all","0-0",147,2.77
"70700",2018,"all","0-0",17,2.4
"71000",2018,"all","0-0",1183,1.61
"71150",2018,"all","0-0",3,NA
"71300",2018,"all","0-0",152,1.67
"72200",2018,"all","0-0",194,2.2
"72300",2018,"all","0-0",263,1.96
"72330",2018,"all","0-0",185,2.24
"72800",2018,"all","0-0",738,2.28
"73600",2018,"all","0-0",91,1.62
"74050",2018,"all","0-0",40,1.71
"74550",2018,"all","0-0",63,2.19
"74560",2018,"all","0-0",6,NA
"74660",2018,"all","0-0",89,1.5
"74680",2018,"all","0-0",53,1.72
"79399",2018,"all","0-0",69,1.41
"70200",2019,"all","0-0",417,2.03
"70420",2019,"all","0-0",153,2.86
"70540",2019,"all","0-0",3,NA
"70620",2019,"all","0-0",82,2.94
"70700",2019,"all","0-0",20,2.35
"71000",2019,"all","0-0",1185,1.56
"71150",2019,"all","0-0",0,NA
"71300",2019,"all","0-0",134,1.56
"72200",2019,"all","0-0",183,2.16
"72300",2019,"all","0-0",231,1.85
"72330",2019,"all","0-0",106,2.29
"72800",2019,"all","0-0",734,2.25
"73600",2019,"all","0-0",96,1.6
"74050",2019,"all","0-0",41,1.85
"74550",2019,"all","0-0",50,2.04
"74560",2019,"all","0-0",4,NA
"74660",2019,"all","0-0",85,1.37
"74680",2019,"all","0-0",49,1.6
"79399",2019,"all","0-0",85,1.5
"70200",2020,"all","0-0",470,2.03
"70420",2020,"all","0-0",139,2.95
"70540",2020,"all","0-0",3,NA
"70620",2020,"all","0-0",104,3.24
"70700",2020,"all","0-0",23,2.68
"71000",2020,"all","0-0",1166,1.6
"71150",2020,"all","0-0",8,NA
"71300",2020,"all","0-0",148,1.5
"72200",2020,"all","0-0",184,2.15
"72300",2020,"all","0-0",244,1.84
"72330",2020,"all","0-0",98,2.22
"72800",2020,"all","0-0",745,2.16
"73600",2020,"all","0-0",114,1.6
"74050",2020,"all","0-0",38,1.77
"74550",2020,"all","0-0",53,2.06
"74560",2020,"all","0-0",3,NA
"74660",2020,"all","0-0",93,1.36
"74680",2020,"all","0-0",39,1.39
"79399",2020,"all","0-0",80,1.35
"70200",2021,"all","0-0",436,1.85
"70420",2021,"all","0-0",121,2.31
"70540",2021,"all","0-0",3,NA
"70620",2021,"all","0-0",74,2.56
"70700",2021,"all","0-0",14,2.5
"71000",2021,"all","0-0",1255,1.57
"71150",2021,"all","0-0",3,NA
"71300",2021,"all","0-0",154,1.5
"72200",2021,"all","0-0",183,2.08
"72300",2021,"all","0-0",264,1.87
"72330",2021,"all","0-0",91,1.72
"72800",2021,"all","0-0",775,2.19
"73600",2021,"all","0-0",75,1.41
"74050",2021,"all","0-0",32,1.65
"74550",2021,"all","0-0",54,1.89
"74560",2021,"all","0-0",4,NA
"74660",2021,"all","0-0",99,1.37
"74680",2021,"all","0-0",53,1.39
"79399",2021,"all","0-0",94,1.5
