"SA3_CODE16","age_group","sex","calendar_year","n_children_attending_preschool"
"30803","3-6",NA,"2020",0
"30804","3-6","male","2020",122
"30804","3-6","female","2020",112
"30804","3-6",NA,"2020",0
"30805","3-6","male","2020",720
"30805","3-6","female","2020",684
"30805","3-6",NA,"2020",0
"30901","3-6","male","2020",645
"30901","3-6","female","2020",587
"30901","3-6",NA,"2020",0
"30902","3-6","male","2020",666
"30902","3-6","female","2020",534
"30902","3-6",NA,"2020",0
"30903","3-6","male","2020",598
"30903","3-6","female","2020",539
"30903","3-6",NA,"2020",0
"30904","3-6","male","2020",199
"30904","3-6","female","2020",151
"30904","3-6",NA,"2020",0
"30905","3-6","male","2020",500
"30905","3-6","female","2020",456
"30905","3-6",NA,"2020",0
"30906","3-6","male","2020",916
"30906","3-6","female","2020",860
"30906","3-6",NA,"2020",0
"30907","3-6","male","2020",2307
"30907","3-6","female","2020",2117
"30907","3-6",NA,"2020",0
"30908","3-6","male","2020",592
"30908","3-6","female","2020",525
"30908","3-6",NA,"2020",0
"30909","3-6","male","2020",543
"30909","3-6","female","2020",503
"30909","3-6",NA,"2020",0
"30910","3-6","male","2020",293
"30910","3-6","female","2020",259
"30910","3-6",NA,"2020",0
"31001","3-6","male","2020",778
"31001","3-6","female","2020",775
"31001","3-6",NA,"2020",0
"31002","3-6","male","2020",650
"31002","3-6","female","2020",556
"31002","3-6",NA,"2020",0
"31003","3-6","male","2020",1312
"31003","3-6","female","2020",1204
"31003","3-6",NA,"2020",0
"31004","3-6","male","2020",1539
"31004","3-6","female","2020",1354
"31004","3-6",NA,"2020",0
"31101","3-6","male","2020",113
"31101","3-6","female","2020",117
"31101","3-6",NA,"2020",0
"31102","3-6","male","2020",528
"31102","3-6","female","2020",514
"31102","3-6",NA,"2020",0
"31103","3-6","male","2020",1105
"31103","3-6","female","2020",984
"31103","3-6",NA,"2020",0
"31104","3-6","male","2020",747
"31104","3-6","female","2020",736
"31104","3-6",NA,"2020",0
"31105","3-6","male","2020",750
"31105","3-6","female","2020",670
"31105","3-6",NA,"2020",0
"31106","3-6","male","2020",837
"31106","3-6","female","2020",726
"31106","3-6",NA,"2020",0
"31201","3-6","male","2020",363
"31201","3-6","female","2020",319
"31201","3-6",NA,"2020",0
"31202","3-6","male","2020",1290
"31202","3-6","female","2020",1185
"31202","3-6",NA,"2020",0
"31203","3-6","male","2020",201
"31203","3-6","female","2020",176
"31203","3-6",NA,"2020",0
"31301","3-6","male","2020",228
"31301","3-6","female","2020",249
"31301","3-6",NA,"2020",0
"31302","3-6","male","2020",978
"31302","3-6","female","2020",878
"31302","3-6",NA,"2020",0
"31303","3-6","male","2020",102
"31303","3-6","female","2020",98
"31303","3-6",NA,"2020",0
"31304","3-6","male","2020",815
"31304","3-6","female","2020",725
"31304","3-6",NA,"2020",0
"31305","3-6","male","2020",542
"31305","3-6","female","2020",511
"31305","3-6",NA,"2020",0
"31401","3-6","male","2020",1126
"31401","3-6","female","2020",995
"31401","3-6",NA,"2020",0
"31402","3-6","male","2020",1265
"31402","3-6","female","2020",1179
"31402","3-6",NA,"2020",0
"31403","3-6","male","2020",474
"31403","3-6","female","2020",444
"31403","3-6",NA,"2020",0
"31501","3-6","male","2020",319
"31501","3-6","female","2020",318
"31501","3-6",NA,"2020",0
"31502","3-6","male","2020",315
"31502","3-6","female","2020",281
"31502","3-6",NA,"2020",0
"31503","3-6","male","2020",109
"31503","3-6","female","2020",137
"31503","3-6",NA,"2020",0
"31601","3-6","male","2020",619
"31601","3-6","female","2020",581
"31601","3-6",NA,"2020",0
"31602","3-6","male","2020",954
"31602","3-6","female","2020",880
"31602","3-6",NA,"2020",0
"31603","3-6","male","2020",525
"31603","3-6","female","2020",498
"31603","3-6",NA,"2020",0
"31605","3-6","male","2020",432
"31605","3-6","female","2020",393
"31605","3-6",NA,"2020",0
"31606","3-6","male","2020",557
"31606","3-6","female","2020",471
"31606","3-6",NA,"2020",0
"31607","3-6","male","2020",578
"31607","3-6","female","2020",482
"31607","3-6",NA,"2020",0
"31608","3-6","male","2020",191
"31608","3-6","female","2020",180
"31608","3-6",NA,"2020",0
"31701","3-6","male","2020",1706
"31701","3-6","female","2020",1551
"31701","3-6",NA,"2020",0
"31801","3-6","male","2020",340
"31801","3-6","female","2020",317
"31801","3-6",NA,"2020",0
"31802","3-6","male","2020",2214
"31802","3-6","female","2020",1912
"31802","3-6",NA,"2020",0
"31901","3-6","male","2020",776
"31901","3-6","female","2020",711
"31901","3-6",NA,"2020",0
"31902","3-6","male","2020",406
"31902","3-6","female","2020",343
"31902","3-6",NA,"2020",0
"31903","3-6","male","2020",488
"31903","3-6","female","2020",425
"31903","3-6",NA,"2020",0
"31904","3-6","male","2020",461
"31904","3-6","female","2020",446
"31904","3-6",NA,"2020",0
"31905","3-6","male","2020",339
"31905","3-6","female","2020",339
"31905","3-6",NA,"2020",0
"39797","3-6","male","2020",0
"39797","3-6","female","2020",0
"39797","3-6",NA,"2020",0
"39999","3-6","male","2020",3
"39999","3-6","female","2020",0
"39999","3-6",NA,"2020",0
"40101","3-6","male","2020",81
"40101","3-6","female","2020",66
"40101","3-6",NA,"2020",0
"40102","3-6","male","2020",813
"40102","3-6","female","2020",658
"40102","3-6",NA,"2020",0
"40103","3-6","male","2020",422
"40103","3-6","female","2020",370
"40103","3-6",NA,"2020",0
"40104","3-6","male","2020",528
"40104","3-6","female","2020",432
"40104","3-6",NA,"2020",0
"40105","3-6","male","2020",310
"40105","3-6","female","2020",277
"40105","3-6",NA,"2020",0
"40106","3-6","male","2020",284
"40106","3-6","female","2020",286
"40106","3-6",NA,"2020",0
"40107","3-6","male","2020",361
"40107","3-6","female","2020",301
"40107","3-6",NA,"2020",0
"40201","3-6","male","2020",328
"40201","3-6","female","2020",295
"40201","3-6",NA,"2020",0
"40202","3-6","male","2020",1224
"40202","3-6","female","2020",1114
"40202","3-6",NA,"2020",0
"40203","3-6","male","2020",850
"40203","3-6","female","2020",699
"40203","3-6",NA,"2020",0
"40204","3-6","male","2020",1567
"40204","3-6","female","2020",1410
"40204","3-6",NA,"2020",0
"40205","3-6","male","2020",900
"40205","3-6","female","2020",880
"40205","3-6",NA,"2020",0
"40301","3-6","male","2020",295
"40301","3-6","female","2020",254
"40301","3-6",NA,"2020",0
"40302","3-6","male","2020",1028
"40302","3-6","female","2020",878
"40302","3-6",NA,"2020",0
"40303","3-6","male","2020",680
"40303","3-6","female","2020",602
"40303","3-6",NA,"2020",0
"40304","3-6","male","2020",1776
"40304","3-6","female","2020",1784
"40304","3-6",NA,"2020",0
"40401","3-6","male","2020",1042
"40401","3-6","female","2020",1006
"40401","3-6",NA,"2020",0
"40402","3-6","male","2020",527
"40402","3-6","female","2020",443
"40402","3-6",NA,"2020",0
"40403","3-6","male","2020",540
"40403","3-6","female","2020",522
"40403","3-6",NA,"2020",0
"40501","3-6","male","2020",352
"40501","3-6","female","2020",321
"40501","3-6",NA,"2020",0
"40502","3-6","male","2020",282
"40502","3-6","female","2020",251
"40502","3-6",NA,"2020",0
"40503","3-6","male","2020",200
"40503","3-6","female","2020",200
"40503","3-6",NA,"2020",0
"40504","3-6","male","2020",162
"40504","3-6","female","2020",159
"40504","3-6",NA,"2020",0
"40601","3-6","male","2020",526
"40601","3-6","female","2020",502
"40601","3-6",NA,"2020",0
"40602","3-6","male","2020",250
"40602","3-6","female","2020",257
"40602","3-6",NA,"2020",0
"40701","3-6","male","2020",362
"40701","3-6","female","2020",317
"40701","3-6",NA,"2020",0
"40702","3-6","male","2020",591
"40702","3-6","female","2020",557
"40702","3-6",NA,"2020",0
"40703","3-6","male","2020",572
"40703","3-6","female","2020",532
"40703","3-6",NA,"2020",0
"49797","3-6","male","2020",0
"49797","3-6","female","2020",0
"49797","3-6",NA,"2020",0
"49999","3-6","male","2020",0
"49999","3-6","female","2020",0
"49999","3-6",NA,"2020",0
"50101","3-6","male","2020",625
"50101","3-6","female","2020",546
"50101","3-6",NA,"2020",0
"50102","3-6","male","2020",1099
"50102","3-6","female","2020",973
"50102","3-6",NA,"2020",0
"50103","3-6","male","2020",183
"50103","3-6","female","2020",171
"50103","3-6",NA,"2020",0
"50201","3-6","male","2020",992
"50201","3-6","female","2020",998
"50201","3-6",NA,"2020",0
"50301","3-6","male","2020",642
"50301","3-6","female","2020",538
"50301","3-6",NA,"2020",0
"50302","3-6","male","2020",903
"50302","3-6","female","2020",873
"50302","3-6",NA,"2020",0
"50401","3-6","male","2020",879
"50401","3-6","female","2020",766
"50401","3-6",NA,"2020",0
"50402","3-6","male","2020",352
"50402","3-6","female","2020",354
"50402","3-6",NA,"2020",0
"50403","3-6","male","2020",1888
"50403","3-6","female","2020",1641
"50403","3-6",NA,"2020",0
"50501","3-6","male","2020",1687
"50501","3-6","female","2020",1584
"50501","3-6",NA,"2020",0
"50502","3-6","male","2020",2081
"50502","3-6","female","2020",1907
"50502","3-6",NA,"2020",0
"50503","3-6","male","2020",2747
"50503","3-6","female","2020",2509
"50503","3-6",NA,"2020",0
"50601","3-6","male","2020",1276
"50601","3-6","female","2020",1182
"50601","3-6",NA,"2020",0
"50602","3-6","male","2020",742
"50602","3-6","female","2020",710
"50602","3-6",NA,"2020",0
"50603","3-6","male","2020",836
"50603","3-6","female","2020",813
"50603","3-6",NA,"2020",0
"50604","3-6","male","2020",1345
"50604","3-6","female","2020",1267
"50604","3-6",NA,"2020",0
"50605","3-6","male","2020",624
"50605","3-6","female","2020",564
"50605","3-6",NA,"2020",0
"50606","3-6","male","2020",498
"50606","3-6","female","2020",463
"50606","3-6",NA,"2020",0
"50607","3-6","male","2020",398
"50607","3-6","female","2020",365
"50607","3-6",NA,"2020",0
"50701","3-6","male","2020",1342
"50701","3-6","female","2020",1240
"50701","3-6",NA,"2020",0
"50702","3-6","male","2020",349
"50702","3-6","female","2020",353
"50702","3-6",NA,"2020",0
"50703","3-6","male","2020",612
"50703","3-6","female","2020",616
"50703","3-6",NA,"2020",0
"50704","3-6","male","2020",1025
"50704","3-6","female","2020",928
"50704","3-6",NA,"2020",0
"50705","3-6","male","2020",1567
"50705","3-6","female","2020",1473
"50705","3-6",NA,"2020",0
"50901","3-6","male","2020",544
"50901","3-6","female","2020",489
"50901","3-6",NA,"2020",0
"50902","3-6","male","2020",391
"50902","3-6","female","2020",385
"50902","3-6",NA,"2020",0
"50903","3-6","male","2020",155
"50903","3-6","female","2020",162
"50903","3-6",NA,"2020",0
"51001","3-6","male","2020",359
"51001","3-6","female","2020",350
"51001","3-6",NA,"2020",0
"51002","3-6","male","2020",265
"51002","3-6","female","2020",260
"51002","3-6",NA,"2020",0
"51003","3-6","male","2020",403
"51003","3-6","female","2020",407
"51003","3-6",NA,"2020",0
"51101","3-6","male","2020",135
"51101","3-6","female","2020",148
"51101","3-6",NA,"2020",0
"51102","3-6","male","2020",77
"51102","3-6","female","2020",77
"51102","3-6",NA,"2020",0
"51103","3-6","male","2020",401
"51103","3-6","female","2020",415
"51103","3-6",NA,"2020",0
"51104","3-6","male","2020",505
"51104","3-6","female","2020",484
"51104","3-6",NA,"2020",0
"59797","3-6","male","2020",0
"59797","3-6","female","2020",0
"59797","3-6",NA,"2020",0
"59999","3-6","male","2020",0
"59999","3-6","female","2020",5
"59999","3-6",NA,"2020",0
"60101","3-6","male","2020",297
"60101","3-6","female","2020",253
"60101","3-6",NA,"2020",0
"60102","3-6","male","2020",729
"60102","3-6","female","2020",644
"60102","3-6",NA,"2020",0
"60103","3-6","male","2020",569
"60103","3-6","female","2020",527
"60103","3-6",NA,"2020",0
"60104","3-6","male","2020",377
"60104","3-6","female","2020",412
"60104","3-6",NA,"2020",0
"60105","3-6","male","2020",543
"60105","3-6","female","2020",495
"60105","3-6",NA,"2020",0
"60106","3-6","male","2020",204
"60106","3-6","female","2020",222
"60106","3-6",NA,"2020",0
"60201","3-6","male","2020",932
"60201","3-6","female","2020",876
"60201","3-6",NA,"2020",0
"60202","3-6","male","2020",220
"60202","3-6","female","2020",207
"60202","3-6",NA,"2020",0
"60203","3-6","male","2020",335
"60203","3-6","female","2020",294
"60203","3-6",NA,"2020",0
"60301","3-6","male","2020",114
"60301","3-6","female","2020",86
"60301","3-6",NA,"2020",0
"60302","3-6","male","2020",192
"60302","3-6","female","2020",183
"60302","3-6",NA,"2020",0
"60303","3-6","male","2020",38
"60303","3-6","female","2020",42
"60303","3-6",NA,"2020",0
"60401","3-6","male","2020",490
"60401","3-6","female","2020",444
"60401","3-6",NA,"2020",0
"60402","3-6","male","2020",420
"60402","3-6","female","2020",399
"60402","3-6",NA,"2020",0
"60403","3-6","male","2020",163
"60403","3-6","female","2020",149
"60403","3-6",NA,"2020",0
"69797","3-6","male","2020",0
"69797","3-6","female","2020",0
"69797","3-6",NA,"2020",0
"69999","3-6","male","2020",0
"69999","3-6","female","2020",0
"69999","3-6",NA,"2020",0
"70101","3-6","male","2020",217
"70101","3-6","female","2020",230
"70101","3-6",NA,"2020",0
"70102","3-6","male","2020",628
"70102","3-6","female","2020",625
"70102","3-6",NA,"2020",0
"70103","3-6","male","2020",217
"70103","3-6","female","2020",194
"70103","3-6",NA,"2020",0
"70104","3-6","male","2020",607
"70104","3-6","female","2020",555
"70104","3-6",NA,"2020",0
"70201","3-6","male","2020",364
"70201","3-6","female","2020",292
"70201","3-6",NA,"2020",0
"70202","3-6","male","2020",50
"70202","3-6","female","2020",32
"70202","3-6",NA,"2020",0
"70203","3-6","male","2020",112
"70203","3-6","female","2020",121
"70203","3-6",NA,"2020",0
"70204","3-6","male","2020",127
"70204","3-6","female","2020",102
"70204","3-6",NA,"2020",0
"70205","3-6","male","2020",184
"70205","3-6","female","2020",190
"70205","3-6",NA,"2020",0
"79797","3-6","male","2020",0
"79797","3-6","female","2020",0
"79797","3-6",NA,"2020",0
"79999","3-6","male","2020",0
"79999","3-6","female","2020",0
"79999","3-6",NA,"2020",0
"80101","3-6","male","2020",1396
"80101","3-6","female","2020",1221
"80101","3-6",NA,"2020",0
"80103","3-6","male","2020",7
"80103","3-6","female","2020",10
"80103","3-6",NA,"2020",0
"80104","3-6","male","2020",1495
"80104","3-6","female","2020",1343
"80104","3-6",NA,"2020",0
"80105","3-6","male","2020",532
"80105","3-6","female","2020",483
"80105","3-6",NA,"2020",0
"80106","3-6","male","2020",299
"80106","3-6","female","2020",256
"80106","3-6",NA,"2020",0
"80107","3-6","male","2020",1170
"80107","3-6","female","2020",1074
"80107","3-6",NA,"2020",0
"80108","3-6","male","2020",321
"80108","3-6","female","2020",327
"80108","3-6",NA,"2020",0
"80109","3-6","male","2020",419
"80109","3-6","female","2020",436
"80109","3-6",NA,"2020",0
"80110","3-6","male","2020",164
"80110","3-6","female","2020",152
"80110","3-6",NA,"2020",0
"80111","3-6","male","2020",9
"80111","3-6","female","2020",7
"80111","3-6",NA,"2020",0
"89797","3-6","male","2020",0
"89797","3-6","female","2020",0
"89797","3-6",NA,"2020",0
"89999","3-6","male","2020",24
"89999","3-6","female","2020",21
"89999","3-6",NA,"2020",0
"90101","3-6","male","2020",9
"90101","3-6","female","2020",16
"90101","3-6",NA,"2020",0
"90102","3-6","male","2020",6
"90102","3-6","female","2020",6
"90102","3-6",NA,"2020",0
"90103","3-6","male","2020",3
"90103","3-6","female","2020",0
"90103","3-6",NA,"2020",0
"90104","3-6","male","2020",0
"90104","3-6","female","2020",0
"90104","3-6",NA,"2020",0
"99797","3-6","male","2020",0
"99797","3-6","female","2020",0
"99797","3-6",NA,"2020",0
"99999","3-6","male","2020",0
"99999","3-6","female","2020",0
"99999","3-6",NA,"2020",0
"10102","3-6","male","2021",266
"10102","3-6","female","2021",195
"10102","3-6",NA,"2021",0
"10103","3-6","male","2021",3
"10103","3-6","female","2021",0
"10103","3-6",NA,"2021",0
"10104","3-6","male","2021",5
"10104","3-6","female","2021",0
"10104","3-6",NA,"2021",0
"10105","3-6","male","2021",13
"10105","3-6","female","2021",8
"10105","3-6",NA,"2021",0
"10106","3-6","male","2021",67
"10106","3-6","female","2021",61
"10106","3-6",NA,"2021",0
"10201","3-6","male","2021",3
"10201","3-6","female","2021",0
"10201","3-6",NA,"2021",0
"10202","3-6","male","2021",0
"10202","3-6","female","2021",0
"10202","3-6",NA,"2021",0
"10301","3-6","male","2021",0
"10301","3-6","female","2021",0
"10301","3-6",NA,"2021",0
"10302","3-6","male","2021",0
"10302","3-6","female","2021",0
"10302","3-6",NA,"2021",0
"10303","3-6","male","2021",3
"10303","3-6","female","2021",0
"10303","3-6",NA,"2021",0
"10304","3-6","male","2021",3
"10304","3-6","female","2021",0
"10304","3-6",NA,"2021",0
"10401","3-6","male","2021",3
"10401","3-6","female","2021",0
"10401","3-6",NA,"2021",0
"10402","3-6","male","2021",0
"10402","3-6","female","2021",0
"10402","3-6",NA,"2021",0
"10501","3-6","male","2021",0
"10501","3-6","female","2021",0
"10501","3-6",NA,"2021",0
"10502","3-6","male","2021",0
"10502","3-6","female","2021",0
"10502","3-6",NA,"2021",0
"10503","3-6","male","2021",0
"10503","3-6","female","2021",0
"10503","3-6",NA,"2021",0
"10601","3-6","male","2021",0
"10601","3-6","female","2021",0
"10601","3-6",NA,"2021",0
"10602","3-6","male","2021",5
"10602","3-6","female","2021",0
"10602","3-6",NA,"2021",0
"10603","3-6","male","2021",8
"10603","3-6","female","2021",0
"10603","3-6",NA,"2021",0
"10604","3-6","male","2021",0
"10604","3-6","female","2021",0
"10604","3-6",NA,"2021",0
"10701","3-6","male","2021",0
"10701","3-6","female","2021",0
"10701","3-6",NA,"2021",0
"10702","3-6","male","2021",0
"10702","3-6","female","2021",0
"10702","3-6",NA,"2021",0
"10703","3-6","male","2021",0
"10703","3-6","female","2021",0
"10703","3-6",NA,"2021",0
"10704","3-6","male","2021",0
"10704","3-6","female","2021",0
"10704","3-6",NA,"2021",0
"10801","3-6","male","2021",0
"10801","3-6","female","2021",0
"10801","3-6",NA,"2021",0
"10802","3-6","male","2021",0
"10802","3-6","female","2021",0
"10802","3-6",NA,"2021",0
"10803","3-6","male","2021",0
"10803","3-6","female","2021",0
"10803","3-6",NA,"2021",0
"10804","3-6","male","2021",0
"10804","3-6","female","2021",0
"10804","3-6",NA,"2021",0
"10805","3-6","male","2021",0
"10805","3-6","female","2021",0
"10805","3-6",NA,"2021",0
"10901","3-6","male","2021",0
"10901","3-6","female","2021",0
"10901","3-6",NA,"2021",0
"10902","3-6","male","2021",0
"10902","3-6","female","2021",0
"10902","3-6",NA,"2021",0
"10903","3-6","male","2021",0
"10903","3-6","female","2021",0
"10903","3-6",NA,"2021",0
"11001","3-6","male","2021",4
"11001","3-6","female","2021",0
"11001","3-6",NA,"2021",0
"11002","3-6","male","2021",12
"11002","3-6","female","2021",7
"11002","3-6",NA,"2021",0
"11003","3-6","male","2021",10
"11003","3-6","female","2021",10
"11003","3-6",NA,"2021",0
"11004","3-6","male","2021",3
"11004","3-6","female","2021",0
"11004","3-6",NA,"2021",0
"11101","3-6","male","2021",0
"11101","3-6","female","2021",0
"11101","3-6",NA,"2021",0
"11102","3-6","male","2021",0
"11102","3-6","female","2021",0
"11102","3-6",NA,"2021",0
"11103","3-6","male","2021",0
"11103","3-6","female","2021",0
"11103","3-6",NA,"2021",0
"11201","3-6","male","2021",0
"11201","3-6","female","2021",5
"11201","3-6",NA,"2021",0
"11202","3-6","male","2021",0
"11202","3-6","female","2021",3
"11202","3-6",NA,"2021",0
"11203","3-6","male","2021",81
"11203","3-6","female","2021",67
"11203","3-6",NA,"2021",0
"11301","3-6","male","2021",0
"11301","3-6","female","2021",0
"11301","3-6",NA,"2021",0
"11302","3-6","male","2021",0
"11302","3-6","female","2021",0
"11302","3-6",NA,"2021",0
"11303","3-6","male","2021",6
"11303","3-6","female","2021",0
"11303","3-6",NA,"2021",0
"11401","3-6","male","2021",15
"11401","3-6","female","2021",14
"11401","3-6",NA,"2021",0
"11402","3-6","male","2021",0
"11402","3-6","female","2021",0
"11402","3-6",NA,"2021",0
"11501","3-6","male","2021",5
"11501","3-6","female","2021",0
"11501","3-6",NA,"2021",0
"11502","3-6","male","2021",5
"11502","3-6","female","2021",0
"11502","3-6",NA,"2021",0
"11503","3-6","male","2021",0
"11503","3-6","female","2021",0
"11503","3-6",NA,"2021",0
"11504","3-6","male","2021",5
"11504","3-6","female","2021",0
"11504","3-6",NA,"2021",0
"11601","3-6","male","2021",0
"11601","3-6","female","2021",0
"11601","3-6",NA,"2021",0
"11602","3-6","male","2021",0
"11602","3-6","female","2021",0
"11602","3-6",NA,"2021",0
"11603","3-6","male","2021",0
"11603","3-6","female","2021",0
"11603","3-6",NA,"2021",0
"11701","3-6","male","2021",4
"11701","3-6","female","2021",10
"11701","3-6",NA,"2021",0
"11702","3-6","male","2021",7
"11702","3-6","female","2021",0
"11702","3-6",NA,"2021",0
"11703","3-6","male","2021",7
"11703","3-6","female","2021",9
"11703","3-6",NA,"2021",0
"11801","3-6","male","2021",5
"11801","3-6","female","2021",14
"11801","3-6",NA,"2021",0
"11802","3-6","male","2021",8
"11802","3-6","female","2021",8
"11802","3-6",NA,"2021",0
"11901","3-6","male","2021",0
"11901","3-6","female","2021",0
"11901","3-6",NA,"2021",0
"11902","3-6","male","2021",0
"11902","3-6","female","2021",0
"11902","3-6",NA,"2021",0
"11903","3-6","male","2021",0
"11903","3-6","female","2021",0
"11903","3-6",NA,"2021",0
"11904","3-6","male","2021",0
"11904","3-6","female","2021",0
"11904","3-6",NA,"2021",0
"12001","3-6","male","2021",10
"12001","3-6","female","2021",0
"12001","3-6",NA,"2021",0
"12002","3-6","male","2021",0
"12002","3-6","female","2021",5
"12002","3-6",NA,"2021",0
"12003","3-6","male","2021",0
"12003","3-6","female","2021",0
"12003","3-6",NA,"2021",0
"12101","3-6","male","2021",0
"12101","3-6","female","2021",0
"12101","3-6",NA,"2021",0
"12102","3-6","male","2021",0
"12102","3-6","female","2021",0
"12102","3-6",NA,"2021",0
"12103","3-6","male","2021",0
"12103","3-6","female","2021",0
"12103","3-6",NA,"2021",0
"12104","3-6","male","2021",0
"12104","3-6","female","2021",4
"12104","3-6",NA,"2021",0
"12201","3-6","male","2021",4
"12201","3-6","female","2021",0
"12201","3-6",NA,"2021",0
"12202","3-6","male","2021",3
"12202","3-6","female","2021",3
"12202","3-6",NA,"2021",0
"12203","3-6","male","2021",4
"12203","3-6","female","2021",5
"12203","3-6",NA,"2021",0
"12301","3-6","male","2021",0
"12301","3-6","female","2021",0
"12301","3-6",NA,"2021",0
"12302","3-6","male","2021",0
"12302","3-6","female","2021",0
"12302","3-6",NA,"2021",0
"12303","3-6","male","2021",0
"12303","3-6","female","2021",0
"12303","3-6",NA,"2021",0
"12401","3-6","male","2021",0
"12401","3-6","female","2021",4
"12401","3-6",NA,"2021",0
"12402","3-6","male","2021",0
"12402","3-6","female","2021",0
"12402","3-6",NA,"2021",0
"12403","3-6","male","2021",0
"12403","3-6","female","2021",0
"12403","3-6",NA,"2021",0
"12404","3-6","male","2021",0
"12404","3-6","female","2021",0
"12404","3-6",NA,"2021",0
"12405","3-6","male","2021",0
"12405","3-6","female","2021",0
"12405","3-6",NA,"2021",0
"12501","3-6","male","2021",0
"12501","3-6","female","2021",5
"12501","3-6",NA,"2021",0
"12502","3-6","male","2021",0
"12502","3-6","female","2021",3
"12502","3-6",NA,"2021",0
"12503","3-6","male","2021",0
"12503","3-6","female","2021",0
"12503","3-6",NA,"2021",0
"12504","3-6","male","2021",0
"12504","3-6","female","2021",5
"12504","3-6",NA,"2021",0
"12601","3-6","male","2021",0
"12601","3-6","female","2021",0
"12601","3-6",NA,"2021",0
"12602","3-6","male","2021",0
"12602","3-6","female","2021",0
"12602","3-6",NA,"2021",0
"12701","3-6","male","2021",0
"12701","3-6","female","2021",0
"12701","3-6",NA,"2021",0
"12702","3-6","male","2021",0
"12702","3-6","female","2021",0
"12702","3-6",NA,"2021",0
"12703","3-6","male","2021",3
"12703","3-6","female","2021",4
"12703","3-6",NA,"2021",0
"12801","3-6","male","2021",5
"12801","3-6","female","2021",0
"12801","3-6",NA,"2021",0
"12802","3-6","male","2021",0
"12802","3-6","female","2021",0
"12802","3-6",NA,"2021",0
"19797","3-6","male","2021",0
"19797","3-6","female","2021",0
"19797","3-6",NA,"2021",0
"19999","3-6","male","2021",0
"19999","3-6","female","2021",0
"19999","3-6",NA,"2021",0
"20101","3-6","male","2021",4
"20101","3-6","female","2021",0
"20101","3-6",NA,"2021",0
"20102","3-6","male","2021",0
"20102","3-6","female","2021",0
"20102","3-6",NA,"2021",0
"20103","3-6","male","2021",0
"20103","3-6","female","2021",0
"20103","3-6",NA,"2021",0
"20201","3-6","male","2021",0
"20201","3-6","female","2021",0
"20201","3-6",NA,"2021",0
"20202","3-6","male","2021",0
"20202","3-6","female","2021",0
"20202","3-6",NA,"2021",0
"20203","3-6","male","2021",0
"20203","3-6","female","2021",0
"20203","3-6",NA,"2021",0
"20301","3-6","male","2021",0
"20301","3-6","female","2021",0
"20301","3-6",NA,"2021",0
"20302","3-6","male","2021",0
"20302","3-6","female","2021",0
"20302","3-6",NA,"2021",0
"20303","3-6","male","2021",4
"20303","3-6","female","2021",0
"20303","3-6",NA,"2021",0
"20401","3-6","male","2021",0
"20401","3-6","female","2021",4
"20401","3-6",NA,"2021",0
"20402","3-6","male","2021",0
"20402","3-6","female","2021",0
"20402","3-6",NA,"2021",0
"20403","3-6","male","2021",0
"20403","3-6","female","2021",0
"20403","3-6",NA,"2021",0
"20501","3-6","male","2021",0
"20501","3-6","female","2021",0
"20501","3-6",NA,"2021",0
"20502","3-6","male","2021",0
"20502","3-6","female","2021",0
"20502","3-6",NA,"2021",0
"20503","3-6","male","2021",0
"20503","3-6","female","2021",0
"20503","3-6",NA,"2021",0
"20504","3-6","male","2021",0
"20504","3-6","female","2021",0
"20504","3-6",NA,"2021",0
"20505","3-6","male","2021",0
"20505","3-6","female","2021",4
"20505","3-6",NA,"2021",0
"20601","3-6","male","2021",0
"20601","3-6","female","2021",0
"20601","3-6",NA,"2021",0
"20602","3-6","male","2021",0
"20602","3-6","female","2021",0
"20602","3-6",NA,"2021",0
"20603","3-6","male","2021",4
"20603","3-6","female","2021",5
"20603","3-6",NA,"2021",0
"20604","3-6","male","2021",0
"20604","3-6","female","2021",0
"20604","3-6",NA,"2021",0
"20605","3-6","male","2021",3
"20605","3-6","female","2021",0
"20605","3-6",NA,"2021",0
"20606","3-6","male","2021",5
"20606","3-6","female","2021",0
"20606","3-6",NA,"2021",0
"20607","3-6","male","2021",0
"20607","3-6","female","2021",0
"20607","3-6",NA,"2021",0
"20631","3-6","male","2021",0
"20631","3-6","female","2021",0
"20631","3-6",NA,"2021",0
"20701","3-6","male","2021",4
"20701","3-6","female","2021",0
"20701","3-6",NA,"2021",0
"20702","3-6","male","2021",0
"20702","3-6","female","2021",0
"20702","3-6",NA,"2021",0
"20703","3-6","male","2021",0
"20703","3-6","female","2021",0
"20703","3-6",NA,"2021",0
"20801","3-6","male","2021",0
"20801","3-6","female","2021",0
"20801","3-6",NA,"2021",0
"20802","3-6","male","2021",0
"20802","3-6","female","2021",5
"20802","3-6",NA,"2021",0
"20803","3-6","male","2021",0
"20803","3-6","female","2021",0
"20803","3-6",NA,"2021",0
"20804","3-6","male","2021",0
"20804","3-6","female","2021",0
"20804","3-6",NA,"2021",0
"20901","3-6","male","2021",0
"20901","3-6","female","2021",0
"20901","3-6",NA,"2021",0
"20902","3-6","male","2021",0
"20902","3-6","female","2021",0
"20902","3-6",NA,"2021",0
"20903","3-6","male","2021",0
"20903","3-6","female","2021",0
"20903","3-6",NA,"2021",0
"20904","3-6","male","2021",3
"20904","3-6","female","2021",0
"20904","3-6",NA,"2021",0
"21001","3-6","male","2021",0
"21001","3-6","female","2021",0
