"SA3_CODE16","sex","age_group","calendar_year","rate_of_enrolment"
30502,"male","18-24","2012",0.5
30502,"male","18-24","2013",0.5
30502,"male","18-24","2014",0.5
30502,"male","18-24","2015",0.5
30502,"male","18-24","2016",0.5
30502,"male","18-24","2017",0.5
30502,"male","18-24","2018",0.5
30502,"male","18-24","2019",0.5
30502,"male","18-24","2020",0.5
30502,"male","18-24","2021",0.5
30502,"male","18-24","2022",0.5
30503,"male","18-24","2008",0.5
30503,"male","18-24","2009",0.5
30503,"male","18-24","2010",0.5
30503,"male","18-24","2011",0.6
30503,"male","18-24","2012",0.5
30503,"male","18-24","2013",0.5
30503,"male","18-24","2014",0.5
30503,"male","18-24","2015",0.45
30503,"male","18-24","2016",0.5
30503,"male","18-24","2017",0.5
30503,"male","18-24","2018",0.5
30503,"male","18-24","2019",0.5
30503,"male","18-24","2020",0.5
30503,"male","18-24","2021",0.5
30503,"male","18-24","2022",0.5
30504,"male","18-24","2015",0.5
30504,"male","18-24","2016",0.5
30504,"male","18-24","2017",0.5
30504,"male","18-24","2018",0.5
30504,"male","18-24","2019",0.5
30504,"male","18-24","2020",0.5
30504,"male","18-24","2021",0.5
30504,"male","18-24","2022",0.5
30601,"male","18-24","2015",0.5
30601,"male","18-24","2016",0.5
30601,"male","18-24","2017",0.6
30601,"male","18-24","2018",0.6
30601,"male","18-24","2019",0.6
30601,"male","18-24","2020",0.5
30601,"male","18-24","2021",0.6
30601,"male","18-24","2022",0.5
30602,"male","18-24","2015",0.5
30602,"male","18-24","2016",0.5
30602,"male","18-24","2017",0.5
30602,"male","18-24","2018",0.5
30602,"male","18-24","2019",0.5
30602,"male","18-24","2020",0.5
30602,"male","18-24","2021",0.6
30602,"male","18-24","2022",0.5
30603,"male","18-24","2015",0.5
30603,"male","18-24","2016",0.5
30603,"male","18-24","2017",0.6
30603,"male","18-24","2018",0.6
30603,"male","18-24","2019",0.6
30603,"male","18-24","2020",0.6
30603,"male","18-24","2021",0.6
30603,"male","18-24","2022",0.6
30604,"male","18-24","2015",0.5
30604,"male","18-24","2016",0.6
30604,"male","18-24","2017",0.5
30604,"male","18-24","2018",0.5
30604,"male","18-24","2019",0.6
30604,"male","18-24","2020",0.6
30604,"male","18-24","2021",0.6
30604,"male","18-24","2022",0.6
30605,"male","18-24","2015",0.5
30605,"male","18-24","2016",0.5
30605,"male","18-24","2017",0.5
30605,"male","18-24","2018",0.6
30605,"male","18-24","2019",0.5
30605,"male","18-24","2020",0.6
30605,"male","18-24","2021",0.6
30605,"male","18-24","2022",0.6
30701,"male","18-24","2015",0.6
30701,"male","18-24","2016",0.6
30701,"male","18-24","2017",0.6
30701,"male","18-24","2018",0.6
30701,"male","18-24","2019",0.6
30701,"male","18-24","2020",0.5
30701,"male","18-24","2021",0.5
30701,"male","18-24","2022",0.5
30702,"male","18-24","2015",0.6
30702,"male","18-24","2016",0.5
30702,"male","18-24","2017",0.6
30702,"male","18-24","2018",0.6
30702,"male","18-24","2019",0.6
30702,"male","18-24","2020",0.6
30702,"male","18-24","2021",0.6
30702,"male","18-24","2022",0.6
30703,"male","18-24","2015",0.6
30703,"male","18-24","2016",0.6
30703,"male","18-24","2017",0.6
30703,"male","18-24","2018",0.6
30703,"male","18-24","2019",0.6
30703,"male","18-24","2020",0.6
30703,"male","18-24","2021",0.6
30703,"male","18-24","2022",0.6
30801,"male","18-24","2015",0.5
30801,"male","18-24","2016",0.5
30801,"male","18-24","2017",0.5
30801,"male","18-24","2018",0.5
30801,"male","18-24","2019",0.5
30801,"male","18-24","2020",0.5
30801,"male","18-24","2021",0.5
30801,"male","18-24","2022",0.5
30803,"male","18-24","2008",0.5
30803,"male","18-24","2009",0.5
30803,"male","18-24","2010",0.5
30803,"male","18-24","2011",0.5
30803,"male","18-24","2012",0.5
30803,"male","18-24","2013",0.5
30803,"male","18-24","2014",0.5
30803,"male","18-24","2015",0.5
30803,"male","18-24","2016",0.5
30803,"male","18-24","2017",0.5
30803,"male","18-24","2018",0.5
30803,"male","18-24","2019",0.5
30803,"male","18-24","2020",0.5
30803,"male","18-24","2021",0.5
30803,"male","18-24","2022",0.6
30804,"male","18-24","2019",0.5
30804,"male","18-24","2020",0.5
30804,"male","18-24","2021",0.5
30804,"male","18-24","2022",0.5
30805,"male","18-24","2019",0.6
30805,"male","18-24","2020",0.6
30805,"male","18-24","2021",0.6
30805,"male","18-24","2022",0.6
30901,"male","18-24","2015",0.5
30901,"male","18-24","2016",0.5
30901,"male","18-24","2017",0.5
30901,"male","18-24","2018",0.5
30901,"male","18-24","2019",0.5
30901,"male","18-24","2020",0.5
30901,"male","18-24","2021",0.5
30901,"male","18-24","2022",0.45
30902,"male","18-24","2015",0.5
30902,"male","18-24","2016",0.5
30902,"male","18-24","2017",0.5
30902,"male","18-24","2018",0.5
30902,"male","18-24","2019",0.5
30902,"male","18-24","2020",0.5
30902,"male","18-24","2021",0.5
30902,"male","18-24","2022",0.5
30903,"male","18-24","2015",0.5
30903,"male","18-24","2016",0.5
30903,"male","18-24","2017",0.5
30903,"male","18-24","2018",0.5
30903,"male","18-24","2019",0.5
30903,"male","18-24","2020",0.5
30903,"male","18-24","2021",0.6
30903,"male","18-24","2022",0.5
30904,"male","18-24","2015",0.5
30904,"male","18-24","2016",0.5
30904,"male","18-24","2017",0.5
30904,"male","18-24","2018",0.5
30904,"male","18-24","2019",0.5
30904,"male","18-24","2020",0.5
30904,"male","18-24","2021",0.5
30904,"male","18-24","2022",0.6
30905,"male","18-24","2015",0.5
30905,"male","18-24","2016",0.5
30905,"male","18-24","2017",0.6
30905,"male","18-24","2018",0.5
30905,"male","18-24","2019",0.5
30905,"male","18-24","2020",0.5
30905,"male","18-24","2021",0.5
30905,"male","18-24","2022",0.6
30906,"male","18-24","2015",0.5
30906,"male","18-24","2016",0.5
30906,"male","18-24","2017",0.5
30906,"male","18-24","2018",0.5
30906,"male","18-24","2019",0.5
30906,"male","18-24","2020",0.5
30906,"male","18-24","2021",0.6
30906,"male","18-24","2022",0.6
30907,"male","18-24","2015",0.5
30907,"male","18-24","2016",0.5
30907,"male","18-24","2017",0.5
30907,"male","18-24","2018",0.5
30907,"male","18-24","2019",0.5
30907,"male","18-24","2020",0.5
30907,"male","18-24","2021",0.5
30907,"male","18-24","2022",0.5
30908,"male","18-24","2015",0.5
30908,"male","18-24","2016",0.5
30908,"male","18-24","2017",0.5
30908,"male","18-24","2018",0.5
30908,"male","18-24","2019",0.5
30908,"male","18-24","2020",0.5
30908,"male","18-24","2021",0.5
30908,"male","18-24","2022",0.5
30909,"male","18-24","2015",0.6
30909,"male","18-24","2016",0.6
30909,"male","18-24","2017",0.6
30909,"male","18-24","2018",0.6
30909,"male","18-24","2019",0.5
30909,"male","18-24","2020",0.5
30909,"male","18-24","2021",0.5
30909,"male","18-24","2022",0.5
30910,"male","18-24","2015",0.5
30910,"male","18-24","2016",0.5
30910,"male","18-24","2017",0.5
30910,"male","18-24","2018",0.5
30910,"male","18-24","2019",0.5
30910,"male","18-24","2020",0.5
30910,"male","18-24","2021",0.5
30910,"male","18-24","2022",0.5
31001,"male","18-24","2015",0.5
31001,"male","18-24","2016",0.5
31001,"male","18-24","2017",0.6
31001,"male","18-24","2018",0.6
31001,"male","18-24","2019",0.6
31001,"male","18-24","2020",0.6
31001,"male","18-24","2021",0.6
31001,"male","18-24","2022",0.6
31002,"male","18-24","2015",0.5
31002,"male","18-24","2016",0.5
31002,"male","18-24","2017",0.5
31002,"male","18-24","2018",0.5
31002,"male","18-24","2019",0.5
31002,"male","18-24","2020",0.6
31002,"male","18-24","2021",0.6
31002,"male","18-24","2022",0.6
31003,"male","18-24","2015",0.5
31003,"male","18-24","2016",0.5
31003,"male","18-24","2017",0.5
31003,"male","18-24","2018",0.5
31003,"male","18-24","2019",0.5
31003,"male","18-24","2020",0.5
31003,"male","18-24","2021",0.5
31003,"male","18-24","2022",0.5
31004,"male","18-24","2008",0.6
31004,"male","18-24","2009",0.6
31004,"male","18-24","2010",0.5
31004,"male","18-24","2011",0.5
31004,"male","18-24","2012",0.5
31004,"male","18-24","2013",0.5
31004,"male","18-24","2014",0.5
31004,"male","18-24","2015",0.5
31004,"male","18-24","2016",0.5
31004,"male","18-24","2017",0.5
31004,"male","18-24","2018",0.5
31004,"male","18-24","2019",0.5
31004,"male","18-24","2020",0.5
31004,"male","18-24","2021",0.5
31004,"male","18-24","2022",0.5
31101,"male","18-24","2008",0.6
31101,"male","18-24","2009",0.6
31101,"male","18-24","2010",0.6
31101,"male","18-24","2011",0.6
31101,"male","18-24","2012",0.6
31101,"male","18-24","2013",0.6
31101,"male","18-24","2014",0.6
31101,"male","18-24","2015",0.5
31101,"male","18-24","2016",0.43
31101,"male","18-24","2017",0.5
31101,"male","18-24","2018",0.5
31101,"male","18-24","2019",0.6
31101,"male","18-24","2020",0.5
31101,"male","18-24","2021",0.5
31101,"male","18-24","2022",0.6
31102,"male","18-24","2008",0.5
31102,"male","18-24","2009",0.5
31102,"male","18-24","2010",0.5
31102,"male","18-24","2011",0.5
31102,"male","18-24","2012",0.5
31102,"male","18-24","2013",0.5
31102,"male","18-24","2014",0.5
31102,"male","18-24","2015",0.5
31102,"male","18-24","2016",0.5
31102,"male","18-24","2017",0.6
31102,"male","18-24","2018",0.5
31102,"male","18-24","2019",0.5
31102,"male","18-24","2020",0.5
31102,"male","18-24","2021",0.5
31102,"male","18-24","2022",0.5
31103,"male","18-24","2008",0.5
31103,"male","18-24","2009",0.5
31103,"male","18-24","2010",0.5
31103,"male","18-24","2011",0.5
31103,"male","18-24","2012",0.5
31103,"male","18-24","2013",0.5
31103,"male","18-24","2014",0.5
31103,"male","18-24","2015",0.5
31103,"male","18-24","2016",0.5
31103,"male","18-24","2017",0.5
31103,"male","18-24","2018",0.5
31103,"male","18-24","2019",0.5
31103,"male","18-24","2020",0.5
31103,"male","18-24","2021",0.5
31103,"male","18-24","2022",0.5
31104,"male","18-24","2008",0.5
31104,"male","18-24","2009",0.5
31104,"male","18-24","2010",0.5
31104,"male","18-24","2011",0.5
31104,"male","18-24","2012",0.5
31104,"male","18-24","2013",0.5
31104,"male","18-24","2014",0.5
31104,"male","18-24","2015",0.5
31104,"male","18-24","2016",0.5
31104,"male","18-24","2017",0.5
31104,"male","18-24","2018",0.5
31104,"male","18-24","2019",0.5
31104,"male","18-24","2020",0.5
31104,"male","18-24","2021",0.5
31104,"male","18-24","2022",0.5
31105,"male","18-24","2008",0.56
31105,"male","18-24","2009",0.56
31105,"male","18-24","2010",0.57
31105,"male","18-24","2011",0.59
31105,"male","18-24","2012",0.57
31105,"male","18-24","2013",0.6
31105,"male","18-24","2014",0.6
31105,"male","18-24","2015",0.5
31105,"male","18-24","2016",0.5
31105,"male","18-24","2017",0.5
31105,"male","18-24","2018",0.5
31105,"male","18-24","2019",0.5
31105,"male","18-24","2020",0.5
31105,"male","18-24","2021",0.5
31105,"male","18-24","2022",0.6
31106,"male","18-24","2015",0.5
31106,"male","18-24","2016",0.5
31106,"male","18-24","2017",0.6
31106,"male","18-24","2018",0.6
31106,"male","18-24","2019",0.6
31106,"male","18-24","2020",0.6
31106,"male","18-24","2021",0.6
31106,"male","18-24","2022",0.6
31201,"male","18-24","2015",0.5
31201,"male","18-24","2016",0.5
31201,"male","18-24","2017",0.5
31201,"male","18-24","2018",0.5
31201,"male","18-24","2019",0.5
31201,"male","18-24","2020",0.5
31201,"male","18-24","2021",0.5
31201,"male","18-24","2022",0.5
31202,"male","18-24","2015",0.5
31202,"male","18-24","2016",0.5
31202,"male","18-24","2017",0.5
31202,"male","18-24","2018",0.5
31202,"male","18-24","2019",0.5
31202,"male","18-24","2020",0.5
31202,"male","18-24","2021",0.5
31202,"male","18-24","2022",0.5
31203,"male","18-24","2015",0.5
31203,"male","18-24","2016",0.5
31203,"male","18-24","2017",0.5
31203,"male","18-24","2018",0.6
31203,"male","18-24","2019",0.6
31203,"male","18-24","2020",0.6
31203,"male","18-24","2021",0.5
31203,"male","18-24","2022",0.43
31301,"male","18-24","2015",0.5
31301,"male","18-24","2016",0.6
31301,"male","18-24","2017",0.5
31301,"male","18-24","2018",0.5
31301,"male","18-24","2019",0.5
31301,"male","18-24","2020",0.6
31301,"male","18-24","2021",0.6
31301,"male","18-24","2022",0.6
31302,"male","18-24","2015",0.5
31302,"male","18-24","2016",0.5
31302,"male","18-24","2017",0.5
31302,"male","18-24","2018",0.5
31302,"male","18-24","2019",0.5
31302,"male","18-24","2020",0.5
31302,"male","18-24","2021",0.5
31302,"male","18-24","2022",0.5
31303,"male","18-24","2015",0.5
31303,"male","18-24","2016",0.5
31303,"male","18-24","2017",0.5
31303,"male","18-24","2018",0.6
31303,"male","18-24","2019",0.6
31303,"male","18-24","2020",0.5
31303,"male","18-24","2021",0.5
31303,"male","18-24","2022",0.5
31304,"male","18-24","2015",0.5
31304,"male","18-24","2016",0.5
31304,"male","18-24","2017",0.5
31304,"male","18-24","2018",0.5
31304,"male","18-24","2019",0.5
31304,"male","18-24","2020",0.6
31304,"male","18-24","2021",0.5
31304,"male","18-24","2022",0.5
31305,"male","18-24","2015",0.5
31305,"male","18-24","2016",0.5
31305,"male","18-24","2017",0.6
31305,"male","18-24","2018",0.6
31305,"male","18-24","2019",0.6
31305,"male","18-24","2020",0.6
31305,"male","18-24","2021",0.6
31305,"male","18-24","2022",0.6
31401,"male","18-24","2015",0.6
31401,"male","18-24","2016",0.6
31401,"male","18-24","2017",0.6
31401,"male","18-24","2018",0.6
31401,"male","18-24","2019",0.6
31401,"male","18-24","2020",0.6
31401,"male","18-24","2021",0.6
31401,"male","18-24","2022",0.6
31402,"male","18-24","2015",0.5
31402,"male","18-24","2016",0.5
31402,"male","18-24","2017",0.5
31402,"male","18-24","2018",0.5
31402,"male","18-24","2019",0.5
31402,"male","18-24","2020",0.5
31402,"male","18-24","2021",0.5
31402,"male","18-24","2022",0.5
31403,"male","18-24","2015",0.5
31403,"male","18-24","2016",0.5
31403,"male","18-24","2017",0.5
31403,"male","18-24","2018",0.5
31403,"male","18-24","2019",0.6
31403,"male","18-24","2020",0.6
31403,"male","18-24","2021",0.6
31403,"male","18-24","2022",0.6
31501,"male","18-24","2008",0.5
31501,"male","18-24","2009",0.5
31501,"male","18-24","2010",0.5
31501,"male","18-24","2011",0.5
31501,"male","18-24","2012",0.5
31501,"male","18-24","2013",0.5
31501,"male","18-24","2014",0.5
31501,"male","18-24","2015",0.5
31501,"male","18-24","2016",0.5
31501,"male","18-24","2017",0.5
31501,"male","18-24","2018",0.5
31501,"male","18-24","2019",0.5
31501,"male","18-24","2020",0.5
31501,"male","18-24","2021",0.5
31501,"male","18-24","2022",0.5
31502,"male","18-24","2008",0.5
31502,"male","18-24","2009",0.5
31502,"male","18-24","2010",0.5
31502,"male","18-24","2011",0.5
31502,"male","18-24","2012",0.5
31502,"male","18-24","2013",0.5
31502,"male","18-24","2014",0.5
31502,"male","18-24","2015",0.5
31502,"male","18-24","2016",0.5
31502,"male","18-24","2017",0.5
31502,"male","18-24","2018",0.5
31502,"male","18-24","2019",0.5
31502,"male","18-24","2020",0.5
31502,"male","18-24","2021",0.5
31502,"male","18-24","2022",0.5
31503,"male","18-24","2008",0.5
31503,"male","18-24","2009",0.5
31503,"male","18-24","2010",0.5
31503,"male","18-24","2011",0.5
31503,"male","18-24","2012",0.5
31503,"male","18-24","2013",0.5
31503,"male","18-24","2014",0.5
31503,"male","18-24","2015",0.5
31503,"male","18-24","2016",0.6
31503,"male","18-24","2017",0.5
31503,"male","18-24","2018",0.5
31503,"male","18-24","2019",0.5
31503,"male","18-24","2020",0.5
31503,"male","18-24","2021",0.5
31503,"male","18-24","2022",0.5
31601,"male","18-24","2008",0.5
31601,"male","18-24","2009",0.5
31601,"male","18-24","2010",0.5
31601,"male","18-24","2011",0.6
31601,"male","18-24","2012",0.5
31601,"male","18-24","2013",0.5
31601,"male","18-24","2014",0.5
31601,"male","18-24","2015",0.5
31601,"male","18-24","2016",0.5
31601,"male","18-24","2017",0.5
31601,"male","18-24","2018",0.5
31601,"male","18-24","2019",0.5
31601,"male","18-24","2020",0.5
31601,"male","18-24","2021",0.5
31601,"male","18-24","2022",0.5
31602,"male","18-24","2008",0.6
31602,"male","18-24","2009",0.5
31602,"male","18-24","2010",0.5
31602,"male","18-24","2011",0.5
31602,"male","18-24","2012",0.5
31602,"male","18-24","2013",0.5
31602,"male","18-24","2014",0.5
31602,"male","18-24","2015",0.5
31602,"male","18-24","2016",0.6
31602,"male","18-24","2017",0.6
31602,"male","18-24","2018",0.5
31602,"male","18-24","2019",0.5
31602,"male","18-24","2020",0.5
31602,"male","18-24","2021",0.6
31602,"male","18-24","2022",0.5
31603,"male","18-24","2015",0.5
31603,"male","18-24","2016",0.5
31603,"male","18-24","2017",0.5
31603,"male","18-24","2018",0.5
31603,"male","18-24","2019",0.5
31603,"male","18-24","2020",0.5
31603,"male","18-24","2021",0.5
31603,"male","18-24","2022",0.5
31605,"male","18-24","2015",0.5
31605,"male","18-24","2016",0.6
31605,"male","18-24","2017",0.6
31605,"male","18-24","2018",0.6
31605,"male","18-24","2019",0.5
31605,"male","18-24","2020",0.5
31605,"male","18-24","2021",0.5
31605,"male","18-24","2022",0.6
31606,"male","18-24","2015",0.5
31606,"male","18-24","2016",0.5
31606,"male","18-24","2017",0.5
31606,"male","18-24","2018",0.5
31606,"male","18-24","2019",0.5
31606,"male","18-24","2020",0.5
31606,"male","18-24","2021",0.5
31606,"male","18-24","2022",0.5
31607,"male","18-24","2019",0.6
31607,"male","18-24","2020",0.5
31607,"male","18-24","2021",0.5
31607,"male","18-24","2022",0.5
31608,"male","18-24","2019",0.6
31608,"male","18-24","2020",0.6
31608,"male","18-24","2021",0.6
31608,"male","18-24","2022",0.6
31701,"male","18-24","2015",0.5
31701,"male","18-24","2016",0.5
31701,"male","18-24","2017",0.5
31701,"male","18-24","2018",0.5
31701,"male","18-24","2019",0.5
31701,"male","18-24","2020",0.5
31701,"male","18-24","2021",0.5
31701,"male","18-24","2022",0.5
31801,"male","18-24","2015",0.5
31801,"male","18-24","2016",0.5
31801,"male","18-24","2017",0.6
31801,"male","18-24","2018",0.6
31801,"male","18-24","2019",0.6
31801,"male","18-24","2020",0.6
31801,"male","18-24","2021",0.6
31801,"male","18-24","2022",0.6
31802,"male","18-24","2015",0.5
31802,"male","18-24","2016",0.6
31802,"male","18-24","2017",0.6
31802,"male","18-24","2018",0.6
31802,"male","18-24","2019",0.5
31802,"male","18-24","2020",0.5
31802,"male","18-24","2021",0.5
31802,"male","18-24","2022",0.5
31901,"male","18-24","2008",0.6
31901,"male","18-24","2009",0.5
31901,"male","18-24","2010",0.5
31901,"male","18-24","2011",0.5
31901,"male","18-24","2012",0.5
31901,"male","18-24","2013",0.5
31901,"male","18-24","2014",0.5
31901,"male","18-24","2015",0.5
31901,"male","18-24","2016",0.5
31901,"male","18-24","2017",0.5
31901,"male","18-24","2018",0.5
31901,"male","18-24","2019",0.6
31901,"male","18-24","2020",0.5
31901,"male","18-24","2021",0.6
31901,"male","18-24","2022",0.5
31902,"male","18-24","2008",0.5
31902,"male","18-24","2009",0.6
31902,"male","18-24","2010",0.6
31902,"male","18-24","2011",0.6
31902,"male","18-24","2012",0.6
31902,"male","18-24","2013",0.5
31902,"male","18-24","2014",0.6
31902,"male","18-24","2015",0.6
31902,"male","18-24","2016",0.5
31902,"male","18-24","2017",0.5
31902,"male","18-24","2018",0.5
31902,"male","18-24","2019",0.5
31902,"male","18-24","2020",0.5
31902,"male","18-24","2021",0.5
31902,"male","18-24","2022",0.5
31903,"male","18-24","2008",0.5
31903,"male","18-24","2009",0.6
31903,"male","18-24","2010",0.6
31903,"male","18-24","2011",0.6
31903,"male","18-24","2012",0.6
31903,"male","18-24","2013",0.6
31903,"male","18-24","2014",0.5
31903,"male","18-24","2015",0.6
31903,"male","18-24","2016",0.5
31903,"male","18-24","2017",0.6
31903,"male","18-24","2018",0.6
31903,"male","18-24","2019",0.6
31903,"male","18-24","2020",0.5
31903,"male","18-24","2021",0.5
31903,"male","18-24","2022",0.5
31904,"male","18-24","2008",0.6
31904,"male","18-24","2009",0.6
31904,"male","18-24","2010",0.5
31904,"male","18-24","2011",0.5
31904,"male","18-24","2012",0.5
31904,"male","18-24","2013",0.5
31904,"male","18-24","2014",0.5
31904,"male","18-24","2015",0.5
31904,"male","18-24","2016",0.5
31904,"male","18-24","2017",0.5
31904,"male","18-24","2018",0.5
31904,"male","18-24","2019",0.5
31904,"male","18-24","2020",0.5
31904,"male","18-24","2021",0.5
31904,"male","18-24","2022",0.6
31905,"male","18-24","2015",0.6
31905,"male","18-24","2016",0.6
31905,"male","18-24","2017",0.6
31905,"male","18-24","2018",0.6
31905,"male","18-24","2019",0.6
31905,"male","18-24","2020",0.6
31905,"male","18-24","2021",0.6
31905,"male","18-24","2022",0.6
40101,"male","18-24","2008",0.5
40101,"male","18-24","2009",0.5
40101,"male","18-24","2010",0.44
40101,"male","18-24","2011",0.5
40101,"male","18-24","2012",0.5
40101,"male","18-24","2013",0.5
40101,"male","18-24","2014",0.6
40101,"male","18-24","2015",0.5
40101,"male","18-24","2016",0.6
40101,"male","18-24","2017",0.5
40101,"male","18-24","2018",0.5
40101,"male","18-24","2019",0.5
40101,"male","18-24","2020",0.5
40101,"male","18-24","2021",0.5
40101,"male","18-24","2022",0.5
40102,"male","18-24","2008",0.5
40102,"male","18-24","2009",0.5
40102,"male","18-24","2010",0.6
40102,"male","18-24","2011",0.6
40102,"male","18-24","2012",0.6
40102,"male","18-24","2013",0.6
40102,"male","18-24","2014",0.6
40102,"male","18-24","2015",0.6
40102,"male","18-24","2016",0.6
40102,"male","18-24","2017",0.6
40102,"male","18-24","2018",0.6
40102,"male","18-24","2019",0.6
40102,"male","18-24","2020",0.6
40102,"male","18-24","2021",0.6
40102,"male","18-24","2022",0.5
40103,"male","18-24","2008",0.5
40103,"male","18-24","2009",0.5
40103,"male","18-24","2010",0.5
40103,"male","18-24","2011",0.5
40103,"male","18-24","2012",0.5
40103,"male","18-24","2013",0.5
40103,"male","18-24","2014",0.6
40103,"male","18-24","2015",0.5
40103,"male","18-24","2016",0.5
40103,"male","18-24","2017",0.5
40103,"male","18-24","2018",0.6
40103,"male","18-24","2019",0.5
40103,"male","18-24","2020",0.5
40103,"male","18-24","2021",0.5
40103,"male","18-24","2022",0.5
40104,"male","18-24","2008",0.5
40104,"male","18-24","2009",0.6
40104,"male","18-24","2010",0.6
40104,"male","18-24","2011",0.6
40104,"male","18-24","2012",0.5
40104,"male","18-24","2013",0.5
40104,"male","18-24","2014",0.5
40104,"male","18-24","2015",0.6
40104,"male","18-24","2016",0.6
40104,"male","18-24","2017",0.6
40104,"male","18-24","2018",0.6
40104,"male","18-24","2019",0.6
40104,"male","18-24","2020",0.6
40104,"male","18-24","2021",0.6
40104,"male","18-24","2022",0.6
40105,"male","18-24","2008",0.6
40105,"male","18-24","2009",0.5
40105,"male","18-24","2010",0.6
40105,"male","18-24","2011",0.5
40105,"male","18-24","2012",0.5
40105,"male","18-24","2013",0.6
40105,"male","18-24","2014",0.6
40105,"male","18-24","2015",0.5
40105,"male","18-24","2016",0.6
40105,"male","18-24","2017",0.6
40105,"male","18-24","2018",0.6
40105,"male","18-24","2019",0.6
40105,"male","18-24","2020",0.6
40105,"male","18-24","2021",0.6
40105,"male","18-24","2022",0.6
40106,"male","18-24","2008",0.5
40106,"male","18-24","2009",0.5
40106,"male","18-24","2010",0.5
40106,"male","18-24","2011",0.6
40106,"male","18-24","2012",0.6
40106,"male","18-24","2013",0.5
40106,"male","18-24","2014",0.5
40106,"male","18-24","2015",0.6
40106,"male","18-24","2016",0.6
40106,"male","18-24","2017",0.6
40106,"male","18-24","2018",0.6
40106,"male","18-24","2019",0.6
40106,"male","18-24","2020",0.5
40106,"male","18-24","2021",0.5
40106,"male","18-24","2022",0.5
40107,"male","18-24","2008",0.6
40107,"male","18-24","2009",0.6
40107,"male","18-24","2010",0.6
40107,"male","18-24","2011",0.6
40107,"male","18-24","2012",0.6
40107,"male","18-24","2013",0.6
40107,"male","18-24","2014",0.6
40107,"male","18-24","2015",0.5
40107,"male","18-24","2016",0.5
40107,"male","18-24","2017",0.5
40107,"male","18-24","2018",0.5
40107,"male","18-24","2019",0.5
40107,"male","18-24","2020",0.5
40107,"male","18-24","2021",0.5
40107,"male","18-24","2022",0.5
40201,"male","18-24","2008",0.5
40201,"male","18-24","2009",0.5
40201,"male","18-24","2010",0.5
40201,"male","18-24","2011",0.5
40201,"male","18-24","2012",0.5
40201,"male","18-24","2013",0.5
40201,"male","18-24","2014",0.5
40201,"male","18-24","2015",0.5
40201,"male","18-24","2016",0.5
40201,"male","18-24","2017",0.5
40201,"male","18-24","2018",0.5
40201,"male","18-24","2019",0.5
40201,"male","18-24","2020",0.5
40201,"male","18-24","2021",0.5
40201,"male","18-24","2022",0.5
40202,"male","18-24","2015",0.5
40202,"male","18-24","2016",0.5
40202,"male","18-24","2017",0.5
40202,"male","18-24","2018",0.5
40202,"male","18-24","2019",0.5
40202,"male","18-24","2020",0.5
40202,"male","18-24","2021",0.5
40202,"male","18-24","2022",0.5
40203,"male","18-24","2015",0.6
40203,"male","18-24","2016",0.6
40203,"male","18-24","2017",0.6
40203,"male","18-24","2018",0.6
40203,"male","18-24","2019",0.6
40203,"male","18-24","2020",0.6
40203,"male","18-24","2021",0.5
40203,"male","18-24","2022",0.6
40204,"male","18-24","2015",0.6
40204,"male","18-24","2016",0.6
40204,"male","18-24","2017",0.6
40204,"male","18-24","2018",0.6
40204,"male","18-24","2019",0.6
40204,"male","18-24","2020",0.6
40204,"male","18-24","2021",0.6
40204,"male","18-24","2022",0.6
40205,"male","18-24","2015",0.6
40205,"male","18-24","2016",0.6
40205,"male","18-24","2017",0.6
40205,"male","18-24","2018",0.6
40205,"male","18-24","2019",0.6
40205,"male","18-24","2020",0.6
40205,"male","18-24","2021",0.6
40205,"male","18-24","2022",0.6
40301,"male","18-24","2015",0.5
40301,"male","18-24","2016",0.5
40301,"male","18-24","2017",0.5
40301,"male","18-24","2018",0.5
40301,"male","18-24","2019",0.6
40301,"male","18-24","2020",0.6
40301,"male","18-24","2021",0.6
40301,"male","18-24","2022",0.6
40302,"male","18-24","2015",0.5
40302,"male","18-24","2016",0.5
40302,"male","18-24","2017",0.5
40302,"male","18-24","2018",0.5
40302,"male","18-24","2019",0.5
40302,"male","18-24","2020",0.5
40302,"male","18-24","2021",0.5
40302,"male","18-24","2022",0.5
40303,"male","18-24","2015",0.6
40303,"male","18-24","2016",0.6
40303,"male","18-24","2017",0.6
40303,"male","18-24","2018",0.5
40303,"male","18-24","2019",0.5
40303,"male","18-24","2020",0.5
40303,"male","18-24","2021",0.5
40303,"male","18-24","2022",0.5
40304,"male","18-24","2015",0.6
40304,"male","18-24","2016",0.6
40304,"male","18-24","2017",0.6
40304,"male","18-24","2018",0.5
40304,"male","18-24","2019",0.6
40304,"male","18-24","2020",0.5
40304,"male","18-24","2021",0.5
40304,"male","18-24","2022",0.6
40401,"male","18-24","2015",0.5
40401,"male","18-24","2016",0.6
40401,"male","18-24","2017",0.6
40401,"male","18-24","2018",0.5
40401,"male","18-24","2019",0.5
40401,"male","18-24","2020",0.5
40401,"male","18-24","2021",0.5
40401,"male","18-24","2022",0.5
40402,"male","18-24","2008",0.5
40402,"male","18-24","2009",0.5
40402,"male","18-24","2010",0.5
40402,"male","18-24","2011",0.45
40402,"male","18-24","2012",0.5
40402,"male","18-24","2013",0.5
40402,"male","18-24","2014",0.5
40402,"male","18-24","2015",0.5
40402,"male","18-24","2016",0.5
40402,"male","18-24","2017",0.5
40402,"male","18-24","2018",0.5
