"SA3_CODE16","sex","age_group","calendar_year","number_of_enrolment","rate_of_enrolment"
11102,"female","18-24",2009,2311,0.5
11102,"female","18-24",2010,2230,0.5
11102,"female","18-24",2011,2225,0.5
11102,"female","18-24",2012,2025,0.5
11102,"female","18-24",2013,2097,0.5
11102,"female","18-24",2014,2157,0.5
11102,"female","18-24",2015,2469,0.6
11102,"female","18-24",2016,2886,0.5
11102,"female","18-24",2017,2908,0.5
11102,"female","18-24",2018,2975,0.5
11102,"female","18-24",2019,3042,0.5
11102,"female","18-24",2020,2846,0.5
11102,"female","18-24",2021,2833,0.5
11102,"female","18-24",2022,2981,0.5
11102,"male","18-24",2008,2408,0.6
11102,"male","18-24",2009,2493,0.6
11102,"male","18-24",2010,2394,0.6
11102,"male","18-24",2011,2366,0.6
11102,"male","18-24",2012,2125,0.6
11102,"male","18-24",2013,2141,0.6
11102,"male","18-24",2014,2203,0.6
11102,"male","18-24",2015,2453,0.5
11102,"male","18-24",2016,2921,0.6
11102,"male","18-24",2017,3018,0.6
11102,"male","18-24",2018,2994,0.6
11102,"male","18-24",2019,3145,0.6
11102,"male","18-24",2020,2938,0.6
11102,"male","18-24",2021,2898,0.6
11102,"male","18-24",2022,3084,0.6
11103,"female","18-24",2008,616,0.6
11103,"female","18-24",2009,605,0.6
11103,"female","18-24",2010,591,0.6
11103,"female","18-24",2011,593,0.6
11103,"female","18-24",2012,540,0.5
11103,"female","18-24",2013,572,0.6
11103,"female","18-24",2014,550,0.6
11103,"female","18-24",2015,6791,0.6
11103,"female","18-24",2016,7494,0.5
11103,"female","18-24",2017,7353,0.5
11103,"female","18-24",2018,7569,0.6
11103,"female","18-24",2019,7620,0.5
11103,"female","18-24",2020,7341,0.6
11103,"female","18-24",2021,7584,0.6
11103,"female","18-24",2022,8045,0.6
11103,"male","18-24",2008,596,0.5
11103,"male","18-24",2009,602,0.5
11103,"male","18-24",2010,546,0.5
11103,"male","18-24",2011,570,0.5
11103,"male","18-24",2012,541,0.6
11103,"male","18-24",2013,566,0.5
11103,"male","18-24",2014,527,0.5
11103,"male","18-24",2015,6648,0.5
11103,"male","18-24",2016,7515,0.6
11103,"male","18-24",2017,7430,0.6
11103,"male","18-24",2018,7487,0.5
11103,"male","18-24",2019,7755,0.6
11103,"male","18-24",2020,7261,0.5
11103,"male","18-24",2021,7231,0.5
11103,"male","18-24",2022,7722,0.5
11201,"female","18-24",2015,1932,0.6
11201,"female","18-24",2016,2283,0.5
11201,"female","18-24",2017,2260,0.5
11201,"female","18-24",2018,2275,0.6
11201,"female","18-24",2019,2372,0.5
11201,"female","18-24",2020,2073,0.5
11201,"female","18-24",2021,1776,0.6
11201,"female","18-24",2022,2142,0.6
11201,"male","18-24",2015,1899,0.5
11201,"male","18-24",2016,2320,0.6
11201,"male","18-24",2017,2268,0.6
11201,"male","18-24",2018,2267,0.5
11201,"male","18-24",2019,2385,0.6
11201,"male","18-24",2020,2080,0.6
11201,"male","18-24",2021,1746,0.5
11201,"male","18-24",2022,1995,0.5
11202,"female","18-24",2015,2168,0.6
11202,"female","18-24",2016,2575,0.6
11202,"female","18-24",2017,2480,0.5
11202,"female","18-24",2018,2513,0.6
11202,"female","18-24",2019,2502,0.6
11202,"female","18-24",2020,2144,0.5
11202,"female","18-24",2021,1763,0.5
11202,"female","18-24",2022,2089,0.6
11202,"male","18-24",2015,2072,0.5
11202,"male","18-24",2016,2507,0.5
11202,"male","18-24",2017,2553,0.6
11202,"male","18-24",2018,2481,0.5
11202,"male","18-24",2019,2459,0.5
11202,"male","18-24",2020,2185,0.6
11202,"male","18-24",2021,1793,0.6
11202,"male","18-24",2022,2047,0.5
11203,"female","18-24",2015,1487,0.6
11203,"female","18-24",2016,1766,0.5
11203,"female","18-24",2017,1698,0.5
11203,"female","18-24",2018,1847,0.6
11203,"female","18-24",2019,2699,0.5
11203,"female","18-24",2020,2362,0.5
11203,"female","18-24",2021,1951,0.6
11203,"female","18-24",2022,2300,0.6
11203,"male","18-24",2015,1424,0.5
11203,"male","18-24",2016,1782,0.6
11203,"male","18-24",2017,1717,0.6
11203,"male","18-24",2018,1833,0.5
11203,"male","18-24",2019,2738,0.6
11203,"male","18-24",2020,2417,0.6
11203,"male","18-24",2021,1935,0.5
11203,"male","18-24",2022,2126,0.5
11301,"female","18-24",2015,1590,0.6
11301,"female","18-24",2016,1715,0.5
11301,"female","18-24",2017,1743,0.5
11301,"female","18-24",2018,1648,0.5
11301,"female","18-24",2019,1674,0.5
11301,"female","18-24",2020,1577,0.5
11301,"female","18-24",2021,1574,0.5
11301,"female","18-24",2022,1600,0.5
11301,"male","18-24",2015,1508,0.5
11301,"male","18-24",2016,1756,0.6
11301,"male","18-24",2017,1806,0.6
11301,"male","18-24",2018,1794,0.6
11301,"male","18-24",2019,1778,0.6
11301,"male","18-24",2020,1702,0.6
11301,"male","18-24",2021,1687,0.6
11301,"male","18-24",2022,1682,0.6
11302,"female","18-24",2015,430,0.6
11302,"female","18-24",2016,471,0.6
11302,"female","18-24",2017,441,0.6
11302,"female","18-24",2018,440,0.6
11302,"female","18-24",2019,445,0.6
11302,"female","18-24",2020,417,0.5
11302,"female","18-24",2021,320,0.5
11302,"female","18-24",2022,381,0.5
11302,"male","18-24",2015,371,0.5
11302,"male","18-24",2016,438,0.5
11302,"male","18-24",2017,419,0.5
11302,"male","18-24",2018,400,0.5
11302,"male","18-24",2019,442,0.5
11302,"male","18-24",2020,422,0.6
11302,"male","18-24",2021,352,0.6
11302,"male","18-24",2022,391,0.6
11303,"female","18-24",2015,3556,0.6
11303,"female","18-24",2016,3869,0.6
11303,"female","18-24",2017,3876,0.6
11303,"female","18-24",2018,3647,0.6
11303,"female","18-24",2019,3796,0.6
11303,"female","18-24",2020,3670,0.6
11303,"female","18-24",2021,3652,0.6
11303,"female","18-24",2022,3834,0.6
11303,"male","18-24",2015,3356,0.5
11303,"male","18-24",2016,3786,0.5
11303,"male","18-24",2017,3746,0.5
11303,"male","18-24",2018,3593,0.5
11303,"male","18-24",2019,3784,0.5
11303,"male","18-24",2020,3581,0.5
11303,"male","18-24",2021,3521,0.5
11303,"male","18-24",2022,3682,0.5
11401,"female","18-24",2015,2717,0.5
11401,"female","18-24",2016,3146,0.5
11401,"female","18-24",2017,3166,0.5
11401,"female","18-24",2018,3066,0.5
11401,"female","18-24",2019,3254,0.5
11401,"female","18-24",2020,3041,0.5
11401,"female","18-24",2021,2910,0.5
11401,"female","18-24",2022,2960,0.5
11401,"male","18-24",2015,2766,0.6
11401,"male","18-24",2016,3269,0.6
11401,"male","18-24",2017,3314,0.6
11401,"male","18-24",2018,3203,0.6
11401,"male","18-24",2019,3293,0.6
11401,"male","18-24",2020,3077,0.6
11401,"male","18-24",2021,3045,0.6
11401,"male","18-24",2022,3106,0.6
11402,"female","18-24",2015,1324,0.5
11402,"female","18-24",2016,1472,0.5
11402,"female","18-24",2017,1501,0.5
11402,"female","18-24",2018,1512,0.5
11402,"female","18-24",2019,1523,0.5
11402,"female","18-24",2020,1438,0.5
11402,"female","18-24",2021,1408,0.5
11402,"female","18-24",2022,1443,0.5
11402,"male","18-24",2015,1370,0.6
11402,"male","18-24",2016,1592,0.6
11402,"male","18-24",2017,1603,0.6
11402,"male","18-24",2018,1539,0.6
11402,"male","18-24",2019,1611,0.6
11402,"male","18-24",2020,1529,0.6
11402,"male","18-24",2021,1517,0.6
11402,"male","18-24",2022,1538,0.6
11501,"female","18-24",2015,2388,0.5
11501,"female","18-24",2016,2506,0.5
11501,"female","18-24",2017,2463,0.5
11501,"female","18-24",2018,2387,0.5
11501,"female","18-24",2019,5890,0.5
11501,"female","18-24",2020,5517,0.5
11501,"female","18-24",2021,5202,0.5
11501,"female","18-24",2022,5624,0.5
11501,"male","18-24",2015,2447,0.6
11501,"male","18-24",2016,2700,0.6
11501,"male","18-24",2017,2654,0.6
11501,"male","18-24",2018,2556,0.6
11501,"male","18-24",2019,6343,0.6
11501,"male","18-24",2020,5848,0.6
11501,"male","18-24",2021,5639,0.6
11501,"male","18-24",2022,6103,0.6
11502,"female","18-24",2015,1074,0.5
11502,"female","18-24",2016,1193,0.5
11502,"female","18-24",2017,1170,0.5
11502,"female","18-24",2018,1152,0.5
11502,"female","18-24",2019,1195,0.5
11502,"female","18-24",2020,1088,0.5
11502,"female","18-24",2021,1011,0.5
11502,"female","18-24",2022,1155,0.5
11502,"male","18-24",2015,1114,0.6
11502,"male","18-24",2016,1268,0.6
11502,"male","18-24",2017,1279,0.6
11502,"male","18-24",2018,1283,0.6
11502,"male","18-24",2019,1352,0.6
11502,"male","18-24",2020,1253,0.6
11502,"male","18-24",2021,1170,0.6
11502,"male","18-24",2022,1297,0.6
11503,"female","18-24",2015,907,0.5
11503,"female","18-24",2016,1083,0.5
11503,"female","18-24",2017,1096,0.5
11503,"female","18-24",2018,1081,0.6
11503,"female","18-24",2019,1056,0.5
11503,"female","18-24",2020,969,0.5
11503,"female","18-24",2021,866,0.5
11503,"female","18-24",2022,976,0.5
11503,"male","18-24",2015,948,0.6
11503,"male","18-24",2016,1124,0.6
11503,"male","18-24",2017,1111,0.6
11503,"male","18-24",2018,1072,0.5
11503,"male","18-24",2019,1107,0.6
11503,"male","18-24",2020,1006,0.6
11503,"male","18-24",2021,935,0.6
11503,"male","18-24",2022,1041,0.6
11504,"female","18-24",2008,122,0.5
11504,"female","18-24",2009,120,0.5
11504,"female","18-24",2010,121,0.5
11504,"female","18-24",2011,136,0.6
11504,"female","18-24",2012,124,0.6
11504,"female","18-24",2013,134,0.6
11504,"female","18-24",2014,127,0.6
11504,"female","18-24",2015,1102,0.6
11504,"female","18-24",2016,1339,0.5
11504,"female","18-24",2017,1427,0.5
11504,"female","18-24",2018,1544,0.5
11504,"female","18-24",2019,1797,0.5
11504,"female","18-24",2020,1836,0.5
11504,"female","18-24",2021,1914,0.5
11504,"female","18-24",2022,2210,0.5
11504,"male","18-24",2008,137,0.6
11504,"male","18-24",2009,135,0.6
11504,"male","18-24",2010,122,0.6
11504,"male","18-24",2011,118,0.5
11504,"male","18-24",2012,114,0.5
11504,"male","18-24",2013,112,0.5
11504,"male","18-24",2014,115,0.5
11504,"male","18-24",2015,1065,0.5
11504,"male","18-24",2016,1349,0.6
11504,"male","18-24",2017,1459,0.6
11504,"male","18-24",2018,1582,0.6
11504,"male","18-24",2019,1870,0.6
11504,"male","18-24",2020,1888,0.6
11504,"male","18-24",2021,1971,0.6
11504,"male","18-24",2022,2271,0.6
11601,"female","18-24",2008,1062,0.5
11601,"female","18-24",2009,1103,0.5
11601,"female","18-24",2010,1053,0.6
11601,"female","18-24",2011,1047,0.6
11601,"female","18-24",2012,991,0.6
11601,"female","18-24",2013,1004,0.6
11601,"female","18-24",2014,1039,0.6
11601,"female","18-24",2015,3442,0.6
11601,"female","18-24",2016,3702,0.6
11601,"female","18-24",2017,3704,0.5
11601,"female","18-24",2018,3567,0.5
11601,"female","18-24",2019,4714,0.5
11601,"female","18-24",2020,4406,0.5
11601,"female","18-24",2021,4312,0.5
11601,"female","18-24",2022,4482,0.5
11601,"male","18-24",2008,1095,0.6
11601,"male","18-24",2009,1113,0.6
11601,"male","18-24",2010,1028,0.5
11601,"male","18-24",2011,1035,0.5
11601,"male","18-24",2012,960,0.5
11601,"male","18-24",2013,967,0.5
11601,"male","18-24",2014,972,0.5
11601,"male","18-24",2015,3190,0.5
11601,"male","18-24",2016,3690,0.5
11601,"male","18-24",2017,3798,0.6
11601,"male","18-24",2018,3665,0.6
11601,"male","18-24",2019,4925,0.6
11601,"male","18-24",2020,4670,0.6
11601,"male","18-24",2021,4529,0.6
11601,"male","18-24",2022,4749,0.6
11602,"female","18-24",2008,617,0.5
11602,"female","18-24",2009,638,0.6
11602,"female","18-24",2010,644,0.6
11602,"female","18-24",2011,618,0.6
11602,"female","18-24",2012,560,0.5
11602,"female","18-24",2013,568,0.6
11602,"female","18-24",2014,545,0.5
11602,"female","18-24",2015,1838,0.6
11602,"female","18-24",2016,2202,0.5
11602,"female","18-24",2017,2330,0.5
11602,"female","18-24",2018,2529,0.5
11602,"female","18-24",2019,3976,0.5
11602,"female","18-24",2020,3983,0.5
11602,"female","18-24",2021,4113,0.5
11602,"female","18-24",2022,4595,0.5
11602,"male","18-24",2008,661,0.6
11602,"male","18-24",2009,637,0.5
11602,"male","18-24",2010,614,0.5
11602,"male","18-24",2011,610,0.5
11602,"male","18-24",2012,568,0.6
11602,"male","18-24",2013,546,0.5
11602,"male","18-24",2014,599,0.6
11602,"male","18-24",2015,1796,0.5
11602,"male","18-24",2016,2213,0.6
11602,"male","18-24",2017,2493,0.6
11602,"male","18-24",2018,2611,0.6
11602,"male","18-24",2019,4037,0.6
11602,"male","18-24",2020,4106,0.6
11602,"male","18-24",2021,4208,0.6
11602,"male","18-24",2022,4697,0.6
11603,"female","18-24",2008,1665,0.6
11603,"female","18-24",2009,1663,0.6
11603,"female","18-24",2010,1535,0.5
11603,"female","18-24",2011,1608,0.6
11603,"female","18-24",2012,1483,0.6
11603,"female","18-24",2013,1551,0.6
11603,"female","18-24",2014,1610,0.6
11603,"female","18-24",2015,4274,0.6
11603,"female","18-24",2016,4862,0.6
11603,"female","18-24",2017,4947,0.6
11603,"female","18-24",2018,4684,0.5
11603,"female","18-24",2019,4747,0.5
11603,"female","18-24",2020,4398,0.5
11603,"female","18-24",2021,4248,0.5
11603,"female","18-24",2022,4424,0.5
11603,"male","18-24",2008,1635,0.5
11603,"male","18-24",2009,1657,0.5
11603,"male","18-24",2010,1542,0.6
11603,"male","18-24",2011,1575,0.5
11603,"male","18-24",2012,1437,0.5
11603,"male","18-24",2013,1481,0.5
11603,"male","18-24",2014,1583,0.5
11603,"male","18-24",2015,3974,0.5
11603,"male","18-24",2016,4639,0.5
11603,"male","18-24",2017,4849,0.5
11603,"male","18-24",2018,4690,0.6
11603,"male","18-24",2019,4810,0.6
11603,"male","18-24",2020,4533,0.6
11603,"male","18-24",2021,4393,0.6
11603,"male","18-24",2022,4424,0.5
11701,"female","18-24",2015,1318,0.6
11701,"female","18-24",2016,1502,0.6
11701,"female","18-24",2017,1456,0.6
11701,"female","18-24",2018,1384,0.5
11701,"female","18-24",2019,1480,0.5
11701,"female","18-24",2020,1394,0.5
11701,"female","18-24",2021,1419,0.5
11701,"female","18-24",2022,1581,0.5
11701,"male","18-24",2015,1193,0.5
11701,"male","18-24",2016,1422,0.5
11701,"male","18-24",2017,1416,0.5
11701,"male","18-24",2018,1406,0.6
11701,"male","18-24",2019,1591,0.6
11701,"male","18-24",2020,1526,0.6
11701,"male","18-24",2021,1582,0.6
11701,"male","18-24",2022,1642,0.6
11702,"female","18-24",2015,1767,0.55
11702,"female","18-24",2016,1982,0.6
11702,"female","18-24",2017,1794,0.6
11702,"female","18-24",2018,1748,0.6
11702,"female","18-24",2019,1855,0.6
11702,"female","18-24",2020,1692,0.6
11702,"female","18-24",2021,1649,0.6
11702,"female","18-24",2022,1806,0.6
11702,"male","18-24",2015,1431,0.45
11702,"male","18-24",2016,1707,0.5
11702,"male","18-24",2017,1589,0.5
11702,"male","18-24",2018,1592,0.5
11702,"male","18-24",2019,1665,0.5
11702,"male","18-24",2020,1521,0.5
11702,"male","18-24",2021,1457,0.5
11702,"male","18-24",2022,1588,0.5
11703,"female","18-24",2015,4447,0.6
11703,"female","18-24",2016,5126,0.6
11703,"female","18-24",2017,4651,0.6
11703,"female","18-24",2018,4771,0.6
11703,"female","18-24",2019,4832,0.6
11703,"female","18-24",2020,4388,0.6
11703,"female","18-24",2021,4961,0.6
11703,"female","18-24",2022,6002,0.6
11703,"male","18-24",2015,3739,0.5
11703,"male","18-24",2016,4343,0.5
11703,"male","18-24",2017,3995,0.5
11703,"male","18-24",2018,3910,0.5
11703,"male","18-24",2019,4133,0.5
11703,"male","18-24",2020,3867,0.5
11703,"male","18-24",2021,4381,0.5
11703,"male","18-24",2022,5258,0.5
11801,"female","18-24",2015,3243,0.6
11801,"female","18-24",2016,3690,0.6
11801,"female","18-24",2017,3505,0.6
11801,"female","18-24",2018,3603,0.6
11801,"female","18-24",2019,3699,0.6
11801,"female","18-24",2020,3448,0.6
11801,"female","18-24",2021,3553,0.6
11801,"female","18-24",2022,4014,0.6
11801,"male","18-24",2015,2821,0.5
11801,"male","18-24",2016,3374,0.5
11801,"male","18-24",2017,3297,0.5
11801,"male","18-24",2018,3260,0.5
11801,"male","18-24",2019,3371,0.5
11801,"male","18-24",2020,3179,0.5
11801,"male","18-24",2021,3165,0.5
11801,"male","18-24",2022,3567,0.5
11802,"female","18-24",2015,1391,0.6
11802,"female","18-24",2016,1525,0.6
11802,"female","18-24",2017,1488,0.6
11802,"female","18-24",2018,1524,0.6
11802,"female","18-24",2019,4371,0.6
11802,"female","18-24",2020,3960,0.5
11802,"female","18-24",2021,3895,0.6
11802,"female","18-24",2022,4413,0.6
11802,"male","18-24",2015,1304,0.5
11802,"male","18-24",2016,1499,0.5
11802,"male","18-24",2017,1437,0.5
11802,"male","18-24",2018,1408,0.5
11802,"male","18-24",2019,4298,0.5
11802,"male","18-24",2020,3997,0.6
11802,"male","18-24",2021,3880,0.5
11802,"male","18-24",2022,4257,0.5
11901,"female","18-24",2015,5086,0.6
11901,"female","18-24",2016,5592,0.6
11901,"female","18-24",2017,5604,0.5
11901,"female","18-24",2018,5503,0.5
11901,"female","18-24",2019,6756,0.5
11901,"female","18-24",2020,6482,0.5
11901,"female","18-24",2021,6413,0.5
11901,"female","18-24",2022,6608,0.5
11901,"male","18-24",2015,4863,0.5
11901,"male","18-24",2016,5589,0.5
11901,"male","18-24",2017,5705,0.6
11901,"male","18-24",2018,5713,0.6
11901,"male","18-24",2019,6900,0.6
11901,"male","18-24",2020,6606,0.6
11901,"male","18-24",2021,6530,0.6
11901,"male","18-24",2022,6776,0.6
11902,"female","18-24",2015,3262,0.6
11902,"female","18-24",2016,3593,0.6
11902,"female","18-24",2017,3557,0.5
11902,"female","18-24",2018,3504,0.5
11902,"female","18-24",2019,4318,0.5
11902,"female","18-24",2020,4148,0.5
11902,"female","18-24",2021,4111,0.6
11902,"female","18-24",2022,4204,0.5
11902,"male","18-24",2015,3161,0.5
11902,"male","18-24",2016,3529,0.5
11902,"male","18-24",2017,3595,0.6
11902,"male","18-24",2018,3595,0.6
11902,"male","18-24",2019,4432,0.6
11902,"male","18-24",2020,4242,0.6
11902,"male","18-24",2021,4108,0.5
11902,"male","18-24",2022,4237,0.6
11903,"female","18-24",2015,3861,0.5
11903,"female","18-24",2016,4255,0.5
11903,"female","18-24",2017,4204,0.5
11903,"female","18-24",2018,4247,0.5
11903,"female","18-24",2019,4400,0.5
11903,"female","18-24",2020,4120,0.5
11903,"female","18-24",2021,3953,0.5
11903,"female","18-24",2022,4184,0.5
11903,"male","18-24",2015,4009,0.6
11903,"male","18-24",2016,4493,0.6
11903,"male","18-24",2017,4461,0.6
11903,"male","18-24",2018,4342,0.6
11903,"male","18-24",2019,4580,0.6
11903,"male","18-24",2020,4220,0.6
11903,"male","18-24",2021,4019,0.6
11903,"male","18-24",2022,4305,0.6
11904,"female","18-24",2015,3619,0.6
11904,"female","18-24",2016,4012,0.6
11904,"female","18-24",2017,4072,0.5
11904,"female","18-24",2018,4028,0.5
11904,"female","18-24",2019,4121,0.5
11904,"female","18-24",2020,3851,0.5
11904,"female","18-24",2021,3699,0.5
11904,"female","18-24",2022,3889,0.5
11904,"male","18-24",2015,3485,0.5
11904,"male","18-24",2016,3991,0.5
11904,"male","18-24",2017,4120,0.6
11904,"male","18-24",2018,4085,0.6
11904,"male","18-24",2019,4197,0.6
11904,"male","18-24",2020,3953,0.6
11904,"male","18-24",2021,3800,0.6
11904,"male","18-24",2022,3966,0.6
12001,"female","18-24",2015,2245,0.6
12001,"female","18-24",2016,2490,0.6
12001,"female","18-24",2017,2384,0.6
12001,"female","18-24",2018,2382,0.6
12001,"female","18-24",2019,2499,0.6
12001,"female","18-24",2020,2242,0.5
12001,"female","18-24",2021,2142,0.5
12001,"female","18-24",2022,2399,0.5
12001,"male","18-24",2015,2138,0.5
12001,"male","18-24",2016,2403,0.5
12001,"male","18-24",2017,2372,0.5
12001,"male","18-24",2018,2339,0.5
12001,"male","18-24",2019,2433,0.5
12001,"male","18-24",2020,2260,0.6
12001,"male","18-24",2021,2185,0.6
12001,"male","18-24",2022,2452,0.6
12002,"female","18-24",2015,1331,0.6
12002,"female","18-24",2016,1562,0.6
12002,"female","18-24",2017,1498,0.6
12002,"female","18-24",2018,1546,0.6
12002,"female","18-24",2019,1691,0.6
12002,"female","18-24",2020,1551,0.6
12002,"female","18-24",2021,1523,0.6
12002,"female","18-24",2022,1605,0.6
12002,"male","18-24",2015,1238,0.5
12002,"male","18-24",2016,1437,0.5
12002,"male","18-24",2017,1397,0.5
12002,"male","18-24",2018,1442,0.5
12002,"male","18-24",2019,1545,0.5
12002,"male","18-24",2020,1396,0.5
12002,"male","18-24",2021,1382,0.5
12002,"male","18-24",2022,1565,0.5
12003,"female","18-24",2015,3419,0.6
12003,"female","18-24",2016,3756,0.6
12003,"female","18-24",2017,3717,0.6
12003,"female","18-24",2018,3824,0.6
12003,"female","18-24",2019,4903,0.6
12003,"female","18-24",2020,4540,0.6
12003,"female","18-24",2021,4426,0.6
12003,"female","18-24",2022,4697,0.6
12003,"male","18-24",2015,3306,0.5
12003,"male","18-24",2016,3701,0.5
12003,"male","18-24",2017,3615,0.5
12003,"male","18-24",2018,3592,0.5
12003,"male","18-24",2019,4834,0.5
12003,"male","18-24",2020,4470,0.5
12003,"male","18-24",2021,4309,0.5
12003,"male","18-24",2022,4669,0.5
12101,"female","18-24",2008,303,0.5
12101,"female","18-24",2009,302,0.5
12101,"female","18-24",2010,283,0.6
12101,"female","18-24",2011,296,0.6
12101,"female","18-24",2012,277,0.5
12101,"female","18-24",2013,263,0.5
12101,"female","18-24",2014,282,0.6
12101,"female","18-24",2015,3003,0.6
12101,"female","18-24",2016,3331,0.5
12101,"female","18-24",2017,3199,0.5
12101,"female","18-24",2018,3209,0.5
12101,"female","18-24",2019,3298,0.5
12101,"female","18-24",2020,3132,0.5
