SA1_MAINCODE_2011,SA1_UID_2011,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
11801134312,9899,18500,Woollahra,1,Good,Good,0
11801134313,9900,18500,Woollahra,1,Good,Good,0
11801134314,9901,18500,Woollahra,1,Good,Good,0
11801134315,9902,18500,Woollahra,1,Good,Good,0
11801134316,9903,18500,Woollahra,1,Good,Good,0
11801134317,9904,18500,Woollahra,1,Good,Good,0
11801134318,9905,18500,Woollahra,1,Good,Good,0
11801134319,9906,18500,Woollahra,1,Good,Good,0
11801134320,9907,18500,Woollahra,1,Good,Good,0
11801134321,9908,18500,Woollahra,1,Good,Good,0
11801134322,9909,18500,Woollahra,1,Good,Good,0
11801134323,9910,18500,Woollahra,1,Good,Good,0
11801134324,9911,18500,Woollahra,1,Good,Good,0
11801134325,9912,18500,Woollahra,1,Good,Good,0
11801134326,9913,18500,Woollahra,1,Good,Good,0
11801134327,9914,18500,Woollahra,1,Good,Good,0
11801134328,9915,18500,Woollahra,1,Good,Good,0
11801134329,9916,18500,Woollahra,1,Good,Good,0
11801134330,9917,18500,Woollahra,1,Good,Good,0
11801134331,9918,18500,Woollahra,1,Good,Good,0
11801134332,9919,18500,Woollahra,1,Good,Good,0
11801134333,9920,18500,Woollahra,1,Good,Good,0
11801134334,9921,18500,Woollahra,1,Good,Good,0
11801134335,9922,18500,Woollahra,1,Good,Good,0
11801134336,9923,18500,Woollahra,1,Good,Good,0
11801134337,9924,18500,Woollahra,1,Good,Good,0
11801134338,9925,18500,Woollahra,1,Good,Good,0
11801134339,9926,18500,Woollahra,1,Good,Good,0
11801134340,9927,18500,Woollahra,1,Good,Good,0
11801134341,9928,18500,Woollahra,1,Good,Good,0
11801134342,9929,18500,Woollahra,1,Good,Good,0
11801134343,9930,18500,Woollahra,1,Good,Good,0
11801134344,9931,18500,Woollahra,1,Good,Good,0
11801134345,9932,18500,Woollahra,1,Good,Good,0
11801134346,9933,18500,Woollahra,1,Good,Good,0
11801134347,9934,18500,Woollahra,1,Good,Good,0
11801134348,9935,18500,Woollahra,1,Good,Good,0
11801134349,9936,18500,Woollahra,1,Good,Good,0
11801134350,9937,18500,Woollahra,1,Good,Good,0
11801134351,9938,18500,Woollahra,1,Good,Good,0
11801134352,9939,18500,Woollahra,1,Good,Good,0
11801134353,9940,18500,Woollahra,1,Good,Good,0
11801134354,9941,18500,Woollahra,1,Good,Good,0
11801134355,9942,18500,Woollahra,1,Good,Good,0
11801134356,9943,18500,Woollahra,1,Good,Good,0
11801134357,9944,18500,Woollahra,1,Good,Good,0
11801134401,9945,18050,Waverley,1,Good,Good,0
11801134402,9946,18050,Waverley,1,Good,Good,0
11801134403,9947,18050,Waverley,1,Good,Good,0
11801134404,9948,18050,Waverley,1,Good,Good,0
11801134405,9949,18050,Waverley,1,Good,Good,0
11801134406,9950,18050,Waverley,1,Good,Good,0
11801134407,9951,18050,Waverley,1,Good,Good,0
11801134408,9952,18050,Waverley,1,Good,Good,0
11801134409,9953,18050,Waverley,1,Good,Good,0
11801134410,9954,18050,Waverley,1,Good,Good,0
11801134411,9955,18050,Waverley,1,Good,Good,0
11801134412,9956,18050,Waverley,1,Good,Good,0
11801134413,9957,18050,Waverley,1,Good,Good,0
11801134414,9958,18050,Waverley,1,Good,Good,0
11801134415,9959,18050,Waverley,1,Good,Good,0
11801134416,9960,18050,Waverley,1,Good,Good,0
11801134417,9961,18050,Waverley,1,Good,Good,0
11801134418,9962,18050,Waverley,1,Good,Good,0
11801134419,9963,18050,Waverley,1,Good,Good,0
11801134420,9964,18050,Waverley,1,Good,Good,0
11801134421,9965,18050,Waverley,1,Good,Good,0
11801134422,9966,18050,Waverley,1,Good,Good,0
11801134423,9967,18050,Waverley,1,Good,Good,0
11801134424,9968,18050,Waverley,1,Good,Good,0
11801134501,9969,18500,Woollahra,1,Good,Good,0
11801134502,9970,18500,Woollahra,1,Good,Good,0
11801134503,9971,18500,Woollahra,1,Good,Good,0
11801134504,9972,18500,Woollahra,1,Good,Good,0
11801134505,9973,18500,Woollahra,1,Good,Good,0
11801134506,9974,18500,Woollahra,1,Good,Good,0
11801134507,9975,18500,Woollahra,1,Good,Good,0
11801134508,9976,18500,Woollahra,1,Good,Good,0
11801134509,9977,18500,Woollahra,1,Good,Good,0
11801134510,9978,18500,Woollahra,1,Good,Good,0
11801134511,9979,18500,Woollahra,1,Good,Good,0
11801134512,9980,18500,Woollahra,1,Good,Good,0
11801134513,9981,18500,Woollahra,1,Good,Good,0
11801134514,9982,17200,Sydney,1,Good,Good,0
11801134515,9983,17200,Sydney,1,Good,Good,0
11801134516,9984,18500,Woollahra,1,Good,Good,0
11801134517,9985,18500,Woollahra,1,Good,Good,0
11801134518,9986,18500,Woollahra,1,Good,Good,0
11801134519,9987,18500,Woollahra,1,Good,Good,0
11801134520,9988,18500,Woollahra,1,Good,Good,0
11801134521,9989,18500,Woollahra,1,Good,Good,0
11801134522,9990,17200,Sydney,1,Good,Good,0
11801134523,9991,17200,Sydney,1,Good,Good,0
11801134524,9992,17200,Sydney,1,Good,Good,0
11801134525,9993,17200,Sydney,1,Good,Good,0
11801134526,9994,17200,Sydney,1,Good,Good,0
11801134527,9995,17200,Sydney,1,Good,Good,0
11801134528,9996,17200,Sydney,1,Good,Good,0
11801134529,9997,17200,Sydney,1,Good,Good,0
11801134530,9998,18500,Woollahra,1,Good,Good,0
11801134531,9999,18500,Woollahra,1,Good,Good,0
11801134532,10000,17200,Sydney,1,Good,Good,0
11801134533,10001,18500,Woollahra,1,Good,Good,0
11801134534,10002,17200,Sydney,1,Good,Good,0
11801134535,10003,17200,Sydney,1,Good,Good,0
11801134536,10004,17200,Sydney,1,Good,Good,0
11801134537,10005,17200,Sydney,1,Good,Good,0
11801134601,10006,18500,Woollahra,1,Good,Good,0
11801134602,10007,18500,Woollahra,1,Good,Good,0
11801134603,10008,18500,Woollahra,1,Good,Good,0
11801134604,10009,18500,Woollahra,1,Good,Good,0
11801134605,10010,18500,Woollahra,1,Good,Good,0
11801134606,10011,18500,Woollahra,1,Good,Good,0
11801134607,10012,19399,Unincorporated NSW,1,Good,Good,0
11801134608,10013,18500,Woollahra,1,Good,Good,0
11801134609,10014,18500,Woollahra,1,Good,Good,0
11801134610,10015,18500,Woollahra,1,Good,Good,0
11801134611,10016,18500,Woollahra,1,Good,Good,0
11801134612,10017,18500,Woollahra,1,Good,Good,0
11801134613,10018,18500,Woollahra,1,Good,Good,0
11801134614,10019,18500,Woollahra,1,Good,Good,0
11801134615,10020,18500,Woollahra,1,Good,Good,0
11801134616,10021,18500,Woollahra,1,Good,Good,0
11801134617,10022,18500,Woollahra,1,Good,Good,0
11801134618,10023,18500,Woollahra,1,Good,Good,0
11801134619,10024,18500,Woollahra,1,Good,Good,0
11801134620,10025,18500,Woollahra,1,Good,Good,0
11801134621,10026,18500,Woollahra,1,Good,Good,0
11801134622,10027,18500,Woollahra,1,Good,Good,0
11801134623,10028,18500,Woollahra,1,Good,Good,0
11801134624,10029,18500,Woollahra,1,Good,Good,0
11801134625,10030,18500,Woollahra,1,Good,Good,0
11801134626,10031,18500,Woollahra,1,Good,Good,0
11801134627,10032,18500,Woollahra,1,Good,Good,0
11801134628,10033,18500,Woollahra,1,Good,Good,0
11801134629,10034,18500,Woollahra,1,Good,Good,0
11801134630,10035,18500,Woollahra,1,Good,Good,0
11801134631,10036,18500,Woollahra,1,Good,Good,0
11801134632,10037,18500,Woollahra,1,Good,Good,0
11801134701,10038,18500,Woollahra,1,Good,Good,0
11801134702,10039,18500,Woollahra,1,Good,Good,0
11801134703,10040,18500,Woollahra,1,Good,Good,0
11801134704,10041,18500,Woollahra,1,Good,Good,0
11801134705,10042,18500,Woollahra,1,Good,Good,0
11801134706,10043,18500,Woollahra,1,Good,Good,0
11801134707,10044,18500,Woollahra,1,Good,Good,0
11801134708,10045,18500,Woollahra,1,Good,Good,0
11801134709,10046,18500,Woollahra,1,Good,Good,0
11801134710,10047,18500,Woollahra,1,Good,Good,0
11801134711,10048,18500,Woollahra,1,Good,Good,0
11801134712,10049,18500,Woollahra,1,Good,Good,0
11801134713,10050,18500,Woollahra,1,Good,Good,0
11801134714,10051,18500,Woollahra,1,Good,Good,0
11801134715,10052,18500,Woollahra,1,Good,Good,0
11801134716,10053,18500,Woollahra,1,Good,Good,0
11801134717,10054,18500,Woollahra,1,Good,Good,0
11802134801,10055,16550,Randwick,1,Good,Good,0
11802134802,10056,16550,Randwick,1,Good,Good,0
11802134803,10057,16550,Randwick,1,Good,Good,0
11802134804,10058,16550,Randwick,1,Good,Good,0
11802134805,10059,16550,Randwick,1,Good,Good,0
11802134806,10060,16550,Randwick,1,Good,Good,0
11802134807,10061,16550,Randwick,1,Good,Good,0
11802134808,10062,16550,Randwick,1,Good,Good,0
11802134809,10063,16550,Randwick,1,Good,Good,0
11802134810,10064,16550,Randwick,1,Good,Good,0
11802134811,10065,16550,Randwick,1,Good,Good,0
11802134812,10066,16550,Randwick,1,Good,Good,0
11802134813,10067,16550,Randwick,1,Good,Good,0
11802134814,10068,16550,Randwick,1,Good,Good,0
11802134815,10069,16550,Randwick,1,Good,Good,0
11802134816,10070,16550,Randwick,1,Good,Good,0
11802134817,10071,16550,Randwick,1,Good,Good,0
11802134818,10072,16550,Randwick,1,Good,Good,0
11802134819,10073,16550,Randwick,1,Good,Good,0
11802134820,10074,16550,Randwick,1,Good,Good,0
11802134821,10075,16550,Randwick,1,Good,Good,0
11802134822,10076,16550,Randwick,1,Good,Good,0
11802134823,10077,16550,Randwick,1,Good,Good,0
11802134824,10078,16550,Randwick,1,Good,Good,0
11802134825,10079,16550,Randwick,1,Good,Good,0
11802134826,10080,16550,Randwick,1,Good,Good,0
11802134827,10081,16550,Randwick,1,Good,Good,0
11802134828,10082,16550,Randwick,1,Good,Good,0
11802134829,10083,16550,Randwick,1,Good,Good,0
11802134830,10084,16550,Randwick,1,Good,Good,0
11802134831,10085,16550,Randwick,1,Good,Good,0
11802134832,10086,16550,Randwick,1,Good,Good,0
11802134833,10087,16550,Randwick,1,Good,Good,0
11802134834,10088,16550,Randwick,1,Good,Good,0
11802134835,10089,16550,Randwick,1,Good,Good,0
11802134836,10090,16550,Randwick,1,Good,Good,0
11802134837,10091,16550,Randwick,1,Good,Good,0
11802134838,10092,16550,Randwick,1,Good,Good,0
11802134839,10093,16550,Randwick,1,Good,Good,0
11802134840,10094,16550,Randwick,1,Good,Good,0
11802134841,10095,16550,Randwick,1,Good,Good,0
11802134842,10096,16550,Randwick,1,Good,Good,0
11802134843,10097,16550,Randwick,1,Good,Good,0
11802134844,10098,16550,Randwick,1,Good,Good,0
11802134845,10099,16550,Randwick,1,Good,Good,0
11802134846,10100,16550,Randwick,1,Good,Good,0
11802134847,10101,16550,Randwick,1,Good,Good,0
11802134848,10102,16550,Randwick,1,Good,Good,0
11802134849,10103,16550,Randwick,1,Good,Good,0
11802134850,10104,16550,Randwick,1,Good,Good,0
11802134851,10105,16550,Randwick,1,Good,Good,0
11802134852,10106,16550,Randwick,1,Good,Good,0
11802134853,10107,16550,Randwick,1,Good,Good,0
11802134854,10108,16550,Randwick,1,Good,Good,0
11802134855,10109,16550,Randwick,1,Good,Good,0
11802134856,10110,16550,Randwick,1,Good,Good,0
11802134857,10111,16550,Randwick,1,Good,Good,0
11802134858,10112,16550,Randwick,1,Good,Good,0
11802134859,10113,16550,Randwick,1,Good,Good,0
11802134860,10114,16550,Randwick,1,Good,Good,0
11802134901,10115,16550,Randwick,1,Good,Good,0
11802134902,10116,16550,Randwick,1,Good,Good,0
11802134903,10117,16550,Randwick,1,Good,Good,0
11802134904,10118,16550,Randwick,1,Good,Good,0
11802134905,10119,16550,Randwick,1,Good,Good,0
11802134906,10120,16550,Randwick,1,Good,Good,0
11802134907,10121,16550,Randwick,1,Good,Good,0
11802134908,10122,16550,Randwick,1,Good,Good,0
11802134909,10123,16550,Randwick,1,Good,Good,0
11802134910,10124,16550,Randwick,1,Good,Good,0
11802134911,10125,16550,Randwick,1,Good,Good,0
11802134912,10126,16550,Randwick,1,Good,Good,0
11802134913,10127,16550,Randwick,1,Good,Good,0
11802134914,10128,16550,Randwick,1,Good,Good,0
11802134915,10129,16550,Randwick,1,Good,Good,0
11802134916,10130,16550,Randwick,1,Good,Good,0
11802134917,10131,16550,Randwick,1,Good,Good,0
11802134918,10132,16550,Randwick,1,Good,Good,0
11802134919,10133,16550,Randwick,1,Good,Good,0
11802134920,10134,16550,Randwick,1,Good,Good,0
11802134921,10135,16550,Randwick,1,Good,Good,0
11802134922,10136,16550,Randwick,1,Good,Good,0
11802134923,10137,16550,Randwick,1,Good,Good,0
11802134924,10138,16550,Randwick,1,Good,Good,0
11802134925,10139,16550,Randwick,1,Good,Good,0
11802134926,10140,16550,Randwick,1,Good,Good,0
11802134927,10141,16550,Randwick,1,Good,Good,0
11802134928,10142,16550,Randwick,1,Good,Good,0
11802134929,10143,16550,Randwick,1,Good,Good,0
11802134930,10144,16550,Randwick,1,Good,Good,0
11802134931,10145,16550,Randwick,1,Good,Good,0
11802134932,10146,16550,Randwick,1,Good,Good,0
11802134933,10147,16550,Randwick,1,Good,Good,0
11802134934,10148,16550,Randwick,1,Good,Good,0
11802134935,10149,16550,Randwick,1,Good,Good,0
11802134936,10150,16550,Randwick,1,Good,Good,0
11802134937,10151,16550,Randwick,1,Good,Good,0
11802134938,10152,16550,Randwick,1,Good,Good,0
11802134939,10153,16550,Randwick,1,Good,Good,0
11802134940,10154,16550,Randwick,1,Good,Good,0
11802134941,10155,16550,Randwick,1,Good,Good,0
11802134942,10156,16550,Randwick,1,Good,Good,0
11802134943,10157,16550,Randwick,1,Good,Good,0
11802134944,10158,16550,Randwick,1,Good,Good,0
11802134945,10159,16550,Randwick,1,Good,Good,0
11802134946,10160,16550,Randwick,1,Good,Good,0
11802134947,10161,16550,Randwick,1,Good,Good,0
11802134948,10162,16550,Randwick,1,Good,Good,0
11802134949,10163,16550,Randwick,1,Good,Good,0
11802134950,10164,16550,Randwick,1,Good,Good,0
11802134951,10165,16550,Randwick,1,Good,Good,0
11802134952,10166,16550,Randwick,1,Good,Good,0
11802134953,10167,16550,Randwick,1,Good,Good,0
11802134954,10168,16550,Randwick,1,Good,Good,0
11802134955,10169,16550,Randwick,1,Good,Good,0
11802134956,10170,16550,Randwick,1,Good,Good,0
11802134957,10171,16550,Randwick,1,Good,Good,0
11802134958,10172,16550,Randwick,1,Good,Good,0
11802134959,10173,16550,Randwick,1,Good,Good,0
11802135001,10174,16550,Randwick,1,Good,Good,0
11802135002,10175,16550,Randwick,1,Good,Good,0
11802135003,10176,16550,Randwick,1,Good,Good,0
11802135004,10177,16550,Randwick,1,Good,Good,0
11802135005,10178,16550,Randwick,1,Good,Good,0
11802135006,10179,16550,Randwick,1,Good,Good,0
11802135007,10180,16550,Randwick,1,Good,Good,0
11802135008,10181,16550,Randwick,1,Good,Good,0
11802135009,10182,16550,Randwick,1,Good,Good,0
11802135010,10183,16550,Randwick,1,Good,Good,0
11802135011,10184,16550,Randwick,1,Good,Good,0
11802135012,10185,16550,Randwick,1,Good,Good,0
11802135013,10186,16550,Randwick,1,Good,Good,0
11802135014,10187,16550,Randwick,1,Good,Good,0
11802135015,10188,16550,Randwick,1,Good,Good,0
11802135016,10189,16550,Randwick,1,Good,Good,0
11802135017,10190,16550,Randwick,1,Good,Good,0
11802135018,10191,16550,Randwick,1,Good,Good,0
11802135019,10192,16550,Randwick,1,Good,Good,0
11802135020,10193,16550,Randwick,1,Good,Good,0
11802135021,10194,16550,Randwick,1,Good,Good,0
11802135022,10195,16550,Randwick,1,Good,Good,0
11802135023,10196,16550,Randwick,1,Good,Good,0
11802135024,10197,16550,Randwick,1,Good,Good,0
11802135025,10198,16550,Randwick,1,Good,Good,0
11802135026,10199,16550,Randwick,1,Good,Good,0
11802135027,10200,16550,Randwick,1,Good,Good,0
11802135028,10201,16550,Randwick,1,Good,Good,0
11802135029,10202,16550,Randwick,1,Good,Good,0
11802135030,10203,16550,Randwick,1,Good,Good,0
11802135031,10204,16550,Randwick,1,Good,Good,0
11802135032,10205,16550,Randwick,1,Good,Good,0
11802135033,10206,16550,Randwick,1,Good,Good,0
11802135034,10207,16550,Randwick,1,Good,Good,0
11802135035,10208,16550,Randwick,1,Good,Good,0
11802135036,10209,16550,Randwick,1,Good,Good,0
11802135037,10210,16550,Randwick,1,Good,Good,0
11802135038,10211,16550,Randwick,1,Good,Good,0
11802135039,10212,16550,Randwick,1,Good,Good,0
11802135040,10213,16550,Randwick,1,Good,Good,0
11802135041,10214,16550,Randwick,1,Good,Good,0
11802135042,10215,16550,Randwick,1,Good,Good,0
11802135043,10216,16550,Randwick,1,Good,Good,0
11802135044,10217,16550,Randwick,1,Good,Good,0
11802135045,10218,16550,Randwick,1,Good,Good,0
11802135046,10219,16550,Randwick,1,Good,Good,0
11802135047,10220,16550,Randwick,1,Good,Good,0
11802135048,10221,16550,Randwick,1,Good,Good,0
11802135101,10222,16550,Randwick,1,Good,Good,0
11802135102,10223,16550,Randwick,1,Good,Good,0
11802135103,10224,16550,Randwick,1,Good,Good,0
11802135104,10225,16550,Randwick,1,Good,Good,0
11802135105,10226,16550,Randwick,1,Good,Good,0
11802135106,10227,16550,Randwick,1,Good,Good,0
11802135107,10228,16550,Randwick,1,Good,Good,0
11802135108,10229,16550,Randwick,1,Good,Good,0
11802135109,10230,16550,Randwick,1,Good,Good,0
11802135110,10231,16550,Randwick,1,Good,Good,0
11802135111,10232,16550,Randwick,1,Good,Good,0
11802135112,10233,16550,Randwick,1,Good,Good,0
11802135113,10234,16550,Randwick,1,Good,Good,0
11802135114,10235,16550,Randwick,1,Good,Good,0
11802135115,10236,16550,Randwick,1,Good,Good,0
11802135116,10237,16550,Randwick,1,Good,Good,0
11802135117,10238,16550,Randwick,1,Good,Good,0
11802135118,10239,16550,Randwick,1,Good,Good,0
11802135119,10240,16550,Randwick,1,Good,Good,0
11802135120,10241,16550,Randwick,1,Good,Good,0
11802135121,10242,16550,Randwick,1,Good,Good,0
11802135122,10243,16550,Randwick,1,Good,Good,0
11802135123,10244,16550,Randwick,1,Good,Good,0
11802135124,10245,16550,Randwick,1,Good,Good,0
11802135125,10246,16550,Randwick,1,Good,Good,0
11802135126,10247,16550,Randwick,1,Good,Good,0
11802135127,10248,16550,Randwick,1,Good,Good,0
11802135128,10249,16550,Randwick,1,Good,Good,0
11802135129,10250,16550,Randwick,1,Good,Good,0
11802135130,10251,16550,Randwick,1,Good,Good,0
11802135131,10252,16550,Randwick,1,Good,Good,0
11802135132,10253,16550,Randwick,1,Good,Good,0
11802135133,10254,16550,Randwick,1,Good,Good,0
11802135134,10255,16550,Randwick,1,Good,Good,0
11802135135,10256,16550,Randwick,1,Good,Good,0
11802135136,10257,16550,Randwick,1,Good,Good,0
11802135137,10258,16550,Randwick,1,Good,Good,0
11802135138,10259,16550,Randwick,1,Good,Good,0
11802135139,10260,16550,Randwick,1,Good,Good,0
11802135140,10261,16550,Randwick,1,Good,Good,0
11802135141,10262,16550,Randwick,1,Good,Good,0
11802135142,10263,16550,Randwick,1,Good,Good,0
11802135143,10264,16550,Randwick,1,Good,Good,0
11802135144,10265,16550,Randwick,1,Good,Good,0
11802135145,10266,16550,Randwick,1,Good,Good,0
11802135146,10267,16550,Randwick,1,Good,Good,0
11802135147,10268,16550,Randwick,1,Good,Good,0
11802135148,10269,16550,Randwick,1,Good,Good,0
11802135149,10270,16550,Randwick,1,Good,Good,0
11802135150,10271,16550,Randwick,1,Good,Good,0
11802135151,10272,16550,Randwick,1,Good,Good,0
11802135152,10273,16550,Randwick,1,Good,Good,0
11802135153,10274,16550,Randwick,1,Good,Good,0
11802135154,10275,16550,Randwick,1,Good,Good,0
11802135155,10276,16550,Randwick,1,Good,Good,0
11802135156,10277,16550,Randwick,1,Good,Good,0
11802135157,10278,16550,Randwick,1,Good,Good,0
11802135158,10279,16550,Randwick,1,Good,Good,0
11802135159,10280,16550,Randwick,1,Good,Good,0
11802135160,10281,16550,Randwick,1,Good,Good,0
11802135161,10282,16550,Randwick,1,Good,Good,0
11802135162,10283,16550,Randwick,1,Good,Good,0
11802135163,10284,16550,Randwick,1,Good,Good,0
11802135164,10285,16550,Randwick,1,Good,Good,0
11802135165,10286,16550,Randwick,1,Good,Good,0
11802135166,10287,16550,Randwick,1,Good,Good,0
11802135167,10288,16550,Randwick,1,Good,Good,0
11802135201,10289,16550,Randwick,1,Good,Good,0
11802135202,10290,16550,Randwick,1,Good,Good,0
11802135203,10291,16550,Randwick,1,Good,Good,0
11802135204,10292,16550,Randwick,1,Good,Good,0
11802135205,10293,16550,Randwick,1,Good,Good,0
11802135206,10294,16550,Randwick,1,Good,Good,0
11802135207,10295,16550,Randwick,1,Good,Good,0
11802135208,10296,16550,Randwick,1,Good,Good,0
11802135209,10297,16550,Randwick,1,Good,Good,0
11802135210,10298,16550,Randwick,1,Good,Good,0
11802135211,10299,16550,Randwick,1,Good,Good,0
11802135212,10300,16550,Randwick,1,Good,Good,0
11802135213,10301,16550,Randwick,1,Good,Good,0
11802135214,10302,16550,Randwick,1,Good,Good,0
11802135215,10303,16550,Randwick,1,Good,Good,0
11802135216,10304,16550,Randwick,1,Good,Good,0
11802135217,10305,16550,Randwick,1,Good,Good,0
11802135218,10306,16550,Randwick,1,Good,Good,0
11802135219,10307,16550,Randwick,1,Good,Good,0
11802135220,10308,16550,Randwick,1,Good,Good,0
11802135221,10309,16550,Randwick,1,Good,Good,0
11802135222,10310,16550,Randwick,1,Good,Good,0
11802135223,10311,16550,Randwick,1,Good,Good,0
11802135224,10312,16550,Randwick,1,Good,Good,0
11802135225,10313,16550,Randwick,1,Good,Good,0
11802135226,10314,16550,Randwick,1,Good,Good,0
11802135227,10315,16550,Randwick,1,Good,Good,0
11802135228,10316,16550,Randwick,1,Good,Good,0
11802135229,10317,16550,Randwick,1,Good,Good,0
11802135230,10318,16550,Randwick,1,Good,Good,0
11802135231,10319,16550,Randwick,1,Good,Good,0
11802135232,10320,16550,Randwick,1,Good,Good,0
11802135233,10321,16550,Randwick,1,Good,Good,0
11802135234,10322,16550,Randwick,1,Good,Good,0
11802135235,10323,16550,Randwick,1,Good,Good,0
11802135236,10324,16550,Randwick,1,Good,Good,0
11802135237,10325,16550,Randwick,1,Good,Good,0
11802135238,10326,16550,Randwick,1,Good,Good,0
11802135239,10327,16550,Randwick,1,Good,Good,0
11802135240,10328,16550,Randwick,1,Good,Good,0
