DZN_CODE_2011,DZN_NAME_2011,DZN_CODE_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
511511758,Bibra Lake,511511758,1,Good,Good,0
511521780,Coogee,511521780,1,Good,Good,0
511531760,Coolbellup,511531760,1,Good,Good,0
511541761,Hamilton Hill,511541761,1,Good,Good,0
511541764,Hamilton Hill,511541764,1,Good,Good,0
511551795,Henderson,511551795,1,Good,Good,0
511561767,Jandakot,512600001,1,Good,Good,0
511561782,Jandakot,512600002,1,Good,Good,0
511571759,Jandakot Airport,511801467,0.0243902,Acceptable,Good,0
511571759,Jandakot Airport,512600003,0.9756098,Good,Good,0
511581763,North Coogee,511581763,1,Good,Good,0
511591762,South Lake - Cockburn Central,511591762,1,Good,Good,0
511591775,South Lake - Cockburn Central,511591775,1,Good,Good,0
511591784,South Lake - Cockburn Central,511591784,1,Good,Good,0
511601774,Spearwood,511601774,1,Good,Good,0
511601777,Spearwood,511601777,1,Good,Good,0
511611790,Success - Hammond Park,511611790,1,Good,Good,0
511621794,Wattleup,512590001,1,Good,Good,0
511631779,Yangebup,511631779,1,Good,Good,0
511631785,Yangebup,511631785,1,Good,Good,0
511641171,East Fremantle,511641171,1,Good,Good,0
511641172,East Fremantle,511641172,1,Good,Good,0
511641173,East Fremantle,511641173,1,Good,Good,0
511651169,Fremantle,511651169,1,Good,Good,0
511651170,Fremantle,511650001,1,Good,Good,0
511651174,Fremantle,511651174,1,Good,Good,0
511651175,Fremantle,511651175,1,Good,Good,0
511651176,Fremantle,511651176,1,Good,Good,0
511651177,Fremantle,511651177,1,Good,Good,0
511651178,Fremantle,511651178,1,Good,Good,0
511651179,Fremantle,511651179,1,Good,Good,0
511651180,Fremantle,511651180,1,Good,Good,0
511651181,Fremantle,511651181,1,Good,Good,0
511651182,Fremantle,511651182,1,Good,Good,0
511651183,Fremantle,511651183,1,Good,Good,0
511651185,Fremantle,511651185,1,Good,Good,0
511651186,Fremantle,511651186,1,Good,Good,0
511651187,Fremantle,511651187,1,Good,Good,0
511651188,Fremantle,511651188,1,Good,Good,0
511651190,Fremantle,511651190,1,Good,Good,0
511651191,Fremantle,511651191,1,Good,Good,0
511651192,Fremantle,511651192,1,Good,Good,0
511651194,Fremantle,511651194,1,Good,Good,0
511651603,Fremantle,511651603,1,Good,Good,0
511661193,Fremantle - South,511661193,1,Good,Good,0
511661195,Fremantle - South,511661195,1,Good,Good,0
511661196,Fremantle - South,511661196,1,Good,Good,0
511661197,Fremantle - South,511661197,1,Good,Good,0
511661198,Fremantle - South,511661198,1,Good,Good,0
511671184,O'Connor (WA),511671184,1,Good,Good,0
511671189,O'Connor (WA),511671189,1,Good,Good,0
511681824,Anketell - Wandi,512610002,1,Good,Good,0
511691808,Bertram - Wellard (West),511691808,1,Good,Good,0
511701806,Calista,511701806,1,Good,Good,0
511701814,Calista,511701814,1,Good,Good,0
511711805,Casuarina - Wellard (East),512610001,1,Good,Good,0
511721802,Hope Valley - Postans,511721802,1,Good,Good,0
511731803,Kwinana Industrial,511731803,1,Good,Good,0
511731804,Kwinana Industrial,511731804,1,Good,Good,0
511741807,Parmelia - Orelia,511741807,1,Good,Good,0
511741809,Parmelia - Orelia,511740001,1,Good,Good,0
511751424,Applecross - Ardross,511751424,1,Good,Good,0
511751426,Applecross - Ardross,511751426,1,Good,Good,0
511751434,Applecross - Ardross,511751434,1,Good,Good,0
511761454,Bateman,511761454,1,Good,Good,0
511771430,Bicton - Palmyra,511771430,1,Good,Good,0
511771445,Bicton - Palmyra,511771445,1,Good,Good,0
511771457,Bicton - Palmyra,511771457,1,Good,Good,0
511781429,Booragoon,511781429,1,Good,Good,0
511781441,Booragoon,511781441,1,Good,Good,0
511781442,Booragoon,511781442,1,Good,Good,0
511781444,Booragoon,511781444,1,Good,Good,0
511781446,Booragoon,511781446,1,Good,Good,0
511791452,Bull Creek,511791452,1,Good,Good,0
511791460,Bull Creek,511791460,1,Good,Good,0
511801467,Leeming,511261464,0.0222222,Good,Good,0
511801467,Leeming,511801467,0.9777778,Acceptable,Good,0
511801468,Leeming,511801468,1,Good,Good,0
511811432,Melville,511811432,1,Good,Good,0
511811438,Melville,511811438,1,Good,Good,0
511811440,Melville,511811440,1,Good,Good,0
511811443,Melville,511811443,1,Good,Good,0
511811447,Melville,511811447,1,Good,Good,0
511811451,Melville,511811451,1,Good,Good,0
511821461,Murdoch - Kardinya,511821461,1,Good,Good,0
511821462,Murdoch - Kardinya,511821462,1,Good,Good,0
511821465,Murdoch - Kardinya,511821465,1,Good,Good,0
511821466,Murdoch - Kardinya,511821466,1,Good,Good,0
511831455,Willagee,511831455,1,Good,Good,0
511841453,Winthrop,511841453,1,Good,Good,0
511851819,Baldivis,513120001,0.44,Poor,Good,0
511851819,Baldivis,513120002,0.18,Poor,Good,0
511851819,Baldivis,513130001,0.38,Poor,Good,0
511851838,Baldivis,513140001,1,Good,Good,0
511861823,Cooloongup,511861823,1,Good,Good,0
511871836,Port Kennedy,511871836,1,Good,Good,0
511871837,Port Kennedy,511871837,1,Good,Good,0
511881799,Rockingham,511881799,1,Good,Good,0
511881815,Rockingham,511881815,1,Good,Good,0
511881816,Rockingham,511881816,0.9714286,Good,Good,0
511881816,Rockingham,511881815,0.0285714,Good,Good,0
511881817,Rockingham,511881817,1,Good,Good,0
511881818,Rockingham,511881818,1,Good,Good,0
511881820,Rockingham,511881820,1,Good,Good,0
511881821,Rockingham,511881821,1,Good,Good,0
511881825,Rockingham,511881825,1,Good,Good,0
511881826,Rockingham,511881826,1,Good,Good,0
511891822,Rockingham Lakes,511891822,1,Good,Good,0
511901828,Safety Bay - Shoalwater,511901828,1,Good,Good,0
511901830,Safety Bay - Shoalwater,511901830,1,Good,Good,0
511911839,Singleton - Golden Bay - Secret Harbour,511911839,1,Good,Good,0
511921831,Waikiki,511921831,1,Good,Good,0
511921833,Waikiki,511921833,1,Good,Good,0
511931834,Warnbro,511931834,1,Good,Good,0
511931835,Warnbro,511931835,1,Good,Good,0
511946031,Esperance,512740001,1,Good,Good,0
511956030,Esperance Region,512750001,1,Good,Good,0
511956080,Esperance Region,512750002,1,Good,Good,0
511967021,Carnarvon,512760001,1,Good,Good,0
511977020,Exmouth,512770003,1,Good,Good,0
511977060,Exmouth,512770005,1,Good,Good,0
511977200,Exmouth,512770002,1,Acceptable,Good,0
511977220,Exmouth,512770004,1,Good,Good,0
511986043,Boulder,512780001,1,Good,Good,0
511996041,Kalgoorlie,512790001,1,Good,Good,0
512006045,Kalgoorlie - North,512800001,1,Good,Good,0
512016044,Kalgoorlie Airport,512810001,1,Good,Good,0
512026010,Kambalda - Coolgardie - Norseman,512820001,1,Good,Good,0
512026020,Kambalda - Coolgardie - Norseman,512820003,1,Good,Good,0
512026040,Kambalda - Coolgardie - Norseman,512820002,0.9844846,Good,Good,0
512026040,Kambalda - Coolgardie - Norseman,512820003,0.0155154,Good,Good,0
512036050,Leinster - Leonora,512830003,1,Good,Good,0
512036060,Leinster - Leonora,512830001,1,Good,Good,0
512036070,Leinster - Leonora,512830002,1,Good,Good,0
512037160,Leinster - Leonora,512830004,1,Good,Good,0
512046042,Trafalgar (WA),512840001,1,Good,Good,0
512058901,Broome,512620002,1,Good,Good,0
512058902,Broome,512620006,1,Good,Good,0
512058903,Broome,512620005,1,Good,Good,0
512058904,Broome,512620004,1,Good,Good,0
512058905,Broome,512620003,1,Good,Good,0
512058906,Broome,512620001,1,Good,Good,0
512068910,Derby - West Kimberley,512630001,1,Good,Good,0
512068911,Derby - West Kimberley,512630002,1,Good,Good,0
512078930,Halls Creek,512640001,1,Good,Good,0
512088920,Kununurra,512650001,1,Good,Good,0
512088921,Kununurra,512650002,0.98,Good,Good,0
512088921,Kununurra,512650001,0.02,Good,Good,0
512088922,Kununurra,512650003,1,Good,Good,0
512098900,Roebuck,512660001,1,Good,Good,0
512107070,Geraldton,512850003,1,Good,Good,0
512107071,Geraldton,512850002,1,Good,Good,0
512107072,Geraldton,512850005,1,Good,Good,0
512107073,Geraldton,512850006,1,Good,Good,0
512107075,Geraldton,512850004,1,Good,Good,0
512107076,Geraldton,512850007,0.9666667,Good,Good,0
512107076,Geraldton,,0.0333333,Poor,Good,3
512107078,Geraldton,512850001,1,Good,Good,0
512117079,Geraldton - East,512860002,0.9767442,Good,Good,0
512117079,Geraldton - East,512860004,0.0232558,Good,Good,0
512117083,Geraldton - East,512860001,1,Good,Good,0
512117084,Geraldton - East,512860004,1,Good,Good,0
512117086,Geraldton - East,512860003,1,Good,Good,0
512127082,Geraldton - North,512870001,1,Good,Good,0
512137077,Geraldton - South,512880002,1,Good,Good,0
512137081,Geraldton - South,512880001,1,Good,Good,0
512147090,Irwin,512890001,1,Good,Good,0
512157050,Meekatharra,512900003,1,Good,Good,0
512157100,Meekatharra,512900002,1,Good,Good,0
512157130,Meekatharra,512900001,1,Good,Good,0
512157150,Meekatharra,512900004,1,Good,Good,0
512157190,Meekatharra,512900007,1,Good,Good,0
512157230,Meekatharra,512900006,1,Good,Good,0
512157240,Meekatharra,512900005,1,Good,Good,0
512167010,Morawa,512910004,1,Good,Good,0
512167040,Morawa,512910001,1,Good,Good,0
512167110,Morawa,512910003,1,Good,Good,0
512167120,Morawa,512910005,1,Good,Good,0
512167180,Morawa,512910006,1,Good,Good,0
512167210,Morawa,512910002,1,Good,Good,0
512177030,Northampton - Mullewa - Greenough,512920004,1,Good,Good,0
512177074,Northampton - Mullewa - Greenough,512920001,1,Good,Good,0
512177085,Northampton - Mullewa - Greenough,512920005,1,Good,Good,0
512177140,Northampton - Mullewa - Greenough,512920002,1,Good,Good,0
512177170,Northampton - Mullewa - Greenough,512770002,0.05,Acceptable,Good,0
512177170,Northampton - Mullewa - Greenough,512920003,0.95,Good,Good,0
512188010,Ashburton (WA),512710001,1,Good,Good,0
512188011,Ashburton (WA),512710002,1,Good,Good,0
512198020,East Pilbara,512670002,1,Good,Good,0
512198040,East Pilbara,512670001,1,Good,Good,0
512208051,Karratha,512720001,1,Good,Good,0
512218021,Newman,512680001,1,Good,Good,0
512228041,Port Hedland,512690001,1,Good,Good,0
512238050,Roebourne,512730001,1,Good,Good,0
512238052,Roebourne,512730002,1,Good,Good,0
512248042,South Hedland,512700001,1,Good,Good,0
512253011,Albany,512253016,1,Good,Good,0
512253012,Albany,512253012,1,Good,Good,0
512253013,Albany,512253013,1,Good,Good,0
512253015,Albany,512253015,1,Good,Good,0
512263010,Albany Region,512263010,1,Good,Good,0
512273017,Bayonet Head - Lower King,512273017,1,Good,Good,0
512283040,Denmark,512283040,1,Good,Good,0
512293050,Gnowangerup,512293050,1,Good,Good,0
512293060,Gnowangerup,512293060,1,Good,Good,0
512293080,Gnowangerup,512293080,1,Good,Good,0
512303070,Katanning,512303070,1,Good,Good,0
512303071,Katanning,512303071,1,Good,Good,0
512303120,Katanning,512303120,1,Good,Good,0
512313030,Kojonup,512313030,1,Good,Good,0
512313090,Kojonup,512313090,1,Good,Good,0
512313110,Kojonup,512313110,1,Good,Good,0
512313130,Kojonup,512313130,1,Good,Good,0
512323016,Little Grove - Elleker,512323016,1,Good,Good,0
512323018,Little Grove - Elleker,512323018,1,Good,Good,0
512333014,McKail - Willyung,512333014,1,Good,Good,0
512333019,McKail - Willyung,512333019,1,Good,Good,0
512333020,McKail - Willyung,512333020,1,Good,Good,0
512333021,McKail - Willyung,512333021,1,Good,Good,0
512343100,Plantagenet,512343100,1,Good,Good,0
512353051,Stirling Range National Park,512353051,1,Good,Good,0
512365030,Chittering,512365030,1,Good,Good,0
512375040,Cunderdin,512375040,1,Good,Good,0
512375100,Cunderdin,512375100,1,Good,Good,0
512375200,Cunderdin,512375200,1,Good,Good,0
512375210,Cunderdin,512375210,1,Good,Good,0
512385070,Dowerin,512385070,1,Good,Good,0
512385090,Dowerin,512385090,1,Good,Good,0
512385110,Dowerin,512385110,1,Good,Good,0
512385260,Dowerin,512385260,1,Good,Good,0
512385270,Dowerin,512385270,1,Good,Good,0
512395060,Gingin - Dandaragan,512395060,1,Good,Good,0
512395080,Gingin - Dandaragan,512395080,1,Good,Good,0
512405020,Merredin,512405020,1,Good,Good,0
512405120,Merredin,512405120,1,Good,Good,0
512405160,Merredin,512405160,1,Good,Good,0
512415050,Moora,512415050,1,Good,Good,0
512415130,Moora,512415130,1,Good,Good,0
512415240,Moora,512415240,1,Good,Good,0
512425140,Mukinbudin,512425140,1,Good,Good,0
512425150,Mukinbudin,512425150,1,Good,Good,0
512425190,Mukinbudin,512425190,1,Good,Good,0
512425230,Mukinbudin,512425230,1,Good,Good,0
512425250,Mukinbudin,512425250,0.98,Good,Good,0
512425250,Mukinbudin,512425280,0.02,Good,Good,0
512425280,Mukinbudin,512425280,1,Good,Good,0
512435170,Northam,512435170,1,Good,Good,0
512435180,Northam,512435180,1,Good,Good,0
512445220,Toodyay,512445220,1,Good,Good,0
512455010,York - Beverley,512455010,1,Good,Good,0
512455290,York - Beverley,512455290,1,Good,Good,0
512464020,Brookton,512464020,1,Good,Good,0
512464030,Brookton,512464030,1,Good,Good,0
512464110,Brookton,512464110,1,Good,Good,0
512464130,Brookton,512464130,1,Good,Good,0
512474050,Kulin,512474050,1,Good,Good,0
512474060,Kulin,512474060,1,Good,Good,0
512474070,Kulin,512474070,1,Good,Good,0
512474080,Kulin,512474080,1,Good,Good,0
512474150,Kulin,512474150,1,Good,Good,0
512482020,Murray,512482020,1,Good,Good,0
512482170,Murray,512482170,1,Good,Good,0
512482176,Murray,512482176,1,Good,Good,0
512494091,Narrogin,512494091,1,Good,Good,0
512494100,Narrogin,512494100,1,Good,Good,0
512504040,Wagin,512504040,1,Good,Good,0
512504090,Wagin,512504090,1,Good,Good,0
512504120,Wagin,512504120,1,Good,Good,0
512504140,Wagin,512504140,1,Good,Good,0
512504160,Wagin,512504160,1,Good,Good,0
610011011,Bridgewater - Gagebrook,610011011,1,Good,Good,0
610011012,Bridgewater - Gagebrook,610011012,1,Good,Good,0
610011013,Bridgewater - Gagebrook,610011013,1,Good,Good,0
610011014,Bridgewater - Gagebrook,610011011,1,Good,Good,0
610021015,Brighton - Pontville,610021015,1,Good,Good,0
610031096,Old Beach - Otago,610031096,1,Good,Good,0
610041006,Bellerive - Rosny,610041006,1,Good,Good,0
610041007,Bellerive - Rosny,610041007,1,Good,Good,0
610041008,Bellerive - Rosny,610041008,1,Good,Good,0
610051025,Cambridge,610051027,0.0263158,Good,Good,0
610051025,Cambridge,610051025,0.9736842,Good,Good,0
610051027,Cambridge,610051027,1,Good,Good,0
610051028,Cambridge,610051028,1,Good,Good,0
610061047,Geilston Bay - Risdon,610061047,1,Good,Good,0
610071060,Howrah - Tranmere,610071060,1,Good,Good,0
610081077,Lindisfarne - Rose Bay,610081077,1,Good,Good,0
610091084,Mornington - Warrane,610091084,1,Good,Good,0
610101105,Risdon Vale,610101105,1,Good,Good,0
610111107,Rokeby,610111107,1,Good,Good,0
610121122,South Arm,610121122,1,Good,Good,0
610131002,Austins Ferry - Granton,610131002,1,Good,Good,0
610141009,Berriedale - Chigwell,610141009,1,Good,Good,0
610151030,Claremont (Tas.),610151030,1,Good,Good,0
610161035,Derwent Park - Lutana,610161035,1,Good,Good,0
610161036,Derwent Park - Lutana,610161036,1,Good,Good,0
610161037,Derwent Park - Lutana,610161037,1,Good,Good,0
610171051,Glenorchy,610171051,1,Good,Good,0
610171052,Glenorchy,610171052,1,Good,Good,0
610181082,Montrose - Rosetta,610181082,1,Good,Good,0
610191083,Moonah,610191083,1,Good,Good,0
610201088,New Norfolk,610201088,1,Good,Good,0
610201089,New Norfolk,610201089,1,Good,Good,0
610211142,West Moonah,610211142,1,Good,Good,0
610221067,Kingston - Huntingfield,610220001,0.547619,Poor,Good,0
610221067,Kingston - Huntingfield,610220002,0.3571429,Poor,Good,0
610221067,Kingston - Huntingfield,610221068,0.0952381,Poor,Good,0
610221068,Kingston - Huntingfield,610221068,1,Poor,Good,0
610221069,Kingston - Huntingfield,610221069,1,Good,Good,0
610231066,Kingston Beach - Blackmans Bay,610231066,1,Good,Good,0
610241079,Margate - Snug,610241079,1,Good,Good,0
610241080,Margate - Snug,610240001,1,Good,Good,0
610251087,Mount Wellington,610251087,1,Good,Good,0
610261130,Taroona - Bonnet Hill,610261130,1,Good,Good,0
610271055,Hobart,610270001,0.9,Good,Good,0
610271055,Hobart,610271059,0.1,Good,Good,0
610271056,Hobart,610271056,1,Good,Good,0
610271057,Hobart,610271057,1,Good,Good,0
610271058,Hobart,610271058,1,Good,Good,0
610271059,Hobart,610271059,1,Good,Good,0
610281076,Lenah Valley - Mount Stuart,610280001,1,Good,Good,0
610291086,Mount Nelson - Dynnyrne,610291086,1,Good,Good,0
610301090,New Town,610300001,1,Good,Good,0
610311109,Sandy Bay,610311109,1,Good,Good,0
610311110,Sandy Bay,610311110,1,Good,Good,0
610321123,South Hobart - Fern Tree,610321123,1,Good,Good,0
610331140,West Hobart,610331140,1,Good,Good,0
610341042,Dodges Ferry - Lewisham,610341042,1,Good,Good,0
610341043,Dodges Ferry - Lewisham,610341043,1,Good,Good,0
610351118,Sorell - Richmond,610351118,1,Good,Good,0
610351119,Sorell - Richmond,610350001,0.99204471,Good,Good,0
610351119,Sorell - Richmond,610350002,0.007907901,Good,Good,0
610351120,Sorell - Richmond,610351120,1,Good,Good,0
610361063,Invermay,610361063,1,Good,Good,0
610371065,Kings Meadows - Punchbowl,610370001,1,Good,Good,0
610381071,Launceston,610381071,1,Good,Good,0
610381072,Launceston,610381072,1,Good,Good,0
610381073,Launceston,610381073,1,Good,Good,0
610381074,Launceston,610381074,1,Good,Good,0
610391075,Legana,610391075,1,Good,Good,0
610401085,Mowbray,610401085,1,Good,Good,0
610411091,Newnham - Mayfield,610411091,1,Good,Good,0
610421092,Newstead,610421092,1,Good,Good,0
610431095,Norwood (Tas.),610431095,1,Good,Good,0
610441102,Prospect Vale - Blackstone,610441102,1,Good,Good,0
610451104,Ravenswood,610451104,1,Good,Good,0
610461106,Riverside,610461106,1,Good,Good,0
610471125,South Launceston,610471125,1,Good,Good,0
610481129,Summerhill - Prospect,610370001,0.0571429,Good,Good,0
610481129,Summerhill - Prospect,610480001,0.9428571,Good,Good,0
610491131,Trevallyn,610491131,1,Good,Good,0
610501137,Waverley - St Leonards,610501137,1,Good,Good,0
610511141,West Launceston,610511141,1,Good,Good,0
610521148,Youngtown - Relbia,610521148,1,Good,Good,0
610531004,Beauty Point - Beaconsfield,610531004,1,Good,Good,0
610531005,Beauty Point - Beaconsfield,610531005,1,Good,Good,0
610541033,Deloraine,610541033,1,Good,Good,0
610541034,Deloraine,610541034,1,Good,Good,0
610551053,Grindelwald - Lanena,610551053,1,Good,Good,0
610561054,Hadspen - Carrick,610561054,1,Good,Good,0
610571144,Westbury,610571144,1,Good,Good,0
610581041,Dilston - Lilydale,610581041,1,Good,Good,0
610591048,George Town,610591048,1,Good,Good,0
610591049,George Town,610591049,1,Good,Good,0
610591050,George Town,610591050,1,Good,Good,0
610601078,Longford,610601078,1,Good,Good,0
610611093,Northern Midlands,610611093,1,Good,Good,0
610621099,Perth - Evandale,610621099,1,Good,Good,0
610621100,Perth - Evandale,610621100,1,Good,Good,0
610631111,Scottsdale - Bridport,611000001,1,Good,Good,0
