CD_CODE_2006,SA2_CODE_2021,SA2_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
2211603,214021383,Point Nepean,1,Good,Good,0
2211604,214021378,Flinders,0.8095238,Acceptable,Good,0
2211604,214021384,Rosebud - McCrae,0.1904762,Good,Good,0
2211605,214021384,Rosebud - McCrae,1,Good,Good,0
2211606,214021384,Rosebud - McCrae,1,Good,Good,0
2211607,214021384,Rosebud - McCrae,1,Good,Good,0
2211608,214021384,Rosebud - McCrae,1,Good,Good,0
2211609,214021384,Rosebud - McCrae,1,Good,Good,0
2211610,214021384,Rosebud - McCrae,1,Good,Good,0
2211611,214021383,Point Nepean,1,Good,Good,0
2211612,214021383,Point Nepean,1,Good,Good,0
2211613,214021378,Flinders,1,Acceptable,Good,0
2211614,214021383,Point Nepean,1,Good,Good,0
2211616,214021384,Rosebud - McCrae,1,Good,Good,0
2211617,214021383,Point Nepean,1,Good,Good,0
2211618,214021383,Point Nepean,1,Good,Good,0
2211619,214021384,Rosebud - McCrae,1,Good,Good,0
2211620,214021384,Rosebud - McCrae,1,Good,Good,0
2211621,214021384,Rosebud - McCrae,1,Good,Good,0
2211701,214021383,Point Nepean,1,Good,Good,0
2211702,214021383,Point Nepean,1,Good,Good,0
2211703,214021383,Point Nepean,1,Good,Good,0
2211704,214021383,Point Nepean,1,Good,Good,0
2211705,214021383,Point Nepean,1,Good,Good,0
2211706,214021383,Point Nepean,1,Good,Good,0
2211707,214021383,Point Nepean,1,Good,Good,0
2211708,214021383,Point Nepean,1,Good,Good,0
2211709,214021383,Point Nepean,1,Good,Good,0
2211801,214021383,Point Nepean,1,Good,Good,0
2211802,214021383,Point Nepean,1,Good,Good,0
2211803,214021383,Point Nepean,1,Good,Good,0
2211804,214021383,Point Nepean,1,Good,Good,0
2211805,214021383,Point Nepean,1,Good,Good,0
2211806,214021383,Point Nepean,1,Good,Good,0
2211807,214021383,Point Nepean,1,Good,Good,0
2211808,214021383,Point Nepean,1,Good,Good,0
2211809,214021383,Point Nepean,1,Good,Good,0
2211810,214021383,Point Nepean,1,Good,Good,0
2211811,214021383,Point Nepean,1,Good,Good,0
2211812,214021383,Point Nepean,1,Good,Good,0
2211813,214021383,Point Nepean,1,Good,Good,0
2211901,214021383,Point Nepean,1,Good,Good,0
2211902,214021383,Point Nepean,1,Good,Good,0
2211903,214021383,Point Nepean,1,Good,Good,0
2211904,214021383,Point Nepean,1,Good,Good,0
2211905,214021383,Point Nepean,1,Good,Good,0
2211906,214021383,Point Nepean,1,Good,Good,0
2211907,214021383,Point Nepean,1,Good,Good,0
2211908,214021383,Point Nepean,1,Good,Good,0
2211909,214021383,Point Nepean,1,Good,Good,0
2211910,214021383,Point Nepean,1,Good,Good,0
2211911,214021383,Point Nepean,1,Good,Good,0
2211912,214021383,Point Nepean,1,Good,Good,0
2212001,214021383,Point Nepean,1,Good,Good,0
2212002,214021383,Point Nepean,1,Good,Good,0
2212003,214021383,Point Nepean,1,Good,Good,0
2212004,214021383,Point Nepean,1,Good,Good,0
2212005,214021383,Point Nepean,1,Good,Good,0
2212006,214021383,Point Nepean,1,Good,Good,0
2212007,214021383,Point Nepean,1,Good,Good,0
2212008,214021383,Point Nepean,1,Good,Good,0
2212009,214021383,Point Nepean,1,Good,Good,0
2212010,214021383,Point Nepean,1,Good,Good,0
2212011,214021383,Point Nepean,1,Good,Good,0
2212012,214021383,Point Nepean,1,Good,Good,0
2212013,214021383,Point Nepean,1,Good,Good,0
2212101,214021383,Point Nepean,1,Good,Good,0
2212102,214021383,Point Nepean,1,Good,Good,0
2212104,214021383,Point Nepean,1,Good,Good,0
2212106,214021383,Point Nepean,1,Good,Good,0
2212107,214021383,Point Nepean,1,Good,Good,0
2212108,214021383,Point Nepean,1,Good,Good,0
2212109,214021383,Point Nepean,1,Good,Good,0
2212110,214021383,Point Nepean,1,Good,Good,0
2212111,214021383,Point Nepean,1,Good,Good,0
2212112,214021383,Point Nepean,1,Good,Good,0
2212113,214021383,Point Nepean,1,Good,Good,0
2212114,214021383,Point Nepean,1,Good,Good,0
2212115,214021383,Point Nepean,1,Good,Good,0
2212201,214021381,Mount Eliza,1,Good,Good,0
2212202,214021381,Mount Eliza,1,Good,Good,0
2212203,214021381,Mount Eliza,1,Good,Good,0
2212204,214021381,Mount Eliza,1,Good,Good,0
2212205,214021381,Mount Eliza,1,Good,Good,0
2212206,214021381,Mount Eliza,1,Good,Good,0
2212207,214021381,Mount Eliza,1,Good,Good,0
2212208,214021381,Mount Eliza,1,Good,Good,0
2212209,214021381,Mount Eliza,1,Good,Good,0
2212210,214021381,Mount Eliza,1,Good,Good,0
2212211,214021381,Mount Eliza,1,Good,Good,0
2212212,214021381,Mount Eliza,1,Good,Good,0
2212301,214021591,Mornington - East,1,Good,Good,0
2212302,214021591,Mornington - East,1,Good,Good,0
2212303,214021378,Flinders,0.4255319,Acceptable,Good,0
2212303,214021382,Mount Martha,0.3617021,Good,Good,0
2212303,214021385,Somerville,0.1914894,Good,Good,0
2212303,214021591,Mornington - East,0.0212766,Good,Good,0
2212304,214021382,Mount Martha,1,Good,Good,0
2212305,214021382,Mount Martha,1,Good,Good,0
2212306,214021382,Mount Martha,1,Good,Good,0
2212307,214021382,Mount Martha,1,Good,Good,0
2212308,214021382,Mount Martha,1,Good,Good,0
2212309,214021382,Mount Martha,1,Good,Good,0
2212310,214021591,Mornington - East,1,Good,Good,0
2212311,214021382,Mount Martha,1,Good,Good,0
2212312,214021382,Mount Martha,1,Good,Good,0
2212313,214021591,Mornington - East,1,Good,Good,0
2212314,214021591,Mornington - East,1,Good,Good,0
2212315,214021591,Mornington - East,1,Good,Good,0
2212316,214021382,Mount Martha,1,Good,Good,0
2212317,214021382,Mount Martha,1,Good,Good,0
2212318,214021382,Mount Martha,1,Good,Good,0
2212319,214021591,Mornington - East,1,Good,Good,0
2212401,214021379,Hastings - Somers,1,Good,Good,0
2212402,214021379,Hastings - Somers,1,Good,Good,0
2212403,214021379,Hastings - Somers,1,Good,Good,0
2212404,214021379,Hastings - Somers,1,Good,Good,0
2212405,214021379,Hastings - Somers,1,Good,Good,0
2212406,214021379,Hastings - Somers,1,Good,Good,0
2212407,214021379,Hastings - Somers,1,Good,Good,0
2212408,214021379,Hastings - Somers,1,Good,Good,0
2212409,214021379,Hastings - Somers,1,Good,Good,0
2212410,214021379,Hastings - Somers,1,Good,Good,0
2212411,214021379,Hastings - Somers,1,Good,Good,0
2220101,214011374,Langwarrin,0.6451613,Good,Good,0
2220101,214011376,Skye - Sandhurst,0.3548387,Good,Good,0
2220102,214011370,Carrum Downs,1,Good,Good,0
2220103,214011370,Carrum Downs,1,Good,Good,0
2220104,214011370,Carrum Downs,1,Good,Good,0
2220105,214011376,Skye - Sandhurst,1,Good,Good,0
2220106,214011370,Carrum Downs,1,Good,Good,0
2220107,214011376,Skye - Sandhurst,1,Good,Good,0
2220108,214011370,Carrum Downs,1,Good,Good,0
2220109,214011370,Carrum Downs,1,Good,Good,0
2220110,214011370,Carrum Downs,1,Good,Good,0
2220111,214011370,Carrum Downs,1,Good,Good,0
2220112,214011370,Carrum Downs,1,Good,Good,0
2220113,214011376,Skye - Sandhurst,1,Good,Good,0
2220114,214011376,Skye - Sandhurst,1,Good,Good,0
2220115,214011370,Carrum Downs,1,Good,Good,0
2220116,214011376,Skye - Sandhurst,1,Good,Good,0
2220117,214011374,Langwarrin,1,Good,Good,0
2220118,214011374,Langwarrin,1,Good,Good,0
2220119,214011370,Carrum Downs,0.2790698,Good,Good,0
2220119,214011376,Skye - Sandhurst,0.7209302,Good,Good,0
2220120,214011376,Skye - Sandhurst,1,Good,Good,0
2220121,214011376,Skye - Sandhurst,1,Good,Good,0
2220122,214011376,Skye - Sandhurst,1,Good,Good,0
2220123,214011370,Carrum Downs,1,Good,Good,0
2220124,214011370,Carrum Downs,1,Good,Good,0
2220125,214011370,Carrum Downs,1,Good,Good,0
2220126,214011376,Skye - Sandhurst,1,Good,Good,0
2220127,214011370,Carrum Downs,1,Good,Good,0
2220201,214011370,Carrum Downs,1,Good,Good,0
2220202,214011370,Carrum Downs,1,Good,Good,0
2220203,214011370,Carrum Downs,1,Good,Good,0
2220204,214011370,Carrum Downs,1,Good,Good,0
2220205,214011370,Carrum Downs,1,Good,Good,0
2220206,214011370,Carrum Downs,1,Good,Good,0
2220207,214011370,Carrum Downs,1,Good,Good,0
2220208,214011370,Carrum Downs,1,Good,Good,0
2220209,214011370,Carrum Downs,1,Good,Good,0
2220210,214011370,Carrum Downs,1,Good,Good,0
2220301,214011373,Frankston South,1,Good,Good,0
2220302,214011373,Frankston South,1,Good,Good,0
2220303,214011373,Frankston South,1,Good,Good,0
2220304,214011373,Frankston South,1,Good,Good,0
2220305,214011373,Frankston South,1,Good,Good,0
2220306,214011373,Frankston South,1,Good,Good,0
2220307,214011373,Frankston South,1,Good,Good,0
2220308,214011373,Frankston South,1,Good,Good,0
2220309,214011373,Frankston South,1,Good,Good,0
2220310,214011373,Frankston South,0.8043478,Good,Good,0
2220310,214011374,Langwarrin,0.1956522,Good,Good,0
2220311,214011373,Frankston South,1,Good,Good,0
2220312,214011373,Frankston South,1,Good,Good,0
2220313,214011373,Frankston South,1,Good,Good,0
2220315,214011373,Frankston South,1,Good,Good,0
2220316,214011373,Frankston South,1,Good,Good,0
2220401,214011373,Frankston South,1,Good,Good,0
2220402,214011373,Frankston South,1,Good,Good,0
2220403,214011373,Frankston South,1,Good,Good,0
2220404,214011373,Frankston South,1,Good,Good,0
2220405,214011373,Frankston South,1,Good,Good,0
2220406,214011373,Frankston South,1,Good,Good,0
2220407,214011373,Frankston South,1,Good,Good,0
2220408,214011373,Frankston South,1,Good,Good,0
2220409,214011373,Frankston South,1,Good,Good,0
2220410,214011373,Frankston South,1,Good,Good,0
2220411,214011373,Frankston South,1,Good,Good,0
2220501,214011374,Langwarrin,1,Good,Good,0
2220502,214011374,Langwarrin,1,Good,Good,0
2220503,214011374,Langwarrin,1,Good,Good,0
2220504,214011374,Langwarrin,1,Good,Good,0
2220505,214011374,Langwarrin,1,Good,Good,0
2220506,214011374,Langwarrin,1,Good,Good,0
2220507,214011374,Langwarrin,1,Good,Good,0
2220508,214011374,Langwarrin,1,Good,Good,0
2220509,214011374,Langwarrin,1,Good,Good,0
2220510,214011374,Langwarrin,1,Good,Good,0
2220511,214011374,Langwarrin,1,Good,Good,0
2220512,214011374,Langwarrin,1,Good,Good,0
2220513,214011374,Langwarrin,1,Good,Good,0
2220514,214011374,Langwarrin,1,Good,Good,0
2220601,214011374,Langwarrin,1,Good,Good,0
2220602,214011374,Langwarrin,1,Good,Good,0
2220603,214011374,Langwarrin,1,Good,Good,0
2220604,214011374,Langwarrin,1,Good,Good,0
2220605,214011374,Langwarrin,1,Good,Good,0
2220606,214011374,Langwarrin,1,Good,Good,0
2220607,214011374,Langwarrin,1,Good,Good,0
2220608,214011374,Langwarrin,1,Good,Good,0
2220609,214011374,Langwarrin,1,Good,Good,0
2220610,214011374,Langwarrin,1,Good,Good,0
2220611,214011374,Langwarrin,1,Good,Good,0
2220612,214011374,Langwarrin,1,Good,Good,0
2220613,214011374,Langwarrin,1,Good,Good,0
2220614,214011374,Langwarrin,1,Good,Good,0
2220615,214011374,Langwarrin,1,Good,Good,0
2220616,214011374,Langwarrin,1,Good,Good,0
2220617,214011374,Langwarrin,1,Good,Good,0
2220701,214011371,Frankston,1,Good,Good,0
2220702,214011371,Frankston,1,Good,Good,0
2220703,214011371,Frankston,1,Good,Good,0
2220704,214011371,Frankston,1,Good,Good,0
2220705,214011371,Frankston,1,Good,Good,0
2220706,214011371,Frankston,1,Good,Good,0
2220707,214011371,Frankston,1,Good,Good,0
2220708,214011371,Frankston,1,Good,Good,0
2220709,214011371,Frankston,1,Good,Good,0
2220710,214011373,Frankston South,1,Good,Good,0
2220711,214011373,Frankston South,1,Good,Good,0
2220712,214011371,Frankston,1,Good,Good,0
2220713,214011371,Frankston,1,Good,Good,0
2220801,214011373,Frankston South,1,Good,Good,0
2220802,214011371,Frankston,0.5609756,Good,Good,0
2220802,214011374,Langwarrin,0.4390244,Good,Good,0
2220803,214011371,Frankston,1,Good,Good,0
2220804,214011371,Frankston,1,Good,Good,0
2220805,214011371,Frankston,1,Good,Good,0
2220806,214011371,Frankston,1,Good,Good,0
2220807,214011371,Frankston,1,Good,Good,0
2220808,214011371,Frankston,1,Good,Good,0
2220809,214011371,Frankston,1,Good,Good,0
2220810,214011371,Frankston,1,Good,Good,0
2220811,214011371,Frankston,1,Good,Good,0
2220812,214011371,Frankston,1,Good,Good,0
2220901,214011372,Frankston North,1,Good,Good,0
2220902,214011372,Frankston North,1,Good,Good,0
2220903,214011372,Frankston North,1,Good,Good,0
2220904,214011371,Frankston,1,Good,Good,0
2220905,214011371,Frankston,1,Good,Good,0
2220906,214011371,Frankston,1,Good,Good,0
2220907,214011371,Frankston,1,Good,Good,0
2220908,214011371,Frankston,0.875,Good,Good,0
2220908,214011374,Langwarrin,0.125,Good,Good,0
2220909,214011371,Frankston,0.5714286,Good,Good,0
2220909,214011374,Langwarrin,0.4285714,Good,Good,0
2220910,214011372,Frankston North,1,Good,Good,0
2220911,214011372,Frankston North,1,Good,Good,0
2221001,214011371,Frankston,1,Good,Good,0
2221002,214011371,Frankston,1,Good,Good,0
2221003,214011371,Frankston,1,Good,Good,0
2221004,214011371,Frankston,1,Good,Good,0
2221005,214011371,Frankston,1,Good,Good,0
2221006,214011372,Frankston North,1,Good,Good,0
2221007,214011372,Frankston North,1,Good,Good,0
2221008,214011371,Frankston,0.5,Good,Good,0
2221008,214011372,Frankston North,0.5,Good,Good,0
2221009,214011371,Frankston,1,Good,Good,0
2221010,214011371,Frankston,1,Good,Good,0
2221011,214011371,Frankston,1,Good,Good,0
2221101,214011375,Seaford (Vic.),1,Good,Good,0
2221102,214011375,Seaford (Vic.),1,Good,Good,0
2221103,214011375,Seaford (Vic.),1,Good,Good,0
2221104,214011375,Seaford (Vic.),1,Good,Good,0
2221105,214011375,Seaford (Vic.),1,Good,Good,0
2221106,214011375,Seaford (Vic.),1,Good,Good,0
2221107,214011375,Seaford (Vic.),1,Good,Good,0
2221108,214011375,Seaford (Vic.),1,Good,Good,0
2221109,214011375,Seaford (Vic.),1,Good,Good,0
2221110,214011375,Seaford (Vic.),1,Good,Good,0
2221111,214011375,Seaford (Vic.),1,Good,Good,0
2221112,214011375,Seaford (Vic.),1,Good,Good,0
2221113,214011375,Seaford (Vic.),1,Good,Good,0
2221201,214011370,Carrum Downs,1,Good,Good,0
2221202,214011375,Seaford (Vic.),1,Good,Good,0
2221203,214011375,Seaford (Vic.),1,Good,Good,0
2221204,214011375,Seaford (Vic.),1,Good,Good,0
2221205,214011375,Seaford (Vic.),1,Good,Good,0
2221206,214011375,Seaford (Vic.),1,Good,Good,0
2221207,214011375,Seaford (Vic.),1,Good,Good,0
2221208,214011375,Seaford (Vic.),1,Good,Good,0
2221209,214011375,Seaford (Vic.),1,Good,Good,0
2221210,214011375,Seaford (Vic.),1,Good,Good,0
2221211,214011370,Carrum Downs,1,Good,Good,0
2221212,214011370,Carrum Downs,1,Good,Good,0
2221213,214011375,Seaford (Vic.),1,Good,Good,0
2221301,214011370,Carrum Downs,1,Good,Good,0
2221302,214011372,Frankston North,1,Good,Good,0
2221303,214011372,Frankston North,1,Good,Good,0
2221304,214011372,Frankston North,1,Good,Good,0
2221305,214011372,Frankston North,1,Good,Good,0
2221306,214011372,Frankston North,0.75,Good,Good,0
2221306,214011375,Seaford (Vic.),0.25,Good,Good,0
2221307,214011372,Frankston North,1,Good,Good,0
2221308,214011372,Frankston North,1,Good,Good,0
2221309,214011372,Frankston North,1,Good,Good,0
2221310,214011372,Frankston North,1,Good,Good,0
2221311,214011372,Frankston North,1,Good,Good,0
2221312,214011372,Frankston North,1,Good,Good,0
2221313,214011372,Frankston North,1,Good,Good,0
2221314,214011370,Carrum Downs,1,Good,Good,0
2221315,214011372,Frankston North,1,Good,Good,0
2221316,214011372,Frankston North,1,Good,Good,0
2221317,214011370,Carrum Downs,1,Good,Good,0
2221401,214011372,Frankston North,1,Good,Good,0
2221402,214011372,Frankston North,1,Good,Good,0
2221403,214011372,Frankston North,1,Good,Good,0
2221404,214011372,Frankston North,1,Good,Good,0
2221405,214011372,Frankston North,1,Good,Good,0
2221406,214011372,Frankston North,1,Good,Good,0
2221407,214011372,Frankston North,1,Good,Good,0
2221408,214011372,Frankston North,0.75,Good,Good,0
2221408,214011374,Langwarrin,0.25,Good,Good,0
2221409,214011372,Frankston North,1,Good,Good,0
2221410,214011372,Frankston North,1,Good,Good,0
2221411,214011372,Frankston North,1,Good,Good,0
2221412,214011372,Frankston North,1,Good,Good,0
2221413,214011372,Frankston North,0.6666667,Good,Good,0
2221413,214011374,Langwarrin,0.3333333,Good,Good,0
2221501,214011375,Seaford (Vic.),1,Good,Good,0
2221502,214011375,Seaford (Vic.),1,Good,Good,0
2221503,214011375,Seaford (Vic.),1,Good,Good,0
2221504,214011375,Seaford (Vic.),1,Good,Good,0
2221505,214011371,Frankston,1,Good,Good,0
2221506,214011371,Frankston,1,Good,Good,0
2221507,214011371,Frankston,1,Good,Good,0
2221508,214011371,Frankston,1,Good,Good,0
2221509,214011372,Frankston North,1,Good,Good,0
2221510,214011371,Frankston,1,Good,Good,0
2221511,214011375,Seaford (Vic.),1,Good,Good,0
2230101,208031183,Aspendale Gardens - Waterways,1,Good,Good,0
2230102,208031183,Aspendale Gardens - Waterways,1,Good,Good,0
2230103,208031183,Aspendale Gardens - Waterways,0.875,Good,Good,0
2230103,208031189,Edithvale - Aspendale,0.125,Good,Good,0
2230104,208031183,Aspendale Gardens - Waterways,1,Good,Good,0
2230105,208031187,Chelsea Heights,1,Good,Good,0
2230106,208031183,Aspendale Gardens - Waterways,1,Good,Good,0
2230107,208031183,Aspendale Gardens - Waterways,1,Good,Good,0
2230108,208031187,Chelsea Heights,1,Good,Good,0
2230109,208031183,Aspendale Gardens - Waterways,1,Good,Good,0
2230110,208031183,Aspendale Gardens - Waterways,1,Good,Good,0
2230201,208031190,Mentone,1,Good,Good,0
2230202,208031190,Mentone,1,Good,Good,0
2230203,208031190,Mentone,1,Good,Good,0
2230204,208031190,Mentone,1,Good,Good,0
2230205,208031190,Mentone,1,Good,Good,0
2230206,208031190,Mentone,1,Good,Good,0
2230207,208031190,Mentone,1,Good,Good,0
2230208,208031190,Mentone,1,Good,Good,0
2230209,208031190,Mentone,1,Good,Good,0
2230210,208031190,Mentone,1,Good,Good,0
2230211,208031190,Mentone,1,Good,Good,0
2230212,208031190,Mentone,1,Good,Good,0
2230213,208031190,Mentone,1,Good,Good,0
2230214,208031190,Mentone,1,Good,Good,0
2230215,208031190,Mentone,1,Good,Good,0
2230216,208031190,Mentone,1,Good,Good,0
2230301,208031190,Mentone,1,Good,Good,0
2230302,208031190,Mentone,1,Good,Good,0
2230303,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230304,208031190,Mentone,1,Good,Good,0
2230305,208031190,Mentone,1,Good,Good,0
2230306,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230307,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230308,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230309,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230310,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230311,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230312,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230313,208031190,Mentone,1,Good,Good,0
2230314,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230315,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230401,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230402,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230403,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230404,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230405,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230406,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230407,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230408,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230409,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230410,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230411,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230501,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230502,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230503,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230504,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230505,208031189,Edithvale - Aspendale,0.1111111,Good,Good,0
2230505,208031193,Mordialloc - Parkdale,0.8888889,Good,Good,0
2230506,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230507,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230508,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230509,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230510,208031184,Braeside,1,Poor,Good,0
2230511,208031183,Aspendale Gardens - Waterways,0.8421053,Good,Good,0
2230511,208031184,Braeside,0.1578947,Poor,Good,0
2230512,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230513,208031193,Mordialloc - Parkdale,1,Good,Good,0
2230601,208031185,Carrum - Patterson Lakes,1,Good,Good,0
2230602,208031186,Chelsea - Bonbeach,1,Good,Good,0
2230603,208031186,Chelsea - Bonbeach,1,Good,Good,0
2230604,208031185,Carrum - Patterson Lakes,1,Good,Good,0
