DZN_CODE_2016,DZN_NAME_2016,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
710111199,710111199,71000,Darwin,1,Good,Good,0
710121048,710121048,72300,Litchfield,1,Good,Good,0
710121116,710121116,79399,Unincorporated NT,0.1099753,Acceptable,Good,0
710121116,710121116,71000,Darwin,0.8900247,Good,Good,0
710121154,710121154,71000,Darwin,1,Good,Good,0
710121909,710121909,71000,Darwin,1,Good,Good,0
710131033,710131033,71000,Darwin,1,Good,Good,0
710131187,710131187,71000,Darwin,1,Good,Good,0
710131279,710131279,71000,Darwin,1,Good,Good,0
710131396,710131396,71000,Darwin,1,Good,Good,0
710141109,710141109,71000,Darwin,1,Good,Good,0
710151198,710151198,71000,Darwin,0.00016,Good,Good,1
710151198,710151198,79399,Unincorporated NT,0.99984,Acceptable,Good,0
710161297,710161297,71000,Darwin,1,Good,Good,0
710161312,710161312,71000,Darwin,1,Good,Good,0
710170001,710170001,79399,Unincorporated NT,1,Acceptable,Good,0
710181008,710181008,71000,Darwin,1,Good,Good,0
710191101,710191101,71000,Darwin,1,Good,Good,0
710201023,710201023,71000,Darwin,1,Good,Good,0
710211034,710211034,71000,Darwin,1,Good,Good,0
710221175,710221175,71000,Darwin,1,Good,Good,0
710221338,710221338,71000,Darwin,1,Good,Good,0
710221342,710221342,71000,Darwin,1,Good,Good,0
710231066,710231066,71000,Darwin,1,Good,Good,0
710241186,710241186,71000,Darwin,1,Good,Good,0
710251047,710251047,71000,Darwin,1,Good,Good,0
710261062,710261062,71000,Darwin,1,Good,Good,0
710271010,710271010,71000,Darwin,1,Good,Good,0
710271254,710271254,71000,Darwin,1,Good,Good,0
710281316,710281316,71000,Darwin,1,Good,Good,0
710291083,710291083,71000,Darwin,1,Good,Good,0
710301088,710301088,71000,Darwin,1,Good,Good,0
710311110,710311110,72300,Litchfield,1,Good,Good,0
710311162,710311162,72800,Palmerston,0.3061343,Good,Good,0
710311162,710311162,72300,Litchfield,0.6938657,Good,Good,0
710311182,710311182,72300,Litchfield,1,Good,Good,0
710321286,710321286,72300,Litchfield,1,Good,Good,0
710321336,710321336,72300,Litchfield,1,Good,Good,0
710331209,710331209,79399,Unincorporated NT,0.0000003,Acceptable,Good,1
710331209,710331209,72300,Litchfield,0.9999997,Good,Good,0
710341328,710341328,72300,Litchfield,1,Good,Good,0
710350001,710350001,72300,Litchfield,1,Good,Good,0
710351093,710351093,72300,Litchfield,1,Good,Good,0
710351169,710351169,72300,Litchfield,1,Good,Good,0
710351239,710351239,72300,Litchfield,1,Good,Good,0
710361069,710361069,72800,Palmerston,1,Good,Good,0
710371255,710371255,72800,Palmerston,1,Good,Good,0
710381280,710381280,72800,Palmerston,1,Good,Good,0
710381324,710381324,72800,Palmerston,1,Good,Good,0
710381904,710381904,72800,Palmerston,1,Good,Good,0
710381906,710381906,72800,Palmerston,1,Good,Good,0
710391334,710391334,72800,Palmerston,1,Good,Good,0
710401211,710401211,72800,Palmerston,1,Good,Good,0
710411005,710411005,72800,Palmerston,1,Good,Good,0
710411052,710411052,72800,Palmerston,1,Good,Good,0
710411125,710411125,72800,Palmerston,1,Good,Good,0
710411902,710411902,72800,Palmerston,1,Good,Good,0
710421072,710421072,72800,Palmerston,1,Good,Good,0
710431240,710431240,72800,Palmerston,1,Good,Good,0
710441022,710441022,72800,Palmerston,1,Good,Good,0
710451272,710451272,70200,Alice Springs,1,Good,Good,0
710451289,710451289,70200,Alice Springs,1,Good,Good,0
710451374,710451374,70200,Alice Springs,1,Good,Good,0
710451915,710451915,70200,Alice Springs,1,Good,Good,0
710461007,710461007,70200,Alice Springs,1,Good,Good,0
710461273,710461273,70200,Alice Springs,1,Good,Good,0
710471392,710471392,70200,Alice Springs,1,Good,Good,0
710481263,710481263,70200,Alice Springs,1,Good,Good,0
710491120,710491120,70200,Alice Springs,1,Good,Good,0
710491213,710491213,70200,Alice Springs,1,Good,Good,0
710501309,710501309,79399,Unincorporated NT,1,Acceptable,Good,0
710501345,710501345,72330,MacDonnell,1,Acceptable,Good,0
710511128,710511128,70200,Alice Springs,1,Good,Good,0
710511215,710511215,70200,Alice Springs,1,Good,Good,0
710511223,710511223,70200,Alice Springs,1,Good,Good,0
710511299,710511299,70200,Alice Springs,1,Good,Good,0
710511901,710511901,70200,Alice Springs,1,Good,Good,0
710521026,710521026,70620,Central Desert,1,Acceptable,Good,0
710521065,710521065,72330,MacDonnell,1,Acceptable,Good,0
710521090,710521090,72330,MacDonnell,1,Acceptable,Good,0
710521095,710521095,70620,Central Desert,0.179287,Acceptable,Good,0
710521095,710521095,72330,MacDonnell,0.3466099,Acceptable,Good,0
710521095,710521095,70420,Barkly,0.4741031,Good,Good,0
710521140,710521140,70620,Central Desert,1,Acceptable,Good,0
710521163,710521163,72330,MacDonnell,1,Acceptable,Good,0
710521331,710521331,70620,Central Desert,1,Acceptable,Good,0
710521333,710521333,70620,Central Desert,1,Acceptable,Good,0
710521391,710521391,70620,Central Desert,1,Acceptable,Good,0
710531073,710531073,72330,MacDonnell,1,Acceptable,Good,0
710531089,710531089,70620,Central Desert,1,Acceptable,Good,0
710531181,710531181,70620,Central Desert,0.1249397,Acceptable,Good,0
710531181,710531181,72330,MacDonnell,0.8750603,Acceptable,Good,0
710531291,710531291,72330,MacDonnell,1,Acceptable,Good,0
710541042,710541042,70620,Central Desert,1,Acceptable,Good,0
710541081,710541081,70620,Central Desert,1,Acceptable,Good,0
710541086,710541086,70620,Central Desert,1,Acceptable,Good,0
710541139,710541139,70620,Central Desert,1,Acceptable,Good,0
710541185,710541185,70620,Central Desert,1,Acceptable,Good,0
710541221,710541221,70620,Central Desert,1,Acceptable,Good,0
710541353,710541353,70620,Central Desert,1,Acceptable,Good,0
710541363,710541363,70620,Central Desert,1,Acceptable,Good,0
710551133,710551133,70420,Barkly,1,Good,Good,0
710551228,710551228,70420,Barkly,1,Good,Good,0
710551249,710551249,70420,Barkly,1,Good,Good,0
710551261,710551261,70420,Barkly,1,Good,Good,0
710551337,710551337,70420,Barkly,1,Good,Good,0
710561230,710561230,70420,Barkly,1,Good,Good,0
710571035,710571035,74560,Wagait,1,Good,Good,0
710571285,710571285,70700,Coomalie,0.0145906,Good,Good,0
710571285,710571285,74660,West Arnhem,0.2184666,Good,Good,0
710571285,710571285,79399,Unincorporated NT,0.7669428,Acceptable,Good,0
710571323,710571323,74660,West Arnhem,1,Good,Good,0
710571339,710571339,70700,Coomalie,1,Good,Good,0
710571395,710571395,70540,Belyuen,1,Good,Good,0
710581122,710581122,74550,Victoria Daly,1,Acceptable,Good,0
710581371,710581371,74550,Victoria Daly,1,Acceptable,Good,0
710581378,710581378,79399,Unincorporated NT,0.0000029,Acceptable,Good,1
710581378,710581378,74550,Victoria Daly,0.1316464,Acceptable,Good,0
710581378,710581378,74680,West Daly,0.8683506,Good,Good,0
710591197,710591197,74680,West Daly,1,Good,Good,0
710601318,710601318,74050,Tiwi Islands,1,Good,Good,0
710611032,710611032,74660,West Arnhem,1,Good,Good,0
710611219,710611219,74660,West Arnhem,1,Good,Good,0
710611256,710611256,74660,West Arnhem,1,Good,Good,0
710611268,710611268,71300,East Arnhem,0.0000025,Good,Good,1
710611268,710611268,74660,West Arnhem,0.9999975,Good,Good,0
710611343,710611343,74660,West Arnhem,1,Good,Good,0
710621044,710621044,71300,East Arnhem,1,Good,Good,0
710621205,710621205,71300,East Arnhem,1,Good,Good,0
710621329,710621329,79399,Unincorporated NT,0.0000118,Acceptable,Good,1
710621329,710621329,71300,East Arnhem,0.9999882,Good,Good,0
710631226,710631226,71300,East Arnhem,1,Good,Good,0
710631346,710631346,74660,West Arnhem,0.0033748,Good,Good,1
710631346,710631346,71300,East Arnhem,0.9966252,Good,Good,0
710641160,710641160,71300,East Arnhem,0.000004,Good,Good,1
710641160,710641160,79399,Unincorporated NT,0.999996,Acceptable,Good,0
710651051,710651051,73600,Roper Gulf,1,Good,Good,0
710651131,710651131,73600,Roper Gulf,1,Good,Good,0
710651157,710651157,73600,Roper Gulf,1,Good,Good,0
710651202,710651202,73600,Roper Gulf,1,Good,Good,0
710651370,710651370,73600,Roper Gulf,1,Good,Good,0
710660001,710660001,73600,Roper Gulf,1,Good,Good,0
710660002,710660002,73600,Roper Gulf,1,Good,Good,0
710660003,710660003,73600,Roper Gulf,1,Good,Good,0
710661147,710661147,73600,Roper Gulf,1,Good,Good,0
710671078,710671078,73600,Roper Gulf,0.0165072,Good,Good,0
710671078,710671078,72200,Katherine,0.9834928,Good,Good,0
710671097,710671097,72200,Katherine,1,Good,Good,0
710671214,710671214,72200,Katherine,1,Good,Good,0
710671394,710671394,72200,Katherine,1,Good,Good,0
710681003,710681003,74550,Victoria Daly,1,Acceptable,Good,0
710681016,710681016,74550,Victoria Daly,0.4287144,Acceptable,Good,0
710681016,710681016,70620,Central Desert,0.5712856,Acceptable,Good,0
710681167,710681167,74550,Victoria Daly,1,Acceptable,Good,0
710681217,710681217,74550,Victoria Daly,1,Acceptable,Good,0
710681319,710681319,74550,Victoria Daly,1,Acceptable,Good,0
710681321,710681321,74550,Victoria Daly,1,Acceptable,Good,0
710681349,710681349,74550,Victoria Daly,1,Acceptable,Good,0
790999099,POW Capital City undefined (Greater Darwin),79499,No usual address (NT),1,Good,Good,0
794999499,POW No Fixed Address (NT),79499,No usual address (NT),1,Good,Good,0
797999799,Migratory - Offshore - Shipping (NT),79799,Migratory - Offshore - Shipping (NT),1,Good,Good,0
798999899,POW State/Territory undefined (NT),79499,No usual address (NT),1,Good,Good,0
810011001,810011001,89399,Unincorporated ACT,1,Good,Good,0
810020001,810020001,89399,Unincorporated ACT,1,Good,Good,0
810020002,810020002,89399,Unincorporated ACT,1,Good,Good,0
810020003,810020003,89399,Unincorporated ACT,1,Good,Good,0
810021003,810021003,89399,Unincorporated ACT,1,Good,Good,0
810021005,810021005,89399,Unincorporated ACT,1,Good,Good,0
810031006,810031006,89399,Unincorporated ACT,1,Good,Good,0
810031007,810031007,89399,Unincorporated ACT,1,Good,Good,0
810031008,810031008,89399,Unincorporated ACT,1,Good,Good,0
810031037,810031037,89399,Unincorporated ACT,1,Good,Good,0
810031038,810031038,89399,Unincorporated ACT,1,Good,Good,0
810041009,810041009,89399,Unincorporated ACT,1,Good,Good,0
810041010,810041010,89399,Unincorporated ACT,1,Good,Good,0
810051011,810051011,89399,Unincorporated ACT,1,Good,Good,0
810061012,810061012,89399,Unincorporated ACT,1,Good,Good,0
810071013,810071013,89399,Unincorporated ACT,1,Good,Good,0
810081014,810081014,89399,Unincorporated ACT,1,Good,Good,0
810091015,810091015,89399,Unincorporated ACT,1,Good,Good,0
810101016,810101016,89399,Unincorporated ACT,1,Good,Good,0
810111017,810111017,89399,Unincorporated ACT,1,Good,Good,0
810120001,810120001,89399,Unincorporated ACT,1,Good,Good,0
810131018,810131018,89399,Unincorporated ACT,1,Good,Good,0
810131019,810131019,89399,Unincorporated ACT,1,Good,Good,0
810141020,810141020,89399,Unincorporated ACT,1,Good,Good,0
810151021,810151021,89399,Unincorporated ACT,1,Good,Good,0
810151022,810151022,89399,Unincorporated ACT,1,Good,Good,0
810161023,810161023,89399,Unincorporated ACT,1,Good,Good,0
810161024,810161024,89399,Unincorporated ACT,1,Good,Good,0
810171025,810171025,89399,Unincorporated ACT,1,Good,Good,0
810181039,810181039,89399,Unincorporated ACT,1,Good,Good,0
810191027,810191027,89399,Unincorporated ACT,1,Good,Good,0
810201028,810201028,89399,Unincorporated ACT,1,Good,Good,0
810201029,810201029,89399,Unincorporated ACT,1,Good,Good,0
810211030,810211030,89399,Unincorporated ACT,1,Good,Good,0
810221031,810221031,89399,Unincorporated ACT,1,Good,Good,0
810231032,810231032,89399,Unincorporated ACT,1,Good,Good,0
810241033,810241033,89399,Unincorporated ACT,1,Good,Good,0
810251034,810251034,89399,Unincorporated ACT,1,Good,Good,0
810261035,810261035,89399,Unincorporated ACT,1,Good,Good,0
810311501,810311501,89399,Unincorporated ACT,1,Good,Good,0
810311515,810311515,89399,Unincorporated ACT,1,Good,Good,0
810311516,810311516,89399,Unincorporated ACT,1,Good,Good,0
810321517,810321517,89399,Unincorporated ACT,1,Good,Good,0
810341401,810341401,89399,Unincorporated ACT,1,Good,Good,0
810351445,810351445,89399,Unincorporated ACT,1,Good,Good,0
810361450,810361450,89399,Unincorporated ACT,1,Good,Good,0
810371455,810371455,89399,Unincorporated ACT,1,Good,Good,0
810381460,810381460,89399,Unincorporated ACT,1,Good,Good,0
810390001,810390001,89399,Unincorporated ACT,1,Good,Good,0
810390002,810390002,89399,Unincorporated ACT,1,Good,Good,0
810401404,810401404,89399,Unincorporated ACT,1,Good,Good,0
810401405,810401405,89399,Unincorporated ACT,1,Good,Good,0
810401406,810401406,89399,Unincorporated ACT,1,Good,Good,0
810430001,810430001,89399,Unincorporated ACT,1,Good,Good,0
810440001,810440001,89399,Unincorporated ACT,1,Good,Good,0
810440002,810440002,89399,Unincorporated ACT,1,Good,Good,0
810450001,810450001,89399,Unincorporated ACT,1,Good,Good,0
810451412,810451412,89399,Unincorporated ACT,1,Good,Good,0
810461414,810461414,89399,Unincorporated ACT,1,Good,Good,0
810471416,810471416,89399,Unincorporated ACT,1,Good,Good,0
810471417,810471417,89399,Unincorporated ACT,1,Good,Good,0
810481418,810481418,89399,Unincorporated ACT,1,Good,Good,0
810490001,810490001,89399,Unincorporated ACT,1,Good,Good,0
810491102,810491102,89399,Unincorporated ACT,1,Good,Good,0
810491160,810491160,89399,Unincorporated ACT,1,Good,Good,0
810501103,810501103,89399,Unincorporated ACT,1,Good,Good,0
810510001,810510001,89399,Unincorporated ACT,1,Good,Good,0
810510002,810510002,89399,Unincorporated ACT,1,Good,Good,0
810510003,810510003,89399,Unincorporated ACT,1,Good,Good,0
810510004,810510004,89399,Unincorporated ACT,1,Good,Good,0
810531111,810531111,89399,Unincorporated ACT,1,Good,Good,0
810531112,810531112,89399,Unincorporated ACT,1,Good,Good,0
810531113,810531113,89399,Unincorporated ACT,1,Good,Good,0
810531114,810531114,89399,Unincorporated ACT,1,Good,Good,0
810531115,810531115,89399,Unincorporated ACT,1,Good,Good,0
810531116,810531116,89399,Unincorporated ACT,1,Good,Good,0
810541120,810541120,89399,Unincorporated ACT,1,Good,Good,0
810541121,810541121,89399,Unincorporated ACT,1,Good,Good,0
810541165,810541165,89399,Unincorporated ACT,1,Good,Good,0
810541166,810541166,89399,Unincorporated ACT,1,Good,Good,0
810551122,810551122,89399,Unincorporated ACT,1,Good,Good,0
810561129,810561129,89399,Unincorporated ACT,1,Good,Good,0
810571131,810571131,89399,Unincorporated ACT,1,Good,Good,0
810571132,810571132,89399,Unincorporated ACT,1,Good,Good,0
810571133,810571133,89399,Unincorporated ACT,1,Good,Good,0
810571171,810571171,89399,Unincorporated ACT,1,Good,Good,0
810581136,810581136,89399,Unincorporated ACT,1,Good,Good,0
810600001,810600001,89399,Unincorporated ACT,1,Good,Good,0
810600002,810600002,89399,Unincorporated ACT,1,Good,Good,0
810601145,810601145,89399,Unincorporated ACT,1,Good,Good,0
810611146,810611146,89399,Unincorporated ACT,1,Good,Good,0
810611147,810611147,89399,Unincorporated ACT,1,Good,Good,0
810621117,810621117,89399,Unincorporated ACT,1,Good,Good,0
810621118,810621118,89399,Unincorporated ACT,1,Good,Good,0
810621119,810621119,89399,Unincorporated ACT,1,Good,Good,0
810621163,810621163,89399,Unincorporated ACT,1,Good,Good,0
810621164,810621164,89399,Unincorporated ACT,1,Good,Good,0
810621174,810621174,89399,Unincorporated ACT,1,Good,Good,0
810631123,810631123,89399,Unincorporated ACT,1,Good,Good,0
810631172,810631172,89399,Unincorporated ACT,1,Good,Good,0
810641127,810641127,89399,Unincorporated ACT,1,Good,Good,0
810641128,810641128,89399,Unincorporated ACT,1,Good,Good,0
810661173,810661173,89399,Unincorporated ACT,1,Good,Good,0
810671134,810671134,89399,Unincorporated ACT,1,Good,Good,0
810671135,810671135,89399,Unincorporated ACT,1,Good,Good,0
810681137,810681137,89399,Unincorporated ACT,1,Good,Good,0
810681138,810681138,89399,Unincorporated ACT,1,Good,Good,0
810691140,810691140,89399,Unincorporated ACT,1,Good,Good,0
810700001,810700001,89399,Unincorporated ACT,1,Good,Good,0
810700002,810700002,89399,Unincorporated ACT,1,Good,Good,0
810701148,810701148,89399,Unincorporated ACT,1,Good,Good,0
810711301,810711301,89399,Unincorporated ACT,1,Good,Good,0
810721302,810721302,89399,Unincorporated ACT,1,Good,Good,0
810731303,810731303,89399,Unincorporated ACT,1,Good,Good,0
810731304,810731304,89399,Unincorporated ACT,1,Good,Good,0
810741305,810741305,89399,Unincorporated ACT,1,Good,Good,0
810741306,810741306,89399,Unincorporated ACT,1,Good,Good,0
810751307,810751307,89399,Unincorporated ACT,1,Good,Good,0
810761309,810761309,89399,Unincorporated ACT,1,Good,Good,0
810771310,810771310,89399,Unincorporated ACT,1,Good,Good,0
810781311,810781311,89399,Unincorporated ACT,1,Good,Good,0
810791312,810791312,89399,Unincorporated ACT,1,Good,Good,0
810800001,810800001,89399,Unincorporated ACT,1,Good,Good,0
810801313,810801313,89399,Unincorporated ACT,1,Good,Good,0
810801314,810801314,89399,Unincorporated ACT,1,Good,Good,0
810801343,810801343,89399,Unincorporated ACT,1,Good,Good,0
810801344,810801344,89399,Unincorporated ACT,1,Good,Good,0
810801345,810801345,89399,Unincorporated ACT,1,Good,Good,0
810811316,810811316,89399,Unincorporated ACT,1,Good,Good,0
810821317,810821317,89399,Unincorporated ACT,1,Good,Good,0
810821318,810821318,89399,Unincorporated ACT,1,Good,Good,0
810821319,810821319,89399,Unincorporated ACT,1,Good,Good,0
810821320,810821320,89399,Unincorporated ACT,1,Good,Good,0
810831321,810831321,89399,Unincorporated ACT,1,Good,Good,0
810841322,810841322,89399,Unincorporated ACT,1,Good,Good,0
810851341,810851341,89399,Unincorporated ACT,1,Good,Good,0
810861323,810861323,89399,Unincorporated ACT,1,Good,Good,0
810871324,810871324,89399,Unincorporated ACT,1,Good,Good,0
810881325,810881325,89399,Unincorporated ACT,1,Good,Good,0
810891340,810891340,89399,Unincorporated ACT,1,Good,Good,0
810901326,810901326,89399,Unincorporated ACT,1,Good,Good,0
810901327,810901327,89399,Unincorporated ACT,1,Good,Good,0
810911251,810911251,89399,Unincorporated ACT,1,Good,Good,0
810921252,810921252,89399,Unincorporated ACT,1,Good,Good,0
810931253,810931253,89399,Unincorporated ACT,1,Good,Good,0
810941254,810941254,89399,Unincorporated ACT,1,Good,Good,0
810951255,810951255,89399,Unincorporated ACT,1,Good,Good,0
810961256,810961256,89399,Unincorporated ACT,1,Good,Good,0
810971257,810971257,89399,Unincorporated ACT,1,Good,Good,0
810980001,810980001,89399,Unincorporated ACT,1,Good,Good,0
810980002,810980002,89399,Unincorporated ACT,1,Good,Good,0
810980003,810980003,89399,Unincorporated ACT,1,Good,Good,0
810981259,810981259,89399,Unincorporated ACT,1,Good,Good,0
810991201,810991201,89399,Unincorporated ACT,1,Good,Good,0
811001202,811001202,89399,Unincorporated ACT,1,Good,Good,0
811001203,811001203,89399,Unincorporated ACT,1,Good,Good,0
811011204,811011204,89399,Unincorporated ACT,1,Good,Good,0
