LOCALITY_PID_2021,LOCALITY_NAME_2021,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
QLD831,DECEPTION BAY,326,Petrie,1,Good,Good,0
QLD832,DEDIN,318,Leichhardt,1,Good,Good,0
QLD833,DEEBING HEIGHTS,301,Blair,1,Good,Good,0
QLD834,DEEP CREEK,311,Flynn,1,Good,Good,0
QLD835,DEEPWATER,311,Flynn,1,Good,Good,0
QLD836,DEERAGUN,315,Herbert,1,Good,Good,0
QLD837,DEERAL,317,Kennedy,1,Good,Good,0
QLD838,DEGARRA,318,Leichhardt,1,Good,Good,0
QLD839,DEGILBO,311,Flynn,1,Good,Good,0
QLD84,ARGYLL,311,Flynn,1,Good,Good,0
QLD840,DELAN,311,Flynn,1,Good,Good,0
QLD841,DELANEYS CREEK,320,Longman,1,Good,Good,0
QLD842,DEPOT HILL,305,Capricornia,1,Good,Good,0
QLD843,DERRI DERRA,311,Flynn,1,Good,Good,0
QLD844,DERRYMORE,330,Wright,1,Good,Good,0
QLD845,DESAILLY,318,Leichhardt,1,Good,Good,0
QLD846,DEUCHAR,321,Maranoa,1,Good,Good,0
QLD847,DEVEREUX CREEK,305,Capricornia,1,Good,Good,0
QLD848,DEVON PARK,314,Groom,1,Good,Good,0
QLD849,DIAMANTINA LAKES,321,Maranoa,1,Good,Good,0
QLD85,ARMSTRONG BEACH,305,Capricornia,1,Good,Good,0
QLD850,DIAMOND VALLEY,310,Fisher,1,Good,Good,0
QLD851,DIAMONDVALE,321,Maranoa,1,Good,Good,0
QLD852,DIAMONDY,321,Maranoa,1,Good,Good,0
QLD853,DICKY BEACH,310,Fisher,1,Good,Good,0
QLD854,DIDCOT,311,Flynn,1,Good,Good,0
QLD855,DIDDILLIBAH,309,Fairfax,1,Good,Good,0
QLD856,DIGLUM,311,Flynn,1,Good,Good,0
QLD857,DIMBULAH,317,Kennedy,1,Good,Good,0
QLD858,DINGO,311,Flynn,1,Good,Good,0
QLD859,DINGO BEACH,306,Dawson,1,Good,Good,0
QLD86,ARMSTRONG CREEK,307,Dickson,1,Good,Good,0
QLD860,DINGO POCKET,317,Kennedy,1,Good,Good,0
QLD861,DINMORE,301,Blair,1,Good,Good,0
QLD862,DIRNBIR,311,Flynn,1,Good,Good,0
QLD863,DIRRANBANDI,321,Maranoa,1,Good,Good,0
QLD864,DITTMER,306,Dawson,1,Good,Good,0
QLD865,DIWAN,318,Leichhardt,1,Good,Good,0
QLD866,DIXALEA,311,Flynn,1,Good,Good,0
QLD867,DIXIE,318,Leichhardt,1,Good,Good,0
QLD868,DJARAWONG,317,Kennedy,1,Good,Good,0
QLD869,DJIRU,317,Kennedy,1,Good,Good,0
QLD87,AROONA,310,Fisher,1,Good,Good,0
QLD870,DJUAN,321,Maranoa,1,Good,Good,0
QLD871,DOCTOR CREEK,314,Groom,1,Good,Good,0
QLD872,DOLPHIN HEADS,306,Dawson,1,Good,Good,0
QLD873,DOMVILLE,321,Maranoa,1,Good,Good,0
QLD874,DONNYBROOK,320,Longman,1,Good,Good,0
QLD875,DOOLANDELLA,325,Oxley,1,Good,Good,0
QLD876,DOOLBI,316,Hinkler,1,Good,Good,0
QLD877,DOONAN,329,Wide Bay,0.2023765,Good,Good,0
QLD877,DOONAN,309,Fairfax,0.7976235,Good,Good,0
QLD878,DOONGUL,329,Wide Bay,1,Good,Good,0
QLD879,DOTSWOOD,317,Kennedy,1,Good,Good,0
QLD88,ARRIGA,317,Kennedy,1,Good,Good,0
QLD880,DOUGHBOY,311,Flynn,1,Good,Good,0
QLD882,DOUGLAS,315,Herbert,1,Good,Good,0
QLD883,DOUGLAS,314,Groom,1,Good,Good,0
QLD884,DOWNSFIELD,329,Wide Bay,1,Good,Good,0
QLD885,DOWS CREEK,305,Capricornia,1,Good,Good,0
QLD886,DRAPER,307,Dickson,1,Good,Good,0
QLD887,DRAYTON,314,Groom,1,Good,Good,0
QLD888,DREWVALE,327,Rankin,1,Good,Good,0
QLD889,DRILLHAM,321,Maranoa,1,Good,Good,0
QLD89,ARUNDEL,308,Fadden,1,Good,Good,0
QLD890,DRILLHAM SOUTH,321,Maranoa,1,Good,Good,0
QLD891,DRINAN,311,Flynn,1,Good,Good,0
QLD892,DROMEDARY,311,Flynn,1,Good,Good,0
QLD894,DUARINGA,311,Flynn,1,Good,Good,0
QLD895,DUCHESS,317,Kennedy,1,Good,Good,0
QLD896,DUCKINWILLA,316,Hinkler,1,Good,Good,0
QLD897,DUCKLO,321,Maranoa,1,Good,Good,0
QLD898,DUGANDAN,330,Wright,1,Good,Good,0
QLD899,DUINGAL,316,Hinkler,1,Good,Good,0
QLD9,ADARE,330,Wright,1,Good,Good,0
QLD90,ASCOT,314,Groom,1,Good,Good,0
QLD900,DULACCA,321,Maranoa,1,Good,Good,0
QLD901,DULONG,309,Fairfax,1,Good,Good,0
QLD902,DULULU,311,Flynn,1,Good,Good,0
QLD903,DUMBLETON,306,Dawson,1,Good,Good,0
QLD904,DUMGREE,311,Flynn,1,Good,Good,0
QLD905,DUMPY CREEK,311,Flynn,1,Good,Good,0
QLD906,DUNDARRAH,311,Flynn,1,Good,Good,0
QLD907,DUNDAS,301,Blair,1,Good,Good,0
QLD908,DUNDATHU,316,Hinkler,1,Good,Good,0
QLD909,DUNDOWRAN,316,Hinkler,1,Good,Good,0
QLD91,ASCOT,304,Brisbane,1,Good,Good,0
QLD910,DUNDOWRAN BEACH,316,Hinkler,1,Good,Good,0
QLD911,DUNK,317,Kennedy,1,Good,Good,0
QLD912,DUNKELD,321,Maranoa,1,Good,Good,0
QLD913,DUNMORA,329,Wide Bay,1,Good,Good,0
QLD914,DUNMORE,321,Maranoa,1,Good,Good,0
QLD915,DUNNROCK,305,Capricornia,1,Good,Good,0
QLD917,DUNWICH,303,Bowman,1,Good,Good,0
QLD918,DURACK,325,Oxley,1,Good,Good,0
QLD919,DURAH,321,Maranoa,1,Good,Good,0
QLD92,ASHFIELD,316,Hinkler,1,Good,Good,0
QLD920,DURHAM,321,Maranoa,1,Good,Good,0
QLD921,DURHAM DOWNS,321,Maranoa,1,Good,Good,0
QLD922,DURONG,321,Maranoa,0.0675913,Good,Good,0
QLD922,DURONG,311,Flynn,0.9324087,Good,Good,0
QLD923,DUTTON PARK,313,Griffith,1,Good,Good,0
QLD924,DUTTON RIVER,317,Kennedy,1,Good,Good,0
QLD925,DYKEHEAD,311,Flynn,1,Good,Good,0
QLD927,DYSART,305,Capricornia,1,Good,Good,0
QLD928,EAGLE FARM,304,Brisbane,0.014437,Good,Good,0
QLD928,EAGLE FARM,319,Lilley,0.985563,Good,Good,0
QLD929,EAGLEBY,312,Forde,1,Good,Good,0
QLD93,ASHGROVE,328,Ryan,0.26772,Good,Good,0
QLD93,ASHGROVE,304,Brisbane,0.73228,Good,Good,0
QLD930,EAGLEFIELD,305,Capricornia,1,Good,Good,0
QLD931,EARLVILLE,318,Leichhardt,1,Good,Good,0
QLD932,EAST BARRON,317,Kennedy,1,Good,Good,0
QLD933,EAST BRISBANE,313,Griffith,1,Good,Good,0
QLD934,EAST COOYAR,321,Maranoa,1,Good,Good,0
QLD935,EAST CREEK,317,Kennedy,1,Good,Good,0
QLD936,EAST DEEP CREEK,329,Wide Bay,1,Good,Good,0
QLD937,EAST END,311,Flynn,1,Good,Good,0
QLD938,EAST FELUGA,317,Kennedy,1,Good,Good,0
QLD939,EAST GREENMOUNT,314,Groom,1,Good,Good,0
QLD94,ASHMORE,323,Moncrieff,1,Good,Good,0
QLD940,EAST HALDON,330,Wright,1,Good,Good,0
QLD941,EAST INNISFAIL,317,Kennedy,1,Good,Good,0
QLD942,EAST IPSWICH,301,Blair,1,Good,Good,0
QLD943,EAST MACKAY,306,Dawson,1,Good,Good,0
QLD944,EAST NANANGO,321,Maranoa,1,Good,Good,0
QLD945,EAST PALMERSTON,317,Kennedy,1,Good,Good,0
QLD946,EAST RUSSELL,317,Kennedy,1,Good,Good,0
QLD947,EAST TOOWOOMBA,314,Groom,1,Good,Good,0
QLD948,EAST TRINITY,317,Kennedy,1,Good,Good,0
QLD949,EASTERN HEIGHTS,301,Blair,1,Good,Good,0
QLD95,ASHWELL,301,Blair,1,Good,Good,0
QLD950,EATON,317,Kennedy,1,Good,Good,0
QLD951,EATONS HILL,307,Dickson,1,Good,Good,0
QLD952,EBBW VALE,301,Blair,1,Good,Good,0
QLD953,EBENEZER,301,Blair,1,Good,Good,0
QLD954,EDENS LANDING,312,Forde,1,Good,Good,0
QLD955,EDGE HILL,318,Leichhardt,1,Good,Good,0
QLD956,EDMONTON,317,Kennedy,1,Good,Good,0
QLD957,EDWARD RIVER,318,Leichhardt,1,Good,Good,0
QLD958,EERWAH VALE,309,Fairfax,1,Good,Good,0
QLD959,EGYPT,330,Wright,1,Good,Good,0
QLD96,ASPLEY,326,Petrie,0.2457441,Good,Good,0
QLD96,ASPLEY,319,Lilley,0.7542559,Good,Good,0
QLD960,EIDSVOLD,311,Flynn,1,Good,Good,0
QLD961,EIDSVOLD EAST,311,Flynn,1,Good,Good,0
QLD962,EIDSVOLD WEST,311,Flynn,1,Good,Good,0
QLD963,EIGHT MILE CREEK,317,Kennedy,1,Good,Good,0
QLD964,EIGHT MILE PLAINS,302,Bonner,0.2092955,Good,Good,0
QLD964,EIGHT MILE PLAINS,324,Moreton,0.7907045,Good,Good,0
QLD965,EIMEO,306,Dawson,1,Good,Good,0
QLD966,EINASLEIGH,317,Kennedy,1,Good,Good,0
QLD967,EL ARISH,317,Kennedy,1,Good,Good,0
QLD968,ELAMAN CREEK,310,Fisher,1,Good,Good,0
QLD969,ELANORA,322,McPherson,1,Good,Good,0
QLD97,ATHERTON,317,Kennedy,1,Good,Good,0
QLD970,ELBOW VALLEY,321,Maranoa,1,Good,Good,0
QLD971,ELECTRA,316,Hinkler,1,Good,Good,0
QLD972,ELGIN,305,Capricornia,1,Good,Good,0
QLD973,ELGIN VALE,329,Wide Bay,1,Good,Good,0
QLD974,ELI WATERS,316,Hinkler,1,Good,Good,0
QLD975,ELIMBAH,320,Longman,1,Good,Good,0
QLD976,ELLANGOWAN,321,Maranoa,1,Good,Good,0
QLD977,ELLEN GROVE,325,Oxley,1,Good,Good,0
QLD978,ELLERBECK,317,Kennedy,1,Good,Good,0
QLD979,ELLESMERE,321,Maranoa,1,Good,Good,0
QLD98,ATHOL,314,Groom,1,Good,Good,0
QLD980,ELLINJAA,317,Kennedy,1,Good,Good,0
QLD981,ELLINTHORP,321,Maranoa,1,Good,Good,0
QLD982,ELLIOTT,316,Hinkler,1,Good,Good,0
QLD983,ELLIOTT HEADS,316,Hinkler,1,Good,Good,0
QLD984,ELLIS BEACH,318,Leichhardt,1,Good,Good,0
QLD985,ELPHINSTONE,305,Capricornia,1,Good,Good,0
QLD986,ELPHINSTONE,321,Maranoa,1,Good,Good,0
QLD987,EMERALD,311,Flynn,1,Good,Good,0
QLD988,EMU CREEK,321,Maranoa,1,Good,Good,0
QLD989,EMU PARK,305,Capricornia,1,Good,Good,0
QLD99,ATKINSONS DAM,301,Blair,1,Good,Good,0
QLD990,EMU VALE,321,Maranoa,1,Good,Good,0
QLD991,ENGLAND CREEK,328,Ryan,0.0002563,Good,Good,1
QLD991,ENGLAND CREEK,301,Blair,0.9997437,Good,Good,0
QLD992,ENOGGERA,328,Ryan,0.4789513,Good,Good,0
QLD992,ENOGGERA,304,Brisbane,0.5210487,Good,Good,0
QLD993,ENOGGERA RESERVOIR,328,Ryan,1,Good,Good,0
QLD994,EPSOM,305,Capricornia,1,Good,Good,0
QLD995,ERAKALA,306,Dawson,1,Good,Good,0
QLD997,EROMANGA,321,Maranoa,1,Good,Good,0
QLD998,ESK,301,Blair,1,Good,Good,0
QLD999,ESKDALE,301,Blair,1,Good,Good,0
SA1,ABERFOYLE PARK,406,Kingston,1,Good,Good,0
SA10,ALDINGA BEACH,408,Mayo,1,Good,Good,0
SA100,BILLIATT,402,Barker,1,Good,Good,0
SA1000,NOTTS WELL,402,Barker,1,Good,Good,0
SA1001,NOVAR GARDENS,405,Hindmarsh,1,Good,Good,0
SA1002,NUNJIKOMPITA,404,Grey,1,Good,Good,0
SA1003,NURIOOTPA,402,Barker,1,Good,Good,0
SA1004,NUROM,404,Grey,1,Good,Good,0
SA1005,NURRAGI,408,Mayo,1,Good,Good,0
SA1007,OAKBANK,408,Mayo,1,Good,Good,0
SA1008,OAKDEN,410,Sturt,1,Good,Good,0
SA1009,OAKLANDS PARK,403,Boothby,1,Good,Good,0
SA101,BINNUM,402,Barker,1,Good,Good,0
SA1011,OLARY,404,Grey,1,Good,Good,0
SA1012,OLD CALPERUM,402,Barker,1,Good,Good,0
SA1013,OLD NOARLUNGA,408,Mayo,6.60E-06,Good,Good,1
SA1013,OLD NOARLUNGA,406,Kingston,0.9999934,Good,Good,0
SA1014,OLD REYNELLA,406,Kingston,1,Good,Good,0
SA1015,OLD TEAL FLAT,402,Barker,1,Good,Good,0
SA1016,OLYMPIC DAM,404,Grey,1,Good,Good,0
SA1017,ONE TREE HILL,409,Spence,1,Good,Good,0
SA1018,ONKAPARINGA HILLS,406,Kingston,1,Good,Good,0
SA1019,OODLA WIRRA,404,Grey,1,Good,Good,0
SA102,BIRCHMORE,408,Mayo,1,Good,Good,0
SA1020,OODNADATTA,404,Grey,1,Good,Good,0
SA1021,ORROROO,404,Grey,1,Good,Good,0
SA1022,OSBORNE,405,Hindmarsh,1,Good,Good,0
SA1024,OTTOWAY,405,Hindmarsh,1,Good,Good,0
SA1025,OUTER HARBOR,405,Hindmarsh,1,Good,Good,0
SA1026,OVERLAND CORNER,402,Barker,1,Good,Good,0
SA1027,OVINGHAM,401,Adelaide,1,Good,Good,0
SA1028,OWEN,404,Grey,1,Good,Good,0
SA1029,PADTHAWAY,402,Barker,1,Good,Good,0
SA103,BIRDWOOD,402,Barker,0.0060512,Good,Good,1
SA103,BIRDWOOD,408,Mayo,0.9939488,Good,Good,0
SA1030,PAECHTOWN,408,Mayo,1,Good,Good,0
SA1031,PAGES FLAT,408,Mayo,1,Good,Good,0
SA1032,PAISLEY,402,Barker,1,Good,Good,0
SA1033,PALKAGEE,404,Grey,1,Good,Good,0
SA1034,PALLAMANA,402,Barker,1,Good,Good,0
SA1035,PALMER,402,Barker,1,Good,Good,0
SA1037,PANITYA,404,Grey,1,Good,Good,0
SA1038,PANORAMA,403,Boothby,1,Good,Good,0
SA1039,PARA HILLS,407,Makin,1,Good,Good,0
SA104,BIRKENHEAD,405,Hindmarsh,1,Good,Good,0
SA1040,PARA HILLS WEST,407,Makin,1,Good,Good,0
SA1041,PARA VISTA,407,Makin,1,Good,Good,0
SA1042,PARACHILNA,404,Grey,1,Good,Good,0
SA1043,PARACOMBE,410,Sturt,0.0580232,Good,Good,0
SA1043,PARACOMBE,408,Mayo,0.9419768,Good,Good,0
SA1044,PARADISE,410,Sturt,1,Good,Good,0
SA1045,PARAFIELD,407,Makin,1,Good,Good,0
SA1046,PARAFIELD GARDENS,407,Makin,1,Good,Good,0
SA1047,PARALOWIE,407,Makin,1.10E-06,Good,Good,1
SA1047,PARALOWIE,409,Spence,0.9999989,Good,Good,0
SA1048,PARAMATTA,404,Grey,1,Good,Good,0
SA1049,PARATOO,404,Grey,1,Good,Good,0
SA105,BLACK FOREST,403,Boothby,1,Good,Good,0
SA1050,PARAWA,408,Mayo,1,Good,Good,0
SA1051,PARHAM,404,Grey,1,Good,Good,0
SA1052,PARILLA,402,Barker,1,Good,Good,0
SA1053,PARINGA,402,Barker,1,Good,Good,0
SA1054,PARIS CREEK,408,Mayo,1,Good,Good,0
SA1055,PARK HOLME,403,Boothby,1,Good,Good,0
SA1056,PARKSIDE,401,Adelaide,1,Good,Good,0
SA1057,PARNAROO,404,Grey,1,Good,Good,0
SA1058,PARNDANA,408,Mayo,1,Good,Good,0
SA1059,PARRAKIE,402,Barker,1,Good,Good,0
SA106,BLACK HILL,402,Barker,1,Good,Good,0
SA1060,PARUNA,402,Barker,1,Good,Good,0
SA1061,PASADENA,403,Boothby,1,Good,Good,0
SA1062,PASKEVILLE,404,Grey,1,Good,Good,0
SA1063,PATA,402,Barker,1,Good,Good,0
SA1064,PAYNEHAM,410,Sturt,1,Good,Good,0
SA1065,PAYNEHAM SOUTH,410,Sturt,1,Good,Good,0
SA1066,PEAKE,402,Barker,1,Good,Good,0
SA1067,PEARLAH,404,Grey,1,Good,Good,0
SA1068,PEEBINGA,402,Barker,1,Good,Good,0
SA1069,PEEP HILL,404,Grey,1,Good,Good,0
SA107,BLACK POINT,404,Grey,1,Good,Good,0
SA1070,PEKINA,404,Grey,1,Good,Good,0
SA1071,PELICAN LAGOON,408,Mayo,1,Good,Good,0
SA1072,PELICAN POINT,402,Barker,1,Good,Good,0
SA1073,PELLARING FLAT,402,Barker,1,Good,Good,0
SA1074,PENFIELD,409,Spence,1,Good,Good,0
SA1075,PENFIELD GARDENS,409,Spence,1,Good,Good,0
SA1076,PENNESHAW,408,Mayo,1,Good,Good,0
SA1077,PENNINGTON,405,Hindmarsh,1,Good,Good,0
SA1078,PENOLA,402,Barker,1,Good,Good,0
SA1079,PENONG,404,Grey,1,Good,Good,0
SA108,BLACK ROCK,404,Grey,1,Good,Good,0
SA1080,PENRICE,402,Barker,1,Good,Good,0
SA1081,PENWORTHAM,404,Grey,1,Good,Good,0
SA1082,PERLUBIE,404,Grey,1,Good,Good,0
SA1083,PERPONDA,402,Barker,1,Good,Good,0
SA1084,PETERBOROUGH,404,Grey,1,Good,Good,0
SA1085,PETERHEAD,405,Hindmarsh,1,Good,Good,0
SA1086,PETERSVILLE,404,Grey,1,Good,Good,0
SA1087,PETHERICK,402,Barker,1,Good,Good,0
SA1088,PETINA,404,Grey,1,Good,Good,0
SA1089,PETWOOD,408,Mayo,1,Good,Good,0
SA109,BLACK SPRINGS,404,Grey,1,Good,Good,0
SA1090,PEWSEY VALE,402,Barker,1,Good,Good,0
SA1091,PICCADILLY,408,Mayo,1,Good,Good,0
SA1092,PIEDNIPPIE,404,Grey,1,Good,Good,0
SA1093,PIKE RIVER,402,Barker,1,Good,Good,0
SA1094,PIMBA,404,Grey,1,Good,Good,0
SA1095,PIMBAACLA,404,Grey,1,Good,Good,0
SA1096,PINE CREEK,404,Grey,1,Good,Good,0
SA1097,PINE HILL,402,Barker,1,Good,Good,0
SA1098,PINE POINT,404,Grey,1,Good,Good,0
SA1099,PINERY,404,Grey,1,Good,Good,0
SA11,ALFORD,404,Grey,1,Good,Good,0
SA110,BLACKFELLOWS CAVES,402,Barker,1,Good,Good,0
SA1100,PINKAWILLINIE,404,Grey,1,Good,Good,0
SA1101,PINKERTON PLAINS,404,Grey,1,Good,Good,0
SA1102,PINKS BEACH,402,Barker,1,Good,Good,0
SA1103,PINNAROO,402,Barker,1,Good,Good,0
SA1104,PIRIE EAST,404,Grey,1,Good,Good,0
SA1105,PLEASANT PARK,402,Barker,1,Good,Good,0
SA1106,PLYMPTON,405,Hindmarsh,0.4216534,Good,Good,0
SA1106,PLYMPTON,401,Adelaide,0.5783466,Good,Good,0
SA1107,PLYMPTON PARK,403,Boothby,1,Good,Good,0
SA1108,POINT LOWLY,404,Grey,1,Good,Good,0
SA1109,POINT PASS,404,Grey,1,Good,Good,0
SA111,BLACKFELLOWS CREEK,408,Mayo,1,Good,Good,0
SA1110,POINT PEARCE,404,Grey,1,Good,Good,0
SA1111,POINT SOUTTAR,404,Grey,1,Good,Good,0
SA1112,POINT STURT,408,Mayo,1,Good,Good,0
SA1113,POINT TURTON,404,Grey,1,Good,Good,0
SA1114,POLDA,404,Grey,1,Good,Good,0
SA1115,POLISH HILL RIVER,404,Grey,1,Good,Good,0
SA1116,POLTALLOCH,402,Barker,1,Good,Good,0
SA1117,POMPOOTA,402,Barker,1,Good,Good,0
SA1118,PONDE,402,Barker,1,Good,Good,0
SA1119,POOCHERA,404,Grey,1,Good,Good,0
SA112,BLACKFORD,402,Barker,1,Good,Good,0
SA1120,POOGINAGORIC,402,Barker,1,Good,Good,0
SA1121,POOGINOOK,402,Barker,1,Good,Good,0
SA1122,POONINDIE,404,Grey,1,Good,Good,0
SA1123,POORAKA,407,Makin,1,Good,Good,0
SA1124,PORKY FLAT,408,Mayo,1,Good,Good,0
SA1125,PORT ADELAIDE,405,Hindmarsh,1,Good,Good,0
SA1126,PORT ARTHUR,404,Grey,1,Good,Good,0
SA1127,PORT AUGUSTA,404,Grey,1,Good,Good,0
SA1128,PORT AUGUSTA WEST,404,Grey,1,Good,Good,0
SA1129,PORT BONYTHON,404,Grey,1,Good,Good,0
SA113,BLACKWOOD,403,Boothby,1,Good,Good,0
SA1130,PORT BROUGHTON,404,Grey,1,Good,Good,0
SA1131,PORT DAVIS,404,Grey,1,Good,Good,0
SA1132,PORT ELLIOT,408,Mayo,1,Good,Good,0
SA1134,PORT GAWLER,409,Spence,1.00E-07,Good,Good,1
SA1134,PORT GAWLER,404,Grey,0.9999999,Good,Good,0
SA1135,PORT GERMEIN,404,Grey,1,Good,Good,0
SA1136,PORT GIBBON,404,Grey,1,Good,Good,0
SA1137,PORT HUGHES,404,Grey,1,Good,Good,0
SA1138,PORT JULIA,404,Grey,1,Good,Good,0
SA1139,PORT KENNY,404,Grey,1,Good,Good,0
SA114,BLAIR ATHOL,401,Adelaide,1,Good,Good,0
SA1140,PORT LINCOLN,404,Grey,1,Good,Good,0
SA1141,PORT MACDONNELL,402,Barker,1,Good,Good,0
SA1143,PORT MOOROWIE,404,Grey,1,Good,Good,0
SA1144,PORT NEILL,404,Grey,1,Good,Good,0
SA1145,PORT NOARLUNGA,406,Kingston,1,Good,Good,0
SA1146,PORT NOARLUNGA SOUTH,406,Kingston,1,Good,Good,0
SA1147,PORT PATERSON,404,Grey,1,Good,Good,0
SA1148,PORT PIRIE,404,Grey,1,Good,Good,0
SA1149,PORT PIRIE SOUTH,404,Grey,1,Good,Good,0
SA115,BLAKEVIEW,409,Spence,1,Good,Good,0
SA1150,PORT PIRIE WEST,404,Grey,1,Good,Good,0
SA1151,PORT RICKABY,404,Grey,1,Good,Good,0
SA1152,PORT VICTORIA,404,Grey,1,Good,Good,0
SA1153,PORT VINCENT,404,Grey,1,Good,Good,0
SA1154,PORT WAKEFIELD,404,Grey,1,Good,Good,0
SA1155,PORT WILLUNGA,408,Mayo,1,Good,Good,0
SA1156,PORTER LAGOON,404,Grey,1,Good,Good,0
SA1157,PRICE,404,Grey,1,Good,Good,0
SA1158,PROOF RANGE,404,Grey,1,Good,Good,0
SA1159,PROSPECT,401,Adelaide,1,Good,Good,0
SA116,BLAKISTON,408,Mayo,1,Good,Good,0
SA1160,PROSPECT HILL,408,Mayo,1,Good,Good,0
SA1161,PUNTABIE,404,Grey,1,Good,Good,0
SA1162,PUNTHARI,402,Barker,1,Good,Good,0
SA1163,PUNYELROO,402,Barker,1,Good,Good,0
SA1164,PUREBA,404,Grey,1,Good,Good,0
SA1165,PURNONG,402,Barker,1,Good,Good,0
SA1166,PYAP,402,Barker,1,Good,Good,0
SA1167,PYAP WEST,402,Barker,1,Good,Good,0
SA1168,PYGERY,404,Grey,1,Good,Good,0
SA1169,QUALCO,402,Barker,1,Good,Good,0
SA117,BLANCHE HARBOR,404,Grey,1,Good,Good,0
SA1170,QUEENSTOWN,405,Hindmarsh,1,Good,Good,0
SA1171,QUORN,404,Grey,1,Good,Good,0
SA1172,RACECOURSE BAY,402,Barker,1,Good,Good,0
SA1173,RAMCO,402,Barker,1,Good,Good,0
SA1174,RAMCO HEIGHTS,402,Barker,1,Good,Good,0
SA1175,RAMSAY,404,Grey,1,Good,Good,0
SA1176,RAPID BAY,408,Mayo,1,Good,Good,0
SA1177,RED CREEK,408,Mayo,1,Good,Good,0
SA1178,REDBANKS,404,Grey,1,Good,Good,0
SA1179,REDHILL,404,Grey,1,Good,Good,0
SA118,BLANCHETOWN,402,Barker,1,Good,Good,0
SA1180,REDWOOD PARK,407,Makin,1,Good,Good,0
SA1181,REEDY CREEK,402,Barker,1,Good,Good,0
SA1182,REEVES PLAINS,404,Grey,1,Good,Good,0
SA1183,REGENCY PARK,401,Adelaide,1,Good,Good,0
SA1184,REID,409,Spence,1,Good,Good,0
SA1185,RENDELSHAM,402,Barker,1,Good,Good,0
SA1186,RENMARK,402,Barker,1,Good,Good,0
SA1187,RENMARK NORTH,402,Barker,1,Good,Good,0
SA1188,RENMARK SOUTH,402,Barker,1,Good,Good,0
SA1189,RENMARK WEST,402,Barker,1,Good,Good,0
SA119,BLETCHLEY,408,Mayo,1,Good,Good,0
SA1190,RENOWN PARK,401,Adelaide,1,Good,Good,0
SA1191,REYNELLA,406,Kingston,1,Good,Good,0
SA1192,REYNELLA EAST,406,Kingston,1,Good,Good,0
SA1193,RHYNIE,404,Grey,1,Good,Good,0
SA1194,RICHMOND,401,Adelaide,1,Good,Good,0
SA1195,RIDGEHAVEN,407,Makin,1,Good,Good,0
SA1196,RIDLEYTON,401,Adelaide,1,Good,Good,0
SA1197,RISDON PARK,404,Grey,1,Good,Good,0
SA1198,RISDON PARK SOUTH,404,Grey,1,Good,Good,0
SA1199,RIVERGLADES,402,Barker,1,Good,Good,0
SA12,ALLENBY GARDENS,401,Adelaide,1,Good,Good,0
SA120,BLEWITT SPRINGS,408,Mayo,1,Good,Good,0
SA1200,RIVERGLEN,402,Barker,1,Good,Good,0
SA1201,RIVERTON,404,Grey,1,Good,Good,0
SA1202,ROBE,402,Barker,1,Good,Good,0
SA1203,ROBERTSTOWN,404,Grey,1,Good,Good,0
SA1204,ROCHESTER,404,Grey,1,Good,Good,0
SA1205,ROCKLEIGH,402,Barker,1,Good,Good,0
SA1206,ROCKY CAMP,402,Barker,1,Good,Good,0
SA1207,ROCKY GULLY,402,Barker,1,Good,Good,0
SA1208,ROCKY PLAIN,404,Grey,1,Good,Good,0
SA1209,ROCKY POINT,402,Barker,1,Good,Good,0
SA121,BLINMAN,404,Grey,1,Good,Good,0
SA1210,ROGUES POINT,404,Grey,1,Good,Good,0
SA1211,ROSE PARK,410,Sturt,1,Good,Good,0
SA1212,ROSEDALE,402,Barker,1,Good,Good,0
SA1213,ROSETOWN,402,Barker,1,Good,Good,0
SA1214,ROSEWATER,405,Hindmarsh,1,Good,Good,0
SA1215,ROSEWORTHY,402,Barker,0.0127575,Good,Good,0
SA1215,ROSEWORTHY,404,Grey,0.9872425,Good,Good,0
SA1216,ROSSLYN PARK,410,Sturt,1,Good,Good,0
SA1217,ROSTREVOR,410,Sturt,1,Good,Good,0
SA1218,ROWLAND FLAT,402,Barker,1,Good,Good,0
SA1219,ROXBY DOWNS,404,Grey,1,Good,Good,0
SA122,BLUFF BEACH,404,Grey,1,Good,Good,0
SA1220,ROYAL PARK,405,Hindmarsh,1,Good,Good,0
SA1221,ROYSTON PARK,410,Sturt,1,Good,Good,0
SA1222,RUDALL,404,Grey,1,Good,Good,0
SA1223,SADDLEWORTH,404,Grey,1,Good,Good,0
SA1225,SAINTS,404,Grey,1,Good,Good,0
SA1226,SALEM,408,Mayo,1,Good,Good,0
SA1227,SALISBURY,409,Spence,1,Good,Good,0
SA1228,SALISBURY DOWNS,409,Spence,1,Good,Good,0
SA1229,SALISBURY EAST,407,Makin,1,Good,Good,0
SA123,BLYTH,404,Grey,1,Good,Good,0
SA1230,SALISBURY HEIGHTS,407,Makin,1,Good,Good,0
SA1231,SALISBURY NORTH,409,Spence,1,Good,Good,0
SA1232,SALISBURY PARK,409,Spence,1,Good,Good,0
SA1233,SALISBURY PLAIN,409,Spence,1,Good,Good,0
SA1234,SALISBURY SOUTH,409,Spence,1,Good,Good,0
