SA2_CODE_2021,SA2_NAME_2021,IREG_CODE_2021,IREG_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
506061143,Mundijong,505,Perth,1,Good,Good,0
506061144,Serpentine - Jarrahdale,505,Perth,1,Good,Good,0
506071145,Como,505,Perth,1,Good,Good,0
506071146,Manning - Waterford,505,Perth,1,Good,Good,0
506071147,South Perth - Kensington,505,Perth,1,Good,Good,0
507011148,Banjup,505,Perth,1,Good,Good,0
507011150,Bibra Industrial,505,Perth,1,Good,Good,0
507011151,Bibra Lake,505,Perth,1,Good,Good,0
507011152,Coogee,505,Perth,1,Good,Good,0
507011153,Coolbellup,505,Perth,1,Good,Good,0
507011154,Hamilton Hill,505,Perth,1,Good,Good,0
507011155,Henderson,505,Perth,1,Good,Good,0
507011158,North Coogee,505,Perth,1,Good,Good,0
507011159,South Lake - Cockburn Central,505,Perth,1,Good,Good,0
507011160,Spearwood,505,Perth,1,Good,Good,0
507011161,Success - Hammond Park,505,Perth,1,Good,Good,0
507011163,Yangebup,505,Perth,1,Good,Good,0
507011259,Beeliar - Wattleup,505,Perth,1,Good,Good,0
507011260,Jandakot,505,Perth,1,Good,Good,0
507021164,East Fremantle,505,Perth,1,Good,Good,0
507021165,Fremantle,505,Perth,1,Good,Good,0
507021166,Fremantle - South,505,Perth,1,Good,Good,0
507021167,O'Connor (WA),505,Perth,1,Good,Good,0
507031169,Wellard (West) - Bertram,505,Perth,1,Good,Good,0
507031170,Calista,505,Perth,1,Good,Good,0
507031172,Hope Valley - Postans,505,Perth,1,Good,Good,0
507031173,Kwinana Industrial,505,Perth,1,Good,Good,0
507031174,Parmelia - Orelia,505,Perth,1,Good,Good,0
507031261,Casuarina - Wandi,505,Perth,1,Good,Good,0
507041175,Applecross - Ardross,505,Perth,1,Good,Good,0
507041176,Bateman,505,Perth,1,Good,Good,0
507041177,Bicton - Palmyra,505,Perth,1,Good,Good,0
507041178,Booragoon,505,Perth,1,Good,Good,0
507041179,Bull Creek,505,Perth,1,Good,Good,0
507041180,Leeming,505,Perth,1,Good,Good,0
507041181,Melville,505,Perth,1,Good,Good,0
507041182,Murdoch - Kardinya,505,Perth,1,Good,Good,0
507041183,Willagee,505,Perth,1,Good,Good,0
507041184,Winthrop,505,Perth,1,Good,Good,0
507051186,Cooloongup,505,Perth,1,Good,Good,0
507051187,Port Kennedy,505,Perth,1,Good,Good,0
507051188,Rockingham,505,Perth,1,Good,Good,0
507051189,Rockingham Lakes,505,Perth,1,Good,Good,0
507051190,Safety Bay - Shoalwater,505,Perth,1,Good,Good,0
507051191,Singleton - Golden Bay - Secret Harbour,505,Perth,1,Good,Good,0
507051192,Waikiki,505,Perth,1,Good,Good,0
507051193,Warnbro,505,Perth,1,Good,Good,0
507051312,Baldivis - North,505,Perth,1,Good,Good,0
507051313,Baldivis - South,505,Perth,1,Good,Good,0
507051314,Karnup,505,Perth,1,Good,Good,0
509011225,Albany,507,South-Western WA,1,Good,Good,0
509011226,Albany Surrounds,507,South-Western WA,1,Good,Good,0
509011227,Bayonet Head - Lower King,507,South-Western WA,1,Good,Good,0
509011228,Denmark,507,South-Western WA,1,Good,Good,0
509011229,Gnowangerup,507,South-Western WA,1,Good,Good,0
509011230,Katanning,507,South-Western WA,1,Good,Good,0
509011231,Kojonup,507,South-Western WA,1,Good,Good,0
509011232,Little Grove - Elleker,507,South-Western WA,1,Good,Good,0
509011233,McKail - Willyung,507,South-Western WA,1,Good,Good,0
509011234,Plantagenet,507,South-Western WA,1,Good,Good,0
509011235,Stirling Range National Park,507,South-Western WA,1,Good,Good,0
509021236,Chittering,507,South-Western WA,1,Good,Good,0
509021237,Cunderdin,507,South-Western WA,1,Good,Good,0
509021238,Dowerin,507,South-Western WA,1,Good,Good,0
509021239,Gingin - Dandaragan,507,South-Western WA,1,Good,Good,0
509021240,Merredin,507,South-Western WA,1,Good,Good,0
509021241,Moora,507,South-Western WA,1,Good,Good,0
509021242,Mukinbudin,507,South-Western WA,1,Good,Good,0
509021243,Northam,507,South-Western WA,1,Good,Good,0
509021244,Toodyay,507,South-Western WA,1,Good,Good,0
509021245,York - Beverley,507,South-Western WA,1,Good,Good,0
509031246,Brookton,507,South-Western WA,1,Good,Good,0
509031247,Kulin,507,South-Western WA,1,Good,Good,0
509031248,Murray,507,South-Western WA,1,Good,Good,0
509031249,Narrogin,507,South-Western WA,1,Good,Good,0
509031250,Wagin,507,South-Western WA,1,Good,Good,0
510011262,Broome,501,Broome,1,Good,Good,0
510011263,Derby - West Kimberley,508,West Kimberley,1,Good,Good,0
510011264,Halls Creek,504,Kununurra,1,Good,Good,0
510011265,Kununurra,504,Kununurra,1,Good,Good,0
510011266,Roebuck,501,Broome,1,Good,Good,0
510021267,East Pilbara,506,South Hedland,1,Good,Good,0
510021268,Newman,506,South Hedland,1,Good,Good,0
510021269,Port Hedland,506,South Hedland,1,Good,Good,0
510021270,South Hedland,506,South Hedland,1,Good,Good,0
510031271,Ashburton (WA),506,South Hedland,1,Good,Good,0
510031272,Karratha,506,South Hedland,1,Good,Good,0
510031273,Roebourne,506,South Hedland,1,Good,Good,0
511011274,Esperance,503,Kalgoorlie,1,Good,Good,0
511011275,Esperance Surrounds,503,Kalgoorlie,1,Good,Good,0
511021276,Carnarvon,502,Geraldton,1,Good,Good,0
511021277,Exmouth,502,Geraldton,0.3359968,Good,Good,0
511021277,Exmouth,506,South Hedland,0.6640032,Good,Good,0
511031278,Boulder,503,Kalgoorlie,1,Good,Good,0
511031279,Kalgoorlie,503,Kalgoorlie,1,Good,Good,0
511031280,Kalgoorlie - North,503,Kalgoorlie,1,Good,Good,0
511031281,Kalgoorlie Airport,503,Kalgoorlie,1,Good,Good,0
511031282,Kambalda - Coolgardie - Norseman,503,Kalgoorlie,1,Good,Good,0
511031283,Leinster - Leonora,503,Kalgoorlie,1,Good,Good,0
511031284,Trafalgar (WA),503,Kalgoorlie,1,Good,Good,0
511041285,Geraldton,502,Geraldton,1,Good,Good,0
511041286,Geraldton - East,502,Geraldton,1,Good,Good,0
511041287,Geraldton - North,502,Geraldton,1,Good,Good,0
511041288,Geraldton - South,502,Geraldton,1,Good,Good,0
511041289,Irwin,502,Geraldton,1,Good,Good,0
511041290,Meekatharra,502,Geraldton,0.8317193,Good,Good,0
511041290,Meekatharra,503,Kalgoorlie,0.1682807,Good,Good,0
511041291,Morawa,502,Geraldton,1,Good,Good,0
511041292,Northampton - Mullewa - Greenough,502,Geraldton,1,Good,Good,0
597979799,Migratory - Offshore - Shipping (WA),597,Migratory - Offshore - Shipping (WA),1,Good,Good,0
599999499,No usual address (WA),594,No usual address (WA),1,Good,Good,0
601011001,Bridgewater - Gagebrook,601,Tasmania,1,Good,Good,0
601011002,Brighton - Pontville,601,Tasmania,1,Good,Good,0
601011003,Old Beach - Otago,601,Tasmania,1,Good,Good,0
601021004,Bellerive - Rosny,601,Tasmania,1,Good,Good,0
601021005,Cambridge,601,Tasmania,1,Good,Good,0
601021006,Geilston Bay - Risdon,601,Tasmania,1,Good,Good,0
601021007,Howrah - Tranmere,601,Tasmania,1,Good,Good,0
601021008,Lindisfarne - Rose Bay,601,Tasmania,1,Good,Good,0
601021009,Mornington - Warrane,601,Tasmania,1,Good,Good,0
601021010,Risdon Vale,601,Tasmania,1,Good,Good,0
601021011,Rokeby,601,Tasmania,1,Good,Good,0
601021012,South Arm,601,Tasmania,1,Good,Good,0
601031013,Austins Ferry - Granton,601,Tasmania,1,Good,Good,0
601031014,Berriedale - Chigwell,601,Tasmania,1,Good,Good,0
601031015,Claremont (Tas.),601,Tasmania,1,Good,Good,0
601031016,Derwent Park - Lutana,601,Tasmania,1,Good,Good,0
601031017,Glenorchy,601,Tasmania,1,Good,Good,0
601031018,Montrose - Rosetta,601,Tasmania,1,Good,Good,0
601031019,Moonah,601,Tasmania,1,Good,Good,0
601031020,New Norfolk,601,Tasmania,1,Good,Good,0
601031021,West Moonah,601,Tasmania,1,Good,Good,0
601041022,Kingston - Huntingfield,601,Tasmania,1,Good,Good,0
601041023,Kingston Beach - Blackmans Bay,601,Tasmania,1,Good,Good,0
601041024,Margate - Snug,601,Tasmania,1,Good,Good,0
601041025,Mount Wellington,601,Tasmania,1,Good,Good,0
601041026,Taroona - Bonnet Hill,601,Tasmania,1,Good,Good,0
601051027,Hobart,601,Tasmania,1,Good,Good,0
601051028,Lenah Valley - Mount Stuart,601,Tasmania,1,Good,Good,0
601051029,Mount Nelson - Dynnyrne,601,Tasmania,1,Good,Good,0
601051030,New Town,601,Tasmania,1,Good,Good,0
601051031,Sandy Bay,601,Tasmania,1,Good,Good,0
601051032,South Hobart - Fern Tree,601,Tasmania,1,Good,Good,0
601051033,West Hobart,601,Tasmania,1,Good,Good,0
601061034,Dodges Ferry - Lewisham,601,Tasmania,1,Good,Good,0
601061035,Sorell - Richmond,601,Tasmania,1,Good,Good,0
602011036,Invermay,601,Tasmania,1,Good,Good,0
602011037,Kings Meadows - Punchbowl,601,Tasmania,1,Good,Good,0
602011038,Launceston,601,Tasmania,1,Good,Good,0
602011039,Legana,601,Tasmania,1,Good,Good,0
602011040,Mowbray,601,Tasmania,1,Good,Good,0
602011041,Newnham - Mayfield,601,Tasmania,1,Good,Good,0
602011042,Newstead,601,Tasmania,1,Good,Good,0
602011043,Norwood (Tas.),601,Tasmania,1,Good,Good,0
602011044,Prospect Vale - Blackstone,601,Tasmania,1,Good,Good,0
602011045,Ravenswood,601,Tasmania,1,Good,Good,0
602011046,Riverside,601,Tasmania,1,Good,Good,0
602011047,South Launceston,601,Tasmania,1,Good,Good,0
602011048,Summerhill - Prospect,601,Tasmania,1,Good,Good,0
602011049,Trevallyn,601,Tasmania,1,Good,Good,0
602011050,Waverley - St Leonards,601,Tasmania,1,Good,Good,0
602011051,West Launceston,601,Tasmania,1,Good,Good,0
602011052,Youngtown - Relbia,601,Tasmania,1,Good,Good,0
602021053,Beauty Point - Beaconsfield,601,Tasmania,1,Good,Good,0
602021054,Deloraine,601,Tasmania,1,Good,Good,0
602021055,Grindelwald - Lanena,601,Tasmania,1,Good,Good,0
602021056,Hadspen - Carrick,601,Tasmania,1,Good,Good,0
602021057,Westbury,601,Tasmania,1,Good,Good,0
602031058,Dilston - Lilydale,601,Tasmania,1,Good,Good,0
602031059,George Town,601,Tasmania,1,Good,Good,0
602031060,Longford,601,Tasmania,1,Good,Good,0
602031061,Northern Midlands,601,Tasmania,1,Good,Good,0
602031062,Perth - Evandale,601,Tasmania,1,Good,Good,0
602031064,St Helens - Scamander,601,Tasmania,1,Good,Good,0
602031099,Flinders and Cape Barren Islands,601,Tasmania,1,Good,Good,0
602031100,Scottsdale - Bridport,601,Tasmania,1,Good,Good,0
603011065,Central Highlands,601,Tasmania,1,Good,Good,0
603011066,Derwent Valley,601,Tasmania,1,Good,Good,0
603011067,Southern Midlands,601,Tasmania,1,Good,Good,0
603011068,Wilderness - East,601,Tasmania,1,Good,Good,0
603021069,Bruny Island - Kettering,601,Tasmania,1,Good,Good,0
603021070,Cygnet,601,Tasmania,1,Good,Good,0
603021071,Geeveston - Dover,601,Tasmania,1,Good,Good,0
603021072,Huonville - Franklin,601,Tasmania,1,Good,Good,0
603031073,Forestier - Tasman,601,Tasmania,1,Good,Good,0
603031074,Triabunna - Bicheno,601,Tasmania,1,Good,Good,0
604011075,Acton - Upper Burnie,601,Tasmania,1,Good,Good,0
604011076,Burnie - Ulverstone Surrounds,601,Tasmania,1,Good,Good,0
604011077,Burnie - Wivenhoe,601,Tasmania,1,Good,Good,0
604011078,Parklands - Camdale,601,Tasmania,1,Good,Good,0
604011079,Penguin - Sulphur Creek,601,Tasmania,1,Good,Good,0
604011080,Romaine - Havenview,601,Tasmania,1,Good,Good,0
604011081,Somerset,601,Tasmania,1,Good,Good,0
604011082,Ulverstone,601,Tasmania,1,Good,Good,0
604011083,West Ulverstone,601,Tasmania,1,Good,Good,0
604011084,Wynyard,601,Tasmania,1,Good,Good,0
604021085,Devonport,601,Tasmania,1,Good,Good,0
604021086,East Devonport,601,Tasmania,1,Good,Good,0
604021087,Latrobe,601,Tasmania,1,Good,Good,0
604021088,Miandetta - Don,601,Tasmania,1,Good,Good,0
604021089,Port Sorell,601,Tasmania,1,Good,Good,0
604021090,Quoiba - Spreyton,601,Tasmania,1,Good,Good,0
604021091,Sheffield - Railton,601,Tasmania,1,Good,Good,0
604021092,Turners Beach - Forth,601,Tasmania,1,Good,Good,0
604031093,King Island,601,Tasmania,1,Good,Good,0
604031094,North West,601,Tasmania,1,Good,Good,0
604031095,Smithton,601,Tasmania,1,Good,Good,0
604031096,Waratah,601,Tasmania,1,Good,Good,0
604031097,West Coast (Tas.),601,Tasmania,1,Good,Good,0
604031098,Wilderness - West,601,Tasmania,1,Good,Good,0
697979799,Migratory - Offshore - Shipping (Tas.),697,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
699999499,No usual address (Tas.),694,No usual address (Tas.),1,Good,Good,0
701011001,Darwin Airport,703,Darwin,1,Good,Good,0
701011002,Darwin City,703,Darwin,1,Good,Good,0
701011003,East Point,703,Darwin,1,Good,Good,0
701011004,Fannie Bay - The Gardens,703,Darwin,1,Good,Good,0
701011005,Larrakeyah,703,Darwin,1,Good,Good,0
701011006,Ludmilla - The Narrows,703,Darwin,1,Good,Good,0
701011007,Parap,703,Darwin,1,Good,Good,0
701011008,Stuart Park,703,Darwin,1,Good,Good,0
701011009,Woolner - Bayview - Winnellie,703,Darwin,1,Good,Good,0
701021010,Alawa,703,Darwin,1,Good,Good,0
701021011,Anula,703,Darwin,1,Good,Good,0
701021012,Berrimah,703,Darwin,1,Good,Good,0
701021013,Brinkin - Nakara,703,Darwin,1,Good,Good,0
701021014,Buffalo Creek,703,Darwin,1,Good,Good,0
701021015,Charles Darwin,703,Darwin,1,Good,Good,0
701021016,Coconut Grove,703,Darwin,1,Good,Good,0
701021017,East Arm,703,Darwin,1,Good,Good,0
701021018,Jingili,703,Darwin,1,Good,Good,0
701021019,Karama,703,Darwin,1,Good,Good,0
701021020,Leanyer,703,Darwin,1,Good,Good,0
701021021,Lyons (NT),703,Darwin,1,Good,Good,0
701021022,Malak - Marrara,703,Darwin,1,Good,Good,0
701021023,Millner,703,Darwin,1,Good,Good,0
701021024,Moil,703,Darwin,1,Good,Good,0
701021025,Nightcliff,703,Darwin,1,Good,Good,0
701021026,Rapid Creek,703,Darwin,1,Good,Good,0
701021027,Tiwi,703,Darwin,1,Good,Good,0
701021028,Wagaman,703,Darwin,1,Good,Good,0
701021029,Wanguri,703,Darwin,1,Good,Good,0
701021030,Wulagi,703,Darwin,1,Good,Good,0
701031031,Howard Springs,703,Darwin,1,Good,Good,0
701031032,Humpty Doo,703,Darwin,1,Good,Good,0
701031033,Koolpinyah,703,Darwin,1,Good,Good,0
701031034,Virginia,703,Darwin,1,Good,Good,0
701031035,Weddell,703,Darwin,1,Good,Good,0
701041036,Bakewell,703,Darwin,1,Good,Good,0
701041037,Driver,703,Darwin,1,Good,Good,0
701041038,Durack - Marlow Lagoon,703,Darwin,1,Good,Good,0
701041039,Gray,703,Darwin,1,Good,Good,0
701041040,Moulden,703,Darwin,1,Good,Good,0
701041041,Palmerston - North,703,Darwin,1,Good,Good,0
701041042,Palmerston - South,703,Darwin,1,Good,Good,0
701041043,Rosebery - Bellamack,703,Darwin,1,Good,Good,0
701041044,Woodroffe,703,Darwin,1,Good,Good,0
702011045,Charles,708,Alice Springs,1,Good,Good,0
702011046,East Side,708,Alice Springs,1,Good,Good,0
702011047,Flynn (NT),708,Alice Springs,1,Good,Good,0
702011048,Larapinta,708,Alice Springs,1,Good,Good,0
702011049,Mount Johns,708,Alice Springs,1,Good,Good,0
702011050,Petermann - Simpson,709,Apatula,1,Good,Good,0
702011051,Ross,708,Alice Springs,1,Good,Good,0
702011052,Sandover - Plenty,709,Apatula,1,Good,Good,0
702011053,Tanami,709,Apatula,1,Good,Good,0
702011054,Yuendumu - Anmatjere,709,Apatula,1,Good,Good,0
702021055,Barkly,707,Tennant Creek,1,Good,Good,0
702021056,Tennant Creek,707,Tennant Creek,1,Good,Good,0
702031057,Alligator,703,Darwin,0.5796187,Good,Good,0
702031057,Alligator,704,Jabiru - Tiwi,0.4203813,Good,Good,0
702031058,Daly,704,Jabiru - Tiwi,1,Good,Good,0
702031059,Thamarrurr,704,Jabiru - Tiwi,1,Good,Good,0
702031060,Tiwi Islands,704,Jabiru - Tiwi,1,Good,Good,0
702031061,West Arnhem,704,Jabiru - Tiwi,1,Good,Good,0
702041062,Anindilyakwa,706,Nhulunbuy,1,Good,Good,0
702041063,East Arnhem,706,Nhulunbuy,1,Good,Good,0
702041064,Nhulunbuy,706,Nhulunbuy,1,Good,Good,0
702051065,Elsey,705,Katherine,1,Good,Good,0
702051066,Gulf,705,Katherine,0.829752,Good,Good,0
702051066,Gulf,706,Nhulunbuy,0.170248,Good,Good,0
702051067,Katherine,705,Katherine,1,Good,Good,0
702051068,Victoria River,705,Katherine,1,Good,Good,0
797979799,Migratory - Offshore - Shipping (NT),797,Migratory - Offshore - Shipping (NT),1,Good,Good,0
799999499,No usual address (NT),794,No usual address (NT),1,Good,Good,0
801011001,Aranda,801,ACT,1,Good,Good,0
801011002,Belconnen,801,ACT,1,Good,Good,0
801011003,Bruce,801,ACT,1,Good,Good,0
801011004,Charnwood,801,ACT,1,Good,Good,0
801011005,Cook,801,ACT,1,Good,Good,0
801011006,Dunlop,801,ACT,1,Good,Good,0
801011007,Evatt,801,ACT,1,Good,Good,0
801011008,Florey,801,ACT,1,Good,Good,0
801011009,Flynn (ACT),801,ACT,1,Good,Good,0
801011010,Fraser,801,ACT,1,Good,Good,0
801011011,Giralang,801,ACT,1,Good,Good,0
801011012,Gooromon,801,ACT,1,Good,Good,0
801011013,Hawker,801,ACT,1,Good,Good,0
801011014,Higgins,801,ACT,1,Good,Good,0
801011015,Holt,801,ACT,1,Good,Good,0
801011016,Kaleen,801,ACT,1,Good,Good,0
801011017,Latham,801,ACT,1,Good,Good,0
801011018,Lawson,801,ACT,1,Good,Good,0
801011019,Macgregor (ACT),801,ACT,1,Good,Good,0
801011020,Macquarie,801,ACT,1,Good,Good,0
801011021,McKellar,801,ACT,1,Good,Good,0
801011022,Melba,801,ACT,1,Good,Good,0
801011023,Page,801,ACT,1,Good,Good,0
801011024,Scullin,801,ACT,1,Good,Good,0
801011025,Spence,801,ACT,1,Good,Good,0
801011026,Weetangera,801,ACT,1,Good,Good,0
801011111,Molonglo Corridor,801,ACT,1,Good,Good,0
801011142,Macnamara,801,ACT,1,Good,Good,0
801011143,Strathnairn,801,ACT,1,Good,Good,0
801011144,West Belconnen,801,ACT,1,Good,Good,0
801031031,Hume,801,ACT,1,Good,Good,0
801031032,Kowen,801,ACT,1,Good,Good,0
801031113,Canberra East,801,ACT,1,Good,Good,0
801031114,Canberra Airport,801,ACT,1,Good,Good,0
801031115,Majura,801,ACT,1,Good,Good,0
801041034,Amaroo,801,ACT,1,Good,Good,0
801041035,Bonner,801,ACT,1,Good,Good,0
801041036,Casey,801,ACT,1,Good,Good,0
801041037,Crace,801,ACT,1,Good,Good,0
801041038,Forde,801,ACT,1,Good,Good,0
801041039,Franklin,801,ACT,1,Good,Good,0
801041040,Gungahlin,801,ACT,1,Good,Good,0
801041043,Hall,801,ACT,1,Good,Good,0
801041044,Harrison,801,ACT,1,Good,Good,0
801041045,Mitchell,801,ACT,1,Good,Good,0
801041046,Ngunnawal,801,ACT,1,Good,Good,0
801041047,Nicholls,801,ACT,1,Good,Good,0
801041048,Palmerston,801,ACT,1,Good,Good,0
801041116,Gungahlin - East,801,ACT,1,Good,Good,0
801041117,Gungahlin - West,801,ACT,1,Good,Good,0
801041118,Jacka,801,ACT,1,Good,Good,0
801041119,Kenny,801,ACT,1,Good,Good,0
801041120,Moncrieff,801,ACT,1,Good,Good,0
801041121,Taylor,801,ACT,1,Good,Good,0
801041122,Throsby,801,ACT,1,Good,Good,0
801051049,Acton,801,ACT,1,Good,Good,0
801051050,Ainslie,801,ACT,1,Good,Good,0
801051051,Braddon,801,ACT,1,Good,Good,0
801051053,Civic,801,ACT,1,Good,Good,0
801051054,Dickson,801,ACT,1,Good,Good,0
801051055,Downer,801,ACT,1,Good,Good,0
801051056,Hackett,801,ACT,1,Good,Good,0
801051057,Lyneham,801,ACT,1,Good,Good,0
801051058,O'Connor (ACT),801,ACT,1,Good,Good,0
801051060,Turner,801,ACT,1,Good,Good,0
801051061,Watson,801,ACT,1,Good,Good,0
801051123,Black Mountain,801,ACT,1,Good,Good,0
801051124,Campbell,801,ACT,1,Good,Good,0
801051125,Duntroon,801,ACT,1,Good,Good,0
801051126,Parkes (ACT) - North,801,ACT,1,Good,Good,0
801051127,Reid,801,ACT,1,Good,Good,0
801051128,Russell,801,ACT,1,Good,Good,0
801061062,Deakin,801,ACT,1,Good,Good,0
801061063,Forrest,801,ACT,1,Good,Good,0
801061064,Griffith (ACT),801,ACT,1,Good,Good,0
801061066,Lake Burley Griffin,801,ACT,1,Good,Good,0
801061067,Narrabundah,801,ACT,1,Good,Good,0
801061068,Parkes (ACT) - South,801,ACT,1,Good,Good,0
801061069,Red Hill (ACT),801,ACT,1,Good,Good,0
801061070,Yarralumla,801,ACT,1,Good,Good,0
801061129,Barton,801,ACT,1,Good,Good,0
801061130,Fyshwick,801,ACT,1,Good,Good,0
801061131,Kingston (ACT),801,ACT,1,Good,Good,0
801071071,Banks,801,ACT,1,Good,Good,0
801071072,Bonython,801,ACT,1,Good,Good,0
801071073,Calwell,801,ACT,1,Good,Good,0
801071074,Chisholm,801,ACT,1,Good,Good,0
801071075,Conder,801,ACT,1,Good,Good,0
801071076,Fadden,801,ACT,1,Good,Good,0
801071077,Gilmore,801,ACT,1,Good,Good,0
801071078,Gordon (ACT),801,ACT,1,Good,Good,0
801071079,Gowrie (ACT),801,ACT,1,Good,Good,0
801071080,Greenway,801,ACT,1,Good,Good,0
801071081,Isabella Plains,801,ACT,1,Good,Good,0
801071082,Kambah,801,ACT,1,Good,Good,0
801071083,Macarthur,801,ACT,1,Good,Good,0
801071084,Monash,801,ACT,1,Good,Good,0
801071085,Mount Taylor,801,ACT,1,Good,Good,0
801071086,Oxley (ACT),801,ACT,1,Good,Good,0
801071087,Richardson,801,ACT,1,Good,Good,0
801071088,Theodore,801,ACT,1,Good,Good,0
801071089,Tuggeranong,801,ACT,1,Good,Good,0
801071090,Wanniassa,801,ACT,1,Good,Good,0
801071132,Tuggeranong - West,801,ACT,1,Good,Good,0
801081091,Chapman,801,ACT,1,Good,Good,0
801081092,Duffy,801,ACT,1,Good,Good,0
801081093,Fisher,801,ACT,1,Good,Good,0
801081094,Holder,801,ACT,1,Good,Good,0
801081095,Rivett,801,ACT,1,Good,Good,0
801081096,Stirling,801,ACT,1,Good,Good,0
801081097,Waramanga,801,ACT,1,Good,Good,0
801081098,Weston,801,ACT,1,Good,Good,0
801081133,Scrivener,801,ACT,1,Good,Good,0
801091099,Chifley,801,ACT,1,Good,Good,0
801091100,Curtin,801,ACT,1,Good,Good,0
801091101,Farrer,801,ACT,1,Good,Good,0
801091102,Garran,801,ACT,1,Good,Good,0
801091103,Hughes,801,ACT,1,Good,Good,0
801091104,Isaacs,801,ACT,1,Good,Good,0
801091105,Lyons (ACT),801,ACT,1,Good,Good,0
801091106,Mawson,801,ACT,1,Good,Good,0
801091107,O'Malley,801,ACT,1,Good,Good,0
801091108,Pearce,801,ACT,1,Good,Good,0
801091109,Phillip,801,ACT,1,Good,Good,0
801091110,Torrens,801,ACT,1,Good,Good,0
801101134,Arboretum,801,ACT,1,Good,Good,0
801101135,Coombs,801,ACT,1,Good,Good,0
801101136,Denman Prospect,801,ACT,1,Good,Good,0
801101137,Molonglo,801,ACT,1,Good,Good,0
801101139,Wright,801,ACT,1,Good,Good,0
801101145,Molonglo - East,801,ACT,1,Good,Good,0
801101146,Whitlam,801,ACT,1,Good,Good,0
801111140,ACT - South West,801,ACT,1,Good,Good,0
801111141,Namadgi,801,ACT,1,Good,Good,0
897979799,Migratory - Offshore - Shipping (ACT),897,Migratory - Offshore - Shipping (ACT),1,Good,Good,0
899999499,No usual address (ACT),894,No usual address (ACT),1,Good,Good,0
901011001,Christmas Island,901,Christmas - Cocos (Keeling) Is.,1,Good,Good,0
901021002,Cocos (Keeling) Islands,901,Christmas - Cocos (Keeling) Is.,1,Good,Good,0
901031003,Jervis Bay,902,Jervis Bay,1,Good,Good,0
901041004,Norfolk Island,903,Norfolk Island,1,Good,Good,0
997979799,Migratory - Offshore - Shipping (OT),997,Migratory - Offshore - Shipping (OT),1,Good,Good,0
999999499,No usual address (OT),994,No usual address (OT),1,Good,Good,0
ZZZZZZZZZ,Outside Australia,ZZZ,Outside Australia,1,Good,Good,0
