LOCALITY_PID,LOCALITY_NAME,IREG_CODE_2021,IREG_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
QLD641,CLOSEBURN,301,Brisbane,1,Good,Good,0
QLD642,CLOYNA,306,Toowoomba - Roma,1,Good,Good,0
QLD643,CLUDEN,310,Townsville - Mackay,1,Good,Good,0
QLD644,CLUMBER,301,Brisbane,1,Good,Good,0
QLD645,COAL CREEK,301,Brisbane,1,Good,Good,0
QLD646,COALBANK,306,Toowoomba - Roma,1,Good,Good,0
QLD647,COALFALLS,301,Brisbane,1,Good,Good,0
QLD648,COALSTOUN LAKES,305,Rockhampton,1,Good,Good,0
QLD649,COBBS HILL,306,Toowoomba - Roma,1,Good,Good,0
QLD65,ANSTEAD,301,Brisbane,1,Good,Good,0
QLD650,COBRABALL,305,Rockhampton,1,Good,Good,0
QLD651,COCKATOO,305,Rockhampton,1,Good,Good,0
QLD653,COCONUTS,309,Cairns - Atherton,1,Good,Good,0
QLD654,COEN,303,Cape York,1,Good,Good,0
QLD655,COES CREEK,301,Brisbane,1,Good,Good,0
QLD656,COLES CREEK,306,Toowoomba - Roma,1,Good,Good,0
QLD657,COLEVALE,310,Townsville - Mackay,1,Good,Good,0
QLD658,COLEYVILLE,301,Brisbane,1,Good,Good,0
QLD659,COLINTON,301,Brisbane,1,Good,Good,0
QLD66,ANTHONY,301,Brisbane,1,Good,Good,0
QLD660,COLLAROY,305,Rockhampton,1,Good,Good,0
QLD661,COLLEGE VIEW,301,Brisbane,1,Good,Good,0
QLD662,COLLINGWOOD PARK,301,Brisbane,1,Good,Good,0
QLD663,COLLINSVILLE,310,Townsville - Mackay,1,Good,Good,0
QLD664,COLOSSEUM,305,Rockhampton,1,Good,Good,0
QLD665,COLUMBIA,310,Townsville - Mackay,1,Good,Good,0
QLD666,COLUMBOOLA,306,Toowoomba - Roma,1,Good,Good,0
QLD667,COMET,305,Rockhampton,1,Good,Good,0
QLD668,COMMISSIONERS FLAT,301,Brisbane,1,Good,Good,0
QLD669,COMO,301,Brisbane,1,Good,Good,0
QLD67,ANTIGUA,305,Rockhampton,1,Good,Good,0
QLD670,COMOON LOOP,309,Cairns - Atherton,1,Good,Good,0
QLD671,CONA CREEK,305,Rockhampton,1,Good,Good,0
QLD672,CONDAMINE,306,Toowoomba - Roma,1,Good,Good,0
QLD673,CONDAMINE FARMS,306,Toowoomba - Roma,1,Good,Good,0
QLD675,CONDON,310,Townsville - Mackay,1,Good,Good,0
QLD676,CONJUBOY,309,Cairns - Atherton,1,Good,Good,0
QLD677,CONONDALE,301,Brisbane,1,Good,Good,0
QLD678,CONSUELO,305,Rockhampton,1,Good,Good,0
QLD679,CONWAY,310,Townsville - Mackay,1,Good,Good,0
QLD68,APPLE TREE CREEK,305,Rockhampton,1,Good,Good,0
QLD680,CONWAY BEACH,310,Townsville - Mackay,1,Good,Good,0
QLD681,COOCHIEMUDLO ISLAND,301,Brisbane,1,Good,Good,0
QLD682,COOCHIN,301,Brisbane,1,Good,Good,0
QLD683,COOCHIN CREEK,,,4.00E-07,Poor,Good,4
QLD683,COOCHIN CREEK,301,Brisbane,0.9999996,Good,Good,0
QLD684,COOEE BAY,305,Rockhampton,1,Good,Good,0
QLD685,COOEEIMBARDI,301,Brisbane,1,Good,Good,0
QLD686,COOKTOWN,303,Cape York,1,Good,Good,0
QLD687,COOLABINE,301,Brisbane,1,Good,Good,0
QLD688,COOLABUNIA,306,Toowoomba - Roma,1,Good,Good,0
QLD689,COOLADDI,306,Toowoomba - Roma,1,Good,Good,0
QLD69,APPLETHORPE,306,Toowoomba - Roma,1,Good,Good,0
QLD690,COOLANA,301,Brisbane,1,Good,Good,0
QLD691,COOLANGATTA,301,Brisbane,1,Good,Good,0
QLD692,COOLBIE,310,Townsville - Mackay,1,Good,Good,0
QLD693,COOLMUNDA,306,Toowoomba - Roma,1,Good,Good,0
QLD694,COOLOOLA,306,Toowoomba - Roma,1,Good,Good,0
QLD695,COOLOOLA COVE,306,Toowoomba - Roma,1,Good,Good,0
QLD696,COOLOOLABIN,301,Brisbane,1,Good,Good,0
QLD697,COOLUM BEACH,301,Brisbane,1,Good,Good,0
QLD698,COOMBABAH,301,Brisbane,1,Good,Good,0
QLD699,COOMERA,301,Brisbane,1,Good,Good,0
QLD7,ACACIA RIDGE,301,Brisbane,1,Good,Good,0
QLD70,ARAFURA SEA,307,Torres Strait,1,Good,Good,0
QLD700,COOMINGLAH,305,Rockhampton,1,Good,Good,0
QLD701,COOMINGLAH FOREST,305,Rockhampton,1,Good,Good,0
QLD702,COOMINYA,301,Brisbane,1,Good,Good,0
QLD703,COOMOO,305,Rockhampton,1,Good,Good,0
QLD704,COOMRITH,306,Toowoomba - Roma,1,Good,Good,0
QLD705,COONAMBULA,305,Rockhampton,1,Good,Good,0
QLD706,COONARR,305,Rockhampton,1,Good,Good,0
QLD707,COONDOO,306,Toowoomba - Roma,1,Good,Good,0
QLD708,COONGOOLA,306,Toowoomba - Roma,1,Good,Good,0
QLD709,COOPERS PLAINS,301,Brisbane,1,Good,Good,0
QLD71,ARALUEN,306,Toowoomba - Roma,1,Good,Good,0
QLD710,COORADA,305,Rockhampton,1,Good,Good,0
QLD711,COORAN,301,Brisbane,1,Good,Good,0
QLD712,COORANGA,306,Toowoomba - Roma,1,Good,Good,0
QLD713,COOROIBAH,301,Brisbane,1,Good,Good,0
QLD714,COOROO LANDS,309,Cairns - Atherton,1,Good,Good,0
QLD715,COOROOMAN,305,Rockhampton,1,Good,Good,0
QLD716,COOROY,301,Brisbane,1,Good,Good,0
QLD717,COOROY MOUNTAIN,301,Brisbane,1,Good,Good,0
QLD718,COORPAROO,301,Brisbane,1,Good,Good,0
QLD719,COORUMBA,309,Cairns - Atherton,1,Good,Good,0
QLD72,ARAMAC,305,Rockhampton,1,Good,Good,0
QLD720,COORUMBENE,305,Rockhampton,1,Good,Good,0
QLD721,COOTHARABA,301,Brisbane,1,Good,Good,0
QLD722,COOWONGA,305,Rockhampton,1,Good,Good,0
QLD723,COOYA BEACH,309,Cairns - Atherton,1,Good,Good,0
QLD724,COOYAR,306,Toowoomba - Roma,1,Good,Good,0
QLD725,COPPABELLA,305,Rockhampton,1,Good,Good,0
QLD726,COQUETTE POINT,309,Cairns - Atherton,1,Good,Good,0
QLD727,CORAL COVE,305,Rockhampton,1,Good,Good,0
QLD728,CORAL SEA,,,0.3672611,Poor,Good,2
QLD728,CORAL SEA,303,Cape York,0.0006774,Good,Good,1
QLD728,CORAL SEA,305,Rockhampton,0.3596832,Good,Good,0
QLD728,CORAL SEA,307,Torres Strait,0.0022862,Good,Good,1
QLD728,CORAL SEA,309,Cairns - Atherton,2.84E-05,Good,Good,1
QLD728,CORAL SEA,310,Townsville - Mackay,0.2700636,Good,Good,0
QLD729,CORALIE,309,Cairns - Atherton,1,Good,Good,0
QLD73,ARAMARA,305,Rockhampton,1,Good,Good,0
QLD730,CORDALBA,305,Rockhampton,1,Good,Good,0
QLD731,CORDELIA,310,Townsville - Mackay,1,Good,Good,0
QLD732,CORELLA,306,Toowoomba - Roma,1,Good,Good,0
QLD733,CORFIELD,304,Mount Isa,1,Good,Good,0
QLD734,CORINDA,301,Brisbane,1,Good,Good,0
QLD735,CORINGA,305,Rockhampton,1,Good,Good,0
QLD736,CORNDALE,306,Toowoomba - Roma,1,Good,Good,0
QLD738,CORNUBIA,301,Brisbane,1,Good,Good,0
QLD739,CORNWALL,306,Toowoomba - Roma,1,Good,Good,0
QLD74,ARANA HILLS,301,Brisbane,1,Good,Good,0
QLD740,COTHERSTONE,305,Rockhampton,1,Good,Good,0
QLD741,COTSWOLD HILLS,306,Toowoomba - Roma,1,Good,Good,0
QLD742,COTTONVALE,306,Toowoomba - Roma,1,Good,Good,0
QLD743,COULSON,301,Brisbane,1,Good,Good,0
QLD744,COVERTY,306,Toowoomba - Roma,1,Good,Good,0
QLD745,COW BAY,309,Cairns - Atherton,1,Good,Good,0
QLD746,COWAN COWAN,301,Brisbane,1,Good,Good,0
QLD747,COWLEY,309,Cairns - Atherton,1,Good,Good,0
QLD748,COWLEY BEACH,309,Cairns - Atherton,1,Good,Good,0
QLD749,COWLEY CREEK,309,Cairns - Atherton,1,Good,Good,0
QLD75,ARANBANGA,305,Rockhampton,1,Good,Good,0
QLD750,CRACOW,305,Rockhampton,1,Good,Good,0
QLD751,CRAIGLIE,309,Cairns - Atherton,1,Good,Good,0
QLD752,CRAIGNISH,305,Rockhampton,1,Good,Good,0
QLD753,CRANBROOK,310,Townsville - Mackay,1,Good,Good,0
QLD754,CRANLEY,306,Toowoomba - Roma,1,Good,Good,0
QLD755,CRAWFORD,306,Toowoomba - Roma,1,Good,Good,0
QLD756,CREDITON,310,Townsville - Mackay,1,Good,Good,0
QLD757,CREMORNE,310,Townsville - Mackay,1,Good,Good,0
QLD758,CRESSBROOK,301,Brisbane,1,Good,Good,0
QLD759,CRESSBROOK CREEK,306,Toowoomba - Roma,1,Good,Good,0
QLD76,ARATULA,301,Brisbane,1,Good,Good,0
QLD760,CRESTMEAD,301,Brisbane,1,Good,Good,0
QLD762,CRINUM,305,Rockhampton,1,Good,Good,0
QLD763,CROFTBY,301,Brisbane,1,Good,Good,0
QLD764,CROHAMHURST,301,Brisbane,1,Good,Good,0
QLD765,CROMARTY,310,Townsville - Mackay,1,Good,Good,0
QLD766,CROSSDALE,301,Brisbane,1,Good,Good,0
QLD767,CROSSROADS,306,Toowoomba - Roma,1,Good,Good,0
QLD768,CROWLEY VALE,301,Brisbane,1,Good,Good,0
QLD769,CROWNTHORPE,306,Toowoomba - Roma,1,Good,Good,0
QLD77,ARBOUIN,309,Cairns - Atherton,1,Good,Good,0
QLD770,CROWS NEST,306,Toowoomba - Roma,1,Good,Good,0
QLD771,CROYDON,309,Cairns - Atherton,1,Good,Good,0
QLD772,CRYNA,301,Brisbane,1,Good,Good,0
QLD773,CRYSTAL BROOK,310,Townsville - Mackay,1,Good,Good,0
QLD774,CRYSTAL CREEK,310,Townsville - Mackay,1,Good,Good,0
QLD775,CRYSTALBROOK,309,Cairns - Atherton,1,Good,Good,0
QLD776,CULLINANE,309,Cairns - Atherton,1,Good,Good,0
QLD777,CUNGULLA,310,Townsville - Mackay,1,Good,Good,0
QLD778,CUNNAMULLA,306,Toowoomba - Roma,1,Good,Good,0
QLD779,CUNNINGHAM,306,Toowoomba - Roma,1,Good,Good,0
QLD78,ARCADIA,310,Townsville - Mackay,1,Good,Good,0
QLD780,CURRA,306,Toowoomba - Roma,1,Good,Good,0
QLD781,CURRAJAH,309,Cairns - Atherton,1,Good,Good,0
QLD782,CURRAJONG,310,Townsville - Mackay,1,Good,Good,0
QLD783,CURRAMORE,301,Brisbane,1,Good,Good,0
QLD784,CURRIMUNDI,301,Brisbane,1,Good,Good,0
QLD785,CURRUMBIN,301,Brisbane,1,Good,Good,0
QLD786,CURRUMBIN VALLEY,301,Brisbane,1,Good,Good,0
QLD787,CURRUMBIN WATERS,301,Brisbane,1,Good,Good,0
QLD788,CURTIS ISLAND,305,Rockhampton,1,Good,Good,0
QLD789,CUSHNIE,306,Toowoomba - Roma,1,Good,Good,0
QLD79,ARCADIA VALLEY,305,Rockhampton,1,Good,Good,0
QLD790,CUTELLA,306,Toowoomba - Roma,1,Good,Good,0
QLD791,CUTTABURRA,306,Toowoomba - Roma,1,Good,Good,0
QLD792,CYNTHIA,305,Rockhampton,1,Good,Good,0
QLD793,CYPRESS GARDENS,306,Toowoomba - Roma,1,Good,Good,0
QLD794,D'AGUILAR,301,Brisbane,1,Good,Good,0
QLD795,DAGMAR,309,Cairns - Atherton,1,Good,Good,0
QLD796,DAGUN,306,Toowoomba - Roma,1,Good,Good,0
QLD797,DAINTREE,309,Cairns - Atherton,1,Good,Good,0
QLD798,DAISY HILL,301,Brisbane,1,Good,Good,0
QLD799,DAJARRA,304,Mount Isa,1,Good,Good,0
QLD8,ACLAND,306,Toowoomba - Roma,1,Good,Good,0
QLD80,ARCHER RIVER,303,Cape York,1,Good,Good,0
QLD800,DAKABIN,301,Brisbane,1,Good,Good,0
QLD801,DAKENBA,305,Rockhampton,1,Good,Good,0
QLD802,DALBEG,310,Townsville - Mackay,1,Good,Good,0
QLD803,DALBY,306,Toowoomba - Roma,1,Good,Good,0
QLD804,DALCOUTH,306,Toowoomba - Roma,1,Good,Good,0
QLD805,DALGA,305,Rockhampton,1,Good,Good,0
QLD806,DALLARNIL,305,Rockhampton,1,Good,Good,0
QLD807,DALMA,305,Rockhampton,1,Good,Good,0
QLD808,DALRYMPLE CREEK,310,Townsville - Mackay,1,Good,Good,0
QLD809,DALRYMPLE HEIGHTS,310,Townsville - Mackay,1,Good,Good,0
QLD81,ARCHERFIELD,301,Brisbane,1,Good,Good,0
QLD810,DALVEEN,306,Toowoomba - Roma,1,Good,Good,0
QLD811,DALWOGON,306,Toowoomba - Roma,1,Good,Good,0
QLD812,DALYSFORD,305,Rockhampton,1,Good,Good,0
QLD813,DAMASCUS,305,Rockhampton,1,Good,Good,0
QLD814,DAMPER CREEK,309,Cairns - Atherton,1,Good,Good,0
QLD815,DANBULLA,309,Cairns - Atherton,1,Good,Good,0
QLD816,DANDEROO,306,Toowoomba - Roma,1,Good,Good,0
QLD817,DANGORE,306,Toowoomba - Roma,1,Good,Good,0
QLD818,DARADGEE,309,Cairns - Atherton,1,Good,Good,0
QLD819,DARGAL ROAD,306,Toowoomba - Roma,1,Good,Good,0
QLD82,ARCTURUS,305,Rockhampton,1,Good,Good,0
QLD820,DARLING HEIGHTS,306,Toowoomba - Roma,1,Good,Good,0
QLD821,DARLINGTON,301,Brisbane,1,Good,Good,0
QLD823,DARR CREEK,306,Toowoomba - Roma,1,Good,Good,0
QLD824,DARRA,301,Brisbane,1,Good,Good,0
QLD825,DARTS CREEK,305,Rockhampton,1,Good,Good,0
QLD826,DAUAN ISLAND,307,Torres Strait,1,Good,Good,0
QLD827,DAVESON,309,Cairns - Atherton,1,Good,Good,0
QLD828,DAYBORO,301,Brisbane,1,Good,Good,0
QLD829,DAYMAR,306,Toowoomba - Roma,1,Good,Good,0
QLD830,DEAGON,301,Brisbane,1,Good,Good,0
QLD831,DECEPTION BAY,301,Brisbane,1,Good,Good,0
QLD832,DEDIN,309,Cairns - Atherton,1,Good,Good,0
QLD833,DEEBING HEIGHTS,301,Brisbane,1,Good,Good,0
QLD834,DEEP CREEK,305,Rockhampton,1,Good,Good,0
QLD835,DEEPWATER,305,Rockhampton,1,Good,Good,0
QLD836,DEERAGUN,310,Townsville - Mackay,1,Good,Good,0
QLD837,DEERAL,309,Cairns - Atherton,1,Good,Good,0
QLD838,DEGARRA,303,Cape York,1,Good,Good,0
QLD839,DEGILBO,305,Rockhampton,1,Good,Good,0
QLD84,ARGYLL,305,Rockhampton,1,Good,Good,0
QLD840,DELAN,305,Rockhampton,1,Good,Good,0
QLD841,DELANEYS CREEK,301,Brisbane,1,Good,Good,0
QLD842,DEPOT HILL,305,Rockhampton,1,Good,Good,0
QLD843,DERRI DERRA,305,Rockhampton,1,Good,Good,0
QLD844,DERRYMORE,301,Brisbane,1,Good,Good,0
QLD845,DESAILLY,309,Cairns - Atherton,1,Good,Good,0
QLD846,DEUCHAR,306,Toowoomba - Roma,1,Good,Good,0
QLD847,DEVEREUX CREEK,310,Townsville - Mackay,1,Good,Good,0
QLD848,DEVON PARK,306,Toowoomba - Roma,1,Good,Good,0
QLD849,DIAMANTINA LAKES,304,Mount Isa,1,Good,Good,0
QLD85,ARMSTRONG BEACH,310,Townsville - Mackay,1,Good,Good,0
QLD850,DIAMOND VALLEY,301,Brisbane,1,Good,Good,0
QLD851,DIAMONDVALE,306,Toowoomba - Roma,1,Good,Good,0
QLD852,DIAMONDY,306,Toowoomba - Roma,1,Good,Good,0
QLD853,DICKY BEACH,301,Brisbane,1,Good,Good,0
QLD854,DIDCOT,305,Rockhampton,1,Good,Good,0
QLD855,DIDDILLIBAH,301,Brisbane,1,Good,Good,0
QLD856,DIGLUM,305,Rockhampton,1,Good,Good,0
QLD857,DIMBULAH,309,Cairns - Atherton,1,Good,Good,0
QLD858,DINGO,305,Rockhampton,1,Good,Good,0
QLD859,DINGO BEACH,310,Townsville - Mackay,1,Good,Good,0
QLD86,ARMSTRONG CREEK,301,Brisbane,1,Good,Good,0
QLD860,DINGO POCKET,309,Cairns - Atherton,1,Good,Good,0
QLD861,DINMORE,301,Brisbane,1,Good,Good,0
QLD862,DIRNBIR,305,Rockhampton,1,Good,Good,0
QLD863,DIRRANBANDI,306,Toowoomba - Roma,1,Good,Good,0
QLD864,DITTMER,310,Townsville - Mackay,1,Good,Good,0
QLD865,DIWAN,309,Cairns - Atherton,1,Good,Good,0
QLD866,DIXALEA,305,Rockhampton,1,Good,Good,0
QLD867,DIXIE,303,Cape York,1,Good,Good,0
QLD868,DJARAWONG,309,Cairns - Atherton,1,Good,Good,0
QLD869,DJIRU,309,Cairns - Atherton,1,Good,Good,0
QLD87,AROONA,301,Brisbane,1,Good,Good,0
QLD870,DJUAN,306,Toowoomba - Roma,1,Good,Good,0
QLD871,DOCTOR CREEK,306,Toowoomba - Roma,1,Good,Good,0
QLD872,DOLPHIN HEADS,310,Townsville - Mackay,1,Good,Good,0
QLD873,DOMVILLE,306,Toowoomba - Roma,1,Good,Good,0
QLD874,DONNYBROOK,301,Brisbane,1,Good,Good,0
QLD875,DOOLANDELLA,301,Brisbane,1,Good,Good,0
QLD876,DOOLBI,305,Rockhampton,1,Good,Good,0
QLD877,DOONAN,301,Brisbane,1,Good,Good,0
QLD878,DOONGUL,305,Rockhampton,1,Good,Good,0
QLD879,DOTSWOOD,310,Townsville - Mackay,1,Good,Good,0
QLD88,ARRIGA,309,Cairns - Atherton,1,Good,Good,0
QLD880,DOUGHBOY,305,Rockhampton,1,Good,Good,0
QLD882,DOUGLAS,310,Townsville - Mackay,1,Good,Good,0
QLD883,DOUGLAS,306,Toowoomba - Roma,1,Good,Good,0
QLD884,DOWNSFIELD,306,Toowoomba - Roma,1,Good,Good,0
QLD885,DOWS CREEK,310,Townsville - Mackay,1,Good,Good,0
QLD886,DRAPER,301,Brisbane,1,Good,Good,0
QLD887,DRAYTON,306,Toowoomba - Roma,1,Good,Good,0
QLD888,DREWVALE,301,Brisbane,1,Good,Good,0
QLD889,DRILLHAM,306,Toowoomba - Roma,1,Good,Good,0
QLD89,ARUNDEL,301,Brisbane,1,Good,Good,0
QLD890,DRILLHAM SOUTH,306,Toowoomba - Roma,1,Good,Good,0
QLD891,DRINAN,305,Rockhampton,1,Good,Good,0
QLD892,DROMEDARY,305,Rockhampton,1,Good,Good,0
QLD894,DUARINGA,305,Rockhampton,1,Good,Good,0
QLD895,DUCHESS,304,Mount Isa,1,Good,Good,0
QLD896,DUCKINWILLA,305,Rockhampton,1,Good,Good,0
QLD897,DUCKLO,306,Toowoomba - Roma,1,Good,Good,0
QLD898,DUGANDAN,301,Brisbane,1,Good,Good,0
QLD899,DUINGAL,305,Rockhampton,1,Good,Good,0
QLD9,ADARE,301,Brisbane,1,Good,Good,0
QLD90,ASCOT,306,Toowoomba - Roma,1,Good,Good,0
QLD900,DULACCA,306,Toowoomba - Roma,1,Good,Good,0
QLD901,DULONG,301,Brisbane,1,Good,Good,0
QLD902,DULULU,305,Rockhampton,1,Good,Good,0
QLD903,DUMBLETON,310,Townsville - Mackay,1,Good,Good,0
QLD904,DUMGREE,305,Rockhampton,1,Good,Good,0
QLD905,DUMPY CREEK,305,Rockhampton,1,Good,Good,0
QLD906,DUNDARRAH,305,Rockhampton,1,Good,Good,0
QLD907,DUNDAS,301,Brisbane,1,Good,Good,0
QLD908,DUNDATHU,305,Rockhampton,1,Good,Good,0
QLD909,DUNDOWRAN,305,Rockhampton,1,Good,Good,0
QLD91,ASCOT,301,Brisbane,1,Good,Good,0
QLD910,DUNDOWRAN BEACH,305,Rockhampton,1,Good,Good,0
QLD911,DUNK,309,Cairns - Atherton,1,Good,Good,0
QLD912,DUNKELD,306,Toowoomba - Roma,1,Good,Good,0
QLD913,DUNMORA,305,Rockhampton,1,Good,Good,0
QLD914,DUNMORE,306,Toowoomba - Roma,1,Good,Good,0
QLD915,DUNNROCK,310,Townsville - Mackay,1,Good,Good,0
QLD917,DUNWICH,301,Brisbane,1,Good,Good,0
QLD918,DURACK,301,Brisbane,1,Good,Good,0
QLD919,DURAH,306,Toowoomba - Roma,1,Good,Good,0
QLD92,ASHFIELD,305,Rockhampton,1,Good,Good,0
QLD920,DURHAM,306,Toowoomba - Roma,1,Good,Good,0
QLD921,DURHAM DOWNS,306,Toowoomba - Roma,1,Good,Good,0
QLD922,DURONG,306,Toowoomba - Roma,1,Good,Good,0
QLD923,DUTTON PARK,301,Brisbane,1,Good,Good,0
QLD924,DUTTON RIVER,310,Townsville - Mackay,1,Good,Good,0
QLD925,DYKEHEAD,305,Rockhampton,1,Good,Good,0
QLD927,DYSART,305,Rockhampton,1,Good,Good,0
QLD928,EAGLE FARM,301,Brisbane,1,Good,Good,0
QLD929,EAGLEBY,301,Brisbane,1,Good,Good,0
QLD93,ASHGROVE,301,Brisbane,1,Good,Good,0
QLD930,EAGLEFIELD,305,Rockhampton,1,Good,Good,0
QLD931,EARLVILLE,309,Cairns - Atherton,1,Good,Good,0
QLD932,EAST BARRON,309,Cairns - Atherton,1,Good,Good,0
QLD933,EAST BRISBANE,301,Brisbane,1,Good,Good,0
QLD934,EAST COOYAR,306,Toowoomba - Roma,1,Good,Good,0
QLD935,EAST CREEK,309,Cairns - Atherton,1,Good,Good,0
QLD936,EAST DEEP CREEK,306,Toowoomba - Roma,1,Good,Good,0
QLD937,EAST END,305,Rockhampton,1,Good,Good,0
QLD938,EAST FELUGA,309,Cairns - Atherton,1,Good,Good,0
QLD939,EAST GREENMOUNT,306,Toowoomba - Roma,1,Good,Good,0
QLD94,ASHMORE,301,Brisbane,1,Good,Good,0
QLD940,EAST HALDON,301,Brisbane,1,Good,Good,0
QLD941,EAST INNISFAIL,309,Cairns - Atherton,1,Good,Good,0
QLD942,EAST IPSWICH,301,Brisbane,1,Good,Good,0
QLD943,EAST MACKAY,310,Townsville - Mackay,1,Good,Good,0
QLD944,EAST NANANGO,306,Toowoomba - Roma,1,Good,Good,0
QLD945,EAST PALMERSTON,309,Cairns - Atherton,1,Good,Good,0
QLD946,EAST RUSSELL,309,Cairns - Atherton,1,Good,Good,0
QLD947,EAST TOOWOOMBA,306,Toowoomba - Roma,1,Good,Good,0
QLD948,EAST TRINITY,309,Cairns - Atherton,1,Good,Good,0
QLD949,EASTERN HEIGHTS,301,Brisbane,1,Good,Good,0
QLD95,ASHWELL,301,Brisbane,1,Good,Good,0
QLD950,EATON,309,Cairns - Atherton,1,Good,Good,0
QLD951,EATONS HILL,301,Brisbane,1,Good,Good,0
QLD952,EBBW VALE,301,Brisbane,1,Good,Good,0
QLD953,EBENEZER,301,Brisbane,1,Good,Good,0
QLD954,EDENS LANDING,301,Brisbane,1,Good,Good,0
QLD955,EDGE HILL,309,Cairns - Atherton,1,Good,Good,0
QLD956,EDMONTON,309,Cairns - Atherton,1,Good,Good,0
QLD957,EDWARD RIVER,303,Cape York,1,Good,Good,0
QLD958,EERWAH VALE,301,Brisbane,1,Good,Good,0
QLD959,EGYPT,301,Brisbane,1,Good,Good,0
QLD96,ASPLEY,301,Brisbane,1,Good,Good,0
QLD960,EIDSVOLD,305,Rockhampton,1,Good,Good,0
QLD961,EIDSVOLD EAST,305,Rockhampton,1,Good,Good,0
QLD962,EIDSVOLD WEST,305,Rockhampton,1,Good,Good,0
QLD963,EIGHT MILE CREEK,310,Townsville - Mackay,1,Good,Good,0
QLD964,EIGHT MILE PLAINS,301,Brisbane,1,Good,Good,0
QLD965,EIMEO,310,Townsville - Mackay,1,Good,Good,0
QLD966,EINASLEIGH,309,Cairns - Atherton,1,Good,Good,0
QLD967,EL ARISH,309,Cairns - Atherton,1,Good,Good,0
QLD968,ELAMAN CREEK,301,Brisbane,1,Good,Good,0
QLD969,ELANORA,301,Brisbane,1,Good,Good,0
QLD97,ATHERTON,309,Cairns - Atherton,1,Good,Good,0
QLD970,ELBOW VALLEY,306,Toowoomba - Roma,1,Good,Good,0
QLD971,ELECTRA,305,Rockhampton,1,Good,Good,0
QLD972,ELGIN,305,Rockhampton,1,Good,Good,0
QLD973,ELGIN VALE,306,Toowoomba - Roma,1,Good,Good,0
QLD974,ELI WATERS,305,Rockhampton,1,Good,Good,0
QLD975,ELIMBAH,301,Brisbane,1,Good,Good,0
QLD976,ELLANGOWAN,306,Toowoomba - Roma,1,Good,Good,0
QLD977,ELLEN GROVE,301,Brisbane,1,Good,Good,0
QLD978,ELLERBECK,309,Cairns - Atherton,1,Good,Good,0
QLD979,ELLESMERE,306,Toowoomba - Roma,1,Good,Good,0
QLD98,ATHOL,306,Toowoomba - Roma,1,Good,Good,0
QLD980,ELLINJAA,309,Cairns - Atherton,1,Good,Good,0
QLD981,ELLINTHORP,306,Toowoomba - Roma,1,Good,Good,0
QLD982,ELLIOTT,305,Rockhampton,1,Good,Good,0
QLD983,ELLIOTT HEADS,305,Rockhampton,1,Good,Good,0
QLD984,ELLIS BEACH,309,Cairns - Atherton,1,Good,Good,0
QLD985,ELPHINSTONE,305,Rockhampton,1,Good,Good,0
QLD986,ELPHINSTONE,306,Toowoomba - Roma,1,Good,Good,0
QLD987,EMERALD,305,Rockhampton,1,Good,Good,0
QLD988,EMU CREEK,306,Toowoomba - Roma,1,Good,Good,0
QLD989,EMU PARK,305,Rockhampton,1,Good,Good,0
QLD99,ATKINSONS DAM,301,Brisbane,1,Good,Good,0
QLD990,EMU VALE,306,Toowoomba - Roma,1,Good,Good,0
QLD991,ENGLAND CREEK,301,Brisbane,1,Good,Good,0
QLD992,ENOGGERA,301,Brisbane,1,Good,Good,0
QLD993,ENOGGERA RESERVOIR,301,Brisbane,1,Good,Good,0
QLD994,EPSOM,305,Rockhampton,1,Good,Good,0
QLD995,ERAKALA,310,Townsville - Mackay,1,Good,Good,0
QLD997,EROMANGA,306,Toowoomba - Roma,1,Good,Good,0
QLD998,ESK,301,Brisbane,1,Good,Good,0
QLD999,ESKDALE,301,Brisbane,1,Good,Good,0
SA1,ABERFOYLE PARK,401,Adelaide,1,Good,Good,0
SA10,ALDINGA BEACH,401,Adelaide,1,Good,Good,0
SA100,BILLIATT,401,Adelaide,1,Good,Good,0
SA1000,NOTTS WELL,401,Adelaide,1,Good,Good,0
SA1001,NOVAR GARDENS,401,Adelaide,1,Good,Good,0
SA1002,NUNJIKOMPITA,403,Port Lincoln - Ceduna,1,Good,Good,0
SA1003,NURIOOTPA,401,Adelaide,1,Good,Good,0
SA1004,NUROM,402,Port Augusta,1,Good,Good,0
SA1005,NURRAGI,401,Adelaide,1,Good,Good,0
SA1007,OAKBANK,401,Adelaide,1,Good,Good,0
SA1008,OAKDEN,401,Adelaide,1,Good,Good,0
SA1009,OAKLANDS PARK,401,Adelaide,1,Good,Good,0
SA101,BINNUM,401,Adelaide,1,Good,Good,0
SA1011,OLARY,402,Port Augusta,1,Good,Good,0
SA1012,OLD CALPERUM,401,Adelaide,1,Good,Good,0
SA1013,OLD NOARLUNGA,401,Adelaide,1,Good,Good,0
SA1014,OLD REYNELLA,401,Adelaide,1,Good,Good,0
SA1015,OLD TEAL FLAT,401,Adelaide,1,Good,Good,0
SA1016,OLYMPIC DAM,402,Port Augusta,1,Good,Good,0
SA1017,ONE TREE HILL,401,Adelaide,1,Good,Good,0
SA1018,ONKAPARINGA HILLS,401,Adelaide,1,Good,Good,0
SA1019,OODLA WIRRA,402,Port Augusta,1,Good,Good,0
