LOCALITY_PID_2021,LOCALITY_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW1224,DARLINGTON,11,Inner Regional Australia,1,Good,Good,0
NSW1225,DARLINGTON POINT,12,Outer Regional Australia,1,Good,Good,0
NSW1226,DARLOW,12,Outer Regional Australia,1,Good,Good,0
NSW1227,DAROOBALGIE,12,Outer Regional Australia,1,Good,Good,0
NSW1228,DARTBROOK,11,Inner Regional Australia,1,Good,Good,0
NSW1229,DARUKA,11,Inner Regional Australia,1,Good,Good,0
NSW123,BACK CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1230,DAVIDSON,10,Major Cities of Australia,1,Good,Good,0
NSW1231,DAVIS CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1232,DAVISTOWN,10,Major Cities of Australia,1,Good,Good,0
NSW1233,DAWES POINT,10,Major Cities of Australia,1,Good,Good,0
NSW1234,DAYSDALE,12,Outer Regional Australia,1,Good,Good,0
NSW1235,DEAN PARK,10,Major Cities of Australia,1,Good,Good,0
NSW1236,DEAUVILLE,11,Inner Regional Australia,1,Good,Good,0
NSW1237,DEBENHAM,12,Outer Regional Australia,1,Good,Good,0
NSW1238,DEE WHY,10,Major Cities of Australia,1,Good,Good,0
NSW1239,DEEP CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW124,BACK CREEK,11,Inner Regional Australia,1,Good,Good,0
NSW1240,DEEP CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1241,DEEP CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1242,DEEPWATER,12,Outer Regional Australia,1,Good,Good,0
NSW1243,DEER VALE,12,Outer Regional Australia,1,Good,Good,0
NSW1244,DELEGATE,12,Outer Regional Australia,1,Good,Good,0
NSW1246,DELUNGRA,12,Outer Regional Australia,1,Good,Good,0
NSW1247,DENHAM COURT,10,Major Cities of Australia,1,Good,Good,0
NSW1248,DENHAMS BEACH,11,Inner Regional Australia,1,Good,Good,0
NSW1249,DENILIQUIN,12,Outer Regional Australia,0.0539148,Good,Good,0
NSW1249,DENILIQUIN,11,Inner Regional Australia,0.9460852,Good,Good,0
NSW125,BACK CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1250,DENISTONE,10,Major Cities of Australia,1,Good,Good,0
NSW1251,DENISTONE EAST,10,Major Cities of Australia,1,Good,Good,0
NSW1252,DENISTONE WEST,10,Major Cities of Australia,1,Good,Good,0
NSW1253,DENMAN,11,Inner Regional Australia,1,Good,Good,0
NSW1254,DEPOT BEACH,11,Inner Regional Australia,1,Good,Good,0
NSW1255,DERRIWONG,12,Outer Regional Australia,1,Good,Good,0
NSW1256,DEUA,12,Outer Regional Australia,1,Good,Good,0
NSW1257,DEUA RIVER VALLEY,12,Outer Regional Australia,0.0002269,Good,Good,1
NSW1257,DEUA RIVER VALLEY,11,Inner Regional Australia,0.9997731,Good,Good,0
NSW1258,DEVILS HOLE,12,Outer Regional Australia,1,Good,Good,0
NSW1259,DEWITT,12,Outer Regional Australia,1,Good,Good,0
NSW126,BACK CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1260,DHARRUK,10,Major Cities of Australia,1,Good,Good,0
NSW1261,DHURAGOON,12,Outer Regional Australia,1,Good,Good,0
NSW1262,DIAMOND BEACH,11,Inner Regional Australia,1,Good,Good,0
NSW1263,DIAMOND HEAD,11,Inner Regional Australia,1,Good,Good,0
NSW1264,DIEHARD,12,Outer Regional Australia,1,Good,Good,0
NSW1265,DIGGERS CAMP,12,Outer Regional Australia,1,Good,Good,0
NSW1266,DIGNAMS CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1267,DILKOON,12,Outer Regional Australia,1,Good,Good,0
NSW1269,DILPURRA,12,Outer Regional Australia,1,Good,Good,0
NSW127,BACK FOREST,11,Inner Regional Australia,1,Good,Good,0
NSW1270,DINGO FOREST,12,Outer Regional Australia,1,Good,Good,0
NSW1271,DINOGA,12,Outer Regional Australia,1,Good,Good,0
NSW1272,DIRNASEER,12,Outer Regional Australia,1,Good,Good,0
NSW1273,DIRTY CREEK,12,Outer Regional Australia,0.1471825,Good,Good,0
NSW1273,DIRTY CREEK,11,Inner Regional Australia,0.8528175,Good,Good,0
NSW1274,DOBIES BIGHT,11,Inner Regional Australia,1,Good,Good,0
NSW1275,DOCTOR GEORGE MOUNTAIN,12,Outer Regional Australia,1,Good,Good,0
NSW1276,DOCTORS GAP,11,Inner Regional Australia,1,Good,Good,0
NSW1277,DOG ROCKS,12,Outer Regional Australia,1,Good,Good,0
NSW1278,DOLANS BAY,10,Major Cities of Australia,1,Good,Good,0
NSW1279,DOLLS POINT,10,Major Cities of Australia,1,Good,Good,0
NSW128,BACKMEDE,11,Inner Regional Australia,1,Good,Good,0
NSW1280,DOLLYS FLAT,11,Inner Regional Australia,1,Good,Good,0
NSW1281,DOLPHIN POINT,11,Inner Regional Australia,1,Good,Good,0
NSW1282,DOMBARTON,10,Major Cities of Australia,1,Good,Good,0
NSW1283,DONALD CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1284,DONDINGALONG,12,Outer Regional Australia,0.3990605,Good,Good,0
NSW1284,DONDINGALONG,11,Inner Regional Australia,0.6009395,Good,Good,0
NSW1285,DONNELLYVILLE,12,Outer Regional Australia,1,Good,Good,0
NSW1286,DOON DOON,11,Inner Regional Australia,1,Good,Good,0
NSW1287,DOONBAH,11,Inner Regional Australia,1,Good,Good,0
NSW1288,DOONSIDE,10,Major Cities of Australia,1,Good,Good,0
NSW1289,DOORALONG,11,Inner Regional Australia,1,Good,Good,0
NSW129,BACKWATER,12,Outer Regional Australia,1,Good,Good,0
NSW1290,DORA CREEK,10,Major Cities of Australia,1,Good,Good,0
NSW1291,DORRIGO,12,Outer Regional Australia,1,Good,Good,0
NSW1292,DORRIGO MOUNTAIN,12,Outer Regional Australia,1,Good,Good,0
NSW1293,DORROUGHBY,11,Inner Regional Australia,1,Good,Good,0
NSW1294,DOUBLE BAY,10,Major Cities of Australia,1,Good,Good,0
NSW1295,DOUBTFUL CREEK,11,Inner Regional Australia,1,Good,Good,0
NSW1296,DOUGLAS PARK,10,Major Cities of Australia,0.0792158,Good,Good,0
NSW1296,DOUGLAS PARK,11,Inner Regional Australia,0.9207842,Good,Good,0
NSW1297,DOVER HEIGHTS,10,Major Cities of Australia,1,Good,Good,0
NSW1298,DOWNSIDE,11,Inner Regional Australia,1,Good,Good,0
NSW1299,DOYALSON,10,Major Cities of Australia,1,Good,Good,0
NSW13,ABINGTON,12,Outer Regional Australia,1,Good,Good,0
NSW130,BADGERYS CREEK,11,Inner Regional Australia,0.0001704,Good,Good,1
NSW130,BADGERYS CREEK,10,Major Cities of Australia,0.9998296,Good,Good,0
NSW1300,DOYALSON NORTH,10,Major Cities of Australia,1,Good,Good,0
NSW1301,DOYLES CREEK,11,Inner Regional Australia,1,Good,Good,0
NSW1302,DOYLES RIVER,12,Outer Regional Australia,1,Good,Good,0
NSW1303,DRAKE,12,Outer Regional Australia,1,Good,Good,0
NSW1304,DRAKE VILLAGE,12,Outer Regional Australia,1,Good,Good,0
NSW1305,DRILDOOL,13,Remote Australia,1,Good,Good,0
NSW1306,DRIPSTONE,12,Outer Regional Australia,1,Good,Good,0
NSW1307,DRUMMOYNE,10,Major Cities of Australia,1,Good,Good,0
NSW1308,DRY CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1309,DRY PLAIN,11,Inner Regional Australia,1,Good,Good,0
NSW131,BADJA,12,Outer Regional Australia,1,Good,Good,0
NSW1310,DUBBO,12,Outer Regional Australia,0.0614962,Good,Good,0
NSW1310,DUBBO,11,Inner Regional Australia,0.9385038,Good,Good,0
NSW1311,DUCK CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1312,DUCKENFIELD,10,Major Cities of Australia,1,Good,Good,0
NSW1313,DUCKMALOI,11,Inner Regional Australia,1,Good,Good,0
NSW1314,DUDLEY,10,Major Cities of Australia,1,Good,Good,0
NSW1315,DUFFYS FOREST,10,Major Cities of Australia,1,Good,Good,0
NSW1316,DULGUIGAN,11,Inner Regional Australia,1,Good,Good,0
NSW1317,DULWICH HILL,10,Major Cities of Australia,1,Good,Good,0
NSW1318,DUM DUM,11,Inner Regional Australia,1,Good,Good,0
NSW1319,DUMARESQ,12,Outer Regional Australia,1,Good,Good,0
NSW132,BAERAMI,12,Outer Regional Australia,1,Good,Good,0
NSW1320,DUMARESQ ISLAND,11,Inner Regional Australia,1,Good,Good,0
NSW1321,DUMBUDGERY,12,Outer Regional Australia,1,Good,Good,0
NSW1322,DUNBIBLE,11,Inner Regional Australia,1,Good,Good,0
NSW1323,DUNBOGAN,11,Inner Regional Australia,1,Good,Good,0
NSW1324,DUNCANS CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1325,DUNDAS,10,Major Cities of Australia,1,Good,Good,0
NSW1326,DUNDAS VALLEY,10,Major Cities of Australia,1,Good,Good,0
NSW1327,DUNDEE,12,Outer Regional Australia,1,Good,Good,0
NSW1329,DUNDURRABIN,12,Outer Regional Australia,1,Good,Good,0
NSW133,BAERAMI CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1330,DUNEDOO,12,Outer Regional Australia,1,Good,Good,0
NSW1331,DUNGARUBBA,11,Inner Regional Australia,1,Good,Good,0
NSW1333,DUNGAY,11,Inner Regional Australia,1,Good,Good,0
NSW1334,DUNGEREE,12,Outer Regional Australia,1,Good,Good,0
NSW1335,DUNGOG,11,Inner Regional Australia,1,Good,Good,0
NSW1336,DUNGOWAN,12,Outer Regional Australia,1,Good,Good,0
NSW1337,DUNKELD,11,Inner Regional Australia,1,Good,Good,0
NSW1338,DUNMORE,11,Inner Regional Australia,1,Good,Good,0
NSW1339,DUNOLLY,11,Inner Regional Australia,1,Good,Good,0
NSW134,BAGNOO,11,Inner Regional Australia,1,Good,Good,0
NSW1340,DUNOON,11,Inner Regional Australia,1,Good,Good,0
NSW1341,DUNS CREEK,11,Inner Regional Australia,1,Good,Good,0
NSW1342,DUNVILLE LOOP,12,Outer Regional Australia,1,Good,Good,0
NSW1343,DURAL,11,Inner Regional Australia,1,Good,Good,0
NSW1344,DURAL,10,Major Cities of Australia,1,Good,Good,0
NSW1345,DURAMANA,12,Outer Regional Australia,1,Good,Good,0
NSW1346,DURANBAH,10,Major Cities of Australia,0.0411191,Good,Good,0
NSW1346,DURANBAH,11,Inner Regional Australia,0.9588809,Good,Good,0
NSW1347,DURI,11,Inner Regional Australia,1,Good,Good,0
NSW1348,DUROBY,10,Major Cities of Australia,1,Good,Good,0
NSW1349,DURRAN DURRA,11,Inner Regional Australia,9.34E-05,Good,Good,1
NSW1349,DURRAN DURRA,12,Outer Regional Australia,0.9999066,Good,Good,0
NSW135,BAGO,11,Inner Regional Australia,1,Good,Good,0
NSW1350,DURRAS NORTH,11,Inner Regional Australia,1,Good,Good,0
NSW1352,DURREN DURREN,11,Inner Regional Australia,1,Good,Good,0
NSW1353,DUVAL,12,Outer Regional Australia,1,Good,Good,0
NSW1354,DYERS CROSSING,11,Inner Regional Australia,1,Good,Good,0
NSW1355,DYRAABA,11,Inner Regional Australia,1,Good,Good,0
NSW1356,DYRRING,11,Inner Regional Australia,1,Good,Good,0
NSW1357,EAGLE VALE,10,Major Cities of Australia,1,Good,Good,0
NSW1358,EAGLETON,11,Inner Regional Australia,1,Good,Good,0
NSW1359,EARLWOOD,10,Major Cities of Australia,1,Good,Good,0
NSW136,BAGOTVILLE,11,Inner Regional Australia,1,Good,Good,0
NSW1360,EAST ALBURY,11,Inner Regional Australia,1,Good,Good,0
NSW1361,EAST BALLINA,11,Inner Regional Australia,1,Good,Good,0
NSW1363,EAST BRANXTON,11,Inner Regional Australia,1,Good,Good,0
NSW1364,EAST CORAKI,11,Inner Regional Australia,1,Good,Good,0
NSW1365,EAST CORRIMAL,10,Major Cities of Australia,1,Good,Good,0
NSW1366,EAST GOSFORD,10,Major Cities of Australia,1,Good,Good,0
NSW1367,EAST GRESFORD,11,Inner Regional Australia,1,Good,Good,0
NSW1368,EAST HILLS,10,Major Cities of Australia,1,Good,Good,0
NSW1369,EAST JINDABYNE,12,Outer Regional Australia,1,Good,Good,0
NSW137,BAKERS CREEK,11,Inner Regional Australia,1,Good,Good,0
NSW1370,EAST KANGALOON,11,Inner Regional Australia,1,Good,Good,0
NSW1371,EAST KEMPSEY,11,Inner Regional Australia,1,Good,Good,0
NSW1372,EAST KILLARA,10,Major Cities of Australia,1,Good,Good,0
NSW1373,EAST KURRAJONG,11,Inner Regional Australia,1,Good,Good,0
NSW1374,EAST LINDFIELD,10,Major Cities of Australia,1,Good,Good,0
NSW1375,EAST LISMORE,11,Inner Regional Australia,1,Good,Good,0
NSW1376,EAST LYNNE,11,Inner Regional Australia,1,Good,Good,0
NSW1377,EAST MAITLAND,10,Major Cities of Australia,1,Good,Good,0
NSW1378,EAST RYDE,10,Major Cities of Australia,1,Good,Good,0
NSW1379,EAST SEAHAM,11,Inner Regional Australia,1,Good,Good,0
NSW138,BAKERS CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1380,EAST TAMWORTH,11,Inner Regional Australia,1,Good,Good,0
NSW1381,EAST WAGGA WAGGA,11,Inner Regional Australia,1,Good,Good,0
NSW1382,EAST WARDELL,11,Inner Regional Australia,1,Good,Good,0
NSW1383,EASTERN CREEK,10,Major Cities of Australia,1,Good,Good,0
NSW1384,EASTGARDENS,10,Major Cities of Australia,1,Good,Good,0
NSW1385,EASTLAKES,10,Major Cities of Australia,1,Good,Good,0
NSW1386,EASTWOOD,10,Major Cities of Australia,1,Good,Good,0
NSW1387,EATONSVILLE,12,Outer Regional Australia,1,Good,Good,0
NSW1388,EBENEZER,11,Inner Regional Australia,1,Good,Good,0
NSW1389,EBOR,12,Outer Regional Australia,1,Good,Good,0
NSW139,BAKERS CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1390,ECCLESTON,12,Outer Regional Australia,1,Good,Good,0
NSW1391,EDDERTON,11,Inner Regional Australia,1,Good,Good,0
NSW1392,EDEN,12,Outer Regional Australia,1,Good,Good,0
NSW1393,EDEN CREEK,11,Inner Regional Australia,1,Good,Good,0
NSW1394,EDENSOR PARK,10,Major Cities of Australia,1,Good,Good,0
NSW1395,EDENVILLE,11,Inner Regional Australia,1,Good,Good,0
NSW1396,EDGECLIFF,10,Major Cities of Australia,1,Good,Good,0
NSW1397,EDGEROI,12,Outer Regional Australia,1,Good,Good,0
NSW1398,EDGEWORTH,10,Major Cities of Australia,1,Good,Good,0
NSW1399,EDITH,11,Inner Regional Australia,1,Good,Good,0
NSW14,ACACIA GARDENS,10,Major Cities of Australia,1,Good,Good,0
NSW140,BAKERS SWAMP,12,Outer Regional Australia,1,Good,Good,0
NSW1400,EDMONDSON PARK,10,Major Cities of Australia,1,Good,Good,0
NSW1401,EDROM,12,Outer Regional Australia,1,Good,Good,0
NSW1402,EENAWEENA,13,Remote Australia,1,Good,Good,0
NSW1403,EGLINTON,11,Inner Regional Australia,1,Good,Good,0
NSW1404,EIGHTEEN MILE,12,Outer Regional Australia,1,Good,Good,0
NSW1405,ELANDS,12,Outer Regional Australia,1,Good,Good,0
NSW1406,ELANORA HEIGHTS,10,Major Cities of Australia,1,Good,Good,0
NSW1407,ELCOMBE,12,Outer Regional Australia,1,Good,Good,0
NSW1408,ELDERSLIE,10,Major Cities of Australia,1,Good,Good,0
NSW1409,ELDERSLIE,11,Inner Regional Australia,1,Good,Good,0
NSW141,BALALA,12,Outer Regional Australia,1,Good,Good,0
NSW1410,ELEEBANA,10,Major Cities of Australia,1,Good,Good,0
NSW1411,ELERMORE VALE,10,Major Cities of Australia,1,Good,Good,0
NSW1412,ELIZABETH BAY,10,Major Cities of Australia,1,Good,Good,0
NSW1413,ELIZABETH BEACH,11,Inner Regional Australia,1,Good,Good,0
NSW1414,ELLALONG,11,Inner Regional Australia,1,Good,Good,0
NSW1415,ELLAND,11,Inner Regional Australia,1,Good,Good,0
NSW1416,ELLANGOWAN,11,Inner Regional Australia,1,Good,Good,0
NSW1417,ELLENBOROUGH,12,Outer Regional Australia,1,Good,Good,0
NSW1418,ELLERSLIE,12,Outer Regional Australia,1,Good,Good,0
NSW1419,ELLERSTON,12,Outer Regional Australia,1,Good,Good,0
NSW142,BALCOLYN,10,Major Cities of Australia,1,Good,Good,0
NSW1420,ELLIS LANE,10,Major Cities of Australia,1,Good,Good,0
NSW1421,ELONG ELONG,12,Outer Regional Australia,1,Good,Good,0
NSW1422,ELRINGTON,11,Inner Regional Australia,1,Good,Good,0
NSW1423,ELSMORE,12,Outer Regional Australia,1,Good,Good,0
NSW1424,ELTHAM,11,Inner Regional Australia,1,Good,Good,0
NSW1425,ELVINA BAY,11,Inner Regional Australia,1,Good,Good,0
NSW1426,EMERALD BEACH,11,Inner Regional Australia,1,Good,Good,0
NSW1427,EMERALD HILL,12,Outer Regional Australia,1,Good,Good,0
NSW1428,EMERTON,10,Major Cities of Australia,1,Good,Good,0
NSW1429,EMMAVILLE,12,Outer Regional Australia,1,Good,Good,0
NSW143,BALD BLAIR,12,Outer Regional Australia,1,Good,Good,0
NSW1430,EMPIRE BAY,10,Major Cities of Australia,1,Good,Good,0
NSW1431,EMPIRE VALE,11,Inner Regional Australia,1,Good,Good,0
NSW1432,EMU HEIGHTS,10,Major Cities of Australia,1,Good,Good,0
NSW1433,EMU PLAINS,10,Major Cities of Australia,1,Good,Good,0
NSW1434,EMU SWAMP,11,Inner Regional Australia,1,Good,Good,0
NSW1435,ENDRICK,11,Inner Regional Australia,1,Good,Good,0
NSW1436,ENFIELD,10,Major Cities of Australia,1,Good,Good,0
NSW1437,ENGADINE,10,Major Cities of Australia,1,Good,Good,0
NSW1438,ENGLORIE PARK,10,Major Cities of Australia,1,Good,Good,0
NSW1439,ENMORE,10,Major Cities of Australia,1,Good,Good,0
NSW144,BALD HILLS,12,Outer Regional Australia,1,Good,Good,0
NSW1440,ENMORE,12,Outer Regional Australia,1,Good,Good,0
NSW1441,ENNGONIA,14,Very Remote Australia,1,Good,Good,0
NSW1442,ENVIRONA,11,Inner Regional Australia,1,Good,Good,0
NSW1443,EPPING,10,Major Cities of Australia,1,Good,Good,0
NSW1444,ERARING,10,Major Cities of Australia,1,Good,Good,0
NSW1445,EREMERANG,13,Remote Australia,1,Good,Good,0
NSW1446,ERIGOLIA,12,Outer Regional Australia,1,Good,Good,0
NSW1447,ERIN VALE,11,Inner Regional Australia,1,Good,Good,0
NSW1448,ERINA,10,Major Cities of Australia,1,Good,Good,0
NSW1449,ERINA HEIGHTS,10,Major Cities of Australia,1,Good,Good,0
NSW145,BALD NOB,12,Outer Regional Australia,1,Good,Good,0
NSW1450,ERMINGTON,10,Major Cities of Australia,1,Good,Good,0
NSW1451,EROWAL BAY,11,Inner Regional Australia,1,Good,Good,0
NSW1452,ERROWANBANG,11,Inner Regional Australia,1,Good,Good,0
NSW1454,ERSKINE PARK,10,Major Cities of Australia,1,Good,Good,0
NSW1455,ERSKINEVILLE,10,Major Cities of Australia,1,Good,Good,0
NSW1456,ERUDGERE,12,Outer Regional Australia,1,Good,Good,0
NSW1458,ESCHOL PARK,10,Major Cities of Australia,1,Good,Good,0
NSW1459,ESK,11,Inner Regional Australia,1,Good,Good,0
NSW146,BALD RIDGE,12,Outer Regional Australia,1,Good,Good,0
NSW1460,ESSINGTON,11,Inner Regional Australia,1,Good,Good,0
NSW1461,ESTELLA,11,Inner Regional Australia,1,Good,Good,0
NSW1462,ETTALONG BEACH,10,Major Cities of Australia,1,Good,Good,0
NSW1463,ETTAMOGAH,11,Inner Regional Australia,1,Good,Good,0
NSW1464,ETTREMA,11,Inner Regional Australia,1,Good,Good,0
NSW1465,ETTRICK,11,Inner Regional Australia,1,Good,Good,0
NSW1466,EUABALONG,13,Remote Australia,1,Good,Good,0
NSW1467,EUABALONG WEST,13,Remote Australia,1,Good,Good,0
NSW1468,EUBERTA,11,Inner Regional Australia,1,Good,Good,0
NSW1469,EUCHAREENA,12,Outer Regional Australia,1,Good,Good,0
NSW147,BALDERSLEIGH,12,Outer Regional Australia,1,Good,Good,0
NSW1470,EUCUMBENE,12,Outer Regional Australia,1,Good,Good,0
NSW1471,EUGOWRA,12,Outer Regional Australia,1,Good,Good,0
NSW1472,EULAH CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1474,EUMUNGERIE,12,Outer Regional Australia,1,Good,Good,0
NSW1475,EUNANOREENYA,11,Inner Regional Australia,1,Good,Good,0
NSW1476,EUNGAI CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1477,EUNGAI RAIL,12,Outer Regional Australia,1,Good,Good,0
NSW1478,EUNGELLA,11,Inner Regional Australia,1,Good,Good,0
NSW1479,EUREKA,11,Inner Regional Australia,1,Good,Good,0
NSW148,BALDRY,12,Outer Regional Australia,1,Good,Good,0
NSW1480,EURIMBLA,12,Outer Regional Australia,1,Good,Good,0
NSW1481,EUROBODALLA,12,Outer Regional Australia,1,Good,Good,0
NSW1482,EUROKA,11,Inner Regional Australia,1,Good,Good,0
NSW1483,EUROLEY,12,Outer Regional Australia,1,Good,Good,0
NSW1484,EURONGILLY,12,Outer Regional Australia,1,Good,Good,0
NSW1485,EURUNDEREE,12,Outer Regional Australia,1,Good,Good,0
NSW1486,EUSTON,13,Remote Australia,0.0144605,Good,Good,0
NSW1486,EUSTON,12,Outer Regional Australia,0.9855395,Good,Good,0
NSW1487,EVANS HEAD,11,Inner Regional Australia,1,Good,Good,0
NSW1488,EVANS PLAINS,11,Inner Regional Australia,1,Good,Good,0
NSW1489,EVELEIGH,10,Major Cities of Australia,1,Good,Good,0
NSW149,BALFOURS PEAK,12,Outer Regional Australia,1,Good,Good,0
NSW1490,EVIRON,11,Inner Regional Australia,1,Good,Good,0
NSW1491,EWINGAR,12,Outer Regional Australia,1,Good,Good,0
NSW1492,EWINGSDALE,11,Inner Regional Australia,1,Good,Good,0
NSW1493,EXETER,11,Inner Regional Australia,1,Good,Good,0
NSW1494,FAILFORD,11,Inner Regional Australia,1,Good,Good,0
NSW1495,FAIRFIELD,10,Major Cities of Australia,1,Good,Good,0
NSW1496,FAIRFIELD EAST,10,Major Cities of Australia,1,Good,Good,0
NSW1497,FAIRFIELD HEIGHTS,10,Major Cities of Australia,1,Good,Good,0
NSW1498,FAIRFIELD WEST,10,Major Cities of Australia,1,Good,Good,0
NSW1499,FAIRHOLME,12,Outer Regional Australia,1,Good,Good,0
NSW15,ADAMINABY,12,Outer Regional Australia,1,Good,Good,0
NSW150,BALGOWLAH,10,Major Cities of Australia,1,Good,Good,0
NSW1500,FAIRLIGHT,10,Major Cities of Australia,1,Good,Good,0
NSW1501,FAIRY HILL,11,Inner Regional Australia,1,Good,Good,0
NSW1502,FAIRY MEADOW,10,Major Cities of Australia,1,Good,Good,0
NSW1503,FALBROOK,11,Inner Regional Australia,1,Good,Good,0
NSW1504,FALCONER,12,Outer Regional Australia,1,Good,Good,0
NSW1505,FALLS CREEK,11,Inner Regional Australia,1,Good,Good,0
NSW1506,FAR MEADOW,11,Inner Regional Australia,1,Good,Good,0
NSW1507,FARGUNYAH,12,Outer Regional Australia,1,Good,Good,0
NSW1508,FARLEY,10,Major Cities of Australia,1,Good,Good,0
NSW1509,FARMBOROUGH HEIGHTS,10,Major Cities of Australia,1,Good,Good,0
NSW151,BALGOWLAH HEIGHTS,10,Major Cities of Australia,1,Good,Good,0
NSW1510,FARNHAM,12,Outer Regional Australia,1,Good,Good,0
NSW1511,FARRANTS HILL,11,Inner Regional Australia,1,Good,Good,0
NSW1512,FARRINGDON,12,Outer Regional Australia,1,Good,Good,0
NSW1513,FASSIFERN,10,Major Cities of Australia,1,Good,Good,0
NSW1514,FAULCONBRIDGE,10,Major Cities of Australia,1,Good,Good,0
NSW1515,FAULKLAND,11,Inner Regional Australia,1,Good,Good,0
NSW1516,FAWCETTS PLAIN,11,Inner Regional Australia,1,Good,Good,0
NSW1517,FEDERAL,11,Inner Regional Australia,1,Good,Good,0
NSW1518,FENNELL BAY,10,Major Cities of Australia,1,Good,Good,0
NSW1519,FERN BAY,10,Major Cities of Australia,1,Good,Good,0
NSW152,BALGOWNIE,10,Major Cities of Australia,1,Good,Good,0
NSW1520,FERN GULLY,11,Inner Regional Australia,1,Good,Good,0
NSW1521,FERNANCES,11,Inner Regional Australia,1,Good,Good,0
NSW1522,FERNBANK CREEK,11,Inner Regional Australia,1,Good,Good,0
NSW1523,FERNBROOK,12,Outer Regional Australia,1,Good,Good,0
NSW1524,FERNHILL,10,Major Cities of Australia,1,Good,Good,0
NSW1525,FERNLEIGH,11,Inner Regional Australia,1,Good,Good,0
NSW1526,FERNMOUNT,12,Outer Regional Australia,1,Good,Good,0
NSW1527,FERNSIDE,11,Inner Regional Australia,1,Good,Good,0
NSW1528,FERNVALE,11,Inner Regional Australia,1,Good,Good,0
NSW1529,FERODALE,11,Inner Regional Australia,1,Good,Good,0
NSW153,BALICKERA,11,Inner Regional Australia,1,Good,Good,0
NSW1530,FIDDLETOWN,11,Inner Regional Australia,1,Good,Good,0
NSW1531,FIFIELD,13,Remote Australia,1,Good,Good,0
NSW1532,FIGTREE,10,Major Cities of Australia,1,Good,Good,0
NSW1533,FINDON CREEK,12,Outer Regional Australia,1,Good,Good,0
NSW1534,FINE FLOWER,12,Outer Regional Australia,1,Good,Good,0
NSW1535,FINGAL BAY,11,Inner Regional Australia,1,Good,Good,0
NSW1536,FINGAL HEAD,10,Major Cities of Australia,1,Good,Good,0
NSW1537,FINLEY,12,Outer Regional Australia,0.2390498,Good,Good,0
NSW1537,FINLEY,11,Inner Regional Australia,0.7609502,Good,Good,0
NSW1538,FIREFLY,11,Inner Regional Australia,1,Good,Good,0
