SA1_MAINCODE_2016,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
30701117214,37310,Western Downs,1,Good,Good,0
30701117215,37310,Western Downs,1,Good,Good,0
30701117216,37310,Western Downs,1,Good,Good,0
30701117217,37310,Western Downs,1,Good,Good,0
30701117219,37310,Western Downs,1,Good,Good,0
30701117220,37310,Western Downs,1,Good,Good,0
30701117301,33610,Goondiwindi,1,Good,Good,0
30701117302,33610,Goondiwindi,1,Good,Good,0
30701117303,33610,Goondiwindi,1,Good,Good,0
30701117304,33610,Goondiwindi,1,Good,Good,0
30701117305,33610,Goondiwindi,1,Good,Good,0
30701117306,33610,Goondiwindi,1,Good,Good,0
30701117307,33610,Goondiwindi,1,Good,Good,0
30701117308,33610,Goondiwindi,1,Good,Good,0
30701117309,33610,Goondiwindi,1,Good,Good,0
30701117310,33610,Goondiwindi,1,Good,Good,0
30701117311,33610,Goondiwindi,1,Good,Good,0
30701117312,33610,Goondiwindi,1,Good,Good,0
30701117313,33610,Goondiwindi,1,Good,Good,0
30701117314,33610,Goondiwindi,1,Good,Good,0
30701117316,33610,Goondiwindi,1,Good,Good,0
30701117317,33610,Goondiwindi,1,Good,Good,0
30701117318,33610,Goondiwindi,1,Good,Good,0
30701117319,33610,Goondiwindi,1,Good,Good,0
30701117320,33610,Goondiwindi,1,Good,Good,0
30701117321,33610,Goondiwindi,1,Good,Good,0
30701117401,33610,Goondiwindi,1,Good,Good,0
30701117402,33610,Goondiwindi,1,Good,Good,0
30701117403,33610,Goondiwindi,1,Good,Good,0
30701117404,33610,Goondiwindi,1,Good,Good,0
30701117405,33610,Goondiwindi,1,Good,Good,0
30701117406,33610,Goondiwindi,1,Good,Good,0
30701117407,33610,Goondiwindi,1,Good,Good,0
30701117408,33610,Goondiwindi,1,Good,Good,0
30701117409,33610,Goondiwindi,1,Good,Good,0
30701117410,33610,Goondiwindi,1,Good,Good,0
30701117411,33610,Goondiwindi,1,Good,Good,0
30701117412,33610,Goondiwindi,1,Good,Good,0
30701117413,33610,Goondiwindi,1,Good,Good,0
30701117501,37310,Western Downs,1,Good,Good,0
30701117502,37310,Western Downs,1,Good,Good,0
30701117503,37310,Western Downs,1,Good,Good,0
30701117504,37310,Western Downs,1,Good,Good,0
30701117505,37310,Western Downs,1,Good,Good,0
30701117506,37310,Western Downs,1,Good,Good,0
30701117507,37310,Western Downs,1,Good,Good,0
30701117508,37310,Western Downs,1,Good,Good,0
30701117509,34860,Maranoa,0,Good,Good,1
30701117509,37310,Western Downs,1,Good,Good,0
30701117510,37310,Western Downs,1,Good,Good,0
30701117511,37310,Western Downs,1,Good,Good,0
30701117512,37310,Western Downs,1,Good,Good,0
30701117602,34860,Maranoa,1,Good,Good,0
30701117603,34860,Maranoa,1,Good,Good,0
30701117604,34860,Maranoa,1,Good,Good,0
30701117605,34860,Maranoa,1,Good,Good,0
30701117606,34860,Maranoa,1,Good,Good,0
30701117607,34860,Maranoa,1,Good,Good,0
30701117608,34860,Maranoa,1,Good,Good,0
30701117609,34860,Maranoa,1,Good,Good,0
30701117610,34860,Maranoa,1,Good,Good,0
30701117611,34860,Maranoa,1,Good,Good,0
30701117612,34860,Maranoa,1,Good,Good,0
30701117613,34860,Maranoa,1,Good,Good,0
30701117614,34860,Maranoa,1,Good,Good,0
30701117615,34860,Maranoa,1,Good,Good,0
30701117616,34860,Maranoa,1,Good,Good,0
30701117617,34860,Maranoa,1,Good,Good,0
30701117618,34860,Maranoa,1,Good,Good,0
30701117619,34860,Maranoa,1,Good,Good,0
30701117620,34860,Maranoa,1,Good,Good,0
30701117701,34860,Maranoa,1,Good,Good,0
30701117702,34860,Maranoa,1,Good,Good,0
30701117703,34860,Maranoa,1,Good,Good,0
30701117704,34860,Maranoa,1,Good,Good,0
30701117705,34860,Maranoa,1,Good,Good,0
30701117706,34860,Maranoa,1,Good,Good,0
30701117707,34860,Maranoa,1,Good,Good,0
30701117708,34860,Maranoa,1,Good,Good,0
30701117709,34860,Maranoa,1,Good,Good,0
30701117710,34860,Maranoa,1,Good,Good,0
30701117711,34860,Maranoa,1,Good,Good,0
30701117712,34860,Maranoa,1,Good,Good,0
30701117713,34860,Maranoa,1,Good,Good,0
30701117714,34860,Maranoa,1,Good,Good,0
30701117715,34860,Maranoa,1,Good,Good,0
30701117716,34860,Maranoa,1,Good,Good,0
30701117717,34860,Maranoa,1,Good,Good,0
30701117719,34860,Maranoa,1,Good,Good,0
30701117720,34860,Maranoa,1,Good,Good,0
30701117721,34860,Maranoa,1,Good,Good,0
30701117801,37310,Western Downs,1,Good,Good,0
30701117802,37310,Western Downs,1,Good,Good,0
30701117803,37310,Western Downs,1,Good,Good,0
30701117804,37310,Western Downs,1,Good,Good,0
30701117805,37310,Western Downs,1,Good,Good,0
30701117806,37310,Western Downs,1,Good,Good,0
30701117807,37310,Western Downs,1,Good,Good,0
30701117810,37310,Western Downs,1,Good,Good,0
30701117811,37310,Western Downs,1,Good,Good,0
30701117812,37310,Western Downs,1,Good,Good,0
30701117813,37310,Western Downs,1,Good,Good,0
30701117814,37310,Western Downs,1,Good,Good,0
30701117815,33610,Goondiwindi,0.1000058,Good,Good,0
30701117815,37310,Western Downs,0.8999942,Good,Good,0
30702117901,36910,Toowoomba,1,Good,Good,0
30702117902,36910,Toowoomba,1,Good,Good,0
30702117903,36910,Toowoomba,1,Good,Good,0
30702117904,36910,Toowoomba,1,Good,Good,0
30702117905,36910,Toowoomba,1,Good,Good,0
30702117906,36910,Toowoomba,1,Good,Good,0
30702117907,36910,Toowoomba,1,Good,Good,0
30702117908,36910,Toowoomba,1,Good,Good,0
30702117909,36910,Toowoomba,1,Good,Good,0
30702117910,36910,Toowoomba,1,Good,Good,0
30702117911,36910,Toowoomba,1,Good,Good,0
30702117912,36910,Toowoomba,1,Good,Good,0
30702117913,36910,Toowoomba,1,Good,Good,0
30702117914,36910,Toowoomba,1,Good,Good,0
30702117915,36910,Toowoomba,1,Good,Good,0
30702117916,36910,Toowoomba,1,Good,Good,0
30702117917,36910,Toowoomba,1,Good,Good,0
30702117918,36910,Toowoomba,1,Good,Good,0
30702117919,36910,Toowoomba,1,Good,Good,0
30702117920,36910,Toowoomba,1,Good,Good,0
30702117921,36910,Toowoomba,1,Good,Good,0
30702117922,36910,Toowoomba,1,Good,Good,0
30702117923,36910,Toowoomba,1,Good,Good,0
30702117924,36910,Toowoomba,1,Good,Good,0
30702118001,36910,Toowoomba,1,Good,Good,0
30702118002,36910,Toowoomba,1,Good,Good,0
30702118003,36910,Toowoomba,1,Good,Good,0
30702118004,36910,Toowoomba,1,Good,Good,0
30702118005,36910,Toowoomba,1,Good,Good,0
30702118006,36910,Toowoomba,1,Good,Good,0
30702118007,36910,Toowoomba,1,Good,Good,0
30702118008,36910,Toowoomba,1,Good,Good,0
30702118009,36910,Toowoomba,1,Good,Good,0
30702118010,36910,Toowoomba,1,Good,Good,0
30702118011,36910,Toowoomba,1,Good,Good,0
30702118012,36910,Toowoomba,1,Good,Good,0
30702118013,36910,Toowoomba,1,Good,Good,0
30702118014,36910,Toowoomba,1,Good,Good,0
30702118015,36910,Toowoomba,1,Good,Good,0
30702118016,36910,Toowoomba,1,Good,Good,0
30702118017,36910,Toowoomba,1,Good,Good,0
30702118018,36910,Toowoomba,1,Good,Good,0
30702118019,36910,Toowoomba,1,Good,Good,0
30702118020,36910,Toowoomba,1,Good,Good,0
30702118021,36910,Toowoomba,1,Good,Good,0
30702118022,36910,Toowoomba,1,Good,Good,0
30702118023,36910,Toowoomba,1,Good,Good,0
30702118024,37310,Western Downs,0.3333592,Good,Good,0
30702118024,36910,Toowoomba,0.6666408,Good,Good,0
30702118101,36910,Toowoomba,1,Good,Good,0
30702118102,36910,Toowoomba,1,Good,Good,0
30702118103,36910,Toowoomba,1,Good,Good,0
30702118104,36910,Toowoomba,1,Good,Good,0
30702118105,36910,Toowoomba,1,Good,Good,0
30702118106,36910,Toowoomba,1,Good,Good,0
30702118107,36910,Toowoomba,1,Good,Good,0
30702118108,36910,Toowoomba,1,Good,Good,0
30702118109,36910,Toowoomba,1,Good,Good,0
30702118110,36910,Toowoomba,1,Good,Good,0
30702118111,36910,Toowoomba,1,Good,Good,0
30702118201,36910,Toowoomba,1,Good,Good,0
30702118202,36910,Toowoomba,1,Good,Good,0
30702118203,36910,Toowoomba,1,Good,Good,0
30702118204,36910,Toowoomba,1,Good,Good,0
30702118205,36910,Toowoomba,1,Good,Good,0
30702118206,36910,Toowoomba,1,Good,Good,0
30702118207,36910,Toowoomba,1,Good,Good,0
30702118208,36910,Toowoomba,1,Good,Good,0
30702118209,36910,Toowoomba,1,Good,Good,0
30702118210,36910,Toowoomba,1,Good,Good,0
30702118211,36910,Toowoomba,1,Good,Good,0
30702118212,36910,Toowoomba,1,Good,Good,0
30702118213,36910,Toowoomba,1,Good,Good,0
30702118214,36910,Toowoomba,1,Good,Good,0
30702118215,36910,Toowoomba,1,Good,Good,0
30702118216,36910,Toowoomba,1,Good,Good,0
30702118217,36910,Toowoomba,1,Good,Good,0
30702118318,37310,Western Downs,1,Good,Good,0
30702118339,37310,Western Downs,1,Good,Good,0
30702118346,37310,Western Downs,1,Good,Good,0
30702118347,37310,Western Downs,1,Good,Good,0
30702118348,37310,Western Downs,1,Good,Good,0
30702118349,37310,Western Downs,1,Good,Good,0
30702118350,36910,Toowoomba,6.00E-07,Good,Good,1
30702118350,37310,Western Downs,0.9999994,Good,Good,0
30702118351,37310,Western Downs,1,Good,Good,0
30702118352,37310,Western Downs,1,Good,Good,0
30702118353,37310,Western Downs,1,Good,Good,0
30702118354,37310,Western Downs,1,Good,Good,0
30702118355,37310,Western Downs,1,Good,Good,0
30702118356,37310,Western Downs,1,Good,Good,0
30702118357,37310,Western Downs,1,Good,Good,0
30702118358,37310,Western Downs,1,Good,Good,0
30702118359,37310,Western Downs,1,Good,Good,0
30702118360,37310,Western Downs,1,Good,Good,0
30702118361,37310,Western Downs,1,Good,Good,0
30702118362,37310,Western Downs,1,Good,Good,0
30702118363,37310,Western Downs,1,Good,Good,0
30702118364,37310,Western Downs,1,Good,Good,0
30702118365,37310,Western Downs,1,Good,Good,0
30702118366,37310,Western Downs,1,Good,Good,0
30702118367,37310,Western Downs,1,Good,Good,0
30702118368,37310,Western Downs,1,Good,Good,0
30702118369,37310,Western Downs,1,Good,Good,0
30702118370,37310,Western Downs,1,Good,Good,0
30702118371,37310,Western Downs,1,Good,Good,0
30702118372,37310,Western Downs,1,Good,Good,0
30702118373,37310,Western Downs,1,Good,Good,0
30702118374,37310,Western Downs,1,Good,Good,0
30702118375,37310,Western Downs,1,Good,Good,0
30702118376,37310,Western Downs,1,Good,Good,0
30702118377,37310,Western Downs,1,Good,Good,0
30702118378,37310,Western Downs,1,Good,Good,0
30702118379,37310,Western Downs,1,Good,Good,0
30702118380,37310,Western Downs,1,Good,Good,0
30702118381,37310,Western Downs,1,Good,Good,0
30702118382,37310,Western Downs,1,Good,Good,0
30702118383,37310,Western Downs,1,Good,Good,0
30702118384,37310,Western Downs,1,Good,Good,0
30702118385,37310,Western Downs,1,Good,Good,0
30702118386,37310,Western Downs,1,Good,Good,0
30702118387,37310,Western Downs,1,Good,Good,0
30702118388,37310,Western Downs,1,Good,Good,0
30702118389,37310,Western Downs,1,Good,Good,0
30702118390,37310,Western Downs,1,Good,Good,0
30702118391,37310,Western Downs,1,Good,Good,0
30702118392,37310,Western Downs,1,Good,Good,0
30702118393,37310,Western Downs,1,Good,Good,0
30703118401,36910,Toowoomba,1,Good,Good,0
30703118402,36910,Toowoomba,1,Good,Good,0
30703118403,36910,Toowoomba,1,Good,Good,0
30703118404,36910,Toowoomba,1,Good,Good,0
30703118405,36910,Toowoomba,1,Good,Good,0
30703118406,36910,Toowoomba,1,Good,Good,0
30703118407,36910,Toowoomba,1,Good,Good,0
30703118408,36910,Toowoomba,1,Good,Good,0
30703118409,36910,Toowoomba,1,Good,Good,0
30703118410,36910,Toowoomba,1,Good,Good,0
30703118411,36910,Toowoomba,1,Good,Good,0
30703118412,36910,Toowoomba,1,Good,Good,0
30703118413,36910,Toowoomba,1,Good,Good,0
30703118501,36660,Southern Downs,1,Good,Good,0
30703118502,36660,Southern Downs,1,Good,Good,0
30703118503,36660,Southern Downs,1,Good,Good,0
30703118504,36660,Southern Downs,1,Good,Good,0
30703118505,36660,Southern Downs,1,Good,Good,0
30703118506,36660,Southern Downs,1,Good,Good,0
30703118507,36660,Southern Downs,1,Good,Good,0
30703118508,36660,Southern Downs,1,Good,Good,0
30703118509,36660,Southern Downs,1,Good,Good,0
30703118510,36660,Southern Downs,1,Good,Good,0
30703118511,36660,Southern Downs,1,Good,Good,0
30703118512,36660,Southern Downs,1,Good,Good,0
30703118513,36660,Southern Downs,1,Good,Good,0
30703118514,36660,Southern Downs,1,Good,Good,0
30703118601,36660,Southern Downs,1,Good,Good,0
30703118602,36660,Southern Downs,1,Good,Good,0
30703118603,36660,Southern Downs,1,Good,Good,0
30703118604,36910,Toowoomba,0.0092446,Good,Good,1
30703118604,36660,Southern Downs,0.9907554,Good,Good,0
30703118605,36660,Southern Downs,1,Good,Good,0
30703118606,36660,Southern Downs,1,Good,Good,0
30703118607,36660,Southern Downs,1,Good,Good,0
30703118608,36660,Southern Downs,1,Good,Good,0
30703118609,36660,Southern Downs,1,Good,Good,0
30703118610,36660,Southern Downs,1,Good,Good,0
30703118611,36660,Southern Downs,1,Good,Good,0
30703118612,36660,Southern Downs,0.8217569,Good,Good,0
30703118612,36910,Toowoomba,0.1782431,Good,Good,0
30703118701,36660,Southern Downs,1,Good,Good,0
30703118702,36660,Southern Downs,1,Good,Good,0
30703118703,36660,Southern Downs,1,Good,Good,0
30703118704,36660,Southern Downs,1,Good,Good,0
30703118705,36660,Southern Downs,1,Good,Good,0
30703118706,36660,Southern Downs,1,Good,Good,0
30703118707,36660,Southern Downs,1,Good,Good,0
30703118708,36660,Southern Downs,1,Good,Good,0
30703118709,36660,Southern Downs,1,Good,Good,0
30703118710,36660,Southern Downs,1,Good,Good,0
30703118711,36660,Southern Downs,1,Good,Good,0
30703118712,36660,Southern Downs,1,Good,Good,0
30703118713,36660,Southern Downs,1,Good,Good,0
30703118714,36660,Southern Downs,1,Good,Good,0
30703118715,36660,Southern Downs,1,Good,Good,0
30703118716,36660,Southern Downs,1,Good,Good,0
30703118717,36660,Southern Downs,1,Good,Good,0
30703118718,36660,Southern Downs,1,Good,Good,0
30703118801,36660,Southern Downs,1,Good,Good,0
30703118802,36660,Southern Downs,1,Good,Good,0
30703118803,36660,Southern Downs,1,Good,Good,0
30703118804,36660,Southern Downs,1,Good,Good,0
30703118805,36660,Southern Downs,1,Good,Good,0
30703118806,36660,Southern Downs,1,Good,Good,0
30703118807,36660,Southern Downs,1,Good,Good,0
30703118808,36660,Southern Downs,1,Good,Good,0
30703118809,36660,Southern Downs,1,Good,Good,0
30703118810,36660,Southern Downs,1,Good,Good,0
30703118811,36660,Southern Downs,1,Good,Good,0
30703118812,36660,Southern Downs,1,Good,Good,0
30703118813,36660,Southern Downs,1,Good,Good,0
30703118814,36660,Southern Downs,1,Good,Good,0
30703118901,36660,Southern Downs,1,Good,Good,0
30703118902,36660,Southern Downs,1,Good,Good,0
30703118903,36660,Southern Downs,1,Good,Good,0
30703118904,36660,Southern Downs,1,Good,Good,0
30703118905,36660,Southern Downs,1,Good,Good,0
30703118906,36660,Southern Downs,1,Good,Good,0
30703118907,36660,Southern Downs,1,Good,Good,0
30703118908,36660,Southern Downs,1,Good,Good,0
30703118909,36660,Southern Downs,1,Good,Good,0
30703118910,36660,Southern Downs,1,Good,Good,0
30703118911,36660,Southern Downs,1,Good,Good,0
30703118912,36660,Southern Downs,1,Good,Good,0
30703118913,36660,Southern Downs,1,Good,Good,0
30703118915,36660,Southern Downs,1,Good,Good,0
30703118916,36660,Southern Downs,1,Good,Good,0
30703118917,36660,Southern Downs,1,Good,Good,0
30703118919,36660,Southern Downs,1,Good,Good,0
30703118920,36660,Southern Downs,1,Good,Good,0
30703118921,36660,Southern Downs,1,Good,Good,0
30703118922,36660,Southern Downs,1,Good,Good,0
30703118923,36660,Southern Downs,1,Good,Good,0
30703118924,36660,Southern Downs,1,Good,Good,0
30703118925,36660,Southern Downs,1,Good,Good,0
30703118926,36660,Southern Downs,1,Good,Good,0
30703118927,36660,Southern Downs,1,Good,Good,0
30703118928,36660,Southern Downs,1,Good,Good,0
30703118929,36660,Southern Downs,1,Good,Good,0
30703118930,36660,Southern Downs,1,Good,Good,0
30703118931,36660,Southern Downs,1,Good,Good,0
30703118932,36660,Southern Downs,1,Good,Good,0
30703118933,36660,Southern Downs,1,Good,Good,0
30703118934,36660,Southern Downs,1,Good,Good,0
30703118936,36660,Southern Downs,1,Good,Good,0
30703118937,36660,Southern Downs,1,Good,Good,0
30703118938,36660,Southern Downs,1,Good,Good,0
30703118939,36660,Southern Downs,1,Good,Good,0
30703118940,36660,Southern Downs,1,Good,Good,0
30703118941,36660,Southern Downs,1,Good,Good,0
30703118942,36660,Southern Downs,1,Good,Good,0
30703118943,36660,Southern Downs,1,Good,Good,0
30703118944,36660,Southern Downs,1,Good,Good,0
30801119001,32270,Central Highlands (Qld),1,Good,Good,0
30801119002,32270,Central Highlands (Qld),1,Good,Good,0
30801119003,37550,Woorabinda,6.50E-05,Good,Good,1
30801119003,32270,Central Highlands (Qld),0.999935,Good,Good,0
30801119004,32270,Central Highlands (Qld),0.9997536,Good,Good,0
30801119004,37550,Woorabinda,0.0002464,Good,Good,1
30801119005,32270,Central Highlands (Qld),1,Good,Good,0
30801119006,32270,Central Highlands (Qld),1,Good,Good,0
30801119007,32270,Central Highlands (Qld),1,Good,Good,0
30801119008,37550,Woorabinda,1,Good,Good,0
30801119009,32270,Central Highlands (Qld),1,Good,Good,0
30801119010,32270,Central Highlands (Qld),1,Good,Good,0
30801119011,32270,Central Highlands (Qld),1,Good,Good,0
30801119012,32270,Central Highlands (Qld),1,Good,Good,0
30801119013,32270,Central Highlands (Qld),1,Good,Good,0
30801119014,32270,Central Highlands (Qld),1,Good,Good,0
30801119015,32270,Central Highlands (Qld),1,Good,Good,0
30801119016,32270,Central Highlands (Qld),1,Good,Good,0
30801119017,32270,Central Highlands (Qld),1,Good,Good,0
30801119018,32270,Central Highlands (Qld),1,Good,Good,0
30801119019,32270,Central Highlands (Qld),1,Good,Good,0
30801119020,32270,Central Highlands (Qld),1,Good,Good,0
30801119021,32270,Central Highlands (Qld),1,Good,Good,0
30801119022,32270,Central Highlands (Qld),1,Good,Good,0
30801119023,32270,Central Highlands (Qld),1,Good,Good,0
30801119101,32270,Central Highlands (Qld),1,Good,Good,0
30801119102,32270,Central Highlands (Qld),1,Good,Good,0
30801119103,32270,Central Highlands (Qld),1,Good,Good,0
30801119104,32270,Central Highlands (Qld),1,Good,Good,0
30801119105,32270,Central Highlands (Qld),1,Good,Good,0
30801119106,32270,Central Highlands (Qld),1,Good,Good,0
30801119107,32270,Central Highlands (Qld),1,Good,Good,0
30801119108,32270,Central Highlands (Qld),1,Good,Good,0
30801119109,32270,Central Highlands (Qld),1,Good,Good,0
30801119110,32270,Central Highlands (Qld),1,Good,Good,0
30801119111,32270,Central Highlands (Qld),1,Good,Good,0
30801119112,32270,Central Highlands (Qld),1,Good,Good,0
30801119113,32270,Central Highlands (Qld),1,Good,Good,0
30801119114,32270,Central Highlands (Qld),1,Good,Good,0
30801119115,32270,Central Highlands (Qld),1,Good,Good,0
30801119116,32270,Central Highlands (Qld),1,Good,Good,0
30801119117,32270,Central Highlands (Qld),1,Good,Good,0
30801119118,32270,Central Highlands (Qld),1,Good,Good,0
30801119119,32270,Central Highlands (Qld),1,Good,Good,0
30801119120,32270,Central Highlands (Qld),1,Good,Good,0
30801119121,32270,Central Highlands (Qld),1,Good,Good,0
30801119122,32270,Central Highlands (Qld),1,Good,Good,0
30801119123,32270,Central Highlands (Qld),1,Good,Good,0
30801119124,32270,Central Highlands (Qld),1,Good,Good,0
30801119125,32270,Central Highlands (Qld),1,Good,Good,0
30801119126,32270,Central Highlands (Qld),1,Good,Good,0
30801119203,32270,Central Highlands (Qld),1,Good,Good,0
30801119204,32270,Central Highlands (Qld),1,Good,Good,0
30801119205,32270,Central Highlands (Qld),1,Good,Good,0
30801119206,32270,Central Highlands (Qld),1,Good,Good,0
30801119207,32270,Central Highlands (Qld),1,Good,Good,0
30801119208,32270,Central Highlands (Qld),1,Good,Good,0
30801119209,32270,Central Highlands (Qld),1,Good,Good,0
30801119210,32270,Central Highlands (Qld),1,Good,Good,0
30801119211,32270,Central Highlands (Qld),1,Good,Good,0
30801119212,32270,Central Highlands (Qld),1,Good,Good,0
30801119213,32270,Central Highlands (Qld),1,Good,Good,0
30801119214,32270,Central Highlands (Qld),1,Good,Good,0
30801119215,32270,Central Highlands (Qld),1,Good,Good,0
30801119216,32270,Central Highlands (Qld),1,Good,Good,0
30801119217,32270,Central Highlands (Qld),1,Good,Good,0
30801119218,32270,Central Highlands (Qld),1,Good,Good,0
30801119219,32270,Central Highlands (Qld),1,Good,Good,0
30801119220,32270,Central Highlands (Qld),1,Good,Good,0
30801119221,32270,Central Highlands (Qld),1,Good,Good,0
30801119222,32270,Central Highlands (Qld),1,Good,Good,0
30801119223,32270,Central Highlands (Qld),1,Good,Good,0
30801119224,32270,Central Highlands (Qld),1,Good,Good,0
30801119225,32270,Central Highlands (Qld),1,Good,Good,0
30801119226,32270,Central Highlands (Qld),1,Good,Good,0
30801119227,32270,Central Highlands (Qld),1,Good,Good,0
30801119228,32270,Central Highlands (Qld),1,Good,Good,0
30801119229,32270,Central Highlands (Qld),1,Good,Good,0
30801119230,32270,Central Highlands (Qld),1,Good,Good,0
30801119231,32270,Central Highlands (Qld),1,Good,Good,0
30801119232,32270,Central Highlands (Qld),1,Good,Good,0
