CD_CODE_2001,POA_CODE_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
4050907,5278,1,Poor,Good,0
4050908,5278,0.4146341,Poor,Good,0
4050908,5277,0.5853659,Acceptable,Good,0
4051001,5280,1,Good,Good,0
4051002,5276,0.0606061,Acceptable,Good,0
4051002,5280,0.9393939,Good,Good,0
4051003,5279,0.4444444,Poor,Good,0
4051003,5280,0.5555556,Good,Good,0
4051004,5279,1,Poor,Good,0
4051101,5280,1,Good,Good,0
4051102,5279,0.0416667,Poor,Good,0
4051102,5280,0.9583333,Good,Good,0
4051103,5280,1,Good,Good,0
4051104,5280,1,Good,Good,0
4051105,5279,0.1860465,Poor,Good,0
4051105,5280,0.372093,Good,Good,0
4051105,5291,0.4418605,Good,Good,0
4051106,5280,1,Good,Good,0
4051201,5280,1,Good,Good,0
4051202,5280,1,Good,Good,0
4051203,5280,1,Good,Good,0
4051204,5280,1,Good,Good,0
4051205,5280,1,Good,Good,0
4051206,5280,1,Good,Good,0
4051207,5280,1,Good,Good,0
4051208,5280,1,Good,Good,0
4051209,5280,1,Good,Good,0
4051210,5280,1,Good,Good,0
4051301,5277,0.1219512,Acceptable,Good,0
4051301,5278,0.195122,Poor,Good,0
4051301,5291,0.6829268,Good,Good,0
4051302,5277,1,Acceptable,Good,0
4051303,5277,0.4444444,Acceptable,Good,0
4051303,5291,0.5555556,Good,Good,0
4051304,5277,0.1,Acceptable,Good,0
4051304,5291,0.9,Good,Good,0
4051305,5291,1,Good,Good,0
4051306,5291,1,Good,Good,0
4051307,5291,1,Good,Good,0
4051308,5291,1,Good,Good,0
4051309,5291,1,Good,Good,0
4051310,5291,1,Good,Good,0
4051311,5291,1,Good,Good,0
4051312,5291,1,Good,Good,0
4051401,5290,1,Good,Good,0
4051402,5290,1,Good,Good,0
4051403,5290,1,Good,Good,0
4051404,5290,1,Good,Good,0
4051405,5290,1,Good,Good,0
4051406,5290,1,Good,Good,0
4051407,5290,1,Good,Good,0
4051408,5290,1,Good,Good,0
4051409,5290,1,Good,Good,0
4051410,5290,1,Good,Good,0
4051411,5290,1,Good,Good,0
4051412,5291,0.1111111,Good,Good,0
4051412,5290,0.8888889,Good,Good,0
4051413,5290,1,Good,Good,0
4051414,5290,1,Good,Good,0
4051501,5290,1,Good,Good,0
4051502,5290,1,Good,Good,0
4051503,5290,1,Good,Good,0
4051504,5290,1,Good,Good,0
4051505,5290,1,Good,Good,0
4051506,5290,1,Good,Good,0
4051507,5290,1,Good,Good,0
4051508,5290,1,Good,Good,0
4051509,5290,1,Good,Good,0
4051510,5290,1,Good,Good,0
4051511,5290,1,Good,Good,0
4051512,5290,1,Good,Good,0
4051601,5290,1,Good,Good,0
4051602,5290,1,Good,Good,0
4051603,5290,1,Good,Good,0
4051604,5290,1,Good,Good,0
4051605,5290,1,Good,Good,0
4051606,5290,1,Good,Good,0
4051607,5290,1,Good,Good,0
4051608,5290,1,Good,Good,0
4051609,5290,1,Good,Good,0
4051610,5290,1,Good,Good,0
4051701,5280,0.3,Good,Good,0
4051701,5291,0.7,Good,Good,0
4051702,5291,1,Good,Good,0
4051703,5291,1,Good,Good,0
4051704,5291,1,Good,Good,0
4051705,5291,1,Good,Good,0
4051706,5280,0.0833333,Good,Good,0
4051706,5291,0.9166667,Good,Good,0
4051801,5290,1,Good,Good,0
4051802,5290,1,Good,Good,0
4051803,5290,1,Good,Good,0
4051804,5290,1,Good,Good,0
4051805,5290,1,Good,Good,0
4051806,5290,1,Good,Good,0
4051807,5290,1,Good,Good,0
4051808,5290,1,Good,Good,0
4051809,5290,1,Good,Good,0
4051810,5290,1,Good,Good,0
4051811,5290,1,Good,Good,0
4060101,5114,0.0888889,Good,Good,0
4060101,5231,0.9111111,Acceptable,Good,0
4060102,5351,0.0555556,Good,Good,0
4060102,5233,0.3611111,Poor,Good,0
4060102,5231,0.5833333,Acceptable,Good,0
4060103,5132,0.0555556,Acceptable,Good,0
4060103,5231,0.25,Acceptable,Good,0
4060103,5232,0.6944444,Poor,Good,0
4060104,5233,1,Poor,Good,0
4060105,5235,0.0816327,Acceptable,Good,0
4060105,5234,0.2857143,Acceptable,Good,0
4060105,5233,0.6326531,Poor,Good,0
4060106,5235,0.0851064,Acceptable,Good,0
4060106,5244,0.3829787,Acceptable,Good,0
4060106,5234,0.5319149,Acceptable,Good,0
4060107,5234,1,Acceptable,Good,0
4060108,5131,0.326087,Poor,Good,0
4060108,5133,0.673913,Poor,Good,0
4060109,5244,1,Acceptable,Good,0
4060110,5131,1,Poor,Good,0
4060111,5133,0.125,Poor,Good,0
4060111,5132,0.875,Acceptable,Good,0
4060112,5231,1,Acceptable,Good,0
4060113,5233,0.46,Poor,Good,0
4060113,5232,0.54,Poor,Good,0
4060114,5234,0.2244898,Acceptable,Good,0
4060114,5244,0.244898,Acceptable,Good,0
4060114,5233,0.5306122,Poor,Good,0
4060115,5133,0.3658537,Poor,Good,0
4060115,5131,0.6341463,Poor,Good,0
4060116,5131,1,Poor,Good,0
4060201,5240,0.1666667,Poor,Good,0
4060201,5244,0.3611111,Acceptable,Good,0
4060201,5241,0.4722222,Acceptable,Good,0
4060202,5241,0.1904762,Acceptable,Good,0
4060202,5244,0.8095238,Acceptable,Good,0
4060203,5244,1,Acceptable,Good,0
4060204,5241,1,Acceptable,Good,0
4060205,5244,0.1428571,Acceptable,Good,0
4060205,5241,0.8571429,Acceptable,Good,0
4060206,5241,1,Acceptable,Good,0
4060207,5244,1,Acceptable,Good,0
4060208,5244,1,Acceptable,Good,0
4060209,5244,1,Acceptable,Good,0
4060301,5139,0.5,Poor,Good,0
4060301,5240,0.5,Poor,Good,0
4060302,5144,0.1,Poor,Good,0
4060302,5139,0.2,Poor,Good,0
4060302,5242,0.3,Acceptable,Good,0
4060302,5240,0.4,Poor,Good,0
4060303,5244,0.1463415,Acceptable,Good,0
4060303,5240,0.195122,Poor,Good,0
4060303,5242,0.2195122,Acceptable,Good,0
4060303,5243,0.4390244,Acceptable,Good,0
4060304,5244,1,Acceptable,Good,0
4060305,5242,0.1142857,Acceptable,Good,0
4060305,5244,0.4,Acceptable,Good,0
4060305,5243,0.4857143,Acceptable,Good,0
4060306,5155,0.0833333,Good,Good,0
4060306,5245,0.1388889,Acceptable,Good,0
4060306,5242,0.7777778,Acceptable,Good,0
4060307,5243,1,Acceptable,Good,0
4060308,5242,1,Acceptable,Good,0
4060309,5242,1,Acceptable,Good,0
4060401,5235,1,Acceptable,Good,0
4060402,5235,1,Acceptable,Good,0
4060403,5235,1,Acceptable,Good,0
4060404,5254,0.0408163,Acceptable,Good,0
4060404,5237,0.0612245,Poor,Good,0
4060404,5244,0.122449,Acceptable,Good,0
4060404,5235,0.1836735,Acceptable,Good,0
4060404,5236,0.5918367,Poor,Good,0
4060405,5235,1,Acceptable,Good,0
4060406,5235,0.0526316,Acceptable,Good,0
4060406,5238,0.0526316,Good,Good,0
4060406,5236,0.2105263,Poor,Good,0
4060406,5254,0.2368421,Acceptable,Good,0
4060406,5237,0.4473684,Poor,Good,0
4060407,5351,0.0227273,Good,Good,0
4060407,5235,0.9772727,Acceptable,Good,0
4060501,5237,0.125,Poor,Good,0
4060501,5238,0.875,Good,Good,0
4060502,5254,0.3714286,Acceptable,Good,0
4060502,5238,0.6285714,Good,Good,0
4060503,5238,1,Good,Good,0
4060504,5253,0.4042553,Good,Good,0
4060504,5238,0.5957447,Good,Good,0
4060505,5238,1,Good,Good,0
4060506,5238,1,Good,Good,0
4060507,5238,1,Good,Good,0
4060508,5238,1,Good,Good,0
4060601,5253,0.0243902,Good,Good,0
4060601,5254,0.9756098,Acceptable,Good,0
4060602,5253,0.2195122,Good,Good,0
4060602,5254,0.7804878,Acceptable,Good,0
4060603,5254,1,Acceptable,Good,0
4060604,5253,1,Good,Good,0
4060605,5253,1,Good,Good,0
4060606,5253,1,Good,Good,0
4060607,5253,1,Good,Good,0
4060608,5253,1,Good,Good,0
4060609,5253,1,Good,Good,0
4060610,5253,1,Good,Good,0
4060611,5253,1,Good,Good,0
4060701,5253,1,Good,Good,0
4060702,5253,1,Good,Good,0
4060703,5253,1,Good,Good,0
4060704,5254,0.2121212,Acceptable,Good,0
4060704,5253,0.7878788,Good,Good,0
4060705,5253,1,Good,Good,0
4060706,5253,1,Good,Good,0
4060707,5253,1,Good,Good,0
4060708,5253,1,Good,Good,0
4060709,5253,1,Good,Good,0
4060801,5253,1,Good,Good,0
4060802,5253,1,Good,Good,0
4060803,5253,1,Good,Good,0
4060804,5253,1,Good,Good,0
4060805,5253,1,Good,Good,0
4060806,5253,1,Good,Good,0
4060807,5253,1,Good,Good,0
4060901,5253,0.4411765,Good,Good,0
4060901,5254,0.5588235,Acceptable,Good,0
4060902,5253,1,Good,Good,0
4060903,5255,0.0212766,Acceptable,Good,0
4060903,5253,0.3404255,Good,Good,0
4060903,5259,0.6382979,Poor,Good,0
4060904,5259,0.225,Poor,Good,0
4060904,5253,0.775,Good,Good,0
4060905,5253,1,Good,Good,0
4060906,5259,0.4285714,Poor,Good,0
4060906,5253,0.5714286,Good,Good,0
4060907,5238,0.0238095,Good,Good,0
4060907,5306,0.0238095,Poor,Good,0
4060907,5259,0.047619,Poor,Good,0
4060907,5253,0.9047619,Good,Good,0
4060908,5253,1,Good,Good,0
4060909,5253,1,Good,Good,0
4060910,5254,1,Acceptable,Good,0
4060911,5259,1,Poor,Good,0
4061001,5252,1,Good,Good,0
4061002,5252,1,Good,Good,0
4061003,5252,1,Good,Good,0
4061004,5251,0.1521739,Good,Good,0
4061004,5254,0.2826087,Acceptable,Good,0
4061004,5252,0.5652174,Good,Good,0
4061005,5252,0.4418605,Good,Good,0
4061005,5250,0.5581395,Acceptable,Good,0
4061006,5245,1,Acceptable,Good,0
4061007,5252,1,Good,Good,0
4061008,5245,1,Acceptable,Good,0
4061009,5250,0.0555556,Acceptable,Good,0
4061009,5245,0.9444444,Acceptable,Good,0
4061010,5252,1,Good,Good,0
4061011,5245,1,Acceptable,Good,0
4061012,5252,1,Good,Good,0
4061013,5251,0.1395349,Good,Good,0
4061013,5250,0.2093023,Acceptable,Good,0
4061013,5252,0.6511628,Good,Good,0
4061014,5254,1,Acceptable,Good,0
4061015,5252,0.0869565,Good,Good,0
4061015,5244,0.9130435,Acceptable,Good,0
4061016,5250,1,Acceptable,Good,0
4061101,5250,1,Acceptable,Good,0
4061102,5251,1,Good,Good,0
4061103,5250,0.3488372,Acceptable,Good,0
4061103,5251,0.6511628,Good,Good,0
4061104,5251,1,Good,Good,0
4061105,5251,1,Good,Good,0
4061106,5251,1,Good,Good,0
4061107,5251,1,Good,Good,0
4061108,5251,1,Good,Good,0
4061109,5251,1,Good,Good,0
4061110,5251,1,Good,Good,0
4061111,5251,1,Good,Good,0
4061112,5250,1,Acceptable,Good,0
4061113,5251,1,Good,Good,0
4061114,5251,1,Good,Good,0
4061201,5157,0.0789474,Acceptable,Good,0
4061201,5201,0.1578947,Poor,Good,0
4061201,5153,0.7631579,Acceptable,Good,0
4061202,5153,1,Acceptable,Good,0
4061203,5201,0.3023256,Poor,Good,0
4061203,5153,0.6976744,Acceptable,Good,0
4061204,5153,0.3863636,Acceptable,Good,0
4061204,5251,0.6136364,Good,Good,0
4061205,5153,1,Acceptable,Good,0
4061206,5157,0.1777778,Acceptable,Good,0
4061206,5201,0.8222222,Poor,Good,0
4061207,5153,0.4736842,Acceptable,Good,0
4061207,5245,0.5263158,Acceptable,Good,0
4061208,5157,0.0833333,Acceptable,Good,0
4061208,5201,0.4166667,Poor,Good,0
4061208,5153,0.5,Acceptable,Good,0
4061209,5251,0.1,Good,Good,0
4061209,5153,0.9,Acceptable,Good,0
4061210,5153,1,Acceptable,Good,0
4061211,5201,1,Poor,Good,0
4061212,5153,0.0512821,Acceptable,Good,0
4061212,5251,0.9487179,Good,Good,0
4061213,5153,0.2647059,Acceptable,Good,0
4061213,5251,0.2647059,Good,Good,0
4061213,5245,0.4705882,Acceptable,Good,0
4061301,5157,0.1041667,Acceptable,Good,0
4061301,5201,0.125,Poor,Good,0
4061301,5255,0.7708333,Acceptable,Good,0
4061302,5153,0.0232558,Acceptable,Good,0
4061302,5255,0.9767442,Acceptable,Good,0
4061303,5256,0.0869565,Acceptable,Good,0
4061303,5255,0.9130435,Acceptable,Good,0
4061304,5256,0.3888889,Acceptable,Good,0
4061304,5255,0.6111111,Acceptable,Good,0
4061305,5256,1,Acceptable,Good,0
4061306,5256,0.0408163,Acceptable,Good,0
4061306,5255,0.2244898,Acceptable,Good,0
4061306,5259,0.7346939,Poor,Good,0
4061307,5172,0.106383,Acceptable,Good,0
4061307,5255,0.106383,Acceptable,Good,0
4061307,5210,0.2553191,Acceptable,Good,0
4061307,5157,0.5319149,Acceptable,Good,0
4061308,5172,0.1458333,Acceptable,Good,0
4061308,5157,0.1666667,Acceptable,Good,0
4061308,5201,0.6875,Poor,Good,0
4061309,5255,1,Acceptable,Good,0
4061310,5214,0.03125,Good,Good,0
4061310,5255,0.1875,Acceptable,Good,0
4061310,5256,0.78125,Acceptable,Good,0
4061401,5255,1,Acceptable,Good,0
4061402,5255,1,Acceptable,Good,0
4061403,5255,1,Acceptable,Good,0
4061404,5255,1,Acceptable,Good,0
4061405,5255,1,Acceptable,Good,0
4061406,5255,1,Acceptable,Good,0
4061501,5259,1,Poor,Good,0
4061601,5259,0.1944444,Poor,Good,0
4061601,5261,0.3055556,Poor,Good,0
4061601,5260,0.5,Good,Good,0
4061602,5260,1,Good,Good,0
4061603,5260,1,Good,Good,0
4061604,5261,0.1315789,Poor,Good,0
4061604,5264,0.2631579,Acceptable,Good,0
4061604,5259,0.6052632,Poor,Good,0
4061605,5264,1,Acceptable,Good,0
4061606,5264,1,Acceptable,Good,0
4061607,5264,0.4186047,Acceptable,Good,0
4061607,5259,0.5813953,Poor,Good,0
4061608,5259,1,Poor,Good,0
4061609,5260,1,Good,Good,0
4061610,5264,1,Acceptable,Good,0
4061701,5214,1,Good,Good,0
4061702,5214,1,Good,Good,0
4061703,5214,1,Good,Good,0
4061704,5214,1,Good,Good,0
4061705,5214,1,Good,Good,0
4061706,5214,1,Good,Good,0
4061707,5214,1,Good,Good,0
4061708,5214,1,Good,Good,0
4061709,5214,1,Good,Good,0
4061710,5214,1,Good,Good,0
4061711,5214,1,Good,Good,0
4061712,5214,1,Good,Good,0
4061713,5214,1,Good,Good,0
4061801,5255,0.2702703,Acceptable,Good,0
4061801,5210,0.7297297,Acceptable,Good,0
4061802,5255,0.24,Acceptable,Good,0
4061802,5214,0.76,Good,Good,0
4061803,5211,0.1428571,Good,Good,0
4061803,5212,0.1714286,Good,Good,0
4061803,5214,0.3142857,Good,Good,0
4061803,5213,0.3714286,Good,Good,0
4061804,5212,0.15,Good,Good,0
4061804,5211,0.85,Good,Good,0
4061805,5212,1,Good,Good,0
4061806,5212,1,Good,Good,0
4061807,5213,1,Good,Good,0
4061808,5210,1,Acceptable,Good,0
4061809,5211,0.1818182,Good,Good,0
4061809,5210,0.2045455,Acceptable,Good,0
4061809,5255,0.25,Acceptable,Good,0
4061809,5214,0.3636364,Good,Good,0
4061810,5213,1,Good,Good,0
4061811,5212,1,Good,Good,0
4061812,5213,1,Good,Good,0
4061901,5202,0.2608696,Poor,Good,0
4061901,5211,0.7391304,Good,Good,0
4061902,5202,0.3333333,Poor,Good,0
4061902,5211,0.6666667,Good,Good,0
4061903,5211,1,Good,Good,0
4061904,5211,1,Good,Good,0
4061905,5211,1,Good,Good,0
4061906,5211,1,Good,Good,0
4061907,5211,1,Good,Good,0
4061908,5211,1,Good,Good,0
4061909,5211,1,Good,Good,0
4061910,5211,1,Good,Good,0
4061911,5211,1,Good,Good,0
4062001,5211,1,Good,Good,0
4062002,5211,1,Good,Good,0
4062003,5211,1,Good,Good,0
4062004,5211,1,Good,Good,0
4062005,5211,1,Good,Good,0
4062006,5211,1,Good,Good,0
4062007,5211,1,Good,Good,0
4062008,5211,1,Good,Good,0
4062009,5211,1,Good,Good,0
4062010,5211,1,Good,Good,0
4062011,5211,1,Good,Good,0
4062012,5211,1,Good,Good,0
4062013,5211,1,Good,Good,0
4062101,5204,1,Acceptable,Good,0
4062102,5203,0.4186047,Poor,Good,0
4062102,5204,0.5813953,Acceptable,Good,0
4062103,5211,0.0294118,Good,Good,0
4062103,5203,0.4117647,Poor,Good,0
4062103,5204,0.5588235,Acceptable,Good,0
4062104,5203,0.125,Poor,Good,0
4062104,5211,0.875,Good,Good,0
4062105,5204,0.2307692,Acceptable,Good,0
4062105,5203,0.7692308,Poor,Good,0
4062106,5203,0.025641,Poor,Good,0
4062106,5204,0.974359,Acceptable,Good,0
4062107,5203,1,Poor,Good,0
4062108,5211,0.0526316,Good,Good,0
4062108,5204,0.1842105,Acceptable,Good,0
4062108,5203,0.3684211,Poor,Good,0
4062108,5202,0.3947368,Poor,Good,0
4062109,5202,1,Poor,Good,0
4062110,5210,0.1290323,Acceptable,Good,0
4062110,5174,0.1612903,Acceptable,Good,0
4062110,5202,0.7096774,Poor,Good,0
4062111,5204,1,Acceptable,Good,0
4062112,5204,1,Acceptable,Good,0
4062113,5204,1,Acceptable,Good,0
4062201,5221,0.1836735,Poor,Good,0
4062201,5223,0.2653061,Good,Good,0
4062201,5222,0.5510204,Acceptable,Good,0
4062202,5222,1,Acceptable,Good,0
4062301,5223,1,Good,Good,0
4062302,5223,1,Good,Good,0
4062303,5220,0,Good,Good,1
4062303,5223,1,Good,Good,0
4062304,5223,1,Good,Good,0
4062305,5223,1,Good,Good,0
4062306,5223,1,Good,Good,0
4062307,5223,1,Good,Good,0
4062308,5223,1,Good,Good,0
4070101,5035,1,Good,Good,0
4070102,5035,1,Good,Good,0
4070103,5035,1,Good,Good,0
4070104,5035,1,Good,Good,0
4070105,5034,1,Good,Good,0
4070106,5035,1,Good,Good,0
4070107,5035,1,Good,Good,0
4070108,5035,1,Good,Good,0
4070109,5034,1,Good,Good,0
4070201,5034,1,Good,Good,0
4070202,5034,1,Good,Good,0
4070203,5034,1,Good,Good,0
4070204,5035,1,Good,Good,0
4070205,5034,1,Good,Good,0
4070206,5034,1,Good,Good,0
4070207,5034,1,Good,Good,0
4070208,5034,1,Good,Good,0
4070209,5034,1,Good,Good,0
4070210,5035,1,Good,Good,0
4070211,5034,1,Good,Good,0
4070212,5035,1,Good,Good,0
4070301,5061,0.3333333,Good,Good,0
4070301,5034,0.6666667,Good,Good,0
4070302,5061,1,Good,Good,0
4070303,5034,1,Good,Good,0
4070304,5034,1,Good,Good,0
4070305,5034,1,Good,Good,0
4070306,5034,1,Good,Good,0
4070307,5034,1,Good,Good,0
4070308,5034,1,Good,Good,0
4070309,5034,1,Good,Good,0
4070310,5034,1,Good,Good,0
4070311,5034,0.3,Good,Good,0
4070311,5061,0.7,Good,Good,0
4070312,5034,1,Good,Good,0
4070313,5034,1,Good,Good,0
4070314,5034,1,Good,Good,0
4070401,5061,1,Good,Good,0
4070402,5061,1,Good,Good,0
4070403,5061,1,Good,Good,0
4070404,5061,1,Good,Good,0
4070405,5061,0.2857143,Good,Good,0
4070405,5063,0.7142857,Good,Good,0
4070406,5063,1,Good,Good,0
4070407,5063,1,Good,Good,0
4070408,5061,1,Good,Good,0
4070409,5061,1,Good,Good,0
4070501,5063,1,Good,Good,0
4070502,5063,1,Good,Good,0
4070503,5063,1,Good,Good,0
4070504,5063,1,Good,Good,0
4070505,5063,1,Good,Good,0
4070506,5063,1,Good,Good,0
4070507,5061,1,Good,Good,0
4070508,5061,1,Good,Good,0
4070509,5063,1,Good,Good,0
4070510,5063,1,Good,Good,0
4070511,5063,1,Good,Good,0
4070512,5061,1,Good,Good,0
4070513,5063,1,Good,Good,0
4070601,5061,1,Good,Good,0
4070602,5063,1,Good,Good,0
4070603,5061,1,Good,Good,0
4070604,5061,1,Good,Good,0
4070605,5061,1,Good,Good,0
4070606,5061,1,Good,Good,0
4070607,5063,1,Good,Good,0
4070608,5063,1,Good,Good,0
4070609,5063,1,Good,Good,0
4070610,5061,1,Good,Good,0
4070611,5061,1,Good,Good,0
4070612,5034,1,Good,Good,0
4070613,5061,1,Good,Good,0
4070701,5063,1,Good,Good,0
4070702,5063,1,Good,Good,0
4070703,5063,1,Good,Good,0
4070704,5064,1,Good,Good,0
4070705,5064,1,Good,Good,0
4070706,5064,1,Good,Good,0
4070707,5064,1,Good,Good,0
4070708,5064,1,Good,Good,0
4070709,5063,1,Good,Good,0
4070710,5063,1,Good,Good,0
4070801,5062,1,Good,Good,0
4070802,5062,1,Good,Good,0
4070803,5062,1,Good,Good,0
4070804,5062,0.3333333,Good,Good,0
4070804,5064,0.6666667,Good,Good,0
4070805,5062,1,Good,Good,0
4070806,5062,1,Good,Good,0
4070807,5062,1,Good,Good,0
4070808,5062,1,Good,Good,0
4070809,5062,1,Good,Good,0
4070810,5062,1,Good,Good,0
4070811,5062,1,Good,Good,0
4070901,5041,1,Good,Good,0
4070902,5041,1,Good,Good,0
4070903,5041,1,Good,Good,0
4070904,5041,1,Good,Good,0
4070905,5041,1,Good,Good,0
4070906,5062,1,Good,Good,0
4070907,5062,1,Good,Good,0
4070908,5062,1,Good,Good,0
4070909,5062,1,Good,Good,0
4070910,5062,1,Good,Good,0
4070911,5062,1,Good,Good,0
4071001,5039,1,Good,Good,0
4071002,5039,1,Good,Good,0
4071003,5041,1,Good,Good,0
4071004,5041,1,Good,Good,0
4071005,5041,1,Good,Good,0
4071006,5039,1,Good,Good,0
4071007,5041,1,Good,Good,0
4071008,5041,1,Good,Good,0
4071009,5041,1,Good,Good,0
4071010,5041,1,Good,Good,0
4071011,5041,1,Good,Good,0
4071012,5039,1,Good,Good,0
4071101,5042,1,Good,Good,0
4071102,5042,1,Good,Good,0
4071103,5042,1,Good,Good,0
4071104,5041,1,Good,Good,0
4071105,5039,1,Good,Good,0
4071106,5041,1,Good,Good,0
4071107,5039,1,Good,Good,0
4071108,5039,1,Good,Good,0
4071109,5039,1,Good,Good,0
4071110,5039,1,Good,Good,0
4071111,5041,1,Good,Good,0
4071112,5041,1,Good,Good,0
4071113,5041,1,Good,Good,0
4071114,5042,1,Good,Good,0
4071201,5041,0.2222222,Good,Good,0
4071201,5062,0.7777778,Good,Good,0
4071202,5041,1,Good,Good,0
4071203,5041,1,Good,Good,0
4071204,5041,1,Good,Good,0
4071205,5062,1,Good,Good,0
4071206,5062,1,Good,Good,0
4071207,5062,1,Good,Good,0
4071301,5062,1,Good,Good,0
4071302,5041,1,Good,Good,0
4071303,5041,1,Good,Good,0
4071304,5041,1,Good,Good,0
4071305,5062,1,Good,Good,0
4071306,5041,1,Good,Good,0
4071401,5062,1,Good,Good,0
4071402,5062,1,Good,Good,0
4071403,5062,1,Good,Good,0
4071404,5062,1,Good,Good,0
4071405,5062,1,Good,Good,0
4071406,5062,1,Good,Good,0
4071407,5062,0.1351351,Good,Good,0
4071407,5052,0.8648649,Good,Good,0
4071408,5052,1,Good,Good,0
4071409,5062,1,Good,Good,0
4071410,5062,1,Good,Good,0
4071411,5062,1,Good,Good,0
4071412,5062,1,Good,Good,0
4071413,5062,1,Good,Good,0
4071501,5050,0.25,Good,Good,0
4071501,5041,0.75,Good,Good,0
4071502,5042,1,Good,Good,0
4071503,5042,1,Good,Good,0
4071504,5042,1,Good,Good,0
4071505,5042,1,Good,Good,0
4071506,5050,0.25,Good,Good,0
4071506,5042,0.75,Good,Good,0
4071507,5050,1,Good,Good,0
4071508,5050,1,Good,Good,0
4071509,5051,1,Good,Good,0
4071510,5042,1,Good,Good,0
4071511,5042,1,Good,Good,0
4071512,5041,0.2,Good,Good,0
4071512,5042,0.8,Good,Good,0
4071513,5042,1,Good,Good,0
4071514,5051,1,Good,Good,0
4071515,5050,1,Good,Good,0
4071601,5051,1,Good,Good,0
4071602,5051,1,Good,Good,0
4071603,5050,1,Good,Good,0
4071604,5050,1,Good,Good,0
4071605,5042,1,Good,Good,0
4071606,5042,1,Good,Good,0
4071607,5050,1,Good,Good,0
4071608,5050,1,Good,Good,0
4071609,5050,1,Good,Good,0
4071610,5050,1,Good,Good,0
4071611,5050,1,Good,Good,0
4071612,5051,0.125,Good,Good,0
4071612,5050,0.875,Good,Good,0
4071701,5156,0.4666667,Poor,Good,0
4071701,5051,0.5333333,Good,Good,0
4071702,5051,1,Good,Good,0
4071703,5051,1,Good,Good,0
4071704,5051,1,Good,Good,0
4071705,5051,1,Good,Good,0
4071706,5051,1,Good,Good,0
4071707,5052,1,Good,Good,0
4071708,5052,1,Good,Good,0
4071709,5051,1,Good,Good,0
4071710,5051,1,Good,Good,0
4071711,5052,1,Good,Good,0
4071712,5051,1,Good,Good,0
4071713,5051,1,Good,Good,0
4071714,5051,1,Good,Good,0
4071801,5150,0.0408163,Poor,Good,0
4071801,5152,0.1632653,Good,Good,0
4071801,5062,0.3265306,Good,Good,0
4071801,5052,0.4693878,Good,Good,0
4071802,5062,1,Good,Good,0
4071803,5062,1,Good,Good,0
4071804,5062,0.3023256,Good,Good,0
4071804,5052,0.6976744,Good,Good,0
4071805,5052,1,Good,Good,0
4071806,5052,1,Good,Good,0
4071807,5051,1,Good,Good,0
4071808,5051,1,Good,Good,0
4071809,5052,1,Good,Good,0
4071810,5052,1,Good,Good,0
4071811,5062,0.125,Good,Good,0
4071811,5064,0.875,Good,Good,0
4071812,5052,1,Good,Good,0
4071813,5064,1,Good,Good,0
4071814,5062,1,Good,Good,0
4071815,5052,0.25,Good,Good,0
4071815,5051,0.75,Good,Good,0
4071901,5152,1,Good,Good,0
4071902,5152,1,Good,Good,0
4071903,5152,1,Good,Good,0
4071904,5152,1,Good,Good,0
4071905,5152,1,Good,Good,0
