CD_CODE_2006,CD_CODE_2006,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
1290604,1290604,146,Werriwa,1,Good,Good,0
1290605,1290605,146,Werriwa,1,Good,Good,0
1290606,1290606,146,Werriwa,0.1,Good,Good,0
1290606,1290606,115,Fowler,0.9,Good,Good,0
1290607,1290607,115,Fowler,1,Good,Good,0
1290608,1290608,115,Fowler,1,Good,Good,0
1290609,1290609,115,Fowler,1,Good,Good,0
1290701,1290701,115,Fowler,1,Good,Good,0
1290702,1290702,115,Fowler,1,Good,Good,0
1290703,1290703,115,Fowler,1,Good,Good,0
1290704,1290704,115,Fowler,1,Good,Good,0
1290705,1290705,115,Fowler,1,Good,Good,0
1290706,1290706,115,Fowler,1,Good,Good,0
1290707,1290707,115,Fowler,1,Good,Good,0
1290708,1290708,115,Fowler,1,Good,Good,0
1290709,1290709,115,Fowler,1,Good,Good,0
1290710,1290710,115,Fowler,1,Good,Good,0
1290711,1290711,115,Fowler,1,Good,Good,0
1290712,1290712,115,Fowler,1,Good,Good,0
1290713,1290713,115,Fowler,1,Good,Good,0
1290714,1290714,119,Hughes,0.125,Good,Good,0
1290714,1290714,115,Fowler,0.875,Good,Good,0
1290801,1290801,115,Fowler,1,Good,Good,0
1290802,1290802,115,Fowler,1,Good,Good,0
1290803,1290803,115,Fowler,1,Good,Good,0
1290804,1290804,115,Fowler,1,Good,Good,0
1290805,1290805,115,Fowler,1,Good,Good,0
1290806,1290806,115,Fowler,1,Good,Good,0
1290807,1290807,115,Fowler,1,Good,Good,0
1290808,1290808,115,Fowler,1,Good,Good,0
1290809,1290809,115,Fowler,1,Good,Good,0
1290901,1290901,115,Fowler,1,Good,Good,0
1290902,1290902,115,Fowler,1,Good,Good,0
1290903,1290903,115,Fowler,1,Good,Good,0
1290904,1290904,115,Fowler,1,Good,Good,0
1290905,1290905,115,Fowler,1,Good,Good,0
1290906,1290906,115,Fowler,1,Good,Good,0
1290907,1290907,115,Fowler,1,Good,Good,0
1290908,1290908,115,Fowler,1,Good,Good,0
1290909,1290909,115,Fowler,1,Good,Good,0
1290910,1290910,115,Fowler,1,Good,Good,0
1290911,1290911,115,Fowler,1,Good,Good,0
1290912,1290912,115,Fowler,1,Good,Good,0
1290913,1290913,115,Fowler,1,Good,Good,0
1291001,1291001,115,Fowler,1,Good,Good,0
1291002,1291002,115,Fowler,1,Good,Good,0
1291003,1291003,115,Fowler,1,Good,Good,0
1291004,1291004,115,Fowler,1,Good,Good,0
1291005,1291005,115,Fowler,1,Good,Good,0
1291006,1291006,115,Fowler,1,Good,Good,0
1291007,1291007,119,Hughes,1,Good,Good,0
1291008,1291008,119,Hughes,1,Good,Good,0
1291009,1291009,119,Hughes,1,Good,Good,0
1291010,1291010,115,Fowler,1,Good,Good,0
1291011,1291011,115,Fowler,1,Good,Good,0
1291012,1291012,119,Hughes,1,Good,Good,0
1291013,1291013,115,Fowler,1,Good,Good,0
1291101,1291101,119,Hughes,1,Good,Good,0
1291102,1291102,119,Hughes,1,Good,Good,0
1291103,1291103,119,Hughes,1,Good,Good,0
1291104,1291104,119,Hughes,1,Good,Good,0
1291105,1291105,119,Hughes,1,Good,Good,0
1291106,1291106,119,Hughes,1,Good,Good,0
1291107,1291107,119,Hughes,1,Good,Good,0
1291108,1291108,119,Hughes,1,Good,Good,0
1291109,1291109,119,Hughes,1,Good,Good,0
1291110,1291110,119,Hughes,1,Good,Good,0
1291111,1291111,119,Hughes,1,Good,Good,0
1291112,1291112,119,Hughes,1,Good,Good,0
1291113,1291113,119,Hughes,1,Good,Good,0
1291114,1291114,119,Hughes,1,Good,Good,0
1291115,1291115,119,Hughes,1,Good,Good,0
1291201,1291201,119,Hughes,1,Good,Good,0
1291202,1291202,146,Werriwa,1,Good,Good,0
1291203,1291203,146,Werriwa,1,Good,Good,0
1291204,1291204,115,Fowler,1,Good,Good,0
1291205,1291205,146,Werriwa,0.125,Good,Good,0
1291205,1291205,115,Fowler,0.875,Good,Good,0
1291206,1291206,146,Werriwa,1,Good,Good,0
1291207,1291207,146,Werriwa,1,Good,Good,0
1291208,1291208,146,Werriwa,1,Good,Good,0
1291209,1291209,146,Werriwa,1,Good,Good,0
1291210,1291210,146,Werriwa,1,Good,Good,0
1291211,1291211,146,Werriwa,1,Good,Good,0
1291212,1291212,146,Werriwa,1,Good,Good,0
1291213,1291213,119,Hughes,1,Good,Good,0
1291214,1291214,119,Hughes,1,Good,Good,0
1291301,1291301,146,Werriwa,1,Good,Good,0
1291302,1291302,146,Werriwa,1,Good,Good,0
1291303,1291303,146,Werriwa,1,Good,Good,0
1291304,1291304,146,Werriwa,1,Good,Good,0
1291305,1291305,146,Werriwa,1,Good,Good,0
1291306,1291306,146,Werriwa,1,Good,Good,0
1291307,1291307,146,Werriwa,1,Good,Good,0
1291308,1291308,146,Werriwa,1,Good,Good,0
1291309,1291309,146,Werriwa,1,Good,Good,0
1291310,1291310,146,Werriwa,1,Good,Good,0
1291311,1291311,146,Werriwa,1,Good,Good,0
1291312,1291312,146,Werriwa,1,Good,Good,0
1291313,1291313,146,Werriwa,1,Good,Good,0
1291314,1291314,146,Werriwa,1,Good,Good,0
1291315,1291315,146,Werriwa,1,Good,Good,0
1291316,1291316,146,Werriwa,1,Good,Good,0
1291317,1291317,146,Werriwa,1,Good,Good,0
1291318,1291318,146,Werriwa,1,Good,Good,0
1291319,1291319,146,Werriwa,1,Good,Good,0
1291320,1291320,146,Werriwa,1,Good,Good,0
1291321,1291321,146,Werriwa,1,Good,Good,0
1291322,1291322,146,Werriwa,1,Good,Good,0
1291323,1291323,146,Werriwa,1,Good,Good,0
1291324,1291324,146,Werriwa,1,Good,Good,0
1291325,1291325,146,Werriwa,1,Good,Good,0
1291326,1291326,146,Werriwa,0.9772727,Good,Good,0
1291326,1291326,125,Macarthur,0.0227273,Good,Good,0
1291401,1291401,125,Macarthur,1,Good,Good,0
1291402,1291402,125,Macarthur,1,Good,Good,0
1291403,1291403,125,Macarthur,1,Good,Good,0
1291404,1291404,125,Macarthur,1,Good,Good,0
1291405,1291405,120,Hume,1,Good,Good,0
1291406,1291406,125,Macarthur,0.96,Good,Good,0
1291406,1291406,120,Hume,0.04,Good,Good,0
1291407,1291407,120,Hume,1,Good,Good,0
1291408,1291408,120,Hume,1,Good,Good,0
1291409,1291409,120,Hume,1,Good,Good,0
1291410,1291410,120,Hume,1,Good,Good,0
1291501,1291501,120,Hume,1,Good,Good,0
1291502,1291502,120,Hume,1,Good,Good,0
1291503,1291503,120,Hume,1,Good,Good,0
1291504,1291504,120,Hume,1,Good,Good,0
1291505,1291505,120,Hume,1,Good,Good,0
1291506,1291506,125,Macarthur,0.1666667,Good,Good,0
1291506,1291506,120,Hume,0.8333333,Good,Good,0
1291507,1291507,120,Hume,1,Good,Good,0
1291508,1291508,120,Hume,1,Good,Good,0
1291509,1291509,120,Hume,1,Good,Good,0
1291510,1291510,125,Macarthur,0.9777778,Good,Good,0
1291510,1291510,120,Hume,0.0222222,Good,Good,0
1291511,1291511,120,Hume,1,Good,Good,0
1291512,1291512,125,Macarthur,1,Good,Good,0
1291513,1291513,125,Macarthur,1,Good,Good,0
1291514,1291514,120,Hume,1,Good,Good,0
1291515,1291515,125,Macarthur,1,Good,Good,0
1291516,1291516,125,Macarthur,1,Good,Good,0
1291517,1291517,125,Macarthur,1,Good,Good,0
1291518,1291518,125,Macarthur,1,Good,Good,0
1291519,1291519,125,Macarthur,1,Good,Good,0
1291520,1291520,125,Macarthur,1,Good,Good,0
1291521,1291521,125,Macarthur,1,Good,Good,0
1291601,1291601,120,Hume,1,Good,Good,0
1291602,1291602,120,Hume,1,Good,Good,0
1291603,1291603,120,Hume,1,Good,Good,0
1291604,1291604,120,Hume,1,Good,Good,0
1291605,1291605,120,Hume,1,Good,Good,0
1291606,1291606,120,Hume,1,Good,Good,0
1291607,1291607,120,Hume,1,Good,Good,0
1291608,1291608,120,Hume,1,Good,Good,0
1291609,1291609,120,Hume,1,Good,Good,0
1291610,1291610,120,Hume,1,Good,Good,0
1291701,1291701,146,Werriwa,1,Good,Good,0
1291702,1291702,146,Werriwa,1,Good,Good,0
1291703,1291703,146,Werriwa,1,Good,Good,0
1291704,1291704,146,Werriwa,1,Good,Good,0
1291705,1291705,146,Werriwa,1,Good,Good,0
1291706,1291706,146,Werriwa,1,Good,Good,0
1291707,1291707,146,Werriwa,1,Good,Good,0
1291708,1291708,146,Werriwa,1,Good,Good,0
1291709,1291709,146,Werriwa,1,Good,Good,0
1291710,1291710,146,Werriwa,1,Good,Good,0
1291711,1291711,146,Werriwa,1,Good,Good,0
1291712,1291712,146,Werriwa,1,Good,Good,0
1291713,1291713,146,Werriwa,1,Good,Good,0
1291714,1291714,146,Werriwa,1,Good,Good,0
1291715,1291715,146,Werriwa,1,Good,Good,0
1291801,1291801,119,Hughes,1,Good,Good,0
1291802,1291802,119,Hughes,1,Good,Good,0
1291803,1291803,119,Hughes,1,Good,Good,0
1291804,1291804,119,Hughes,1,Good,Good,0
1291805,1291805,119,Hughes,1,Good,Good,0
1291806,1291806,119,Hughes,1,Good,Good,0
1291807,1291807,119,Hughes,1,Good,Good,0
1291808,1291808,119,Hughes,1,Good,Good,0
1291809,1291809,119,Hughes,1,Good,Good,0
1291810,1291810,119,Hughes,1,Good,Good,0
1291811,1291811,119,Hughes,1,Good,Good,0
1291812,1291812,119,Hughes,1,Good,Good,0
1291813,1291813,119,Hughes,1,Good,Good,0
1291901,1291901,120,Hume,1,Good,Good,0
1291902,1291902,120,Hume,1,Good,Good,0
1291903,1291903,120,Hume,1,Good,Good,0
1291904,1291904,120,Hume,1,Good,Good,0
1291905,1291905,120,Hume,1,Good,Good,0
1291906,1291906,120,Hume,1,Good,Good,0
1291907,1291907,120,Hume,1,Good,Good,0
1291908,1291908,120,Hume,1,Good,Good,0
1291909,1291909,120,Hume,1,Good,Good,0
1291910,1291910,120,Hume,1,Good,Good,0
1291911,1291911,120,Hume,1,Good,Good,0
1291912,1291912,120,Hume,1,Good,Good,0
1291913,1291913,120,Hume,1,Good,Good,0
1291914,1291914,120,Hume,1,Good,Good,0
1291915,1291915,120,Hume,1,Good,Good,0
1300101,1300101,125,Macarthur,1,Good,Good,0
1300102,1300102,125,Macarthur,1,Good,Good,0
1300103,1300103,125,Macarthur,1,Good,Good,0
1300104,1300104,125,Macarthur,1,Good,Good,0
1300105,1300105,125,Macarthur,1,Good,Good,0
1300106,1300106,125,Macarthur,1,Good,Good,0
1300107,1300107,125,Macarthur,1,Good,Good,0
1300108,1300108,125,Macarthur,1,Good,Good,0
1300109,1300109,125,Macarthur,1,Good,Good,0
1300110,1300110,125,Macarthur,1,Good,Good,0
1300111,1300111,125,Macarthur,1,Good,Good,0
1300112,1300112,125,Macarthur,1,Good,Good,0
1300113,1300113,125,Macarthur,1,Good,Good,0
1300114,1300114,125,Macarthur,1,Good,Good,0
1300201,1300201,125,Macarthur,1,Good,Good,0
1300202,1300202,125,Macarthur,1,Good,Good,0
1300203,1300203,125,Macarthur,1,Good,Good,0
1300204,1300204,125,Macarthur,1,Good,Good,0
1300205,1300205,125,Macarthur,1,Good,Good,0
1300206,1300206,125,Macarthur,1,Good,Good,0
1300207,1300207,125,Macarthur,1,Good,Good,0
1300208,1300208,125,Macarthur,1,Good,Good,0
1300209,1300209,125,Macarthur,1,Good,Good,0
1300210,1300210,146,Werriwa,0.0681818,Good,Good,0
1300210,1300210,125,Macarthur,0.9318182,Good,Good,0
1300211,1300211,125,Macarthur,1,Good,Good,0
1300301,1300301,125,Macarthur,1,Good,Good,0
1300302,1300302,125,Macarthur,1,Good,Good,0
1300303,1300303,125,Macarthur,1,Good,Good,0
1300304,1300304,125,Macarthur,1,Good,Good,0
1300305,1300305,125,Macarthur,1,Good,Good,0
1300306,1300306,125,Macarthur,1,Good,Good,0
1300307,1300307,125,Macarthur,1,Good,Good,0
1300308,1300308,125,Macarthur,1,Good,Good,0
1300309,1300309,125,Macarthur,1,Good,Good,0
1300310,1300310,125,Macarthur,1,Good,Good,0
1300311,1300311,125,Macarthur,1,Good,Good,0
1300312,1300312,125,Macarthur,1,Good,Good,0
1300313,1300313,125,Macarthur,1,Good,Good,0
1300401,1300401,125,Macarthur,1,Good,Good,0
1300402,1300402,125,Macarthur,1,Good,Good,0
1300403,1300403,125,Macarthur,1,Good,Good,0
1300404,1300404,125,Macarthur,1,Good,Good,0
1300405,1300405,125,Macarthur,1,Good,Good,0
1300406,1300406,125,Macarthur,1,Good,Good,0
1300407,1300407,125,Macarthur,1,Good,Good,0
1300408,1300408,125,Macarthur,1,Good,Good,0
1300409,1300409,125,Macarthur,1,Good,Good,0
1300410,1300410,125,Macarthur,1,Good,Good,0
1300411,1300411,125,Macarthur,1,Good,Good,0
1300412,1300412,125,Macarthur,1,Good,Good,0
1300413,1300413,125,Macarthur,1,Good,Good,0
1300414,1300414,125,Macarthur,1,Good,Good,0
1300501,1300501,125,Macarthur,1,Good,Good,0
1300502,1300502,125,Macarthur,1,Good,Good,0
1300503,1300503,125,Macarthur,1,Good,Good,0
1300504,1300504,125,Macarthur,1,Good,Good,0
1300505,1300505,125,Macarthur,1,Good,Good,0
1300506,1300506,125,Macarthur,1,Good,Good,0
1300507,1300507,125,Macarthur,1,Good,Good,0
1300508,1300508,125,Macarthur,1,Good,Good,0
1300509,1300509,125,Macarthur,1,Good,Good,0
1300510,1300510,125,Macarthur,1,Good,Good,0
1300511,1300511,125,Macarthur,1,Good,Good,0
1300601,1300601,125,Macarthur,1,Good,Good,0
1300602,1300602,125,Macarthur,1,Good,Good,0
1300603,1300603,125,Macarthur,1,Good,Good,0
1300604,1300604,125,Macarthur,1,Good,Good,0
1300605,1300605,125,Macarthur,1,Good,Good,0
1300606,1300606,125,Macarthur,1,Good,Good,0
1300607,1300607,125,Macarthur,1,Good,Good,0
1300608,1300608,125,Macarthur,1,Good,Good,0
1300609,1300609,125,Macarthur,1,Good,Good,0
1300610,1300610,125,Macarthur,1,Good,Good,0
1300611,1300611,125,Macarthur,1,Good,Good,0
1300612,1300612,125,Macarthur,1,Good,Good,0
1300613,1300613,125,Macarthur,1,Good,Good,0
1300614,1300614,125,Macarthur,1,Good,Good,0
1300615,1300615,125,Macarthur,1,Good,Good,0
1300701,1300701,125,Macarthur,1,Good,Good,0
1300702,1300702,125,Macarthur,1,Good,Good,0
1300703,1300703,125,Macarthur,1,Good,Good,0
1300704,1300704,125,Macarthur,1,Good,Good,0
1300705,1300705,125,Macarthur,1,Good,Good,0
1300706,1300706,125,Macarthur,1,Good,Good,0
1300707,1300707,125,Macarthur,1,Good,Good,0
1300708,1300708,125,Macarthur,1,Good,Good,0
1300709,1300709,125,Macarthur,1,Good,Good,0
1300710,1300710,125,Macarthur,1,Good,Good,0
1300801,1300801,125,Macarthur,1,Good,Good,0
1300802,1300802,125,Macarthur,1,Good,Good,0
1300803,1300803,125,Macarthur,1,Good,Good,0
1300804,1300804,125,Macarthur,1,Good,Good,0
1300805,1300805,125,Macarthur,1,Good,Good,0
1300806,1300806,125,Macarthur,1,Good,Good,0
1300807,1300807,125,Macarthur,1,Good,Good,0
1300808,1300808,125,Macarthur,1,Good,Good,0
1300809,1300809,125,Macarthur,1,Good,Good,0
1300810,1300810,125,Macarthur,1,Good,Good,0
1300901,1300901,125,Macarthur,1,Good,Good,0
1300902,1300902,125,Macarthur,1,Good,Good,0
1300903,1300903,125,Macarthur,1,Good,Good,0
1300904,1300904,125,Macarthur,1,Good,Good,0
1300905,1300905,125,Macarthur,1,Good,Good,0
1300906,1300906,125,Macarthur,1,Good,Good,0
1300907,1300907,125,Macarthur,1,Good,Good,0
1300908,1300908,125,Macarthur,1,Good,Good,0
1300909,1300909,125,Macarthur,1,Good,Good,0
1300910,1300910,125,Macarthur,1,Good,Good,0
1301001,1301001,125,Macarthur,1,Good,Good,0
1301002,1301002,125,Macarthur,1,Good,Good,0
1301003,1301003,125,Macarthur,1,Good,Good,0
1301004,1301004,125,Macarthur,1,Good,Good,0
1301005,1301005,125,Macarthur,1,Good,Good,0
1301006,1301006,125,Macarthur,1,Good,Good,0
1301007,1301007,125,Macarthur,1,Good,Good,0
1301008,1301008,125,Macarthur,1,Good,Good,0
1301009,1301009,125,Macarthur,1,Good,Good,0
1301010,1301010,125,Macarthur,1,Good,Good,0
1301101,1301101,125,Macarthur,1,Good,Good,0
1301102,1301102,125,Macarthur,1,Good,Good,0
1301103,1301103,125,Macarthur,1,Good,Good,0
1301104,1301104,125,Macarthur,1,Good,Good,0
1301105,1301105,125,Macarthur,1,Good,Good,0
1301106,1301106,125,Macarthur,1,Good,Good,0
1301107,1301107,125,Macarthur,1,Good,Good,0
1301108,1301108,125,Macarthur,1,Good,Good,0
1301109,1301109,125,Macarthur,1,Good,Good,0
1301110,1301110,125,Macarthur,1,Good,Good,0
1301111,1301111,125,Macarthur,1,Good,Good,0
1301112,1301112,125,Macarthur,1,Good,Good,0
1301201,1301201,146,Werriwa,1,Good,Good,0
1301202,1301202,146,Werriwa,0.8055556,Good,Good,0
1301202,1301202,125,Macarthur,0.1944444,Good,Good,0
1301203,1301203,125,Macarthur,1,Good,Good,0
1301205,1301205,125,Macarthur,1,Good,Good,0
1301206,1301206,125,Macarthur,1,Good,Good,0
1301207,1301207,125,Macarthur,1,Good,Good,0
1301208,1301208,125,Macarthur,1,Good,Good,0
1301209,1301209,125,Macarthur,1,Good,Good,0
1301210,1301210,125,Macarthur,1,Good,Good,0
1301211,1301211,125,Macarthur,1,Good,Good,0
1301212,1301212,125,Macarthur,1,Good,Good,0
1301213,1301213,125,Macarthur,1,Good,Good,0
1301214,1301214,125,Macarthur,1,Good,Good,0
1301301,1301301,146,Werriwa,1,Good,Good,0
1301302,1301302,146,Werriwa,1,Good,Good,0
1301303,1301303,146,Werriwa,1,Good,Good,0
1301304,1301304,146,Werriwa,1,Good,Good,0
1301305,1301305,146,Werriwa,1,Good,Good,0
1301306,1301306,146,Werriwa,1,Good,Good,0
1301307,1301307,146,Werriwa,1,Good,Good,0
1301308,1301308,146,Werriwa,1,Good,Good,0
1301309,1301309,146,Werriwa,1,Good,Good,0
1301310,1301310,146,Werriwa,1,Good,Good,0
1301311,1301311,146,Werriwa,1,Good,Good,0
1301312,1301312,146,Werriwa,1,Good,Good,0
1301401,1301401,146,Werriwa,1,Good,Good,0
1301402,1301402,146,Werriwa,1,Good,Good,0
1301403,1301403,146,Werriwa,1,Good,Good,0
1301404,1301404,146,Werriwa,1,Good,Good,0
1301405,1301405,146,Werriwa,1,Good,Good,0
1301406,1301406,146,Werriwa,1,Good,Good,0
1301407,1301407,146,Werriwa,1,Good,Good,0
1301408,1301408,146,Werriwa,1,Good,Good,0
1301409,1301409,146,Werriwa,1,Good,Good,0
1301410,1301410,146,Werriwa,1,Good,Good,0
1301411,1301411,146,Werriwa,1,Good,Good,0
1301412,1301412,146,Werriwa,1,Good,Good,0
1301501,1301501,146,Werriwa,1,Good,Good,0
1301502,1301502,146,Werriwa,1,Good,Good,0
1301503,1301503,146,Werriwa,1,Good,Good,0
1301504,1301504,146,Werriwa,1,Good,Good,0
1301505,1301505,146,Werriwa,1,Good,Good,0
1301506,1301506,146,Werriwa,1,Good,Good,0
1301507,1301507,146,Werriwa,1,Good,Good,0
1301508,1301508,146,Werriwa,0.96875,Good,Good,0
1301508,1301508,125,Macarthur,0.03125,Good,Good,0
1301509,1301509,146,Werriwa,1,Good,Good,0
1301510,1301510,146,Werriwa,0.1428571,Good,Good,0
1301510,1301510,125,Macarthur,0.8571429,Good,Good,0
1301511,1301511,146,Werriwa,1,Good,Good,0
1301601,1301601,146,Werriwa,0.255814,Good,Good,0
1301601,1301601,125,Macarthur,0.744186,Good,Good,0
1301602,1301602,125,Macarthur,1,Good,Good,0
1301603,1301603,125,Macarthur,1,Good,Good,0
1301604,1301604,125,Macarthur,1,Good,Good,0
1301605,1301605,125,Macarthur,1,Good,Good,0
1301606,1301606,125,Macarthur,1,Good,Good,0
1301607,1301607,125,Macarthur,1,Good,Good,0
1301608,1301608,125,Macarthur,1,Good,Good,0
1301609,1301609,125,Macarthur,1,Good,Good,0
1301610,1301610,125,Macarthur,1,Good,Good,0
1301611,1301611,125,Macarthur,1,Good,Good,0
1301612,1301612,125,Macarthur,1,Good,Good,0
1301701,1301701,125,Macarthur,1,Good,Good,0
1301702,1301702,125,Macarthur,1,Good,Good,0
1301703,1301703,125,Macarthur,1,Good,Good,0
1301704,1301704,125,Macarthur,1,Good,Good,0
1301705,1301705,125,Macarthur,1,Good,Good,0
1301706,1301706,125,Macarthur,1,Good,Good,0
1301707,1301707,125,Macarthur,1,Good,Good,0
1301708,1301708,125,Macarthur,1,Good,Good,0
1301709,1301709,125,Macarthur,1,Good,Good,0
1301710,1301710,125,Macarthur,1,Good,Good,0
1301711,1301711,125,Macarthur,1,Good,Good,0
1301801,1301801,125,Macarthur,1,Good,Good,0
1301802,1301802,125,Macarthur,1,Good,Good,0
1301803,1301803,125,Macarthur,1,Good,Good,0
1301804,1301804,125,Macarthur,1,Good,Good,0
1301805,1301805,125,Macarthur,1,Good,Good,0
1301806,1301806,125,Macarthur,1,Good,Good,0
1301807,1301807,125,Macarthur,1,Good,Good,0
1301808,1301808,125,Macarthur,1,Good,Good,0
1301809,1301809,125,Macarthur,1,Good,Good,0
1301810,1301810,125,Macarthur,0.9772727,Good,Good,0
1301810,1301810,111,Cunningham,0.0227273,Good,Good,0
1301811,1301811,125,Macarthur,1,Good,Good,0
1310101,1310101,119,Hughes,1,Good,Good,0
1310102,1310102,119,Hughes,1,Good,Good,0
1310103,1310103,119,Hughes,1,Good,Good,0
1310104,1310104,,,1,Poor,Good,2
1310105,1310105,119,Hughes,1,Good,Good,0
1310106,1310106,119,Hughes,1,Good,Good,0
1310107,1310107,119,Hughes,1,Good,Good,0
1310108,1310108,119,Hughes,1,Good,Good,0
1310109,1310109,119,Hughes,1,Good,Good,0
1310110,1310110,119,Hughes,1,Good,Good,0
1310111,1310111,119,Hughes,1,Good,Good,0
1310112,1310112,119,Hughes,1,Good,Good,0
1310113,1310113,119,Hughes,1,Good,Good,0
1310114,1310114,119,Hughes,1,Good,Good,0
1310201,1310201,119,Hughes,1,Good,Good,0
1310202,1310202,119,Hughes,1,Good,Good,0
1310203,1310203,119,Hughes,1,Good,Good,0
1310204,1310204,119,Hughes,1,Good,Good,0
1310205,1310205,119,Hughes,1,Good,Good,0
1310206,1310206,119,Hughes,1,Good,Good,0
1310207,1310207,119,Hughes,1,Good,Good,0
1310208,1310208,119,Hughes,1,Good,Good,0
1310209,1310209,119,Hughes,1,Good,Good,0
1310210,1310210,119,Hughes,1,Good,Good,0
1310211,1310211,119,Hughes,1,Good,Good,0
1310212,1310212,119,Hughes,1,Good,Good,0
1310301,1310301,119,Hughes,1,Good,Good,0
1310302,1310302,119,Hughes,1,Good,Good,0
1310303,1310303,119,Hughes,1,Good,Good,0
1310304,1310304,119,Hughes,1,Good,Good,0
1310305,1310305,119,Hughes,1,Good,Good,0
1310306,1310306,119,Hughes,1,Good,Good,0
1310307,1310307,119,Hughes,1,Good,Good,0
1310308,1310308,119,Hughes,1,Good,Good,0
1310309,1310309,119,Hughes,1,Good,Good,0
1310310,1310310,119,Hughes,1,Good,Good,0
1310311,1310311,119,Hughes,1,Good,Good,0
1310312,1310312,119,Hughes,1,Good,Good,0
1310401,1310401,119,Hughes,1,Good,Good,0
1310402,1310402,119,Hughes,1,Good,Good,0
1310403,1310403,119,Hughes,1,Good,Good,0
1310404,1310404,119,Hughes,1,Good,Good,0
1310405,1310405,119,Hughes,1,Good,Good,0
1310406,1310406,119,Hughes,1,Good,Good,0
1310407,1310407,119,Hughes,1,Good,Good,0
1310408,1310408,119,Hughes,1,Good,Good,0
1310409,1310409,119,Hughes,1,Good,Good,0
1310410,1310410,119,Hughes,1,Good,Good,0
1310411,1310411,119,Hughes,1,Good,Good,0
1310412,1310412,119,Hughes,1,Good,Good,0
1310413,1310413,119,Hughes,1,Good,Good,0
1310414,1310414,119,Hughes,1,Good,Good,0
1310501,1310501,119,Hughes,1,Good,Good,0
1310502,1310502,119,Hughes,1,Good,Good,0
1310503,1310503,119,Hughes,1,Good,Good,0
1310504,1310504,119,Hughes,1,Good,Good,0
1310505,1310505,119,Hughes,1,Good,Good,0
1310506,1310506,119,Hughes,1,Good,Good,0
1310507,1310507,119,Hughes,1,Good,Good,0
1310508,1310508,119,Hughes,1,Good,Good,0
1310509,1310509,119,Hughes,1,Good,Good,0
1310510,1310510,119,Hughes,1,Good,Good,0
1310511,1310511,119,Hughes,1,Good,Good,0
1310512,1310512,119,Hughes,1,Good,Good,0
1310513,1310513,119,Hughes,1,Good,Good,0
1310601,1310601,119,Hughes,1,Good,Good,0
1310602,1310602,119,Hughes,1,Good,Good,0
1310603,1310603,119,Hughes,1,Good,Good,0
1310604,1310604,119,Hughes,1,Good,Good,0
1310605,1310605,119,Hughes,1,Good,Good,0
1310606,1310606,119,Hughes,1,Good,Good,0
1310607,1310607,119,Hughes,1,Good,Good,0
1310608,1310608,119,Hughes,1,Good,Good,0
1310609,1310609,119,Hughes,1,Good,Good,0
1310610,1310610,119,Hughes,1,Good,Good,0
