LOCALITY_PID,LOCALITY_NAME,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
VIC581,CLYDEBANK,26810,Wellington,1,Good,Good,0
VIC582,CLYDESDALE,22910,Hepburn,1,Good,Good,0
VIC583,COALVILLE,20830,Baw Baw,1,Good,Good,0
VIC584,COBAINS,26810,Wellington,1,Good,Good,0
VIC585,COBAW,24130,Macedon Ranges,1,Good,Good,0
VIC586,COBBANNAH,22110,East Gippsland,1,Good,Good,0
VIC587,COBBERAS,17080,Snowy Valleys,0.1219512,Good,Good,0
VIC587,COBBERAS,22110,East Gippsland,0.8780488,Good,Good,0
VIC588,COBDEN,21830,Corangamite,1,Good,Good,0
VIC589,COBRAM,24900,Moira,1,Good,Good,0
VIC59,ARCHDALE JUNCTION,21670,Central Goldfields,0.9991681,Good,Good,0
VIC59,ARCHDALE JUNCTION,25810,Northern Grampians,0.0008319,Good,Good,1
VIC590,COBRAM EAST,24900,Moira,1,Good,Good,0
VIC591,COBRICO,21830,Corangamite,1,Good,Good,0
VIC592,COBUNGRA,20110,Alpine,0.0001815,Good,Good,1
VIC592,COBUNGRA,22110,East Gippsland,0.9998185,Good,Good,0
VIC593,COBURG,21890,Darebin,0.0034982,Good,Good,1
VIC593,COBURG,25250,Moreland,0.9965018,Good,Good,0
VIC594,COBURG NORTH,21890,Darebin,0.0315972,Good,Good,0
VIC594,COBURG NORTH,25250,Moreland,0.9684028,Good,Good,0
VIC595,COCAMBA,26610,Swan Hill,1,Good,Good,0
VIC596,COCHRANES CREEK,23940,Loddon,1,Good,Good,0
VIC597,COCKATOO,21450,Cardinia,1,Good,Good,0
VIC598,COCOROC,27260,Wyndham,1,Good,Good,0
VIC599,CODRINGTON,25490,Moyne,1,Good,Good,0
VIC6,ADA,20830,Baw Baw,1,Good,Good,0
VIC60,ARCHERTON,21010,Benalla,0.4826873,Good,Good,0
VIC60,ARCHERTON,26700,Wangaratta,0.5173127,Good,Good,0
VIC600,COGHILLS CREEK,20570,Ballarat,1,Good,Good,0
VIC601,COHUNA,22250,Gannawarra,1,Good,Good,0
VIC602,COIMADAI,25150,Moorabool,1,Good,Good,0
VIC603,COKUM,21270,Buloke,1,Good,Good,0
VIC604,COLAC,21750,Colac Otway,1,Good,Good,0
VIC605,COLAC COLAC,26670,Towong,1,Good,Good,0
VIC606,COLAC EAST,21750,Colac Otway,1,Good,Good,0
VIC607,COLAC WEST,21750,Colac Otway,1,Good,Good,0
VIC608,COLBINABBIN,21370,Campaspe,1,Good,Good,0
VIC609,COLBROOK,25150,Moorabool,1,Good,Good,0
VIC61,ARCHIES CREEK,20740,Bass Coast,1,Good,Good,0
VIC610,COLDSTREAM,27450,Yarra Ranges,1,Good,Good,0
VIC611,COLERAINE,26260,Southern Grampians,1,Good,Good,0
VIC612,COLIGNAN,24780,Mildura,1,Good,Good,0
VIC613,COLLINGWOOD,27350,Yarra,1,Good,Good,0
VIC614,COMBIENBAR,22110,East Gippsland,1,Good,Good,0
VIC615,CONCONGELLA,25810,Northern Grampians,1,Good,Good,0
VIC616,CONDAH,22410,Glenelg,1,Good,Good,0
VIC617,CONDAH SWAMP,25490,Moyne,1,Good,Good,0
VIC618,CONGUPNA,22830,Greater Shepparton,1,Good,Good,0
VIC619,CONNEWARRE,22750,Greater Geelong,0.7672832,Good,Good,0
VIC619,CONNEWARRE,26490,Surf Coast,0.2327168,Good,Good,0
VIC62,ARDEER,21180,Brimbank,1,Good,Good,0
VIC620,CONNEWIRRICOO,26890,West Wimmera,1,Good,Good,0
VIC621,COOJAR,26260,Southern Grampians,1,Good,Good,0
VIC622,COOLAROO,23270,Hume,1,Good,Good,0
VIC623,COOMA,22830,Greater Shepparton,1,Good,Good,0
VIC624,COOMBOONA,22830,Greater Shepparton,1,Good,Good,0
VIC625,COOMOORA,22910,Hepburn,1,Good,Good,0
VIC626,COONGULLA,26810,Wellington,1,Good,Good,0
VIC627,COONOOER BRIDGE,21270,Buloke,0.5881834,Good,Good,0
VIC627,COONOOER BRIDGE,25810,Northern Grampians,0.4118166,Good,Good,0
VIC628,COONOOER WEST,25810,Northern Grampians,1,Good,Good,0
VIC629,COOPERS CREEK,20830,Baw Baw,1,Good,Good,0
VIC63,ARDMONA,22830,Greater Shepparton,1,Good,Good,0
VIC630,COORIEMUNGLE,21830,Corangamite,1,Good,Good,0
VIC631,COPE COPE,21270,Buloke,0.6998752,Good,Good,0
VIC631,COPE COPE,25810,Northern Grampians,0.3001248,Good,Good,0
VIC632,CORA LYNN,21450,Cardinia,1,Good,Good,0
VIC633,CORACK,21270,Buloke,1,Good,Good,0
VIC634,CORACK EAST,21270,Buloke,1,Good,Good,0
VIC635,CORAGULAC,21750,Colac Otway,1,Good,Good,0
VIC636,CORAL BANK,20110,Alpine,1,Good,Good,0
VIC637,CORINDHAP,22490,Golden Plains,1,Good,Good,0
VIC638,CORINELLA,20740,Bass Coast,1,Good,Good,0
VIC639,CORIO,22750,Greater Geelong,1,Good,Good,0
VIC64,AREEGRA,27630,Yarriambiack,1,Good,Good,0
VIC640,CORNDALE,22410,Glenelg,1,Good,Good,0
VIC641,CORNELLA,21370,Campaspe,1,Good,Good,0
VIC642,CORNISHTOWN,23350,Indigo,1,Good,Good,0
VIC643,CORONET BAY,20740,Bass Coast,1,Good,Good,0
VIC644,COROP,21370,Campaspe,1,Good,Good,0
VIC645,COROROOKE,21750,Colac Otway,1,Good,Good,0
VIC646,CORRINGLE,22110,East Gippsland,1,Good,Good,0
VIC647,CORRYONG,26670,Towong,1,Good,Good,0
VIC648,CORUNNUN,21750,Colac Otway,1,Good,Good,0
VIC649,COSGROVE,22830,Greater Shepparton,1,Good,Good,0
VIC65,ARGYLE,22620,Greater Bendigo,1,Good,Good,0
VIC650,COSGROVE SOUTH,22830,Greater Shepparton,1,Good,Good,0
VIC651,COSTERFIELD,22620,Greater Bendigo,1,Good,Good,0
VIC652,COTSWOLD,21670,Central Goldfields,1,Good,Good,0
VIC653,COTTLES BRIDGE,25710,Nillumbik,1,Good,Good,0
VIC654,COWA,26810,Wellington,1,Good,Good,0
VIC655,COWANGIE,24780,Mildura,1,Good,Good,0
VIC656,COWES,20740,Bass Coast,1,Good,Good,0
VIC657,COWLEYS CREEK,21830,Corangamite,1,Good,Good,0
VIC658,COWWARR,23810,Latrobe (Vic.),0.1904434,Good,Good,0
VIC658,COWWARR,26810,Wellington,0.8095566,Good,Good,0
VIC659,CRAIGIE,21670,Central Goldfields,1,Good,Good,0
VIC66,ARMADALE,26350,Stonnington,1,Good,Good,0
VIC660,CRAIGIEBURN,23270,Hume,1,Good,Good,0
VIC661,CRANBOURNE,21610,Casey,1,Good,Good,0
VIC662,CRANBOURNE EAST,21610,Casey,1,Good,Good,0
VIC663,CRANBOURNE NORTH,21610,Casey,1,Good,Good,0
VIC664,CRANBOURNE SOUTH,21610,Casey,1,Good,Good,0
VIC665,CRANBOURNE WEST,21610,Casey,1,Good,Good,0
VIC666,CREEK JUNCTION,21010,Benalla,0.0014667,Good,Good,1
VIC666,CREEK JUNCTION,24250,Mansfield,0.0005867,Good,Good,1
VIC666,CREEK JUNCTION,26430,Strathbogie,0.9979466,Good,Good,0
VIC667,CREIGHTONS CREEK,26430,Strathbogie,1,Good,Good,0
VIC668,CREMORNE,27350,Yarra,1,Good,Good,0
VIC669,CRESSY,21750,Colac Otway,0.8139471,Good,Good,0
VIC669,CRESSY,21830,Corangamite,0.0877021,Good,Good,0
VIC669,CRESSY,22490,Golden Plains,0.0983508,Good,Good,0
VIC67,ARMSTRONG,20260,Ararat,1,Good,Good,0
VIC670,CRESWICK,20570,Ballarat,0.0073058,Good,Good,1
VIC670,CRESWICK,22910,Hepburn,0.9926942,Good,Good,0
VIC671,CRESWICK NORTH,22910,Hepburn,1,Good,Good,0
VIC672,CRIB POINT,25340,Mornington Peninsula,1,Good,Good,0
VIC673,CROOKAYAN,26810,Wellington,1,Good,Good,0
VIC674,CROOKED RIVER,26810,Wellington,1,Good,Good,0
VIC675,CROSS ROADS,25990,Pyrenees,1,Good,Good,0
VIC676,CROSSLEY,25490,Moyne,1,Good,Good,0
VIC677,CROSSOVER,20830,Baw Baw,1,Good,Good,0
VIC678,CROWLANDS,20260,Ararat,0.1886607,Good,Good,0
VIC678,CROWLANDS,25810,Northern Grampians,0.0363739,Good,Good,0
VIC678,CROWLANDS,25990,Pyrenees,0.7749654,Good,Good,0
VIC679,CROXTON EAST,26260,Southern Grampians,1,Good,Good,0
VIC68,ARNOLD,23940,Loddon,1,Good,Good,0
VIC680,CROYDON,24410,Maroondah,1,Good,Good,0
VIC681,CROYDON HILLS,24410,Maroondah,1,Good,Good,0
VIC682,CROYDON NORTH,24410,Maroondah,1,Good,Good,0
VIC683,CROYDON SOUTH,24410,Maroondah,1,Good,Good,0
VIC684,CRYMELON,22980,Hindmarsh,0.085114,Good,Good,0
VIC684,CRYMELON,27630,Yarriambiack,0.914886,Good,Good,0
VIC685,CUDGEE,25490,Moyne,1,Good,Good,0
VIC686,CUDGEWA,26670,Towong,1,Good,Good,0
VIC687,CULGOA,21270,Buloke,1,Good,Good,0
VIC688,CULLA,26260,Southern Grampians,1,Good,Good,0
VIC689,CULLEN,22250,Gannawarra,1,Good,Good,0
VIC69,ARNOLD WEST,23940,Loddon,1,Good,Good,0
VIC690,CULLULLERAINE,24780,Mildura,1,Good,Good,0
VIC691,CUNDARE,21750,Colac Otway,1,Good,Good,0
VIC692,CUNDARE NORTH,21750,Colac Otway,0.7051935,Good,Good,0
VIC692,CUNDARE NORTH,21830,Corangamite,0.2948065,Good,Good,0
VIC693,CURDIES RIVER,21830,Corangamite,1,Good,Good,0
VIC694,CURDIEVALE,21830,Corangamite,0.6532011,Good,Good,0
VIC694,CURDIEVALE,25490,Moyne,0.3467989,Good,Good,0
VIC695,CURLEWIS,22750,Greater Geelong,1,Good,Good,0
VIC696,CURYO,21270,Buloke,1,Good,Good,0
VIC697,DADSWELLS BRIDGE,23190,Horsham,0.9252462,Good,Good,0
VIC697,DADSWELLS BRIDGE,25810,Northern Grampians,0.0747538,Good,Good,0
VIC698,DAISY HILL,21670,Central Goldfields,1,Good,Good,0
VIC699,DALES CREEK,25150,Moorabool,1,Good,Good,0
VIC7,ADAMS ESTATE,20740,Bass Coast,1,Good,Good,0
VIC70,ARTHURS CREEK,25710,Nillumbik,1,Good,Good,0
VIC700,DALLAS,23270,Hume,1,Good,Good,0
VIC701,DALMORE,21450,Cardinia,1,Good,Good,0
VIC702,DALTONS BRIDGE,22250,Gannawarra,1,Good,Good,0
VIC703,DALYENONG,25810,Northern Grampians,1,Good,Good,0
VIC704,DALYSTON,20740,Bass Coast,1,Good,Good,0
VIC705,DANDENONG,22670,Greater Dandenong,1,Good,Good,0
VIC706,DANDENONG NORTH,22670,Greater Dandenong,1,Good,Good,0
VIC707,DANDENONG SOUTH,21610,Casey,4.86E-05,Good,Good,1
VIC707,DANDENONG SOUTH,22670,Greater Dandenong,0.9999514,Good,Good,0
VIC708,DANDONGADALE,20110,Alpine,1,Good,Good,0
VIC709,DARGO,20110,Alpine,0.0002724,Good,Good,1
VIC709,DARGO,22110,East Gippsland,0.000118,Good,Good,1
VIC709,DARGO,26810,Wellington,0.9996095,Good,Good,0
VIC71,ARTHURS SEAT,25340,Mornington Peninsula,1,Good,Good,0
VIC710,DARLEY,25150,Moorabool,1,Good,Good,0
VIC711,DARLIMURLA,23810,Latrobe (Vic.),0.1695073,Good,Good,0
VIC711,DARLIMURLA,26170,South Gippsland,0.8304927,Good,Good,0
VIC712,DARLINGTON,21830,Corangamite,0.5665741,Good,Good,0
VIC712,DARLINGTON,25490,Moyne,0.4334259,Good,Good,0
VIC713,DARNUM,20830,Baw Baw,1,Good,Good,0
VIC714,DARRAWEIT GUIM,24130,Macedon Ranges,1,Good,Good,0
VIC715,DARRIMAN,26810,Wellington,1,Good,Good,0
VIC716,DARTMOOR,22410,Glenelg,1,Good,Good,0
VIC717,DARTMOUTH,22110,East Gippsland,0.0001549,Good,Good,1
VIC717,DARTMOUTH,26670,Towong,0.9998451,Good,Good,0
VIC718,DAWSON,26810,Wellington,1,Good,Good,0
VIC719,DAYLESFORD,22910,Hepburn,1,Good,Good,0
VIC720,DEAN,22910,Hepburn,1,Good,Good,0
VIC721,DEANS MARSH,26490,Surf Coast,1,Good,Good,0
VIC722,DEDDICK VALLEY,22110,East Gippsland,1,Good,Good,0
VIC723,DEDERANG,20110,Alpine,1,Good,Good,0
VIC724,DEEP LEAD,25810,Northern Grampians,1,Good,Good,0
VIC725,DEER PARK,21180,Brimbank,1,Good,Good,0
VIC726,DELACOMBE,20570,Ballarat,1,Good,Good,0
VIC727,DELAHEY,21180,Brimbank,1,Good,Good,0
VIC728,DELATITE,24250,Mansfield,1,Good,Good,0
VIC729,DELBURN,20830,Baw Baw,0.200775,Good,Good,0
VIC729,DELBURN,23810,Latrobe (Vic.),0.0777613,Good,Good,0
VIC729,DELBURN,26170,South Gippsland,0.7214637,Good,Good,0
VIC730,DENICULL CREEK,20260,Ararat,1,Good,Good,0
VIC731,DENISON,26810,Wellington,1,Good,Good,0
VIC732,DENNINGTON,25490,Moyne,0.014503,Good,Good,0
VIC732,DENNINGTON,26730,Warrnambool,0.985497,Good,Good,0
VIC733,DENVER,22910,Hepburn,0.9999347,Good,Good,0
VIC733,DENVER,24130,Macedon Ranges,6.53E-05,Good,Good,1
VIC734,DEPTFORD,22110,East Gippsland,1,Good,Good,0
VIC735,DERBY,23940,Loddon,1,Good,Good,0
VIC736,DEREEL,22490,Golden Plains,1,Good,Good,0
VIC737,DERGHOLM,22410,Glenelg,0.1053647,Good,Good,0
VIC737,DERGHOLM,26890,West Wimmera,0.8946353,Good,Good,0
VIC738,DERRIMUT,21180,Brimbank,1,Good,Good,0
VIC739,DERRINAL,22620,Greater Bendigo,1,Good,Good,0
VIC74,ASCOT VALE,25060,Moonee Valley,1,Good,Good,0
VIC740,DERRINALLUM,21830,Corangamite,1,Good,Good,0
VIC741,DEVENISH,21010,Benalla,1,Good,Good,0
VIC742,DEVILS RIVER,25620,Murrindindi,1,Good,Good,0
VIC743,DEVON MEADOWS,21610,Casey,1,Good,Good,0
VIC744,DEVON NORTH,26810,Wellington,1,Good,Good,0
VIC745,DEWHURST,21450,Cardinia,1,Good,Good,0
VIC746,DHURRINGILE,22830,Greater Shepparton,1,Good,Good,0
VIC747,DIAMOND CREEK,25710,Nillumbik,1,Good,Good,0
VIC748,DIGBY,22410,Glenelg,1,Good,Good,0
VIC749,DIGGERS REST,21180,Brimbank,9.00E-07,Good,Good,1
VIC749,DIGGERS REST,23270,Hume,0.0758179,Good,Good,0
VIC749,DIGGERS REST,24650,Melton,0.9241812,Good,Good,0
VIC75,ASHBOURNE,24130,Macedon Ranges,0.99999,Good,Good,0
VIC75,ASHBOURNE,25150,Moorabool,1.00E-05,Good,Good,1
VIC750,DIGGORA,21370,Campaspe,1,Good,Good,0
VIC751,DIMBOOLA,22980,Hindmarsh,0.9982505,Good,Good,0
VIC751,DIMBOOLA,27630,Yarriambiack,0.0017495,Good,Good,1
VIC752,DINGEE,23940,Loddon,1,Good,Good,0
VIC753,DINGLEY VILLAGE,23430,Kingston (Vic.),1,Good,Good,0
VIC754,DINGWALL,22250,Gannawarra,1,Good,Good,0
VIC755,DINNER PLAIN,20110,Alpine,1,Good,Good,0
VIC756,DIXIE,21830,Corangamite,1,Good,Good,0
VIC757,DIXONS CREEK,27450,Yarra Ranges,1,Good,Good,0
VIC758,DOBIE,20260,Ararat,1,Good,Good,0
VIC759,DOCKER,26700,Wangaratta,1,Good,Good,0
VIC76,ASHBURTON,21110,Boroondara,0.9999988,Good,Good,0
VIC76,ASHBURTON,26350,Stonnington,1.20E-06,Good,Good,1
VIC760,DOCKERS PLAINS,26700,Wangaratta,1,Good,Good,0
VIC761,DOCKLANDS,24600,Melbourne,1,Good,Good,0
VIC762,DOCTORS FLAT,22110,East Gippsland,1,Good,Good,0
VIC763,DOLLAR,26170,South Gippsland,1,Good,Good,0
VIC764,DON VALLEY,27450,Yarra Ranges,1,Good,Good,0
VIC765,DONALD,21270,Buloke,1,Good,Good,0
VIC766,DONCASTER,24210,Manningham,1,Good,Good,0
VIC767,DONCASTER EAST,24210,Manningham,1,Good,Good,0
VIC768,DONNYBROOK,27070,Whittlesea,1,Good,Good,0
VIC769,DONVALE,24210,Manningham,1,Good,Good,0
VIC77,ASHWOOD,24970,Monash,1,Good,Good,0
VIC770,DOOBOOBETIC,21270,Buloke,1,Good,Good,0
VIC771,DOOEN,23190,Horsham,1,Good,Good,0
VIC772,DOOKIE,22830,Greater Shepparton,1,Good,Good,0
VIC773,DOOKIE COLLEGE,22830,Greater Shepparton,1,Good,Good,0
VIC774,DOREEN,25710,Nillumbik,0.0133991,Good,Good,0
VIC774,DOREEN,27070,Whittlesea,0.9866009,Good,Good,0
VIC775,DORODONG,26890,West Wimmera,1,Good,Good,0
VIC776,DOUBLE BRIDGES,22110,East Gippsland,1,Good,Good,0
VIC777,DOUGLAS,23190,Horsham,0.0186417,Good,Good,0
VIC777,DOUGLAS,26890,West Wimmera,0.9813583,Good,Good,0
VIC778,DOVETON,21610,Casey,1,Good,Good,0
VIC779,DREEITE,21750,Colac Otway,0.9998702,Good,Good,0
VIC779,DREEITE,21830,Corangamite,0.0001298,Good,Good,1
VIC78,ASPENDALE,23430,Kingston (Vic.),1,Good,Good,0
VIC780,DREEITE SOUTH,21750,Colac Otway,1,Good,Good,0
VIC781,DRIFFIELD,23810,Latrobe (Vic.),1,Good,Good,0
VIC782,DRIK DRIK,22410,Glenelg,1,Good,Good,0
VIC783,DROMANA,25340,Mornington Peninsula,1,Good,Good,0
VIC784,DROPMORE,25620,Murrindindi,1,Good,Good,0
VIC785,DROUIN,20830,Baw Baw,1,Good,Good,0
VIC786,DROUIN EAST,20830,Baw Baw,1,Good,Good,0
VIC787,DROUIN SOUTH,20830,Baw Baw,1,Good,Good,0
VIC788,DROUIN WEST,20830,Baw Baw,1,Good,Good,0
VIC789,DRUMANURE,24900,Moira,1,Good,Good,0
VIC79,ASPENDALE GARDENS,23430,Kingston (Vic.),1,Good,Good,0
VIC790,DRUMBORG,22410,Glenelg,1,Good,Good,0
VIC791,DRUMCONDRA,22750,Greater Geelong,1,Good,Good,0
VIC792,DRUMMARTIN,22620,Greater Bendigo,1,Good,Good,0
VIC793,DRUMMOND,22910,Hepburn,0.9573367,Good,Good,0
VIC793,DRUMMOND,24130,Macedon Ranges,0.0426633,Good,Good,0
VIC794,DRUMMOND NORTH,22910,Hepburn,0.9742049,Good,Good,0
VIC794,DRUMMOND NORTH,25430,Mount Alexander,0.0257951,Good,Good,0
VIC795,DRUNG,23190,Horsham,1,Good,Good,0
VIC796,DRY DIGGINGS,22910,Hepburn,1,Good,Good,0
VIC797,DRYSDALE,22750,Greater Geelong,1,Good,Good,0
VIC798,DUCHEMBEGARRA,23190,Horsham,1,Good,Good,0
VIC799,DUMBALK,26170,South Gippsland,1,Good,Good,0
VIC8,ADDINGTON,20570,Ballarat,1,Good,Good,0
VIC80,ATHLONE,20830,Baw Baw,1,Good,Good,0
VIC800,DUMBALK NORTH,26170,South Gippsland,1,Good,Good,0
VIC801,DUMOSA,21270,Buloke,1,Good,Good,0
VIC802,DUNACH,21670,Central Goldfields,0.4324269,Good,Good,0
VIC802,DUNACH,22910,Hepburn,0.5675731,Good,Good,0
VIC803,DUNDONNELL,25490,Moyne,1,Good,Good,0
VIC804,DUNKELD,20260,Ararat,0.0061371,Good,Good,1
VIC804,DUNKELD,26260,Southern Grampians,0.9938629,Good,Good,0
VIC805,DUNLUCE,21670,Central Goldfields,1,Good,Good,0
VIC806,DUNNEWORTHY,20260,Ararat,0.9676588,Good,Good,0
VIC806,DUNNEWORTHY,25810,Northern Grampians,0.0323412,Good,Good,0
VIC807,DUNNSTOWN,25150,Moorabool,1,Good,Good,0
VIC808,DUNOLLY,21670,Central Goldfields,0.9178882,Good,Good,0
VIC808,DUNOLLY,23940,Loddon,0.0821118,Good,Good,0
VIC809,DUNROBIN,22410,Glenelg,1,Good,Good,0
VIC81,ATTWOOD,23270,Hume,1,Good,Good,0
VIC810,DURDIDWARRAH,22490,Golden Plains,1,Good,Good,0
VIC811,DURHAM LEAD,20570,Ballarat,0.8024255,Good,Good,0
VIC811,DURHAM LEAD,22490,Golden Plains,0.0605311,Good,Good,0
VIC811,DURHAM LEAD,25150,Moorabool,0.1370434,Good,Good,0
VIC812,DURHAM OX,23940,Loddon,1,Good,Good,0
VIC813,DUTSON,26810,Wellington,1,Good,Good,0
VIC814,DUTSON DOWNS,26810,Wellington,1,Good,Good,0
VIC815,DUTTON WAY,22410,Glenelg,1,Good,Good,0
VIC816,DUVERNEY,21830,Corangamite,1,Good,Good,0
VIC817,EAGLE POINT,22110,East Gippsland,1,Good,Good,0
VIC818,EAGLEHAWK,22620,Greater Bendigo,1,Good,Good,0
VIC819,EAGLEHAWK NORTH,22620,Greater Bendigo,1,Good,Good,0
VIC82,AUBREY,27630,Yarriambiack,1,Good,Good,0
VIC820,EAGLEMONT,20660,Banyule,1,Acceptable,Good,0
VIC821,EARLSTON,26430,Strathbogie,1,Good,Good,0
VIC822,EAST BAIRNSDALE,22110,East Gippsland,1,Good,Good,0
VIC823,EAST BENDIGO,22620,Greater Bendigo,1,Good,Good,0
VIC824,EAST GEELONG,22750,Greater Geelong,1,Good,Good,0
VIC825,EAST MELBOURNE,24600,Melbourne,1,Good,Good,0
VIC826,EAST SALE,26810,Wellington,1,Good,Good,0
VIC827,EAST WANGARATTA,26700,Wangaratta,1,Good,Good,0
VIC828,EAST WARBURTON,27450,Yarra Ranges,1,Good,Good,0
VIC829,EASTERN VIEW,26490,Surf Coast,1,Good,Good,0
VIC83,AUCHMORE,23940,Loddon,1,Good,Good,0
VIC830,EASTVILLE,23940,Loddon,0.8622922,Good,Good,0
VIC830,EASTVILLE,25430,Mount Alexander,0.1377078,Good,Good,0
VIC831,EBDEN,27170,Wodonga,1,Good,Good,0
VIC832,ECHUCA,21370,Campaspe,1,Good,Good,0
VIC833,ECHUCA VILLAGE,21370,Campaspe,1,Good,Good,0
VIC834,ECHUCA WEST,21370,Campaspe,1,Good,Good,0
VIC835,ECKLIN SOUTH,21830,Corangamite,0.9461083,Good,Good,0
VIC835,ECKLIN SOUTH,25490,Moyne,0.0538917,Good,Good,0
VIC836,EDDINGTON,21670,Central Goldfields,0.2360928,Good,Good,0
VIC836,EDDINGTON,23940,Loddon,0.5016879,Good,Good,0
VIC836,EDDINGTON,25430,Mount Alexander,0.2622194,Good,Good,0
VIC837,EDEN PARK,27070,Whittlesea,1,Good,Good,0
VIC838,EDENHOPE,26890,West Wimmera,1,Good,Good,0
VIC839,EDGECOMBE,24130,Macedon Ranges,1,Good,Good,0
VIC84,AVALON,22750,Greater Geelong,1,Good,Good,0
VIC840,EDI,26700,Wangaratta,1,Good,Good,0
VIC841,EDI UPPER,26700,Wangaratta,1,Good,Good,0
VIC842,EDITHVALE,23430,Kingston (Vic.),1,Good,Good,0
VIC843,EGANSTOWN,22910,Hepburn,1,Good,Good,0
VIC844,EILDON,24250,Mansfield,1.07E-05,Good,Good,1
VIC844,EILDON,25620,Murrindindi,0.9999893,Good,Good,0
VIC845,ELAINE,25150,Moorabool,1,Good,Good,0
VIC846,ELDORADO,26700,Wangaratta,1,Good,Good,0
VIC847,ELEVATED PLAINS,22910,Hepburn,1,Good,Good,0
VIC848,ELINGAMITE,21830,Corangamite,1,Good,Good,0
VIC849,ELINGAMITE NORTH,21830,Corangamite,1,Good,Good,0
VIC85,AVENEL,24850,Mitchell,0.0107668,Good,Good,0
VIC85,AVENEL,26430,Strathbogie,0.9892332,Good,Good,0
VIC850,ELLASWOOD,22110,East Gippsland,1,Good,Good,0
VIC851,ELLERSLIE,25490,Moyne,1,Good,Good,0
VIC852,ELLIMINYT,21750,Colac Otway,1,Good,Good,0
VIC853,ELLINBANK,20830,Baw Baw,1,Good,Good,0
VIC854,ELMHURST,20260,Ararat,0.8586331,Good,Good,0
VIC854,ELMHURST,25990,Pyrenees,0.1413669,Good,Good,0
VIC855,ELMORE,22620,Greater Bendigo,1,Good,Good,0
VIC856,ELPHINSTONE,25430,Mount Alexander,1,Good,Good,0
VIC857,ELSTERNWICK,22310,Glen Eira,1,Good,Good,0
VIC858,ELTHAM,20660,Banyule,0.0096038,Acceptable,Good,1
VIC858,ELTHAM,25710,Nillumbik,0.9903962,Good,Good,0
VIC859,ELTHAM NORTH,20660,Banyule,0.3247964,Acceptable,Good,0
VIC859,ELTHAM NORTH,25710,Nillumbik,0.6752036,Good,Good,0
VIC86,AVOCA,25990,Pyrenees,1,Good,Good,0
VIC860,ELWOOD,25900,Port Phillip,1,Acceptable,Good,0
VIC861,EMERALD,21450,Cardinia,0.9436193,Good,Good,0
VIC861,EMERALD,27450,Yarra Ranges,0.0563807,Good,Good,0
VIC862,EMU,21670,Central Goldfields,0.0002853,Good,Good,1
VIC862,EMU,23940,Loddon,0.0864479,Good,Good,0
VIC862,EMU,25810,Northern Grampians,0.9132668,Good,Good,0
VIC863,EMU CREEK,22620,Greater Bendigo,1,Good,Good,0
VIC864,ENDEAVOUR HILLS,21610,Casey,1,Good,Good,0
VIC865,ENFIELD,22490,Golden Plains,1,Good,Good,0
VIC866,ENGLEFIELD,26260,Southern Grampians,1,Good,Good,0
VIC867,ENSAY,22110,East Gippsland,1,Good,Good,0
VIC868,ENSAY NORTH,22110,East Gippsland,1,Good,Good,0
VIC869,EPPALOCK,22620,Greater Bendigo,1,Good,Good,0
VIC87,AVON PLAINS,25810,Northern Grampians,1,Good,Good,0
VIC870,EPPING,27070,Whittlesea,1,Good,Good,0
VIC871,EPSOM,22620,Greater Bendigo,1,Good,Good,0
VIC872,ERCILDOUNE,20570,Ballarat,0.2184304,Good,Good,0
VIC872,ERCILDOUNE,25990,Pyrenees,0.7815696,Good,Good,0
VIC873,ERICA,20830,Baw Baw,1,Good,Good,0
VIC874,ERRINUNDRA,22110,East Gippsland,1,Good,Good,0
VIC875,ESKDALE,26670,Towong,1,Good,Good,0
VIC876,ESMOND,24900,Moira,1,Good,Good,0
VIC877,ESSENDON,25060,Moonee Valley,1,Good,Good,0
VIC878,ESSENDON NORTH,25060,Moonee Valley,1,Good,Good,0
VIC879,ESSENDON WEST,25060,Moonee Valley,1,Good,Good,0
VIC88,AVONDALE HEIGHTS,25060,Moonee Valley,1,Good,Good,0
VIC880,EUMEMMERRING,21610,Casey,1,Good,Good,0
VIC881,EURACK,21750,Colac Otway,1,Good,Good,0
VIC882,EUREKA,20570,Ballarat,1,Good,Good,0
VIC883,EUROA,26430,Strathbogie,1,Good,Good,0
VIC884,EUROBIN,20110,Alpine,1,Good,Good,0
VIC885,EVANSFORD,22910,Hepburn,0.034782,Good,Good,0
VIC885,EVANSFORD,25990,Pyrenees,0.965218,Good,Good,0
VIC886,EVERSLEY,20260,Ararat,1,Good,Good,0
VIC887,EVERTON,26700,Wangaratta,1,Good,Good,0
VIC888,EVERTON UPPER,26700,Wangaratta,1,Good,Good,0
VIC889,EXFORD,24650,Melton,1,Good,Good,0
VIC89,AVONMORE,22620,Greater Bendigo,1,Good,Good,0
VIC890,EYNESBURY,24650,Melton,0.9999965,Good,Good,0
VIC890,EYNESBURY,27260,Wyndham,3.50E-06,Good,Good,1
VIC891,FAIRBANK,26170,South Gippsland,1,Good,Good,0
VIC892,FAIRFIELD,21890,Darebin,0.9008886,Good,Good,0
VIC892,FAIRFIELD,27350,Yarra,0.0991114,Good,Good,0
