SA1_CODE_2021,SED_CODE_2022,SED_NAME_2022,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
21204156317,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156318,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156319,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156320,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156321,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156322,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156323,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156324,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156325,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156326,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156327,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156328,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156329,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156330,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156331,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156332,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156333,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156334,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156335,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156336,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156337,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156338,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156339,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156340,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156341,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156342,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156343,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156344,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156345,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156346,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156347,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156348,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156401,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156402,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156403,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156404,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156405,21705,Carrum (South-Eastern Metropolitan),1,Good,Good,3
21204156406,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156407,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156408,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156409,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156410,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156411,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156412,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156413,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156414,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156415,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156416,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156417,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156418,21705,Carrum (South-Eastern Metropolitan),1,Good,Good,3
21204156419,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156420,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156501,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156502,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156503,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156504,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156505,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156506,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156507,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156508,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156509,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156510,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156511,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156512,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156513,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156514,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156515,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156516,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156517,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156518,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156519,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156520,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156521,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156522,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156523,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156524,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156525,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156526,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156527,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156528,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156529,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156530,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156531,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156532,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156533,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156534,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156535,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156536,22205,Dandenong (South-Eastern Metropolitan),1,Good,Good,3
21204156537,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156538,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156539,21905,Clarinda (South-Eastern Metropolitan),1,Good,Good,3
21204156601,22205,Dandenong (South-Eastern Metropolitan),4.06E-05,Good,Good,5
21204156601,25205,Mordialloc (South-Eastern Metropolitan),0.9999594,Good,Good,3
21204156602,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156603,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156604,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156605,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156606,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156607,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156608,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156609,22205,Dandenong (South-Eastern Metropolitan),4.13E-05,Good,Good,5
21204156609,25205,Mordialloc (South-Eastern Metropolitan),0.9999587,Good,Good,3
21204156610,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156611,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156612,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156613,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156614,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156615,22205,Dandenong (South-Eastern Metropolitan),1.85E-05,Good,Good,5
21204156615,25205,Mordialloc (South-Eastern Metropolitan),0.9999815,Good,Good,3
21204156616,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156617,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156618,22205,Dandenong (South-Eastern Metropolitan),1.13E-05,Good,Good,5
21204156618,25205,Mordialloc (South-Eastern Metropolitan),0.9999887,Good,Good,3
21204156619,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156620,22205,Dandenong (South-Eastern Metropolitan),1.25E-05,Good,Good,5
21204156620,25205,Mordialloc (South-Eastern Metropolitan),0.9999875,Good,Good,3
21204156621,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156622,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156623,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156624,21905,Clarinda (South-Eastern Metropolitan),1.93E-05,Good,Good,5
21204156624,25205,Mordialloc (South-Eastern Metropolitan),0.9999807,Good,Good,3
21204156625,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156626,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156627,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21204156628,25205,Mordialloc (South-Eastern Metropolitan),1,Good,Good,3
21205131901,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131902,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131903,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131904,26306,Oakleigh (Southern Metropolitan),1,Good,Good,3
21205131905,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131906,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131907,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131908,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131909,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131910,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131912,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131913,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131914,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131915,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131916,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131917,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131918,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131919,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131922,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131923,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131924,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131925,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131926,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131927,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131928,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131929,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131930,26306,Oakleigh (Southern Metropolitan),1,Good,Good,3
21205131932,26306,Oakleigh (Southern Metropolitan),1,Good,Good,3
21205131933,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131934,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131935,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131936,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131937,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131938,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131939,26306,Oakleigh (Southern Metropolitan),1,Good,Good,3
21205131940,26306,Oakleigh (Southern Metropolitan),1,Good,Good,3
21205131941,26306,Oakleigh (Southern Metropolitan),1,Good,Good,3
21205131942,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131943,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131944,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131945,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131946,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205131947,20206,Ashwood (Southern Metropolitan),1,Good,Good,3
21205132101,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132102,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132103,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132104,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132105,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132106,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132107,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132108,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132109,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132110,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132111,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132112,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132113,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132114,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132115,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132116,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132117,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132118,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132119,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132120,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132121,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132122,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132123,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132124,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132125,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132126,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132127,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132128,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132129,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132130,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132131,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132132,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132133,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132134,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132135,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132136,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132137,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132138,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132139,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132140,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132141,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132142,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132143,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132144,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132145,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132146,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132147,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132148,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132149,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132150,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132151,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132152,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132153,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132154,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132201,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132202,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132203,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132204,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132205,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132206,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132207,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132208,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132209,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132210,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132211,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132212,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132213,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132215,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132216,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132217,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132218,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132219,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132220,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132221,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132222,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132223,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132224,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132225,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132226,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132227,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132228,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
21205132229,23402,Glen Waverley (North-Eastern Metropolitan),1,Good,Good,3
