SSC_CODE_2016,SSC_NAME_2016,SAL_CODE_2021,SAL_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
30845,Diamondvale,30839,Diamondvale,1,Good,Good,0
30846,Diamondy,30840,Diamondy,1,Good,Good,0
30847,Dicky Beach,30841,Dicky Beach,1,Good,Good,0
30848,Didcot,30842,Didcot,1,Good,Good,0
30849,Diddillibah,30843,Diddillibah,1,Good,Good,0
30850,Diglum,30844,Diglum,1,Good,Good,0
30851,Dimbulah,30845,Dimbulah,1,Good,Good,0
30852,Dingo,30846,Dingo,1,Good,Good,0
30853,Dingo Beach,30847,Dingo Beach,1,Good,Good,0
30854,Dingo Pocket,30848,Dingo Pocket,1,Good,Good,0
30855,Dinmore,30849,Dinmore,1,Good,Good,0
30856,Dirnbir,30850,Dirnbir,1,Good,Good,0
30857,Dirranbandi,30851,Dirranbandi,1,Good,Good,0
30858,Dittmer,30852,Dittmer,1,Good,Good,0
30859,Diwan,30853,Diwan,1,Good,Good,0
30860,Dixalea,30854,Dixalea,1,Good,Good,0
30861,Dixie (Qld),30855,Dixie (Qld),1,Good,Good,0
30862,Djarawong,30856,Djarawong,1,Good,Good,0
30863,Djiru,30857,Djiru,1,Good,Good,0
30864,Djuan,30858,Djuan,1,Good,Good,0
30865,Doctor Creek,30859,Doctor Creek,1,Good,Good,0
30866,Dolphin Heads,30860,Dolphin Heads,1,Good,Good,0
30867,Domville,30861,Domville,1,Good,Good,0
30868,Donnybrook (Qld),30862,Donnybrook (Qld),1,Good,Good,0
30869,Doolandella,30863,Doolandella,1,Good,Good,0
30870,Doolbi,30864,Doolbi,1,Good,Good,0
30871,Doomadgee,30865,Doomadgee,1,Good,Good,0
30872,Doonan,30866,Doonan,1,Good,Good,0
30873,Doongul,30867,Doongul,1,Good,Good,0
30874,Dotswood,30868,Dotswood,1,Good,Good,0
30875,Doughboy,30869,Doughboy,1,Good,Good,0
30876,Douglas (Toowoomba - Qld),30870,Douglas (Toowoomba - Qld),1,Good,Good,0
30877,Douglas (Townsville - Qld),30871,Douglas (Townsville - Qld),1,Good,Good,0
30878,Dowar Islet,30872,Dowar Islet,1,Good,Good,0
30879,Downsfield,30873,Downsfield,1,Good,Good,0
30880,Dows Creek,30874,Dows Creek,1,Good,Good,0
30881,Draper,30875,Draper,1,Good,Good,0
30882,Drayton,30876,Drayton,1,Good,Good,0
30883,Drewvale,30877,Drewvale,1,Good,Good,0
30884,Drillham,30878,Drillham,1,Good,Good,0
30885,Drillham South,30879,Drillham South,1,Good,Good,0
30886,Drinan,30880,Drinan,1,Good,Good,0
30887,Dromedary (Qld),30881,Dromedary (Qld),1,Good,Good,0
30888,Drummondslope,30045,Alpha,1,Good,Good,0
30889,Duaringa,30882,Duaringa,1,Good,Good,0
30890,Duchess,30883,Duchess,1,Good,Good,0
30891,Duckinwilla,30884,Duckinwilla,1,Good,Good,0
30892,Ducklo,30885,Ducklo,1,Good,Good,0
30893,Dugandan,30886,Dugandan,1,Good,Good,0
30894,Duingal,30887,Duingal,1,Good,Good,0
30895,Dulacca,30888,Dulacca,1,Good,Good,0
30896,Dulong,30889,Dulong,1,Good,Good,0
30897,Dululu,30890,Dululu,1,Good,Good,0
30898,Dumbleton,30891,Dumbleton,1,Good,Good,0
30899,Dumgree,30892,Dumgree,1,Good,Good,0
30900,Dumpy Creek,30893,Dumpy Creek,1,Good,Good,0
30901,Dundarrah,30894,Dundarrah,1,Good,Good,0
30902,Dundas (Qld),30895,Dundas (Qld),1,Good,Good,0
30903,Dundathu,30896,Dundathu,1,Good,Good,0
30904,Dundowran,30897,Dundowran,1,Good,Good,0
30905,Dundowran Beach,30898,Dundowran Beach,1,Good,Good,0
30906,Dunk,30899,Dunk,1,Good,Good,0
30907,Dunkeld (Qld),30900,Dunkeld (Qld),1,Good,Good,0
30908,Dunmora,30901,Dunmora,1,Good,Good,0
30909,Dunmore (Qld),30902,Dunmore (Qld),1,Good,Good,0
30910,Dunnrock,30903,Dunnrock,1,Good,Good,0
30911,Dunrobin (Qld),30045,Alpha,0.0007133,Good,Good,1
30911,Dunrobin (Qld),31438,Jericho (Qld),0.9992867,Good,Good,0
30912,Dunwich,30904,Dunwich,1,Good,Good,0
30913,Durack (Qld),30905,Durack (Qld),1,Good,Good,0
30914,Durah,30906,Durah,1,Good,Good,0
30915,Durham,30907,Durham,1,Good,Good,0
30916,Durham Downs,30908,Durham Downs,1,Good,Good,0
30917,Durong,30909,Durong,1,Good,Good,0
30918,Dutton Park,30910,Dutton Park,1,Good,Good,0
30919,Dutton River,30911,Dutton River,1,Good,Good,0
30920,Dykehead,30912,Dykehead,1,Good,Good,0
30921,Dynevor,32782,Thargomindah,1,Good,Good,0
30922,Dysart (Qld),30913,Dysart (Qld),1,Good,Good,0
30923,Eagle Farm,30089,Ascot (Brisbane - Qld),7.00E-07,Good,Good,1
30923,Eagle Farm,30914,Eagle Farm,0.9999993,Good,Good,0
30924,Eagleby,30915,Eagleby,1,Good,Good,0
30925,Eaglefield,30916,Eaglefield,1,Good,Good,0
30926,Earlville,30917,Earlville,1,Good,Good,0
30927,East Barron,30918,East Barron,1,Good,Good,0
30928,East Brisbane,30919,East Brisbane,0.9824474,Good,Good,0
30928,East Brisbane,31481,Kangaroo Point (Qld),0.0175526,Good,Good,0
30929,East Cooyar,30920,East Cooyar,1,Good,Good,0
30930,East Creek,30921,East Creek,1,Good,Good,0
30931,East Deep Creek,30922,East Deep Creek,1,Good,Good,0
30932,East End,30923,East End,1,Good,Good,0
30933,East Feluga,30924,East Feluga,1,Good,Good,0
30934,East Greenmount,30925,East Greenmount,1,Good,Good,0
30935,East Haldon,30926,East Haldon,1,Good,Good,0
30936,East Innisfail,30927,East Innisfail,1,Good,Good,0
30937,East Ipswich,30928,East Ipswich,1,Good,Good,0
30938,East Mackay,30929,East Mackay,1,Good,Good,0
30939,East Nanango,30930,East Nanango,1,Good,Good,0
30940,East Palmerston,30931,East Palmerston,1,Good,Good,0
30941,East Russell,30932,East Russell,1,Good,Good,0
30942,East Toowoomba,30933,East Toowoomba,1,Good,Good,0
30943,East Trinity,30934,East Trinity,1,Good,Good,0
30944,Eastern Heights,30935,Eastern Heights,1,Good,Good,0
30945,Eaton (Qld),30936,Eaton (Qld),1,Good,Good,0
30946,Eatons Hill,30937,Eatons Hill,1,Good,Good,0
30947,Ebbw Vale,30938,Ebbw Vale,1,Good,Good,0
30948,Ebenezer (Qld),30939,Ebenezer (Qld),1,Good,Good,0
30949,Edens Landing,30940,Edens Landing,1,Good,Good,0
30950,Edge Hill,30941,Edge Hill,1,Good,Good,0
30951,Edmonton,30942,Edmonton,1,Good,Good,0
30952,Edward River,30943,Edward River,0.7500006,Acceptable,Good,0
30952,Edward River,31759,Maramie,0.2499994,Good,Good,0
30953,Eerwah Vale,30944,Eerwah Vale,1,Good,Good,0
30954,Egypt,30945,Egypt,1,Good,Good,0
30955,Eidsvold,30946,Eidsvold,1,Good,Good,0
30956,Eidsvold East,30947,Eidsvold East,1,Good,Good,0
30957,Eidsvold West,30948,Eidsvold West,1,Good,Good,0
30958,Eight Mile Creek (Qld),30949,Eight Mile Creek (Qld),1,Good,Good,0
30959,Eight Mile Plains,30950,Eight Mile Plains,1,Good,Good,0
30960,Eimeo,30951,Eimeo,1,Good,Good,0
30961,Einasleigh,30952,Einasleigh,1,Good,Good,0
30962,El Arish,30953,El Arish,1,Good,Good,0
30963,Elaman Creek,30954,Elaman Creek,1,Good,Good,0
30964,Elanora,30955,Elanora,1,Good,Good,0
30965,Elbow Valley,30956,Elbow Valley,1,Good,Good,0
30966,Electra,30957,Electra,1,Good,Good,0
30967,Elgin (Qld),30958,Elgin (Qld),1,Good,Good,0
30968,Elgin Vale,30959,Elgin Vale,1,Good,Good,0
30969,Eli Waters,30960,Eli Waters,1,Good,Good,0
30970,Elimbah,30961,Elimbah,1,Good,Good,0
30971,Ellangowan (Qld),30962,Ellangowan (Qld),1,Good,Good,0
30972,Ellen Grove,30963,Ellen Grove,1,Good,Good,0
30973,Ellerbeck,30964,Ellerbeck,1,Good,Good,0
30974,Ellesmere,30965,Ellesmere,1,Good,Good,0
30975,Ellinjaa,30966,Ellinjaa,1,Good,Good,0
30976,Ellinthorp,30967,Ellinthorp,1,Good,Good,0
30977,Elliott (Qld),30968,Elliott (Qld),1,Good,Good,0
30978,Elliott Heads,30969,Elliott Heads,1,Good,Good,0
30979,Ellis Beach,30970,Ellis Beach,1,Good,Good,0
30980,Elphinstone (Isaac - Qld),30971,Elphinstone (Isaac - Qld),1,Good,Good,0
30981,Elphinstone (Toowoomba - Qld),30972,Elphinstone (Toowoomba - Qld),1,Good,Good,0
30982,Emerald (Qld),30973,Emerald (Qld),1,Good,Good,0
30983,Emu Creek (Qld),30974,Emu Creek (Qld),1,Good,Good,0
30984,Emu Park,30975,Emu Park,1,Good,Good,0
30985,Emu Vale,30976,Emu Vale,1,Good,Good,0
30986,England Creek,30977,England Creek,1,Good,Good,0
30987,Enoggera,30026,Alderley,0.0085208,Good,Good,1
30987,Enoggera,30978,Enoggera,0.9914792,Good,Good,0
30988,Enoggera Reservoir,30979,Enoggera Reservoir,1,Good,Good,0
30989,Epsom (Qld),30980,Epsom (Qld),1,Good,Good,0
30990,Erakala,30981,Erakala,1,Good,Good,0
30991,Ernestina,31685,Longreach (Qld),1,Good,Good,0
30992,Eromanga,30982,Eromanga,1,Good,Good,0
30993,Erub Island,30983,Erub Island,1,Good,Good,0
30994,Esk (Qld),30984,Esk (Qld),1,Good,Good,0
30995,Eskdale (Qld),30985,Eskdale (Qld),1,Good,Good,0
30996,Esmeralda,30986,Esmeralda,1,Good,Good,0
30997,Etna Creek,30987,Etna Creek,1,Good,Good,0
30998,Eton,30988,Eton,1,Good,Good,0
30999,Etty Bay,30989,Etty Bay,1,Good,Good,0
31000,Eubenangee,30990,Eubenangee,1,Good,Good,0
31001,Eudlo,30991,Eudlo,1,Good,Good,0
31002,Eukey,30992,Eukey,1,Good,Good,0
31003,Euleilah,30993,Euleilah,1,Good,Good,0
31004,Eulo,30994,Eulo,1,Good,Good,0
31005,Eumamurrin,30995,Eumamurrin,1,Good,Good,0
31006,Eumundi,30996,Eumundi,1,Good,Good,0
31007,Eungella (Qld),30997,Eungella (Qld),1,Good,Good,0
31008,Eungella Dam,30998,Eungella Dam,1,Good,Good,0
31009,Eungella Hinterland,30999,Eungella Hinterland,1,Good,Good,0
31010,Euramo,31000,Euramo,1,Good,Good,0
31011,Eureka (Qld),31001,Eureka (Qld),1,Good,Good,0
31012,Eurella,31002,Eurella,1,Good,Good,0
31013,Eurimbula,31003,Eurimbula,1,Good,Good,0
31014,Eurombah,31004,Eurombah,1,Good,Good,0
31015,Eurong,31005,Eurong,1,Good,Good,0
31016,Euthulla,31006,Euthulla,1,Good,Good,0
31017,Evans Landing,31007,Evans Landing,1,Good,Good,0
31018,Evanslea,31008,Evanslea,1,Good,Good,0
31019,Evelyn,31009,Evelyn,1,Good,Good,0
31020,Evergreen,31010,Evergreen,1,Good,Good,0
31021,Everton Hills,31011,Everton Hills,1,Good,Good,0
31022,Everton Park,31012,Everton Park,1,Good,Good,0
31023,Evora,30153,Barcaldine,1,Good,Good,0
31024,Fairdale,31013,Fairdale,1,Good,Good,0
31025,Fairfield (Qld),31014,Fairfield (Qld),1,Good,Good,0
31026,Fairney View,31015,Fairney View,1,Good,Good,0
31027,Fairy Bower,31016,Fairy Bower,1,Good,Good,0
31028,Fairyland,31017,Fairyland,1,Good,Good,0
31029,Fairymead,31018,Fairymead,1,Good,Good,0
31030,Farleigh,31019,Farleigh,1,Good,Good,0
31031,Farnborough,31020,Farnborough,1,Good,Good,0
31032,Farnsfield,31021,Farnsfield,1,Good,Good,0
31033,Farrars Creek,31022,Farrars Creek,1,Good,Good,0
31034,Fassifern (Qld),31023,Fassifern (Qld),1,Good,Good,0
31035,Fassifern Valley,31024,Fassifern Valley,1,Good,Good,0
31036,Federal (Qld),31025,Federal (Qld),1,Good,Good,0
31037,Felton,31026,Felton,1,Good,Good,0
31038,Felton South,31027,Felton South,1,Good,Good,0
31039,Feluga,31028,Feluga,1,Good,Good,0
31040,Ferney,31029,Ferney,1,Good,Good,0
31041,Fernvale (Qld),31030,Fernvale (Qld),1,Good,Good,0
31042,Ferny Glen,31031,Ferny Glen,1,Good,Good,0
31043,Ferny Grove,31032,Ferny Grove,1,Good,Good,0
31044,Ferny Hills,31033,Ferny Hills,1,Good,Good,0
31045,Ficks Crossing,31034,Ficks Crossing,1,Good,Good,0
31046,Fielding,31035,Fielding,1,Good,Good,0
31047,Fifteen Mile,31036,Fifteen Mile,1,Good,Good,0
31048,Fig Tree Pocket,31037,Fig Tree Pocket,1,Good,Good,0
31049,Finch Hatton,31038,Finch Hatton,1,Good,Good,0
31050,Finlayvale,31039,Finlayvale,1,Good,Good,0
31051,Finnie,31040,Finnie,1,Good,Good,0
31052,Fisher (Qld),31041,Fisher (Qld),1,Good,Good,0
31053,Fishermans Pocket,31042,Fishermans Pocket,1,Good,Good,0
31054,Fishery Falls,31043,Fishery Falls,1,Good,Good,0
31055,Fitzgerald Creek,31044,Fitzgerald Creek,1,Good,Good,0
31056,Fitzgibbon,31045,Fitzgibbon,1,Good,Good,0
31057,Fitzroy Island,31046,Fitzroy Island,1,Good,Good,0
31058,Flagstone Creek,31048,Flagstone Creek,1,Good,Good,0
31059,Flametree,31049,Flametree,1,Good,Good,0
31060,Flaxton,31050,Flaxton,1,Good,Good,0
31061,Fletcher (Qld),31051,Fletcher (Qld),1,Good,Good,0
31062,Fletcher Creek,31052,Fletcher Creek,1,Good,Good,0
31063,Fleurbaix,31053,Fleurbaix,1,Good,Good,0
31064,Flinders View,31054,Flinders View,1,Good,Good,0
31065,Flinton,31055,Flinton,1,Good,Good,0
31066,Florence Bay,31056,Florence Bay,1,Good,Good,0
31067,Flying Fish Point,31057,Flying Fish Point,1,Good,Good,0
31068,Flying Fox (Qld),31058,Flying Fox (Qld),1,Good,Good,0
31069,Fordsdale,31059,Fordsdale,1,Good,Good,0
31070,Foreshores,31060,Foreshores,1,Good,Good,0
31071,Forest Creek,31061,Forest Creek,1,Good,Good,0
31072,Forest Glen (Qld),31062,Forest Glen (Qld),1,Good,Good,0
31073,Forest Hill (Qld),31063,Forest Hill (Qld),1,Good,Good,0
31074,Forest Lake,31064,Forest Lake,1,Good,Good,0
31075,Forest Ridge,31065,Forest Ridge,1,Good,Good,0
31076,Forest Springs,31066,Forest Springs,1,Good,Good,0
31077,Forestdale,31067,Forestdale,1,Good,Good,0
31078,Foresthome,31068,Foresthome,1,Good,Good,0
31079,Forestvale,31069,Forestvale,1,Good,Good,0
31080,Fork Lagoons,31070,Fork Lagoons,1,Good,Good,0
31081,Formartin,31071,Formartin,1,Good,Good,0
31082,Forrest Beach (Qld),31072,Forrest Beach (Qld),1,Good,Good,0
31083,Forsayth,31073,Forsayth,1,Good,Good,0
31084,Fortitude Valley,31074,Fortitude Valley,0.9989766,Good,Good,0
31084,Fortitude Valley,32137,Newstead (Qld),0.0010234,Good,Good,1
31085,Forty Mile,31075,Forty Mile,1,Good,Good,0
31086,Fossilbrook,31076,Fossilbrook,1,Good,Good,0
31087,Foulden,31077,Foulden,1,Good,Good,0
31088,Four Ways,31078,Four Ways,1,Good,Good,0
31089,Foxdale,31079,Foxdale,1,Good,Good,0
31090,Frankfield,31080,Frankfield,1,Good,Good,0
31091,Fraser Island,31081,Fraser Island,1,Good,Good,0
31092,Frazerview,31082,Frazerview,1,Good,Good,0
31093,Fredericksfield,31083,Fredericksfield,1,Good,Good,0
31094,Freestone,31084,Freestone,1,Good,Good,0
31095,Frenches Creek,31085,Frenches Creek,1,Good,Good,0
31096,Frenchville,31086,Frenchville,0.9961233,Good,Good,0
31096,Frenchville,31624,Lakes Creek,0.0038767,Good,Good,1
31097,Freshwater (Qld),31087,Freshwater (Qld),1,Good,Good,0
31098,Freshwater Point,31088,Freshwater Point,1,Good,Good,0
31099,Friday Pocket,31089,Friday Pocket,1,Good,Good,0
31100,Fulham (Qld),31090,Fulham (Qld),1,Good,Good,0
31101,Gadgarra,31091,Gadgarra,1,Good,Good,0
31102,Gaeta,31092,Gaeta,1,Good,Good,0
31103,Gailes,31093,Gailes,1,Good,Good,0
31104,Gainsford,31094,Gainsford,1,Good,Good,0
31105,Gairloch,31095,Gairloch,1,Good,Good,0
31106,Galilee,30072,Aramac,1,Good,Good,0
31107,Gamboola,31096,Gamboola,1,Good,Good,0
31108,Gangalidda,31097,Gangalidda,1,Good,Good,0
31109,Garbutt,31098,Garbutt,1,Good,Good,0
31110,Garfield (Qld),31438,Jericho (Qld),1,Good,Good,0
31111,Gargett,31099,Gargett,1,Good,Good,0
31112,Garnant,31100,Garnant,1,Good,Good,0
31113,Garners Beach,31101,Garners Beach,1,Good,Good,0
31114,Garradunga,31102,Garradunga,1,Good,Good,0
31115,Garrawalt,31103,Garrawalt,1,Good,Good,0
31116,Gatton,31104,Gatton,1,Good,Good,0
31117,Gaven,31105,Gaven,1,Good,Good,0
31118,Gayndah,31106,Gayndah,1,Good,Good,0
31119,Gaythorne,30978,Enoggera,0.0089333,Good,Good,1
31119,Gaythorne,31107,Gaythorne,0.9910667,Good,Good,0
31120,Geebung,31108,Geebung,1,Good,Good,0
31121,Geham,31109,Geham,1,Good,Good,0
31122,Gemini Mountains,31110,Gemini Mountains,1,Good,Good,0
31123,Georgetown (Qld),31111,Georgetown (Qld),1,Good,Good,0
31124,Georgina (Qld),31112,Georgina (Qld),1,Good,Good,0
31125,Germantown (Qld),31113,Germantown (Qld),1,Good,Good,0
31126,Gheerulla,31114,Gheerulla,1,Good,Good,0
31127,Ghinghinda,31115,Ghinghinda,1,Good,Good,0
31128,Gidya,31116,Gidya,1,Good,Good,0
31129,Gigoomgan,31117,Gigoomgan,1,Good,Good,0
31130,Gilbert River,31118,Gilbert River,1,Good,Good,0
31131,Gilberton (Etheridge - Qld),31119,Gilberton (Etheridge - Qld),1,Good,Good,0
31132,Gilberton (Gold Coast - Qld),31120,Gilberton (Gold Coast - Qld),1,Good,Good,0
31133,Gilla,31121,Gilla,1,Good,Good,0
31134,Gilldora,31122,Gilldora,1,Good,Good,0
31135,Gilston,31123,Gilston,1,Good,Good,0
31136,Gin Gin (Qld),31124,Gin Gin (Qld),1,Good,Good,0
31137,Gindie,30973,Emerald (Qld),1.36E-05,Good,Good,1
31137,Gindie,31125,Gindie,0.9999864,Good,Good,0
31138,Gindoran,31126,Gindoran,1,Good,Good,0
31139,Ginoondan,31127,Ginoondan,1,Good,Good,0
31140,Girraween (Qld),31128,Girraween (Qld),1,Good,Good,0
31141,Giru,31129,Giru,1,Good,Good,0
31142,Givelda,31130,Givelda,1,Good,Good,0
31143,Gladfield (Qld),31131,Gladfield (Qld),1,Good,Good,0
31144,Gladstone Central,31132,Gladstone Central,1,Good,Good,0
31145,Gladstone Harbour,31133,Gladstone Harbour,1,Good,Good,0
31146,Glamorgan Vale,31134,Glamorgan Vale,1,Good,Good,0
31147,Glan Devon,31135,Glan Devon,1,Good,Good,0
31148,Glanmire (Qld),31136,Glanmire (Qld),1,Good,Good,0
31149,Glass House Mountains,31137,Glass House Mountains,1,Good,Good,0
31150,Glastonbury,31138,Glastonbury,1,Good,Good,0
31151,Glebe (Qld),31139,Glebe (Qld),1,Good,Good,0
31152,Glen Allyn,31140,Glen Allyn,1,Good,Good,0
31153,Glen Aplin,31141,Glen Aplin,1,Good,Good,0
31154,Glen Boughton,31142,Glen Boughton,1,Good,Good,0
31155,Glen Cairn,31143,Glen Cairn,1,Good,Good,0
31156,Glen Echo,31144,Glen Echo,1,Good,Good,0
31157,Glen Eden,31145,Glen Eden,1,Good,Good,0
31158,Glen Esk,31146,Glen Esk,1,Good,Good,0
31159,Glen Isla,31147,Glen Isla,1,Good,Good,0
31160,Glen Niven,31148,Glen Niven,1,Good,Good,0
31161,Glen Russell,31149,Glen Russell,1,Good,Good,0
31162,Glen Ruth,31150,Glen Ruth,1,Good,Good,0
31163,Glenarbon,31151,Glenarbon,1,Good,Good,0
31164,Glenaubyn,31152,Glenaubyn,1,Good,Good,0
31165,Glenaven,31153,Glenaven,1,Good,Good,0
31166,Glenbar,31154,Glenbar,1,Good,Good,0
31167,Glencoe (Qld),31155,Glencoe (Qld),1,Good,Good,0
31168,Glendale (Qld),31156,Glendale (Qld),1,Good,Good,0
31169,Glenden,31157,Glenden,1,Good,Good,0
31170,Gleneagle,31158,Gleneagle,1,Good,Good,0
31171,Glenella,31159,Glenella,1,Good,Good,0
31172,Glenfern (Qld),31160,Glenfern (Qld),1,Good,Good,0
31173,Glengallan,31161,Glengallan,1,Good,Good,0
31174,Glenhaughton,31162,Glenhaughton,1,Good,Good,0
31175,Glenlee (Qld),31163,Glenlee (Qld),1,Good,Good,0
31176,Glenleigh,31164,Glenleigh,1,Good,Good,0
31177,Glenlyon (Qld),31166,Glenlyon (Qld),1,Good,Good,0
31178,Glenmoral,31167,Glenmoral,1,Good,Good,0
31179,Glenmorgan,31168,Glenmorgan,1,Good,Good,0
31180,Glenorchy (Qld),31169,Glenorchy (Qld),1,Good,Good,0
31181,Glenore Grove,31170,Glenore Grove,1,Good,Good,0
31182,Glenrae,31171,Glenrae,1,Good,Good,0
31183,Glenrock (Qld),31172,Glenrock (Qld),1,Good,Good,0
31184,Glenroy (Qld),31173,Glenroy (Qld),1,Good,Good,0
31185,Glenvale,31174,Glenvale,1,Good,Good,0
31186,Glenview,31175,Glenview,1,Good,Good,0
31187,Glenwood (Qld),31176,Glenwood (Qld),1,Good,Good,0
31188,Godwin Beach,31177,Godwin Beach,1,Good,Good,0
31189,Gogango,31178,Gogango,1,Good,Good,0
31190,Golden Beach (Qld),31179,Golden Beach (Qld),1,Good,Good,0
31191,Golden Fleece,31180,Golden Fleece,1,Good,Good,0
31192,Goldfields,31181,Goldfields,1,Good,Good,0
31193,Goldsborough (Qld),31182,Goldsborough (Qld),1,Good,Good,0
31194,Gooburrum,31183,Gooburrum,1,Good,Good,0
31195,Good Night,31184,Good Night,1,Good,Good,0
31196,Goodar,31185,Goodar,1,Good,Good,0
31197,Goodger,31186,Goodger,1,Good,Good,0
31198,Goodna,31187,Goodna,1,Good,Good,0
31199,Goodwood (Qld),31188,Goodwood (Qld),1,Good,Good,0
31200,Googa Creek,31189,Googa Creek,1,Good,Good,0
31201,Goolboo,31190,Goolboo,1,Good,Good,0
31202,Goolman,31191,Goolman,1,Good,Good,0
31203,Goomally,31192,Goomally,1,Good,Good,0
31204,Goombi,31193,Goombi,1,Good,Good,0
31205,Goomboorian,31194,Goomboorian,1,Good,Good,0
31206,Goombungee,31195,Goombungee,1,Good,Good,0
31207,Goomburra,31196,Goomburra,1,Good,Good,0
31208,Goomeri,31197,Goomeri,1,Good,Good,0
31209,Goomeribong,31198,Goomeribong,1,Good,Good,0
31210,Goondi,31199,Goondi,1,Good,Good,0
31211,Goondi Bend,31200,Goondi Bend,1,Good,Good,0
31212,Goondi Hill,31201,Goondi Hill,1,Good,Good,0
31213,Goondiwindi,31202,Goondiwindi,1,Good,Good,0
31214,Goorganga Creek,31203,Goorganga Creek,1,Good,Good,0
31215,Goorganga Plains,31204,Goorganga Plains,1,Good,Good,0
31216,Gooroolba,31205,Gooroolba,1,Good,Good,0
31217,Gootchie,31206,Gootchie,1,Good,Good,0
31218,Goovigen,31207,Goovigen,1,Acceptable,Good,0
31219,Goowarra,31208,Goowarra,1,Good,Good,0
31220,Goranba,31209,Goranba,1,Good,Good,0
31221,Gordon Park,31210,Gordon Park,1,Good,Good,0
31222,Gordonbrook,31211,Gordonbrook,1,Good,Good,0
31223,Gordonstone,31212,Gordonstone,1,Good,Good,0
31224,Gordonvale,31213,Gordonvale,1,Good,Good,0
31225,Gore,31214,Gore,1,Good,Good,0
31226,Gowrie Junction,31215,Gowrie Junction,1,Good,Good,0
31227,Gowrie Little Plain,31216,Gowrie Little Plain,1,Good,Good,0
31228,Gowrie Mountain,31217,Gowrie Mountain,1,Good,Good,0
31229,Gowrie Station,31218,Gowrie Station,1,Good,Good,0
31230,Gracemere,31219,Gracemere,1,Good,Good,0
31231,Graceville,31220,Graceville,1,Good,Good,0
31232,Grahams Creek,31221,Grahams Creek,1,Good,Good,0
31233,Granadilla,31222,Granadilla,1,Good,Good,0
31234,Grand Secret,31223,Grand Secret,1,Good,Good,0
31235,Grandchester,31224,Grandchester,1,Good,Good,0
31236,Grange (Qld),31225,Grange (Qld),0.9832801,Good,Good,0
31236,Grange (Qld),33089,Wilston,0.0167199,Good,Good,0
31237,Granite Vale,31226,Granite Vale,1,Good,Good,0
31238,Grant,30153,Barcaldine,1,Good,Good,0
31239,Grantham,31227,Grantham,1,Good,Good,0
31240,Granville (Qld),31228,Granville (Qld),1,Good,Good,0
31241,Grapetree,31229,Grapetree,1,Good,Good,0
31242,Grassdale (Qld),31230,Grassdale (Qld),1,Good,Good,0
31243,Grasstree Beach,31231,Grasstree Beach,0.9892162,Good,Good,0
31243,Grasstree Beach,32519,Sarina Beach,0.0107838,Good,Good,0
31244,Grays Gate,31232,Grays Gate,1,Good,Good,0
31245,Great Sandy Strait,31233,Great Sandy Strait,1,Good,Good,0
31246,Green Hill,31234,Green Hill,1,Good,Good,0
31247,Green Island,31235,Green Island,1,Good,Good,0
31248,Greenbank,31236,Greenbank,1,Good,Good,0
31249,Greenlake,31237,Greenlake,1,Good,Good,0
31250,Greenlands (Qld),31238,Greenlands (Qld),1,Good,Good,0
31251,Greenmount (Mackay - Qld),31239,Greenmount (Mackay - Qld),1,Good,Good,0
31252,Greenmount (Toowoomba - Qld),31240,Greenmount (Toowoomba - Qld),1,Good,Good,0
31253,Greens Creek (Qld),31241,Greens Creek (Qld),1,Good,Good,0
31254,Greenslopes,31242,Greenslopes,0.8379483,Acceptable,Good,0
31254,Greenslopes,31346,Holland Park,0.0082422,Good,Good,1
31254,Greenslopes,32672,Stones Corner,0.1538095,Poor,Good,0
31255,Greenswamp,31243,Greenswamp,1,Good,Good,0
31256,Greenup,31244,Greenup,1,Good,Good,0
31257,Greenvale (Qld),31245,Greenvale (Qld),1,Good,Good,0
31258,Greenview,31246,Greenview,1,Good,Good,0
31259,Greenwood (Qld),31247,Greenwood (Qld),1,Good,Good,0
31260,Gregors Creek,31248,Gregors Creek,1,Good,Good,0
