LOCALITY_PID,LOCALITY_NAME,SA4_CODE_2021,SA4_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW1253,DENMAN,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1254,DEPOT BEACH,101,Capital Region,1,Good,Good,0
NSW1255,DERRIWONG,103,Central West,1,Good,Good,0
NSW1256,DEUA,101,Capital Region,1,Good,Good,0
NSW1257,DEUA RIVER VALLEY,101,Capital Region,1,Good,Good,0
NSW1258,DEVILS HOLE,101,Capital Region,1,Good,Good,0
NSW1259,DEWITT,108,Mid North Coast,1,Good,Good,0
NSW126,BACK CREEK,101,Capital Region,1,Good,Good,0
NSW1260,DHARRUK,116,Sydney - Blacktown,1,Good,Good,0
NSW1261,DHURAGOON,109,Murray,1,Good,Good,0
NSW1262,DIAMOND BEACH,108,Mid North Coast,1,Good,Good,0
NSW1263,DIAMOND HEAD,108,Mid North Coast,1,Good,Good,0
NSW1264,DIEHARD,110,New England and North West,1,Good,Good,0
NSW1265,DIGGERS CAMP,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1266,DIGNAMS CREEK,101,Capital Region,1,Good,Good,0
NSW1267,DILKOON,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1269,DILPURRA,109,Murray,1,Good,Good,0
NSW127,BACK FOREST,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1270,DINGO FOREST,108,Mid North Coast,1,Good,Good,0
NSW1271,DINOGA,110,New England and North West,1,Good,Good,0
NSW1272,DIRNASEER,113,Riverina,1,Good,Good,0
NSW1273,DIRTY CREEK,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1274,DOBIES BIGHT,112,Richmond - Tweed,1,Good,Good,0
NSW1275,DOCTOR GEORGE MOUNTAIN,101,Capital Region,1,Good,Good,0
NSW1276,DOCTORS GAP,103,Central West,1,Good,Good,0
NSW1277,DOG ROCKS,103,Central West,1,Good,Good,0
NSW1278,DOLANS BAY,128,Sydney - Sutherland,1,Good,Good,0
NSW1279,DOLLS POINT,119,Sydney - Inner South West,1,Good,Good,0
NSW128,BACKMEDE,112,Richmond - Tweed,1,Good,Good,0
NSW1280,DOLLYS FLAT,108,Mid North Coast,1,Good,Good,0
NSW1281,DOLPHIN POINT,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1282,DOMBARTON,107,Illawarra,1,Good,Good,0
NSW1283,DONALD CREEK,110,New England and North West,1,Good,Good,0
NSW1284,DONDINGALONG,108,Mid North Coast,1,Good,Good,0
NSW1285,DONNELLYVILLE,108,Mid North Coast,1,Good,Good,0
NSW1286,DOON DOON,112,Richmond - Tweed,1,Good,Good,0
NSW1287,DOONBAH,112,Richmond - Tweed,1,Good,Good,0
NSW1288,DOONSIDE,116,Sydney - Blacktown,1,Good,Good,0
NSW1289,DOORALONG,102,Central Coast,1,Good,Good,0
NSW129,BACKWATER,110,New England and North West,1,Good,Good,0
NSW1290,DORA CREEK,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1291,DORRIGO,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1292,DORRIGO MOUNTAIN,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1293,DORROUGHBY,112,Richmond - Tweed,1,Good,Good,0
NSW1294,DOUBLE BAY,118,Sydney - Eastern Suburbs,1,Good,Good,0
NSW1295,DOUBTFUL CREEK,112,Richmond - Tweed,1,Good,Good,0
NSW1296,DOUGLAS PARK,123,Sydney - Outer South West,1,Good,Good,0
NSW1297,DOVER HEIGHTS,118,Sydney - Eastern Suburbs,1,Good,Good,0
NSW1298,DOWNSIDE,113,Riverina,1,Good,Good,0
NSW1299,DOYALSON,102,Central Coast,1,Good,Good,0
NSW13,ABINGTON,110,New England and North West,1,Good,Good,0
NSW130,BADGERYS CREEK,124,Sydney - Outer West and Blue Mountains,0.0568492,Good,Good,0
NSW130,BADGERYS CREEK,127,Sydney - South West,0.9431508,Good,Good,0
NSW1300,DOYALSON NORTH,102,Central Coast,1,Good,Good,0
NSW1301,DOYLES CREEK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1302,DOYLES RIVER,108,Mid North Coast,0.2857143,Good,Good,0
NSW1302,DOYLES RIVER,110,New England and North West,0.7142857,Good,Good,0
NSW1303,DRAKE,110,New England and North West,1,Good,Good,0
NSW1304,DRAKE VILLAGE,110,New England and North West,1,Good,Good,0
NSW1305,DRILDOOL,110,New England and North West,1,Good,Good,0
NSW1306,DRIPSTONE,105,Far West and Orana,1,Good,Good,0
NSW1307,DRUMMOYNE,120,Sydney - Inner West,1,Good,Good,0
NSW1308,DRY CREEK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1309,DRY PLAIN,101,Capital Region,1,Good,Good,0
NSW131,BADJA,101,Capital Region,1,Good,Good,0
NSW1310,DUBBO,105,Far West and Orana,1,Good,Good,0
NSW1311,DUCK CREEK,112,Richmond - Tweed,1,Good,Good,0
NSW1312,DUCKENFIELD,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1313,DUCKMALOI,103,Central West,1,Good,Good,0
NSW1314,DUDLEY,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1315,DUFFYS FOREST,122,Sydney - Northern Beaches,1,Good,Good,0
NSW1316,DULGUIGAN,112,Richmond - Tweed,1,Good,Good,0
NSW1317,DULWICH HILL,117,Sydney - City and Inner South,0.0058992,Good,Good,1
NSW1317,DULWICH HILL,120,Sydney - Inner West,0.9941008,Good,Good,0
NSW1318,DUM DUM,112,Richmond - Tweed,1,Good,Good,0
NSW1319,DUMARESQ,110,New England and North West,1,Good,Good,0
NSW132,BAERAMI,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1320,DUMARESQ ISLAND,108,Mid North Coast,1,Good,Good,0
NSW1321,DUMBUDGERY,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1322,DUNBIBLE,112,Richmond - Tweed,1,Good,Good,0
NSW1323,DUNBOGAN,108,Mid North Coast,1,Good,Good,0
NSW1324,DUNCANS CREEK,110,New England and North West,1,Good,Good,0
NSW1325,DUNDAS,125,Sydney - Parramatta,1,Good,Good,0
NSW1326,DUNDAS VALLEY,125,Sydney - Parramatta,1,Good,Good,0
NSW1327,DUNDEE,110,New England and North West,1,Good,Good,0
NSW1329,DUNDURRABIN,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW133,BAERAMI CREEK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1330,DUNEDOO,103,Central West,1,Good,Good,0
NSW1331,DUNGARUBBA,112,Richmond - Tweed,1,Good,Good,0
NSW1333,DUNGAY,112,Richmond - Tweed,1,Good,Good,0
NSW1334,DUNGEREE,103,Central West,1,Good,Good,0
NSW1335,DUNGOG,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1336,DUNGOWAN,110,New England and North West,1,Good,Good,0
NSW1337,DUNKELD,103,Central West,1,Good,Good,0
NSW1338,DUNMORE,107,Illawarra,1,Good,Good,0
NSW1339,DUNOLLY,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW134,BAGNOO,108,Mid North Coast,1,Good,Good,0
NSW1340,DUNOON,112,Richmond - Tweed,1,Good,Good,0
NSW1341,DUNS CREEK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1342,DUNVILLE LOOP,103,Central West,1,Good,Good,0
NSW1343,DURAL,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1344,DURAL,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW1345,DURAMANA,103,Central West,1,Good,Good,0
NSW1346,DURANBAH,112,Richmond - Tweed,1,Good,Good,0
NSW1347,DURI,110,New England and North West,1,Good,Good,0
NSW1348,DUROBY,112,Richmond - Tweed,1,Good,Good,0
NSW1349,DURRAN DURRA,101,Capital Region,1,Good,Good,0
NSW135,BAGO,108,Mid North Coast,1,Good,Good,0
NSW1350,DURRAS NORTH,101,Capital Region,1,Good,Good,0
NSW1352,DURREN DURREN,102,Central Coast,1,Good,Good,0
NSW1353,DUVAL,110,New England and North West,1,Good,Good,0
NSW1354,DYERS CROSSING,108,Mid North Coast,1,Good,Good,0
NSW1355,DYRAABA,112,Richmond - Tweed,1,Good,Good,0
NSW1356,DYRRING,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1357,EAGLE VALE,123,Sydney - Outer South West,1,Good,Good,0
NSW1358,EAGLETON,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1359,EARLWOOD,119,Sydney - Inner South West,1,Good,Good,0
NSW136,BAGOTVILLE,112,Richmond - Tweed,1,Good,Good,0
NSW1360,EAST ALBURY,109,Murray,1,Good,Good,0
NSW1361,EAST BALLINA,112,Richmond - Tweed,1,Good,Good,0
NSW1363,EAST BRANXTON,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1364,EAST CORAKI,112,Richmond - Tweed,1,Good,Good,0
NSW1365,EAST CORRIMAL,107,Illawarra,1,Good,Good,0
NSW1366,EAST GOSFORD,102,Central Coast,1,Good,Good,0
NSW1367,EAST GRESFORD,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1368,EAST HILLS,119,Sydney - Inner South West,1,Good,Good,0
NSW1369,EAST JINDABYNE,101,Capital Region,1,Good,Good,0
NSW137,BAKERS CREEK,108,Mid North Coast,1,Good,Good,0
NSW1370,EAST KANGALOON,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1371,EAST KEMPSEY,108,Mid North Coast,1,Good,Good,0
NSW1372,EAST KILLARA,121,Sydney - North Sydney and Hornsby,1,Good,Good,0
NSW1373,EAST KURRAJONG,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW1374,EAST LINDFIELD,121,Sydney - North Sydney and Hornsby,0.9999977,Good,Good,0
NSW1374,EAST LINDFIELD,122,Sydney - Northern Beaches,2.30E-06,Good,Good,1
NSW1375,EAST LISMORE,112,Richmond - Tweed,1,Good,Good,0
NSW1376,EAST LYNNE,101,Capital Region,1,Good,Good,0
NSW1377,EAST MAITLAND,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1378,EAST RYDE,126,Sydney - Ryde,1,Good,Good,0
NSW1379,EAST SEAHAM,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW138,BAKERS CREEK,110,New England and North West,1,Good,Good,0
NSW1380,EAST TAMWORTH,110,New England and North West,1,Good,Good,0
NSW1381,EAST WAGGA WAGGA,113,Riverina,1,Good,Good,0
NSW1382,EAST WARDELL,112,Richmond - Tweed,1,Good,Good,0
NSW1383,EASTERN CREEK,116,Sydney - Blacktown,1,Good,Good,0
NSW1384,EASTGARDENS,117,Sydney - City and Inner South,1,Good,Good,0
NSW1385,EASTLAKES,117,Sydney - City and Inner South,1,Good,Good,0
NSW1386,EASTWOOD,125,Sydney - Parramatta,0.0018489,Good,Good,1
NSW1386,EASTWOOD,126,Sydney - Ryde,0.9981511,Good,Good,0
NSW1387,EATONSVILLE,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1388,EBENEZER,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW1389,EBOR,110,New England and North West,1,Good,Good,0
NSW139,BAKERS CREEK,108,Mid North Coast,1,Good,Good,0
NSW1390,ECCLESTON,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1391,EDDERTON,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1392,EDEN,101,Capital Region,1,Good,Good,0
NSW1393,EDEN CREEK,112,Richmond - Tweed,1,Good,Good,0
NSW1394,EDENSOR PARK,127,Sydney - South West,1,Good,Good,0
NSW1395,EDENVILLE,112,Richmond - Tweed,1,Good,Good,0
NSW1396,EDGECLIFF,118,Sydney - Eastern Suburbs,1,Good,Good,0
NSW1397,EDGEROI,110,New England and North West,1,Good,Good,0
NSW1398,EDGEWORTH,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1399,EDITH,103,Central West,1,Good,Good,0
NSW14,ACACIA GARDENS,116,Sydney - Blacktown,1,Good,Good,0
NSW140,BAKERS SWAMP,105,Far West and Orana,1,Good,Good,0
NSW1400,EDMONDSON PARK,127,Sydney - South West,1,Good,Good,0
NSW1401,EDROM,101,Capital Region,1,Good,Good,0
NSW1402,EENAWEENA,105,Far West and Orana,1,Good,Good,0
NSW1403,EGLINTON,103,Central West,1,Good,Good,0
NSW1404,EIGHTEEN MILE,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1405,ELANDS,108,Mid North Coast,1,Good,Good,0
NSW1406,ELANORA HEIGHTS,122,Sydney - Northern Beaches,1,Good,Good,0
NSW1407,ELCOMBE,110,New England and North West,1,Good,Good,0
NSW1408,ELDERSLIE,123,Sydney - Outer South West,1,Good,Good,0
NSW1409,ELDERSLIE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW141,BALALA,110,New England and North West,1,Good,Good,0
NSW1410,ELEEBANA,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1411,ELERMORE VALE,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1412,ELIZABETH BAY,117,Sydney - City and Inner South,1,Good,Good,0
NSW1413,ELIZABETH BEACH,108,Mid North Coast,1,Good,Good,0
NSW1414,ELLALONG,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1415,ELLAND,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1416,ELLANGOWAN,112,Richmond - Tweed,1,Good,Good,0
NSW1417,ELLENBOROUGH,108,Mid North Coast,1,Good,Good,0
NSW1418,ELLERSLIE,113,Riverina,1,Good,Good,0
NSW1419,ELLERSTON,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW142,BALCOLYN,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1420,ELLIS LANE,123,Sydney - Outer South West,1,Good,Good,0
NSW1421,ELONG ELONG,103,Central West,0.1149142,Good,Good,0
NSW1421,ELONG ELONG,105,Far West and Orana,0.8850858,Good,Good,0
NSW1422,ELRINGTON,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1423,ELSMORE,110,New England and North West,1,Good,Good,0
NSW1424,ELTHAM,112,Richmond - Tweed,1,Good,Good,0
NSW1425,ELVINA BAY,122,Sydney - Northern Beaches,1,Good,Good,0
NSW1426,EMERALD BEACH,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1427,EMERALD HILL,110,New England and North West,1,Good,Good,0
NSW1428,EMERTON,116,Sydney - Blacktown,1,Good,Good,0
NSW1429,EMMAVILLE,110,New England and North West,1,Good,Good,0
NSW143,BALD BLAIR,110,New England and North West,1,Good,Good,0
NSW1430,EMPIRE BAY,102,Central Coast,1,Good,Good,0
NSW1431,EMPIRE VALE,112,Richmond - Tweed,1,Good,Good,0
NSW1432,EMU HEIGHTS,124,Sydney - Outer West and Blue Mountains,1,Good,Good,0
NSW1433,EMU PLAINS,124,Sydney - Outer West and Blue Mountains,1,Good,Good,0
NSW1434,EMU SWAMP,103,Central West,1,Good,Good,0
NSW1435,ENDRICK,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1436,ENFIELD,120,Sydney - Inner West,1,Good,Good,0
NSW1437,ENGADINE,128,Sydney - Sutherland,1,Good,Good,0
NSW1438,ENGLORIE PARK,123,Sydney - Outer South West,1,Good,Good,0
NSW1439,ENMORE,117,Sydney - City and Inner South,1,Good,Good,0
NSW144,BALD HILLS,101,Capital Region,1,Good,Good,0
NSW1440,ENMORE,110,New England and North West,1,Good,Good,0
NSW1441,ENNGONIA,105,Far West and Orana,1,Good,Good,0
NSW1442,ENVIRONA,101,Capital Region,1,Good,Good,0
NSW1443,EPPING,125,Sydney - Parramatta,0.0321338,Good,Good,0
NSW1443,EPPING,126,Sydney - Ryde,0.9678662,Good,Good,0
NSW1444,ERARING,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1445,EREMERANG,105,Far West and Orana,1,Good,Good,0
NSW1446,ERIGOLIA,113,Riverina,1,Good,Good,0
NSW1447,ERIN VALE,113,Riverina,1,Good,Good,0
NSW1448,ERINA,102,Central Coast,1,Good,Good,0
NSW1449,ERINA HEIGHTS,102,Central Coast,1,Good,Good,0
NSW145,BALD NOB,110,New England and North West,1,Good,Good,0
NSW1450,ERMINGTON,125,Sydney - Parramatta,1,Good,Good,0
NSW1451,EROWAL BAY,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1452,ERROWANBANG,103,Central West,1,Good,Good,0
NSW1454,ERSKINE PARK,124,Sydney - Outer West and Blue Mountains,1,Good,Good,0
NSW1455,ERSKINEVILLE,117,Sydney - City and Inner South,1,Good,Good,0
NSW1456,ERUDGERE,103,Central West,1,Good,Good,0
NSW1458,ESCHOL PARK,123,Sydney - Outer South West,1,Good,Good,0
NSW1459,ESK,104,Coffs Harbour - Grafton,0.25,Good,Good,0
NSW1459,ESK,112,Richmond - Tweed,0.75,Good,Good,0
NSW146,BALD RIDGE,103,Central West,1,Good,Good,0
NSW1460,ESSINGTON,103,Central West,1,Good,Good,0
NSW1461,ESTELLA,113,Riverina,1,Good,Good,0
NSW1462,ETTALONG BEACH,102,Central Coast,1,Good,Good,0
NSW1463,ETTAMOGAH,109,Murray,1,Good,Good,0
NSW1464,ETTREMA,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1465,ETTRICK,112,Richmond - Tweed,1,Good,Good,0
NSW1466,EUABALONG,103,Central West,0.175978,Good,Good,0
NSW1466,EUABALONG,105,Far West and Orana,0.824022,Good,Good,0
NSW1467,EUABALONG WEST,105,Far West and Orana,1,Good,Good,0
NSW1468,EUBERTA,113,Riverina,1,Good,Good,0
NSW1469,EUCHAREENA,105,Far West and Orana,1,Good,Good,0
NSW147,BALDERSLEIGH,110,New England and North West,1,Good,Good,0
NSW1470,EUCUMBENE,101,Capital Region,1,Good,Good,0
NSW1471,EUGOWRA,103,Central West,1,Good,Good,0
NSW1472,EULAH CREEK,110,New England and North West,1,Good,Good,0
NSW1474,EUMUNGERIE,105,Far West and Orana,1,Good,Good,0
NSW1475,EUNANOREENYA,113,Riverina,1,Good,Good,0
NSW1476,EUNGAI CREEK,108,Mid North Coast,1,Good,Good,0
NSW1477,EUNGAI RAIL,108,Mid North Coast,1,Good,Good,0
NSW1478,EUNGELLA,112,Richmond - Tweed,1,Good,Good,0
NSW1479,EUREKA,112,Richmond - Tweed,1,Good,Good,0
NSW148,BALDRY,103,Central West,1,Good,Good,0
NSW1480,EURIMBLA,105,Far West and Orana,1,Good,Good,0
NSW1481,EUROBODALLA,101,Capital Region,1,Good,Good,0
NSW1482,EUROKA,108,Mid North Coast,1,Good,Good,0
NSW1483,EUROLEY,113,Riverina,1,Good,Good,0
NSW1484,EURONGILLY,113,Riverina,1,Good,Good,0
NSW1485,EURUNDEREE,103,Central West,1,Good,Good,0
NSW1486,EUSTON,109,Murray,1,Good,Good,0
NSW1487,EVANS HEAD,112,Richmond - Tweed,1,Good,Good,0
NSW1488,EVANS PLAINS,103,Central West,1,Good,Good,0
NSW1489,EVELEIGH,117,Sydney - City and Inner South,1,Good,Good,0
NSW149,BALFOURS PEAK,110,New England and North West,1,Good,Good,0
NSW1490,EVIRON,112,Richmond - Tweed,1,Good,Good,0
NSW1491,EWINGAR,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1492,EWINGSDALE,112,Richmond - Tweed,1,Good,Good,0
NSW1493,EXETER,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1494,FAILFORD,108,Mid North Coast,1,Good,Good,0
NSW1495,FAIRFIELD,125,Sydney - Parramatta,0.0186092,Good,Good,0
NSW1495,FAIRFIELD,127,Sydney - South West,0.9813908,Good,Good,0
NSW1496,FAIRFIELD EAST,125,Sydney - Parramatta,1,Good,Good,0
NSW1497,FAIRFIELD HEIGHTS,127,Sydney - South West,1,Good,Good,0
NSW1498,FAIRFIELD WEST,127,Sydney - South West,1,Good,Good,0
NSW1499,FAIRHOLME,103,Central West,1,Good,Good,0
NSW15,ADAMINABY,101,Capital Region,1,Good,Good,0
NSW150,BALGOWLAH,122,Sydney - Northern Beaches,1,Good,Good,0
NSW1500,FAIRLIGHT,122,Sydney - Northern Beaches,1,Good,Good,0
NSW1501,FAIRY HILL,112,Richmond - Tweed,1,Good,Good,0
NSW1502,FAIRY MEADOW,107,Illawarra,1,Good,Good,0
NSW1503,FALBROOK,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1504,FALCONER,110,New England and North West,1,Good,Good,0
NSW1505,FALLS CREEK,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1506,FAR MEADOW,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1507,FARGUNYAH,113,Riverina,1,Good,Good,0
NSW1508,FARLEY,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1509,FARMBOROUGH HEIGHTS,107,Illawarra,1,Good,Good,0
NSW151,BALGOWLAH HEIGHTS,122,Sydney - Northern Beaches,1,Good,Good,0
NSW1510,FARNHAM,105,Far West and Orana,1,Good,Good,0
NSW1511,FARRANTS HILL,112,Richmond - Tweed,1,Good,Good,0
NSW1512,FARRINGDON,101,Capital Region,1,Good,Good,0
NSW1513,FASSIFERN,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1514,FAULCONBRIDGE,124,Sydney - Outer West and Blue Mountains,1,Good,Good,0
NSW1515,FAULKLAND,108,Mid North Coast,1,Good,Good,0
NSW1516,FAWCETTS PLAIN,112,Richmond - Tweed,1,Good,Good,0
NSW1517,FEDERAL,112,Richmond - Tweed,1,Good,Good,0
NSW1518,FENNELL BAY,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1519,FERN BAY,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW152,BALGOWNIE,107,Illawarra,1,Good,Good,0
NSW1520,FERN GULLY,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1521,FERNANCES,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW1522,FERNBANK CREEK,108,Mid North Coast,1,Good,Good,0
NSW1523,FERNBROOK,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1524,FERNHILL,107,Illawarra,1,Good,Good,0
NSW1525,FERNLEIGH,112,Richmond - Tweed,1,Good,Good,0
NSW1526,FERNMOUNT,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1527,FERNSIDE,112,Richmond - Tweed,1,Good,Good,0
NSW1528,FERNVALE,112,Richmond - Tweed,1,Good,Good,0
NSW1529,FERODALE,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW153,BALICKERA,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1530,FIDDLETOWN,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW1531,FIFIELD,103,Central West,1,Good,Good,0
NSW1532,FIGTREE,107,Illawarra,1,Good,Good,0
NSW1533,FINDON CREEK,112,Richmond - Tweed,1,Good,Good,0
NSW1534,FINE FLOWER,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW1535,FINGAL BAY,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1536,FINGAL HEAD,112,Richmond - Tweed,1,Good,Good,0
NSW1537,FINLEY,109,Murray,1,Good,Good,0
NSW1538,FIREFLY,108,Mid North Coast,1,Good,Good,0
NSW154,BALLADORAN,105,Far West and Orana,1,Good,Good,0
NSW1540,FISHERMANS BAY,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1541,FISHERMANS PARADISE,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1542,FISHERMANS REACH,108,Mid North Coast,1,Good,Good,0
NSW1543,FISHERS HILL,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1544,FISHING POINT,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1545,FITZGERALDS MOUNT,103,Central West,1,Good,Good,0
NSW1546,FITZGERALDS VALLEY,103,Central West,1,Good,Good,0
NSW1547,FITZROY FALLS,114,Southern Highlands and Shoalhaven,1,Good,Good,0
NSW1548,FIVE DOCK,120,Sydney - Inner West,1,Good,Good,0
NSW1549,FIVE WAYS,105,Far West and Orana,1,Good,Good,0
NSW155,BALLALABA,101,Capital Region,1,Good,Good,0
NSW1550,FLAT TOPS,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1551,FLETCHER,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1552,FLINDERS,107,Illawarra,1,Good,Good,0
NSW1553,FLORAVILLE,111,Newcastle and Lake Macquarie,1,Good,Good,0
NSW1554,FORBES,103,Central West,1,Good,Good,0
NSW1555,FORBES CREEK,101,Capital Region,1,Good,Good,0
NSW1556,FORBES RIVER,108,Mid North Coast,1,Good,Good,0
NSW1557,FORBESDALE,108,Mid North Coast,1,Good,Good,0
NSW1558,FORDS BRIDGE,105,Far West and Orana,1,Good,Good,0
NSW1559,FORDWICH,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW156,BALLDALE,109,Murray,1,Good,Good,0
NSW1560,FOREST GLEN,115,Sydney - Baulkham Hills and Hawkesbury,1,Good,Good,0
NSW1561,FOREST GROVE,103,Central West,1,Good,Good,0
NSW1562,FOREST HILL,113,Riverina,1,Good,Good,0
NSW1563,FOREST LAND,110,New England and North West,1,Good,Good,0
NSW1564,FOREST LODGE,117,Sydney - City and Inner South,1,Good,Good,0
NSW1565,FOREST REEFS,103,Central West,1,Good,Good,0
NSW1566,FORESTVILLE,122,Sydney - Northern Beaches,1,Good,Good,0
NSW1567,FORRESTERS BEACH,102,Central Coast,1,Good,Good,0
NSW1568,FORSTER,108,Mid North Coast,1,Good,Good,0
NSW1569,FORTIS CREEK,104,Coffs Harbour - Grafton,1,Good,Good,0
NSW157,BALLENGARRA,108,Mid North Coast,1,Good,Good,0
NSW1570,FOSTERS VALLEY,103,Central West,1,Good,Good,0
NSW1571,FOSTERTON,106,Hunter Valley exc Newcastle,1,Good,Good,0
NSW1572,FOUNTAINDALE,102,Central Coast,1,Good,Good,0
NSW1573,FOUR CORNERS,109,Murray,0.3333333,Good,Good,0
NSW1573,FOUR CORNERS,113,Riverina,0.6666667,Good,Good,0
NSW1574,FOUR MILE CREEK,103,Central West,1,Good,Good,0
NSW1576,FOWLERS GAP,105,Far West and Orana,1,Good,Good,0
NSW1577,FOXGROUND,107,Illawarra,1,Good,Good,0
NSW1578,FRAZER PARK,102,Central Coast,1,Good,Good,0
NSW1579,FRAZERS CREEK,108,Mid North Coast,1,Good,Good,0
NSW158,BALLIMORE,105,Far West and Orana,1,Good,Good,0
NSW1580,FREDERICKTON,108,Mid North Coast,1,Good,Good,0
NSW1581,FREEBURN ISLAND,104,Coffs Harbour - Grafton,1,Good,Good,0
