"SLA_MAINCODE_2011","SLA_NAME_2011","SLA_5DIGITCODE_2011","SSD_CODE_2011","SSD_NAME_2011","SD_CODE_2011","SD_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","SDIST_CODE_2011","SDIST_NAME_2011","MSR_CODE_2011","MSR_NAME_2011","SR_CODE_2011","SR_NAME_2011","SRS_CODE_2011","SRS_NAME_2011","SLA_REGIONCODE_2011","LGA_CODE_2011","LGA_NAME_2011"
"615054011","Launceston (C) - Inner","64011","61505","Greater Launceston","615","Northern","6","Tasmania","6090","Launceston (TAS)","61","Tasmania","6104","Tasmania","61042","Northern","610424011","64010","Launceston (C)"
"615054012","Launceston (C) - Pt B","64012","61505","Greater Launceston","615","Northern","6","Tasmania","6090","Launceston (TAS)","61","Tasmania","6104","Tasmania","61042","Northern","610424012","64010","Launceston (C)"
"615054211","Meander Valley (M) - Pt A","64211","61505","Greater Launceston","615","Northern","6","Tasmania","6090","Launceston (TAS)","61","Tasmania","6104","Tasmania","61042","Northern","610424211","64210","Meander Valley (M)"
"615054611","Northern Midlands (M) - Pt A","64611","61505","Greater Launceston","615","Northern","6","Tasmania","6090","Launceston (TAS)","61","Tasmania","6104","Tasmania","61042","Northern","610424611","64610","Northern Midlands (M)"
"615055811","West Tamar (M) - Pt A","65811","61505","Greater Launceston","615","Northern","6","Tasmania","6090","Launceston (TAS)","61","Tasmania","6104","Tasmania","61042","Northern","610425811","65810","West Tamar (M)"
"615102212","George Town (M) - Pt B","62212","61510","Central North","615","Northern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610422212","62210","George Town (M)"
"615104013","Launceston (C) - Pt C","64013","61510","Central North","615","Northern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610424013","64010","Launceston (C)"
"615104212","Meander Valley (M) - Pt B","64212","61510","Central North","615","Northern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610424212","64210","Meander Valley (M)"
"615104612","Northern Midlands (M) - Pt B","64612","61510","Central North","615","Northern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610424612","64610","Northern Midlands (M)"
"615105812","West Tamar (M) - Pt B","65812","61510","Central North","615","Northern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610425812","65810","West Tamar (M)"
"615150210","Break O'Day (M)","60210","61515","North Eastern","615","Northern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610420210","60210","Break O'Day (M)"
"615151810","Dorset (M)","61810","61515","North Eastern","615","Northern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610421810","61810","Dorset (M)"
"615152010","Flinders (M)","62010","61515","North Eastern","615","Northern","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610422010","62010","Flinders (M)"
"620050611","Burnie (C) - Pt A","60611","62005","Burnie-Devonport","620","Mersey-Lyell","6","Tasmania","6093","Burnie-Devonport (TAS)","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610430611","60610","Burnie (C)"
"620050811","Central Coast (M) - Pt A","60811","62005","Burnie-Devonport","620","Mersey-Lyell","6","Tasmania","6093","Burnie-Devonport (TAS)","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610430811","60810","Central Coast (M)"
"620051610","Devonport (C)","61610","62005","Burnie-Devonport","620","Mersey-Lyell","6","Tasmania","6093","Burnie-Devonport (TAS)","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610431610","61610","Devonport (C)"
"620053811","Latrobe (M) - Pt A","63811","62005","Burnie-Devonport","620","Mersey-Lyell","6","Tasmania","6093","Burnie-Devonport (TAS)","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610433811","63810","Latrobe (M)"
"620055411","Waratah/Wynyard (M) - Pt A","65411","62005","Burnie-Devonport","620","Mersey-Lyell","6","Tasmania","6093","Burnie-Devonport (TAS)","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610435411","65410","Waratah/Wynyard (M)"
"620100612","Burnie (C) - Pt B","60612","62010","North Western Rural","620","Mersey-Lyell","6","Tasmania","","","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610430612","60610","Burnie (C)"
"620100812","Central Coast (M) - Pt B","60812","62010","North Western Rural","620","Mersey-Lyell","6","Tasmania","","","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610430812","60810","Central Coast (M)"
"620101210","Circular Head (M)","61210","62010","North Western Rural","620","Mersey-Lyell","6","Tasmania","","","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610431210","61210","Circular Head (M)"
"620103210","Kentish (M)","63210","62010","North Western Rural","620","Mersey-Lyell","6","Tasmania","","","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610433210","63210","Kentish (M)"
"620103410","King Island (M)","63410","62010","North Western Rural","620","Mersey-Lyell","6","Tasmania","","","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610433410","63410","King Island (M)"
"620103812","Latrobe (M) - Pt B","63812","62010","North Western Rural","620","Mersey-Lyell","6","Tasmania","","","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610433812","63810","Latrobe (M)"
"620105412","Waratah/Wynyard (M) - Pt B","65412","62010","North Western Rural","620","Mersey-Lyell","6","Tasmania","","","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610435412","65410","Waratah/Wynyard (M)"
"620155610","West Coast (M)","65610","62015","Lyell","620","Mersey-Lyell","6","Tasmania","","","61","Tasmania","6104","Tasmania","61043","Mersey-Lyell","610435610","65610","West Coast (M)"
"685019779","Migratory - Offshore - Shipping (Tas.)","69779","68501","Migratory - Offshore - Shipping (Tas.)","685","Migratory - Offshore - Shipping (Tas.)","6","Tasmania","","","61","Tasmania","6104","Tasmania","61042","Northern","610429779","69399","Unincorporated Tas"
"705051004","Alawa","71004","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411004","71000","Darwin (C)"
"705051008","Anula","71008","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411008","71000","Darwin (C)"
"705051011","Bayview-Woolner","71011","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411011","71000","Darwin (C)"
"705051014","Brinkin","71014","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411014","71000","Darwin (C)"
"705051018","City - Inner","71018","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411018","71000","Darwin (C)"
"705051024","Coconut Grove","71024","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411024","71000","Darwin (C)"
"705051026","Darwin Waterfront","71026","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411026","79399","Unincorporated NT"
"705051028","Fannie Bay","71028","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411028","71000","Darwin (C)"
"705051034","Jingili","71034","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411034","71000","Darwin (C)"
"705051038","Karama","71038","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411038","71000","Darwin (C)"
"705051044","Larrakeyah","71044","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411044","71000","Darwin (C)"
"705051048","Leanyer","71048","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411048","71000","Darwin (C)"
"705051052","Lee Point-Leanyer Swamp","71052","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411052","71000","Darwin (C)"
"705051054","Ludmilla","71054","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411054","71000","Darwin (C)"
"705051058","Malak","71058","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411058","71000","Darwin (C)"
"705051064","Marrara","71064","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411064","71000","Darwin (C)"
"705051068","Millner","71068","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411068","71000","Darwin (C)"
"705051074","Moil","71074","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411074","71000","Darwin (C)"
"705051078","Nakara","71078","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411078","71000","Darwin (C)"
"705051084","Narrows","71084","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411084","71000","Darwin (C)"
"705051088","Nightcliff","71088","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411088","71000","Darwin (C)"
"705051094","Parap","71094","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411094","71000","Darwin (C)"
"705051098","Rapid Creek","71098","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411098","71000","Darwin (C)"
"705051104","Stuart Park","71104","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411104","71000","Darwin (C)"
"705051108","The Gardens","71108","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411108","71000","Darwin (C)"
"705051114","Tiwi","71114","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411114","71000","Darwin (C)"
"705051118","Wagaman","71118","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411118","71000","Darwin (C)"
"705051124","Wanguri","71124","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411124","71000","Darwin (C)"
"705051128","Winnellie","71128","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411128","71000","Darwin (C)"
"705051134","Wulagi","71134","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411134","71000","Darwin (C)"
"705051138","City - Remainder","71138","70505","Darwin City","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411138","71000","Darwin (C)"
"705101169","East Arm","71169","70510","Palmerston-East Arm","705","Darwin","7","Northern Territory","","","71","Northern Territory","7104","Northern Territory","71041","Darwin","710411169","79399","Unincorporated NT"
